N	2gram	Potebnia_M_1	Problema
183	уже и	1	3
184	в области	1	3
185	зависимости от	1	3
186	к тому	4	3
187	в самых	1	3
188	как мы	2	3
189	и весь	1	3
190	все в	2	3
191	к нему	1	3
192	общее и	1	3
193	в его	5	3
194	что и	6	3
195	без этого	1	3
196	для всех	5	3
197	в начале	2	3
198	в сознании	3	3
199	только к	1	3
200	не так	3	3
201	для него	4	3
202	себе и	1	3
203	мы можем	2	3
204	тем что	9	3
205	для того	3	3
206	не было	4	3
207	были бы	3	3
208	и стремление	2	3
209	еще и	1	3
210	которые как	1	3
211	если не	2	3
212	в связи	1	3
213	нет ничего	2	3
214	независимо от	6	3
215	и более	2	3
216	что мы	4	3
217	только для	3	3
218	между прочим	2	3
219	понятия и	3	3
220	слова но	2	3
221	сознания и	1	3
222	и как	6	3
223	мы должны	3	3
224	все они	2	3
225	не говоря	1	3
226	совершенно не	1	3
227	что понятие	3	3
228	из этого	2	3
229	что в	22	3
230	точно так	11	3
231	чтобы не	2	2
232	и то	3	2
233	бы для	1	2
234	нам кажется	1	2
235	уже по	1	2
236	понятия но	1	2
237	в которой	2	2
238	не вполне	1	2
239	ему в	1	2
240	которое в	1	2
241	иное как	2	2
242	говоря уже	1	2
243	столь же	3	2
244	в чем	1	2
245	то мы	2	2
246	не то	1	2
247	совершенно ясно	1	2
248	за пределы	2	2
249	что они	1	2
250	сама по	3	2
251	относится к	3	2
252	что во	2	2
253	что именно	2	2
254	стороны и	2	2
255	все же	6	2
256	говорит что	1	2
257	более или	1	2
258	ясно и	1	2
259	то ли	1	2
260	то в	5	2
261	что это	3	2
262	ни одна	2	2
263	в известном	1	2
264	мифа и	1	2
265	что к	2	2
266	если он	1	2
267	на его	1	2
268	мы совершенно	1	2
269	что каждая	1	2
270	никакой возможности	1	2
271	он не	3	2
272	перестает быть	1	2
273	с ее	2	2
274	в понятии	2	2
275	общество и	2	2
276	не теряет	1	2
277	и возможность	1	2
278	может существовать	1	2
279	и независимо	1	2
280	а вместе	3	2
281	не будет	2	2
282	и может	2	2
283	а его	3	2
284	на все	2	2
285	его в	1	2
286	чтобы все	1	2
287	понятие не	1	2
288	весь мир	1	2
289	для них	2	2
290	далеко не	1	2
291	между собою	6	2
292	или менее	1	2
293	в котором	1	2
294	самого этого	1	2
295	и понятия	2	2
296	или вернее	1	2
297	для всякого	2	2
298	мы находим	1	2
299	не понимает	1	2
300	не могли	2	2
301	однако в	4	2
302	бы быть	4	2
303	того же	3	2
304	друг друга	5	2
305	дело в	2	2
306	но только	1	2
307	того чтобы	2	2
308	по одному	1	2
309	и по	6	2
310	и притом	4	2
311	к ней	2	2
312	во всем	4	2
313	до того	1	2
314	есть только	11	2
315	для себя	3	2
316	и это	3	2
317	это будет	2	2
318	и говорит	1	2
319	сравнении с	2	2
320	действия и	1	2
321	лучше сказать	1	2
322	и совершенно	1	2
323	для этого	2	2
324	остановимся на	1	2
325	и что	10	2
326	там же	9	2
327	это было	1	2
328	с его	1	2
329	есть тоже	1	2
330	еще только	2	2
331	но так	1	2
332	том как	3	2
333	с ними	1	2
334	дело с	1	2
335	то он	2	2
336	по этому	2	2
337	себя в	1	2
338	понятие которое	2	2
339	только на	3	2
340	заключается в	3	2
341	за ним	2	2
342	никто не	3	2
343	сами по	1	2
344	то время	1	2
345	должны сказать	1	2
346	в других	2	2
347	о которых	2	2
348	в самом	3	2
349	как же	1	2
350	что иное	2	2
351	это все	1	2
352	и непосредственно	1	2
353	была бы	2	2
354	о необходимости	1	2
355	как именно	1	2
356	слова то	2	2
357	представить себе	3	2
358	или по	1	2
359	общего с	1	2
360	поэтому не	1	2
361	понятие о	1	2
362	находятся в	3	2
363	в человеческом	2	2
364	том смысле	4	2
365	как предмет	2	2
366	от нас	2	2
367	себе все	1	2
368	мы только	1	2
369	том виде	1	2
370	из себя	5	2
371	еще более	2	2
372	будто бы	1	2
373	только что	2	2
374	ни было	2	2
375	всех других	1	2
376	в сравнении	3	2
377	не что	2	2
378	или других	1	2
379	скажет что	1	1
380	и стремления	4	1
381	говоря о	1	1
382	одним из	2	1
383	только содержание	1	1
384	таком случае	2	1
385	человека и	1	1
386	но тогда	2	1
387	силы и	1	1
388	жизни мы	1	1
389	понятие в	1	1
390	тем же	2	1
391	от своей	1	1
392	что эти	1	1
393	и такое	1	1
394	и появляется	1	1
395	друг из	1	1
396	таком виде	2	1
397	когда нам	1	1
398	все ли	1	1
399	когда уже	2	1
400	с с	1	1
401	до времени	1	1
402	по объему	1	1
403	же как	1	1
404	что если	3	1
405	впрочем здесь	1	1
406	вопрос о	4	1
407	сливается в	1	1
408	весьма трудно	1	1
409	именно к	1	1
410	д и	1	1
411	не была	1	1
412	чувственные образы	1	1
413	на себя	1	1
414	на свою	1	1
415	а во-вторых	1	1
416	общее то	1	1
417	что можно	3	1
418	чем то	1	1
419	другим образом	1	1
420	и самого	1	1
421	необходимости а	1	1
422	на них	1	1
423	бы то	2	1
424	и связь	1	1
425	тем как	3	1
426	а следовательно	1	1
427	сущности и	1	1
428	к нам	1	1
429	сырым материалом	1	1
430	мы будем	2	1
431	легко может	1	1
432	жить и	1	1
433	только потому	3	1
434	значение и	2	1
435	не все	2	1
436	если в	1	1
437	должны были	1	1
438	отличаются от	1	1
439	произведением но	1	1
440	эти предметы	2	1
441	его на	2	1
442	выйти из	2	1
443	в мысли	8	1
444	заключен в	2	1
445	когда он	1	1
446	могли бы	2	1
447	и понимания	9	1
448	связи явлений	1	1
449	отношений в	1	1
450	был связан	1	1
451	ничего и	1	1
452	духа и	7	1
453	в действительности	4	1
454	могут даваться	1	1
455	вносит в	1	1
456	он на	1	1
457	в противоположность	1	1
458	и хотя	1	1
459	для которого	1	1
460	от чего	1	1
461	в логике	1	1
462	новые пути	1	1
463	в целом	2	1
464	таковы например	1	1
465	бы сказать	1	1
466	чем больше	1	1
467	себе или	2	1
468	он в	1	1
469	бы не	6	1
470	из этих	4	1
471	не обнаруживает	1	1
472	и пространства	1	1
473	может как	1	1
474	тоже не	1	1
475	думать что	3	1
476	с их	1	1
477	им в	1	1
478	бы только	2	1
479	как он	1	1
480	на то	2	1
481	но на	2	1
482	своем виде	1	1
483	будто на	1	1
484	в единстве	2	1
485	и двумя	1	1
486	она еще	1	1
487	есть самый	1	1
488	и общее	1	1
489	вошло в	1	1
490	возникает только	1	1
491	отношений между	3	1
492	точность и	1	1
493	существует и	1	1
494	есть понятие	2	1
495	его от	1	1
496	себя самой	1	1
497	одно и	1	1
498	вопросов о	1	1
499	от нее	6	1
500	то ни	3	1
501	тем в	1	1
502	связанные с	1	1
503	имеют в	1	1
504	не сможет	1	1
505	думаем и	1	1
506	разница между	3	1
507	содержания но	1	1
508	укажем только	1	1
509	и отдельные	2	1
510	он есть	2	1
511	всю свою	1	1
512	и основные	1	1
513	представления являются	1	1
514	к области	1	1
515	есть движение	2	1
516	из нее	1	1
517	теряет своей	1	1
518	но уже	2	1
519	рядом с	1	1
520	жизни то	1	1
521	понятия которые	1	1
522	не всегда	1	1
523	во внимание	3	1
524	и уже	1	1
525	есть явление	2	1
526	жизни но	1	1
527	как сказано	1	1
528	чем в	2	1
529	должно быть	7	1
530	нисколько не	2	1
531	только тем	2	1
532	и выйти	1	1
533	во время	1	1
534	и при	3	1
535	что такая	2	1
536	внешним и	2	1
537	в такой	1	1
538	в их	2	1
539	человеком и	3	1
540	смысле есть	2	1
541	вполне человеческое	1	1
542	мы называем	2	1
543	ничего в	1	1
544	себе а	1	1
545	не как	1	1
546	что при	5	1
547	бы мы	1	1
548	царства природы	1	1
549	признать что	1	1
550	любовь и	1	1
551	когда и	1	1
552	выше мы	1	1
553	бы так	1	1
554	времен и	2	1
555	так называемое	1	1
556	в своих	4	1
557	и предполагает	1	1
558	том же	2	1
559	что этот	1	1
560	именно так	1	1
561	вместе со	1	1
562	этот мир	1	1
563	даже в	1	1
564	тому что	3	1
565	другие области	1	1
566	или что	1	1
567	самого начала	3	1
568	что ему	1	1
569	слова именно	1	1
570	ее с	2	1
571	к этим	1	1
572	это нисколько	1	1
573	но что	1	1
574	которого он	1	1
575	от жизни	1	1
576	у него	1	1
577	рассмотренных нами	1	1
578	в уме	1	1
579	связанными с	1	1
580	человека по	1	1
581	нам и	2	1
582	здесь может	1	1
583	следовательно и	2	1
584	никогда не	4	1
585	одном и	2	1
586	самого предмета	4	1
587	возникают при	1	1
588	в отношениях	2	1
589	ничего не	1	1
590	есть разница	1	1
591	или как	1	1
592	тоже только	1	1
593	и общего	1	1
594	по своей	1	1
595	но слово	1	1
596	это слово	1	1
597	и делает	1	1
598	мы признаем	1	1
599	но все-таки	1	1
600	от их	1	1
601	нуждаться в	1	1
602	уже о	1	1
603	не могут	4	1
604	могут быть	9	1
605	в категориях	1	1
606	но едва	1	1
607	этот переход	1	1
608	а что	1	1
609	что оно	2	1
610	на известное	1	1
611	мысли о	4	1
612	понятия кроме	1	1
613	в каждом	4	1
614	если же	5	1
615	из чего	1	1
616	из друга	1	1
617	можно и	1	1
618	система понятий	1	1
619	что все	3	1
620	свою очередь	4	1
621	этих отношений	1	1
622	всего этого	1	1
623	уже с	2	1
624	только то	2	1
625	с самого	3	1
626	самое это	1	1
627	на том	1	1
628	то как	1	1
629	с понятием	2	1
630	всего человек	1	1
631	в образе	1	1
632	на неизвестные	1	1
633	произведения не	1	1
634	он по	1	1
635	когда в	3	1
636	что дело	1	1
637	разумеется в	1	1
638	мы в	2	1
639	стремление к	2	1
640	против этого	1	1
641	указывает не	1	1
642	как идея	1	1
643	познания и	2	1
644	же необходимо	1	1
645	внимание на	1	1
646	все прочие	1	1
647	как ее	1	1
648	одного из	2	1
649	в которое	1	1
650	мог бы	2	1
651	все его	1	1
652	как эта	1	1
653	то тем	1	1
654	нас в	1	1
655	каждом из	1	1
656	на мгновение	1	1
657	которые мы	5	1
658	и всякая	1	1
659	живых существ	2	1
660	когда оно	1	1
661	природы которая	1	1
662	природы и	1	1
663	конечно может	1	1
664	а без	1	1
665	логике но	1	1
666	исторического развития	1	1
667	не будучи	1	1
668	и об	1	1
669	спросим себя	1	1
670	в каких	1	1
671	того что	8	1
672	эти последние	1	1
673	развития но	1	1
674	известно что	2	1
675	только совокупность	1	1
676	на которой	1	1
677	оно и	3	1
678	мы видим	4	1
679	время когда	1	1
680	на другие	1	1
681	что даже	2	1
682	философское понятие	1	1
683	в разные	2	1
684	разнообразие и	1	1
685	поэтому и	1	1
686	по мнению	3	1
687	для нее	2	1
688	с одной	3	1
689	история и	2	1
690	есть чисто	1	1
691	указания на	2	1
692	удовольствия но	1	1
693	не всякое	1	1
694	сама собою	1	1
695	по законам	2	1
696	сами не	2	1
697	понятий в	2	1
698	к мысли	2	1
699	нуждается в	2	1
700	жизни таким	1	1
701	т п	4	1
702	в прошлом	1	1
703	от тех	1	1
704	с этими	1	1
705	само по	4	1
706	и никакой	1	1
707	заметить что	2	1
708	не говорит	1	1
709	на некоторые	1	1
710	мы назвали	1	1
711	и вместе	2	1
712	явления природы	1	1
713	ее на	1	1
714	понятия по	1	1
715	представляется в	1	1
716	развития в	1	1
717	себе представить	7	1
718	с другим	3	1
719	до сих	1	1
720	нельзя сказать	1	1
721	такое же	1	1
722	но есть	1	1
723	что для	3	1
724	предмет и	1	1
725	обратить внимание	1	1
726	только по	2	1
727	превращается в	1	1
728	менее он	1	1
729	она вполне	1	1
730	мгновение в	1	1
731	не на	1	1
732	общее понятие	2	1
733	этой чисто	1	1
734	его как	1	1
735	дух и	1	1
736	когда же	1	1
737	для человека	2	1
738	и том	2	1
739	под влиянием	2	1
740	и отношение	1	1
741	здесь именно	1	1
742	при его	1	1
743	за тем	2	1
744	не имеем	2	1
745	который бы	1	1
746	одной стороны	3	1
747	который мы	1	1
748	она есть	1	1
749	если они	1	1
750	есть общее	3	1
751	что же	2	1
752	есть как	2	1
753	самого себя	4	1
754	без особого	1	1
755	ко всему	1	1
756	чувства и	13	1
757	ней не	1	1
758	не его	1	1
759	с необходимостью	1	1
760	с этой	2	1
761	слова есть	1	1
762	слова и	4	1
763	действительности есть	1	1
764	выше что	1	1
765	и нет	1	1
766	что есть	1	1
767	сих пор	1	1
768	же то	2	1
769	только ради	1	1
770	лучи и	1	1
771	видно что	2	1
772	но для	1	1
773	себе еще	1	1
774	на одной	1	1
775	не станет	2	1
776	для выражения	1	1
777	ли в	2	1
778	основанная на	1	1
779	тот не	1	1
780	не подлежит	1	1
781	о котором	3	1
782	развития и	3	1
783	так называемых	1	1
784	бы в	4	1
785	явления в	1	1
786	может в	1	1
787	было только	2	1
788	нечто с	1	1
789	взятые вместе	1	1
790	именно он	1	1
791	между внешним	1	1
792	есть уже	3	1
793	хотя в	3	1
794	менее в	1	1
795	при встрече	1	1
796	вопрос как	1	1
797	сила в	1	1
798	между ними	1	1
799	из общего	1	1
800	но можно	1	1
801	равно как	1	1
802	их с	1	1
803	в свою	4	1
804	для души	4	1
805	жизни а	1	1
806	он предполагает	1	1
807	только о	1	1
808	а дело	1	1
809	всем этом	1	1
810	к другим	2	1
811	указывают на	2	1
812	к этой	3	1
813	и другие	1	1
814	то оно	2	1
815	по поводу	3	1
816	я могу	1	1
817	существовать и	1	1
818	нас не	1	1
819	как на	3	1
820	этой точки	1	1
821	смысле что	1	1
