N	3gram	Tiupa_Hudo_1	DiskursI
229	поезда железных дорог	1	1
230	что французов гнал	1	1
231	и сказочность человеческого	1	1
232	почти достигнутая кульминация	1	1
233	и универсальности видение	1	1
234	и в камне	1	1
235	нужно и непонятно	1	1
236	мы вместе ходили	1	1
237	в значительной степени	2	1
238	спине и глядит	1	1
239	мировидения но уже	1	1
240	где схоронены клады	1	1
241	как правило не	1	1
242	балка как гусиная	1	1
243	облако саур-могила с	1	1
244	за необходимость решения	1	1
245	видно что на	1	1
246	шестьдесят знаю с	1	1
247	но из них	1	1
248	их самих до	1	1
249	позиции возвышенного однообразия	1	1
250	с есауловки на	1	1
251	гнал до парижа	1	1
252	знаю с той	1	1
253	и авантюрностью кладоискательских	1	1
254	в такой же	2	1
255	чувствовались века и	1	1
256	человеческого я в	1	1
257	гнезда были что	1	1
258	сдалось земное счастье	1	1
259	гусиная лапка расходится	1	1
260	остроконечной верхушкой с	1	1
261	царя встречать а	1	1
262	вероятно поражали и	1	1
263	богаты событиями но	1	1
264	с остроконечной верхушкой	1	1
265	наивной фантастикой и	1	1
266	что ни шаг	1	1
267	человек в футляре	1	1
268	авантюрностью кладоискательских анекдотов	1	1
269	счастье которое было	1	1
270	но превратны человеческие	1	1
271	ровная и безграничная	1	1
272	железных дорог всеобъемлющий	1	1
273	из них складывается	1	1
274	другая жизнь которой	1	1
275	я такой же	1	1
276	свете кроме молчаливой	1	1
277	крепости [...] под	1	1
278	саур-могила с остроконечной	1	1
279	притчевой картины мира	1	1
280	мысли длительные тягучие	1	1
281	самих до бесчувствия	1	1
282	не на бахмут	1	1
283	жизнь которой нет	1	1
284	кладоискательских анекдотов но	1	1
285	долговечных птиц ни	1	1
286	это в равной	1	1
287	в чьей неподвижности	1	1
288	с этой вершины	1	1
289	земное счастье людям	1	1
290	детали к рассказу	1	1
291	нет дела до	1	1
292	лежит на животе	1	1
293	а также и	1	1
294	степи ни в	1	1
295	дела до зарытого	1	1
296	вековых курганов есть	1	1
297	в равной степени	1	1
298	поры как царя	1	1
299	как будто бы	1	1
300	рассказа как и	1	1
301	пародийную параллель в	1	1
302	клады есть в	1	1
303	по сути дела	1	1
304	о колдуне не	1	1
305	тревогу за необходимость	1	1
306	его годов шестьдесят	1	1
307	притчевого мировидения но	1	1
308	усадьбы хутора немцев	1	1
309	этом свете кроме	1	1
310	каждый из них	1	1
311	чьей неподвижности и	1	1
312	тогда большой шлях	1	1
313	самой земле где	1	1
314	я и ты	2	1
315	с позиции возвышенного	1	1
316	французов гнал до	1	1
317	есть по сути	1	1
318	только о широкой	1	1
319	такой же как	1	1
320	это своего рода	1	1
321	не в том	2	1
322	[...] под тремя	1	1
323	небо видны барские	1	1
324	молчаливой степи и	1	1
325	вот как старик	1	1
326	кроме молчаливой степи	1	1
327	колдуне не имеют	1	1
328	а с есауловки	1	1
329	второго из этих	1	1
330	и видно что	1	1
331	мыслящих овец их	1	1
332	чему сдалось земное	1	1
333	я его годов	1	1
334	днях и ночах	1	1
335	в концовке рассказа	2	1
336	которое было ему	1	1
337	характеристик и описаний	1	1
338	есть другая жизнь	1	1
339	во всяком случае	1	1
340	лапка расходится на	1	1
341	барские усадьбы хутора	1	1
342	ни шаг то	1	1
343	о днях и	1	1
344	достигнутая кульминация срывается	1	1
345	покойника царя встречать	1	1
346	в которых читатель	1	1
347	чем не было	1	1
348	ленивом полете этих	1	1
349	новеллы и повести	1	1
350	иной картины мира	1	1
351	превратны человеческие судьбы	1	1
352	эта динамичная чреватая	1	1
353	отношения но из	1	1
354	и поезда железных	1	1
355	принципиальное различие между	1	1
356	дудачьи гнезда были	1	1
357	рассказу о колдуне	1	1
358	об этом так	1	1
359	притча в паремию	1	1
360	каждые сутки ни	1	1
361	безграничная как небо	1	1
362	мысль человека внушить	1	1
363	следующей фразой почти	1	1
364	а притча в	1	1
365	только в качестве	1	1
366	ни в чем	1	1
367	как небо видны	1	1
368	полное равнодушие к	1	1
369	которые каждый день	1	1
370	кульминация притчевого мировидения	1	1
371	ни в ленивом	1	1
372	анекдот невозможно рассказать	1	1
373	вызываемые представлениями только	1	1
374	земле где схоронены	1	1
375	есауловки на городище	1	1
376	калмык увидит даже	1	1
377	в утре которое	1	1
378	молокан деревни а	1	1
379	между я и	1	1
380	них складывается мозаичная	1	1
381	многообразие человеческой жизни	1	1
382	степи и небе	1	1
383	аккуратно каждые сутки	1	1
384	бахмут шел а	1	1
385	в камне свистеть	1	1
386	ему приходит в	1	1
387	о широкой степи	1	1
388	и небе о	1	1
389	на облако саур-могила	1	1
390	которых читатель застает	1	1
391	видны барские усадьбы	1	1
392	жил своей собственной	1	1
393	немцев и молокан	1	1
394	та или иная	3	1
395	внушить ему интеллектуальную	1	1
396	начнет вот как	1	1
397	на подводах в	1	1
398	в иных случаях	1	1
399	где балка как	1	1
400	не претендуя на	1	1
401	и угнетали их	1	1
402	и каждый из	1	1
403	ни в утре	1	1
404	друга и каждый	1	1
405	даже позы в	1	1
406	необходимость решения вопроса	1	1
407	не замечали друг	1	1
408	произвол захочет нечистая	1	1
409	даже город и	1	1
410	противостоит инертно закономерной	1	1
411	с самого начала	1	1
412	полемически противостоит инертно	1	1
413	в крепости [...]	1	1
414	центром притчевой картины	1	1
415	перед наивной фантастикой	1	1
416	становится героем анекдота	1	1
417	безграничной степи ни	1	1
418	с той поры	1	1
419	никакого отношения но	1	1
420	беззвучии чувствовались века	1	1
421	между романом и	1	1
422	выступают могильные курганы	1	1
423	только отсюда и	1	1
424	в себя и	1	1
425	но в этом	1	1
426	в конечном счете	2	1
427	кульминация срывается только	1	1
428	везут из таганрога	1	1
429	которой нет дела	1	1
430	друг друга и	1	1
431	всего в том	1	1
432	иной жанровой природы	1	1
433	теперь ковыли дудачьи	1	1
434	было видно смысла	1	1
435	городище и там	1	1
436	гнезда дроф эта	1	1
437	и безграничная как	1	1
438	ориентации человека в	2	1
439	город и поезда	1	1
440	зарытого счастья и	1	1
441	анекдоту и притче	1	1
442	в немалой степени	1	1
443	то гнездо дудачье	1	1
444	угнетали их самих	1	1
445	на этом свете	1	1
446	было ему не	1	1
447	человека в мире	1	1
448	далекая похожая на	1	1
449	или где балка	1	1
450	отсюда и видно	1	1
451	длительные тягучие вызываемые	1	1
452	картину мира где	1	1
453	под тремя камнями	1	1
454	конденсируется в остроту	1	1
455	неустранимо присутствует в	1	1
456	паремию пословично-афористическую сентенцию	1	1
457	ночах вероятно поражали	1	1
458	подводах в москву	1	1
459	жизнью даже позы	1	1
460	них жил своей	1	1
461	чреватая анекдотическими ситуациями	1	1
462	клады гнезда дроф	1	1
463	русского классического романа	1	1
464	расходится на три	1	1
465	тем не менее	3	1
466	уже следующей фразой	1	1
467	и непонятно а	1	1
468	именно ему приходит	1	1
469	противоположные ориентации человека	1	1
470	тягучие вызываемые представлениями	1	1
471	видна равнина такая	1	1
472	по своей тональности	1	1
473	равнодушие к человеку	1	1
474	лицо обращено к	1	1
475	подорожнику к той	1	1
476	похожая на облако	1	1
477	человеческие судьбы то	1	1
478	субъектом надчеловеческих раздумий	1	1
479	птиц ни в	1	1
480	на низменное многообразие	1	1
481	утре которое повторяется	1	1
482	овец их мысли	1	1
483	французов гнал из	1	1
484	лежит на спине	1	1
485	до зарытого счастья	1	1
486	не только от	1	1
487	из них жил	1	1
488	в образе мыслящих	1	1
489	речь идет о	2	1
490	представлениями только о	1	1
