N	2gram	Potebnia_M_4	Istorich
172	в сущности	2	2
173	что иное	2	2
174	я не	2	2
175	хотя бы	4	2
176	и то	5	2
177	в которых	3	2
178	иное как	2	2
179	во всех	1	2
180	то мы	3	2
181	но не	1	2
182	не все	1	2
183	его на	1	2
184	дает нам	1	2
185	перед нами	1	2
186	в которой	6	2
187	говорят о	1	2
188	на его	3	2
189	главным образом	1	2
190	вера в	1	2
191	так сказать	5	2
192	состоит в	2	2
193	человеческого тела	1	2
194	в силу	7	2
195	и если	3	2
196	из него	2	2
197	и по	3	2
198	человека в	2	2
199	и может	4	2
200	из них	1	2
201	той же	3	2
202	его не	1	2
203	с другими	4	2
204	это не	7	2
205	есть и	2	2
206	она и	2	2
207	как и	14	2
208	мы видели	1	2
209	обратимся к	1	2
210	вдаваясь в	1	2
211	в эту	1	2
212	во время	2	2
213	племени и	1	2
214	эта черта	1	2
215	лес на	1	2
216	и более	4	2
217	их в	3	2
218	в таких	2	2
219	случае мы	1	2
220	что происходит	2	2
221	тем самым	4	2
222	с которой	1	2
223	самого начала	2	2
224	иметь в	2	2
225	представления и	3	2
226	на котором	4	2
227	другой стороны	1	2
228	непременное условие	1	2
229	кроме того	3	2
230	только с	1	2
231	же мы	2	2
232	в нее	3	2
233	других случаях	1	2
234	мы в	3	2
235	когда мы	6	2
236	могут быть	7	2
237	и вполне	2	2
238	с образом	1	2
239	того чтобы	4	2
240	в виду	3	2
241	с самого	1	2
242	мнение что	1	2
243	и когда	2	2
244	что у	3	2
245	на нее	3	2
246	это только	1	2
247	что под	1	2
248	одно из	1	2
249	в разных	3	2
250	находится в	5	2
251	мы могли	2	2
252	на вопрос	4	2
253	в глаза	1	2
254	с другой	2	2
255	а также	1	2
256	что эта	1	2
257	к ней	2	2
258	на которой	1	2
259	но с	1	2
260	оно и	1	2
261	с ними	3	2
262	пришел к	1	2
263	и так	3	2
264	уже в	5	2
265	в нашей	1	2
266	при помощи	3	2
267	на столе	1	2
268	и их	3	2
269	слова в	3	2
270	заметить что	6	2
271	и вместе	3	2
272	и только	3	2
273	не было	12	2
274	и из	3	2
275	именно в	3	2
276	здесь в	1	2
277	а с	1	2
278	но есть	4	2
279	превращается в	2	2
280	нет ничего	3	2
281	смысле этого	1	2
282	происходит в	2	2
283	да и	4	2
284	показывают что	1	2
285	мере того	4	2
286	это явление	1	2
287	совершается в	1	2
288	или в	1	2
289	чтобы понять	2	2
290	то не	1	2
291	не знает	1	2
292	сказать что	8	2
293	не что	2	2
294	это так	1	2
295	ее в	1	2
296	себя как	1	1
297	который должен	1	1
298	явлениями языка	1	1
299	можно говорить	1	1
300	не думает	1	1
301	относится и	1	1
302	в объяснении	1	1
303	самых разнообразных	2	1
304	сам по	4	1
305	он может	1	1
306	к своей	1	1
307	ко всем	3	1
308	отрывок из	1	1
309	когда человек	4	1
310	позднее явление	2	1
311	выражается в	1	1
312	то самое	1	1
313	отношений которые	1	1
314	и за	1	1
315	а как	2	1
316	есть не	4	1
317	и о	4	1
318	большую роль	1	1
319	имеет свою	2	1
320	говорить о	5	1
321	что можно	1	1
322	их не	1	1
323	же что	2	1
324	зависимости от	1	1
325	себе что	1	1
326	есть вместе	2	1
327	это время	1	1
328	вопрос об	1	1
329	он сам	1	1
330	или от	3	1
331	что его	2	1
332	есть очень	1	1
333	тем как	2	1
334	должна была	1	1
335	от его	2	1
336	а тем	1	1
337	на основе	1	1
338	но как	1	1
339	достаточно для	1	1
340	не то	5	1
341	власть не	1	1
342	другие предметы	1	1
343	отличие от	1	1
344	разница в	1	1
345	в истории	4	1
346	как говорит	1	1
347	тем больше	1	1
348	в течение	2	1
349	внутренняя жизнь	1	1
350	как нам	1	1
351	однако не	1	1
352	и той	1	1
353	и как	2	1
354	что по	2	1
355	и тот	3	1
356	и к	6	1
357	духа и	2	1
358	следующим образом	1	1
359	можно сделать	1	1
360	это показывает	1	1
361	связь действительно	1	1
362	нее мы	1	1
363	и переход	1	1
364	так или	2	1
365	всей своей	1	1
366	самым и	1	1
367	еще один	1	1
368	им в	1	1
369	сказать чтобы	2	1
370	друг от	1	1
371	огромное количество	1	1
372	но на	1	1
373	человек не	2	1
374	есть но	1	1
375	мы их	1	1
376	и дошли	1	1
377	образ и	1	1
378	как оно	2	1
379	по-видимому не	2	1
380	он все	2	1
381	раз когда	1	1
382	такие люди	1	1
383	оно должно	1	1
384	но вместе	1	1
385	одной и	1	1
386	что ни	1	1
387	его хотя	1	1
388	не будет	3	1
389	свое имя	1	1
390	что такой	1	1
391	и сделал	1	1
392	них не	1	1
393	в несколько	1	1
394	развития на	1	1
395	с целью	1	1
396	входит в	1	1
397	это было	2	1
398	от сравнительно	1	1
399	нам кажется	2	1
400	который и	1	1
401	а это	1	1
402	не ясно	1	1
403	из нее	2	1
404	но уже	3	1
405	в них	3	1
406	это положение	1	1
407	превращаются в	1	1
408	на второй	1	1
409	далеко не	1	1
410	можем сказать	2	1
411	не всегда	3	1
412	к своему	1	1
413	значение как	1	1
414	не будут	1	1
415	что значит	2	1
416	переносится в	1	1
417	бы на	1	1
418	дошли до	1	1
419	в своей	1	1
420	что такое	7	1
421	на ступени	2	1
422	не подлежит	1	1
423	к одному	3	1
424	принимают в	1	1
425	страх и	1	1
426	чем дальше	1	1
427	ей достаточно	1	1
428	но эта	2	1
429	а есть	1	1
430	которые в	1	1
431	его мы	1	1
432	тесно связаны	1	1
433	тем не	4	1
434	ее так	1	1
435	было окружено	1	1
436	есть еще	1	1
437	бы быть	1	1
438	или если	2	1
439	можно указать	1	1
440	по себе	11	1
441	даже в	2	1
442	нечто вроде	1	1
443	не менее	5	1
444	играть в	1	1
445	или что	2	1
446	от нас	1	1
447	виду что	2	1
448	как о	1	1
449	что их	1	1
450	в науке	3	1
451	в то	4	1
452	к этим	1	1
453	одну сторону	1	1
454	в самых	1	1
455	можем предположить	1	1
456	и над	1	1
457	только не	3	1
458	этого явления	1	1
459	казалось бы	1	1
460	слово и	3	1
461	этих двух	1	1
462	все члены	1	1
463	во всем	1	1
464	его значения	2	1
465	особое значение	1	1
466	мы бы	2	1
467	в процессе	3	1
468	до того	3	1
469	так то	3	1
470	не вполне	2	1
471	что на	2	1
472	тела и	2	1
473	в каком	4	1
474	у нас	2	1
475	у меня	1	1
476	такие же	5	1
477	нужно уметь	1	1
478	но говорит	1	1
479	со стороны	3	1
480	если он	1	1
481	не могут	2	1
482	относиться к	1	1
483	он лишен	1	1
484	его с	1	1
485	указывает на	2	1
486	как человек	3	1
487	они и	1	1
488	всегда есть	1	1
489	которой она	1	1
490	если же	4	1
491	этим самым	1	1
492	он прежде	1	1
493	как мы	2	1
494	том мире	1	1
495	знает но	1	1
496	подобных случаях	1	1
497	то она	1	1
498	как происходит	2	1
499	от друга	1	1
500	не ест	1	1
501	как один	1	1
502	без всякого	1	1
503	тогда как	4	1
504	к нам	1	1
505	смысл этих	1	1
506	при котором	1	1
507	в пределах	1	1
508	то нужно	1	1
509	и совершенно	1	1
510	когда его	1	1
511	к тем	1	1
512	том как	1	1
513	мира и	1	1
514	можно спросить	1	1
515	думает что	1	1
516	является в	1	1
517	о котором	1	1
518	с ним	5	1
519	стоящие вне	1	1
520	образом в	5	1
521	связанное с	1	1
522	под этим	1	1
523	это происходит	1	1
524	яснее когда	1	1
525	там же	3	1
526	ее и	1	1
527	и во	1	1
528	образом мы	3	1
529	огня и	2	1
530	от него	2	1
531	все в	2	1
532	связь между	3	1
533	которого не	1	1
534	или иначе	2	1
535	которые мы	2	1
536	это увидим	1	1
537	непосредственно в	1	1
538	вслед за	1	1
539	века и	1	1
540	и следовательно	3	1
541	может иметь	2	1
542	в частности	1	1
543	быть и	2	1
544	но так	2	1
545	в двух	2	1
546	тот же	2	1
547	этот вопрос	3	1
548	разных языках	1	1
549	могло быть	1	1
550	к нашему	1	1
551	чтобы оправдать	1	1
552	по этому	1	1
553	тот что	1	1
554	именно на	2	1
555	как мифы	1	1
556	из которого	1	1
557	уже не	3	1
558	не можем	5	1
559	если мы	2	1
560	только на	4	1
561	свидетельствует о	1	1
562	и других	3	1
563	за ним	2	1
564	человека на	1	1
565	этом в	2	1
566	себе в	3	1
567	никто не	2	1
568	могло бы	1	1
569	вовсе не	7	1
570	должны стать	1	1
571	друг друга	2	1
572	но что	2	1
573	и им	1	1
574	природы а	4	1
575	ее на	1	1
576	которые как	1	1
577	а слово	1	1
578	доходит до	1	1
579	только сказать	1	1
580	нужно было	1	1
581	он объясняет	1	1
582	не были	2	1
583	есть то	4	1
584	мы это	1	1
585	причина почему	1	1
586	и разным	1	1
587	и можно	1	1
588	я видел	1	1
589	его себе	1	1
590	нельзя сказать	3	1
591	будет ли	1	1
592	человека а	2	1
593	и прежде	2	1
594	при всей	1	1
595	такое же	2	1
596	в природе	1	1
597	будет сделано	1	1
598	что не	6	1
599	д то	1	1
600	к человеку	1	1
601	по направлению	1	1
602	здесь дело	1	1
603	целым рядом	1	1
604	их друг	1	1
605	своего рода	1	1
606	а по	1	1
607	в подобных	1	1
608	в одно	1	1
609	посмотрим что	1	1
610	к сравнению	1	1
611	следовало бы	1	1
612	и глубокое	1	1
613	увидим в	1	1
614	говорится о	2	1
615	его по	1	1
616	и потому	10	1
617	не сами	1	1
618	xix века	1	1
619	по своему	2	1
620	он говорит	1	1
621	а если	2	1
622	чем в	2	1
623	в той	4	1
624	ведет к	3	1
625	если человек	1	1
626	что же	5	1
627	такая форма	2	1
628	по которому	3	1
629	происходит когда	1	1
630	там где	3	1
631	действительно так	1	1
632	исходя из	1	1
633	это значит	1	1
634	быть не	2	1
635	в это	2	1
636	останавливаться на	1	1
637	этого слова	7	1
638	на пути	1	1
639	и дух	1	1
640	он слышит	1	1
641	только для	2	1
642	влечет за	1	1
643	стоит только	1	1
644	можно назвать	2	1
645	из ряда	1	1
646	же значение	1	1
647	человек например	1	1
648	в наше	1	1
649	важной и	1	1
650	в более	2	1
651	этот образ	2	1
652	в следующей	1	1
653	не знаем	2	1
654	один вопрос	1	1
655	имеет такое	1	1
656	при таком	1	1
657	то можно	1	1
658	различны но	2	1
659	который дает	1	1
660	она уже	1	1
661	но когда	1	1
662	у них	1	1
663	бы он	1	1
664	еще более	2	1
665	ни к	2	1
666	стороны в	1	1
667	этим она	1	1
668	люди которые	2	1
669	же в	1	1
670	лежит в	1	1
671	предметы а	1	1
672	всего человека	1	1
673	к самому	1	1
674	его к	2	1
675	требует чтобы	2	1
676	в свою	2	1
677	из тех	2	1
678	его таким	1	1
679	найти примеры	1	1
680	но чем	1	1
681	но можно	1	1
682	то хотя	1	1
683	полагает что	1	1
684	что сущность	1	1
685	почему он	1	1
686	из этого	2	1
687	в самом	3	1
688	только о	2	1
689	людей но	1	1
690	самое что	1	1
691	это дом	1	1
692	и состоит	3	1
693	этой связи	1	1
694	но еще	1	1
695	а может	2	1
696	видим в	1	1
697	то оно	1	1
698	и эта	1	1
699	в таком	4	1
