N	2gram	Vygotskiy__5	Literetu
315	или иных	1	1
316	но все	2	1
317	значительной степени	1	1
318	этом последнем	1	1
319	в одну	1	1
320	в каждом	1	1
321	исследования эти	1	1
322	а то	1	1
323	и с	3	1
324	ходе исследования	1	1
325	говорил что	1	1
326	полной мере	1	1
327	знает что	2	1
328	это было	1	1
329	может стать	1	1
330	которая как	2	1
331	в них	2	1
332	в ее	1	1
333	мы имеем	1	1
334	с тем	3	1
335	и уже	1	1
336	должно быть	8	1
337	иначе говоря	1	1
338	потому и	3	1
339	такой же	4	1
340	со всей	1	1
341	одного и	3	1
342	с более	1	1
343	на первый	1	1
344	в этих	3	1
345	места в	1	1
346	во второй	2	1
347	этой связи	1	1
348	представить себе	1	1
349	в следующем	1	1
350	в отношении	9	1
351	которого является	1	1
352	в советской	1	1
353	со своего	1	1
354	когда ребенок	3	1
355	к предмету	2	1
356	на свою	2	1
357	для изучения	1	1
358	который всегда	1	1
359	если бы	8	1
360	тому чтобы	4	1
361	письма в	1	1
362	вовсе не	2	1
363	во внутреннем	1	1
364	и тому	2	1
365	чистом виде	1	1
366	как будет	1	1
367	она не	1	1
368	другом но	1	1
369	мы вынуждены	2	1
370	принципиально иной	1	1
371	он говорил	1	1
372	не имеет	4	1
373	самого начала	5	1
374	тогда когда	5	1
375	только из	1	1
376	из величайших	1	1
377	и сама	1	1
378	не нуждается	1	1
379	говорить о	3	1
380	когда они	1	1
381	в деятельности	5	1
382	иметь в	1	1
383	но только	2	1
384	это мы	2	1
385	на котором	1	1
386	а во	1	1
387	другой стороны	2	1
388	тех или	1	1
389	для нас	1	1
390	уже и	1	1
391	в каком	1	1
392	в осознании	2	1
393	с другом	7	1
394	перед ним	1	1
395	вот в	1	1
396	в момент	2	1
397	уже о	1	1
398	мы узнаем	1	1
399	отличается от	1	1
400	и другим	2	1
401	подтверждают эту	1	1
402	прошлого в	1	1
403	имеет место	2	1
404	что при	1	1
405	одним и	1	1
406	ничего общего	3	1
407	на вопрос	5	1
408	возникают прежде	1	1
409	как мы	10	1
410	но по	1	1
411	свою очередь	3	1
412	с каким	2	1
413	и от	2	1
414	мысль о	1	1
415	мы никогда	1	1
416	с самого	5	1
417	самое себя	1	1
418	вопрос что	1	1
419	не те	1	1
420	к жизни	3	1
421	как с	3	1
422	на нее	2	1
423	он говорит	1	1
424	собой в	1	1
425	не начинается	1	1
426	мог бы	1	1
427	к тем	1	1
428	строго говоря	1	1
429	равной мере	1	1
430	собой и	1	1
431	на всю	2	1
432	но может	1	1
433	ничто в	1	1
434	они возникают	3	1
435	и здесь	2	1
436	и т.д	4	1
437	нам представляется	1	1
438	настолько что	1	1
439	никак не	3	1
440	и что	12	1
441	программы при	1	1
442	очевидно что	2	1
443	означает не	1	1
444	можно сказать	5	1
445	в пользу	1	1
446	на основе	2	1
447	не умеет	3	1
448	к нему	3	1
449	во всех	2	1
450	путь к	1	1
451	которых в	1	1
452	ее от	1	1
453	и во	1	1
454	поздний и	1	1
455	что же	1	1
456	и других	1	1
457	вслед за	2	1
458	целого а	1	1
459	это всегда	1	1
460	быть названа	1	1
461	поэтому для	1	1
462	имеет здесь	1	1
463	тот же	5	1
464	одной из	3	1
465	что даже	1	1
466	в какой	6	1
467	как я	3	1
468	младенческого возраста	2	1
469	гораздо более	1	1
470	не идет	1	1
471	может оказаться	1	1
472	согласно которой	1	1
473	между этими	1	1
474	с самой	1	1
475	только при	1	1
476	со всеми	2	1
477	своего собственного	2	1
478	и решения	1	1
479	оказывается в	1	1
480	не можем	1	1
481	оно в	1	1
482	в виде	1	1
483	за ним	1	1
484	для новой	1	1
485	всегда стоит	1	1
486	к мысли	4	1
487	не так	1	1
488	в котором	2	1
489	в одном	3	1
490	никто не	2	1
491	своих собственных	1	1
492	так как	16	1
493	отношении к	1	1
494	это речь	4	1
495	значение только	1	1
496	перейти к	3	1
497	представляют собой	2	1
498	из двух	1	1
499	что и	3	1
500	другого и	1	1
501	до сих	3	1
502	нельзя сказать	1	1
503	именно в	4	1
504	чем он	2	1
505	а с	2	1
506	и признается	1	1
507	в воображении	1	1
508	себя и	2	1
509	на основании	2	1
510	не делает	1	1
511	до конца	3	1
512	более того	1	1
513	сколько в	1	1
514	понятие о	1	1
515	становится ясным	1	1
516	мы знаем	3	1
517	если не	1	1
518	для этой	1	1
519	сам себе	1	1
520	проходит через	1	1
521	я говорю	1	1
522	нами как	1	1
523	к словесной	1	1
524	ни на	2	1
525	путь от	2	1
526	язык а	1	1
527	речь не	3	1
528	в той	6	1
529	и на	6	1
530	в чистом	1	1
531	одновременно с	1	1
532	на эту	1	1
533	эту мысль	2	1
534	в обратном	1	1
535	в первой	2	1
536	по существу	3	1
537	сам не	1	1
538	в состоянии	4	1
539	с ее	1	1
540	столько в	1	1
541	как например	1	1
542	к новому	1	1
543	и о	1	1
544	той мере	3	1
545	сих пор	3	1
546	только для	2	1
547	лучшем случае	4	1
548	поэтому что	1	1
549	этом и	1	1
550	но для	1	1
551	просто как	1	1
552	как частный	3	1
553	другом месте	4	1
554	альфа и	1	1
555	процесса в	3	1
556	из которых	3	1
557	его собственными	1	1
558	уже на	2	1
559	из прошлого	1	1
560	совершается в	2	1
561	и состоит	1	1
562	при таком	1	1
563	более ранних	1	1
564	основе этой	2	1
565	и другими	2	1
566	сознания и	2	1
567	в отдельных	1	1
568	говоря о	1	1
569	не подчиняется	1	1
570	от него	1	1
571	и все	1	1
572	но зато	1	1
573	только что	5	1
574	есть альфа	1	1
575	или не	2	1
576	этой деятельности	1	1
577	нашего внимания	1	1
578	и развитием	14	1
579	в общем	1	1
580	целый ряд	1	1
581	в лучшем	3	1
582	в свою	4	1
583	в ходе	12	1
584	между ними	1	1
585	с ней	1	1
586	не знает	5	1
587	сказать что	13	1
588	была бы	1	1
589	совершенно не	2	1
590	понимается как	1	1
591	языка на	1	1
592	я это	3	1
593	из этого	2	1
594	в трех	1	1
595	в действительности	3	1
596	себе поскольку	1	1
597	но эти	1	1
598	к этой	3	1
599	к действительности	1	1
600	языка если	1	1
601	вместе с	4	1
602	к этому	3	1
603	значение в	3	1
604	все что	2	1
605	том числе	1	1
606	они не	3	1
