N	2gram	Tiupa_Lite_2	Psycholo
386	различие между	1	1
387	же касается	1	1
388	в другом	3	1
389	его не	1	1
390	а по	1	1
391	его в	1	1
392	те или	1	1
393	как пример	1	1
394	в глазах	3	1
395	социальная роль	1	1
396	всю свою	1	1
397	но именно	1	1
398	даже по	1	1
399	люди не	1	1
400	в стихах	8	1
401	он же	1	1
402	и определяет	1	1
403	своих поэтических	1	1
404	и следовало	1	1
405	которой он	1	1
406	он и	2	1
407	мы видели	1	1
408	и было	1	1
409	по той	1	1
410	которую он	1	1
411	земли и	1	1
412	в переводе	1	1
413	не столько	3	1
414	на свою	3	1
415	что до	1	1
416	себе а	1	1
417	в отличие	1	1
418	от его	1	1
419	сам же	1	1
420	что было	2	1
421	по крайней	2	1
422	однако в	6	1
423	того кто	1	1
424	путь наш	1	1
425	после прочтения	1	1
426	в историческом	1	1
427	на самые	1	1
428	новым и	1	1
429	что есть	1	1
430	что ему	1	1
431	в русской	4	1
432	одна из	5	1
433	и вместо	1	1
434	это едва	1	1
435	не по	2	1
436	без остатка	3	1
437	и искусство	1	1
438	художественной деятельности	1	1
439	только не	1	1
440	в качестве	5	1
441	имеем дело	1	1
442	своего раннего	1	1
443	же он	1	1
444	связи с	1	1
445	так называемый	1	1
446	и оказывается	1	1
447	в области	4	1
448	именно такой	1	1
449	читателей в	1	1
450	все то	1	1
451	для личной	1	1
452	эпохе в	1	1
453	ли не	4	1
454	на читателя	1	1
455	и другим	1	1
456	вновь и	1	1
457	всего что	1	1
458	поэт не	2	1
459	даже когда	1	1
460	него как	1	1
461	в каждой	2	1
462	для себя	2	1
463	у поэта	1	1
464	как мы	1	1
465	и о	1	1
466	на нем	1	1
467	в собственном	1	1
468	в себя	3	1
469	культуры и	1	1
470	приводит к	1	1
471	слова а	1	1
472	обращаясь к	3	1
473	художественное творчество	1	1
474	на нее	1	1
475	произведение искусства	1	1
476	за то	2	1
477	не с	3	1
478	и каждый	2	1
479	как таковую	1	1
480	еще в	4	1
481	является в	1	1
482	быть может	3	1
483	с этого	1	1
484	как у	1	1
485	на что	1	1
486	же автора	1	1
487	приближается к	1	1
488	на другого	1	1
489	но мы	1	1
490	точно в	1	1
491	и сделать	1	1
492	и просто	1	1
493	можно сказать	1	1
494	основе своей	1	1
495	в сфере	4	1
496	пор пока	1	1
497	как форма	1	1
498	в эстетической	1	1
499	восходит к	2	1
500	под именем	1	1
501	собственной жизни	1	1
502	переходит в	1	1
503	таких же	1	1
504	крайней мере	2	1
505	же можно	1	1
506	что только	1	1
507	бедного и	1	1
508	что а	1	1
509	над формой	1	1
510	грань между	1	1
511	которое мы	1	1
512	и сказал	1	1
513	русской литературе	2	1
514	со всеми	1	1
515	совершенно аналогична	1	1
516	вопроса о	1	1
517	такие например	1	1
518	историческом развитии	1	1
519	тем чтобы	1	1
520	свидетельствует о	2	1
521	от других	1	1
522	а то	1	1
523	по выражению	1	1
524	был бы	2	1
525	для него	4	1
526	не сумеет	1	1
527	ведь это	2	1
528	жил и	2	1
529	прежде всего	4	1
530	даже к	1	1
531	образом не	1	1
532	не просто	1	1
533	к той	1	1
534	ее на	1	1
535	всеми и	1	1
536	в любви	1	1
537	нас как	1	1
538	всех нас	1	1
539	со стороны	3	1
540	в данный	1	1
541	нам не	1	1
542	при рассмотрении	1	1
543	русской поэзии	3	1
544	с другим	2	1
545	именно в	1	1
546	лица в	1	1
547	человека а	1	1
548	сама с	1	1
549	писателя и	1	1
550	и прежде	1	1
551	когда по	1	1
552	себя и	2	1
553	имеет ничего	1	1
554	к более	1	1
555	в соответствии	1	1
556	целым рядом	1	1
557	души он	1	1
558	однако его	2	1
559	есть лишь	1	1
560	именно так	1	1
561	и вновь	2	1
562	что мы	1	1
563	не об	1	1
564	он по	1	1
565	поэта в	1	1
566	этой же	1	1
567	о работе	1	1
568	мы говорим	1	1
569	самое можно	1	1
570	какого бы	1	1
571	быть это	1	1
572	одной стороны	6	1
573	такого рода	9	1
574	утверждая что	1	1
575	когда же	1	1
576	вокруг себя	1	1
577	кто из	1	1
578	на свете	2	1
579	тех пор	1	1
580	быть не	2	1
581	по ним	1	1
582	этом случае	2	1
583	писателя в	1	1
584	и нет	2	1
585	нет ничего	1	1
586	а был	1	1
587	искусством и	1	1
588	в поэме	4	1
589	в результате	2	1
590	мира и	1	1
591	обращается к	3	1
592	менее чем	1	1
593	от него	1	1
594	поскольку от	1	1
595	бы в	1	1
596	не более	2	1
597	ни к	1	1
598	в круг	1	1
599	и наконец	2	1
600	самого субъекта	1	1
601	исключительно в	1	1
602	ни было	2	1
603	до тех	1	1
604	и эта	1	1
605	от своего	1	1
606	и судьба	2	1
607	от поэзии	1	1
608	что ты	2	1
609	это и	1	1
610	оказался не	1	1
611	своих читателей	1	1
612	себе не	2	1
613	тем самым	3	1
614	к этому	1	1
615	они не	1	1
616	ничего общего	1	1
