N	2gram	Ircho_Kome_2	Myshleni
452	заставляет его	1	1
453	от внимания	1	1
454	этой области	1	1
455	шла о	1	1
456	не менее	4	1
457	и выяснение	1	1
458	как о	1	1
459	в область	1	1
460	это дает	1	1
461	примерно в	1	1
462	в общих	1	1
463	действительности но	1	1
464	между этой	1	1
465	детей и	1	1
466	преимущественно на	1	1
467	более что	1	1
468	и является	1	1
469	в более	1	1
470	в сознании	1	1
471	как будто	4	1
472	между детьми	1	1
473	вот в	1	1
474	обстоятельство что	1	1
475	представляется нам	1	1
476	ли не	7	1
477	в других	2	1
478	отличается от	1	1
479	числе и	1	1
480	той или	1	1
481	постановки вопроса	1	1
482	в деятельности	1	1
483	лет с	1	1
484	как не	2	1
485	ибо по	1	1
486	происходит и	1	1
487	вывод что	1	1
488	такое что	1	1
489	на основе	1	1
490	большей частью	1	1
491	к внешней	1	1
492	никак не	1	1
493	обращается с	1	1
494	не мог	1	1
495	исключительно с	1	1
496	в нескольких	1	1
497	здесь нет	1	1
498	о связи	1	1
499	к самой	1	1
500	еще в	4	1
501	во второй	1	1
502	содержатся в	1	1
503	самого ее	1	1
504	в ход	1	1
505	детьми и	1	1
506	и здесь	6	1
507	в удовлетворении	1	1
508	в самой	3	1
509	внимание на	1	1
510	и та	1	1
511	первого из	1	1
512	все его	1	1
513	а также	1	1
514	нас в	1	1
515	человека который	1	1
516	на протяжении	10	1
517	нам теперь	1	1
518	с окружающими	1	1
519	полагали что	1	1
520	но нет	1	1
521	что и	7	1
522	я вижу	1	1
523	это не	2	1
524	также в	2	1
525	представления о	2	1
526	от внешнего	1	1
527	условия для	1	1
528	как например	1	1
529	сразу же	4	1
530	что даже	1	1
531	впрочем и	2	1
532	по мнению	1	1
533	в контексте	1	1
534	действительно не	1	1
535	по этому	1	1
536	что из	2	1
537	так что	5	1
538	человеком который	1	1
539	со своим	1	1
540	одной из	4	1
541	и у	2	1
542	еще одно	1	1
543	целого ряда	1	1
544	является не	2	1
545	от других	1	1
546	а то	1	1
547	из них	7	1
548	вперед по	1	1
549	мы знаем	3	1
550	искать в	3	1
551	могло бы	1	1
552	как их	1	1
553	их из	1	1
554	может служить	1	1
555	новые перспективы	1	1
556	как его	1	1
557	у него	4	1
558	само по	1	1
559	связи в	1	1
560	сложилось в	1	1
561	само собой	1	1
562	до самого	1	1
563	независимо друг	1	1
564	со стороны	2	1
565	или иной	1	1
566	в любой	1	1
567	и из	1	1
568	если говорить	1	1
569	приведенным выше	1	1
570	соответствии с	1	1
571	собой разумеется	1	1
572	нельзя сказать	1	1
573	в середине	4	1
574	что не	1	1
575	противоречие между	1	1
576	к человеку	1	1
577	в соответствии	1	1
578	не на	1	1
579	не было	3	1
580	она является	1	1
581	до конца	1	1
582	однако и	1	1
583	сам себе	1	1
584	возвращаясь к	2	1
585	отнюдь не	2	1
586	без которых	1	1
587	чем же	1	1
588	в одно	1	1
589	должна была	2	1
590	нечто такое	1	1
591	его помощью	1	1
592	согласии с	1	1
593	с которыми	2	1
594	только его	1	1
595	жизни ибо	1	1
596	и столь	3	1
597	к своему	1	1
598	исходные предпосылки	1	1
599	по своему	2	1
600	предположить что	1	1
601	наряду с	6	1
602	такого рода	1	1
603	собой в	1	1
604	которые их	1	1
605	не удалось	2	1
606	в ответ	2	1
607	в тех	3	1
608	у самого	1	1
609	других авторов	2	1
610	чтобы сделать	1	1
611	в это	2	1
612	разницей что	1	1
613	о его	4	1
614	общественной жизни	1	1
615	сопоставлен с	1	1
616	и новой	4	1
617	и для	4	1
618	случаях когда	1	1
619	ее содержания	1	1
620	к будущему	1	1
621	отношений и	1	1
622	или в	3	1
623	происходит их	1	1
624	это как	1	1
625	или другой	1	1
626	но об	1	1
627	которую он	1	1
628	полагать что	1	1
629	не будучи	1	1
630	достаточно ясно	2	1
631	основанное на	1	1
632	и источником	1	1
633	вот этот	1	1
634	причины ее	1	1
635	хотя в	1	1
636	себя на	1	1
637	сделать вывод	1	1
638	к ее	1	1
639	связь с	1	1
640	только как	1	1
641	того на	1	1
642	о себе	1	1
643	на это	2	1
644	речь шла	1	1
645	и другие	2	1
646	дает основание	1	1
647	по поводу	3	1
648	общем по	1	1
649	что касается	3	1
650	точно так	1	1
651	как результат	1	1
652	все что	1	1
653	том числе	3	1
654	гораздо более	1	1
