N	2gram	Tiupa_Anal_3	Narrotol
132	с его	8	3
133	как правило	5	3
134	но не	7	3
135	что они	3	3
136	как к	2	3
137	в целом	3	3
138	все эти	2	3
139	в ответ	2	3
140	в известном	1	3
141	и его	13	3
142	так сказать	2	3
143	не следует	1	3
144	и по	2	3
145	конечном счете	2	3
146	самим собой	1	3
147	того или	1	3
148	в итоге	4	3
149	в слове	5	3
150	которой он	1	3
151	о которой	2	3
152	и того	3	3
153	одна из	2	3
154	пока еще	3	3
155	того чтобы	1	3
156	же время	3	3
157	по своей	2	3
158	этом отношении	3	3
159	в состав	1	3
160	той или	3	3
161	и сам	4	3
162	мира и	2	3
163	строго говоря	1	3
164	между собой	1	3
165	о ней	1	3
166	внимание на	4	3
167	следует подчеркнуть	1	3
168	в конечном	2	3
169	это не	2	3
170	известном смысле	1	3
171	один из	2	3
172	с ними	1	3
173	никак не	1	3
174	между тем	5	3
175	или даже	1	3
176	то у	1	3
177	как раз	7	3
178	и даже	8	3
179	или иной	5	3
180	только к	2	3
181	в соответствии	2	3
182	да и	2	3
183	с этой	1	3
184	и для	2	3
185	сказать что	2	3
186	к его	1	3
187	или иного	1	3
188	нарративного высказывания	1	3
189	в таком	1	3
190	в чужой	1	2
191	мере в	2	2
192	в нарративном	1	2
193	к другому	1	2
194	по его	3	2
195	мы не	3	2
196	своих героев	1	2
197	в составе	2	2
198	ему в	1	2
199	в ней	2	2
200	еще не	6	2
201	он сам	1	2
202	как субъекта	1	2
203	столь же	4	2
204	иного рода	1	2
205	на самом	1	2
206	встречи с	1	2
207	могли бы	2	2
208	как уже	2	2
209	мертвых душ	1	2
210	со своей	8	2
211	в самом	5	2
212	от нормы	1	2
213	из этих	3	2
214	раз в	1	2
215	роль в	3	2
216	на то	1	2
217	в случае	5	2
218	вследствие этого	1	2
219	что она	2	2
220	к миру	1	2
221	выше уже	1	2
222	в принципе	2	2
223	не будет	3	2
224	той же	5	2
225	себя не	1	2
226	художественного письма	1	2
227	было бы	3	2
228	на второй	1	2
229	в самую	1	2
230	несмотря на	2	2
231	ведет к	1	2
232	бы на	1	2
233	сводятся к	1	2
234	высказывания как	2	2
235	с точки	2	2
236	и слушающих	1	2
237	от его	2	2
238	однако в	5	2
239	в культуре	2	2
240	тайны в	1	2
241	как о	1	2
242	говорить о	3	2
243	картины мира	4	2
244	не могло	1	2
245	только не	3	2
246	имеем дело	4	2
247	своей природе	1	2
248	потому что	1	2
249	со своим	1	2
250	с таким	1	2
251	у нас	1	2
252	личности в	3	2
253	и здесь	2	2
254	его внутренней	1	2
255	дискурса в	2	2
256	оно не	1	2
257	и он	2	2
258	подобно тому	3	2
259	по определению	1	2
260	здесь не	3	2
261	себе самом	1	2
262	мысль о	3	2
263	классического реализма	1	2
264	всей своей	1	2
265	что у	1	2
266	те же	2	2
267	во второй	7	2
268	как было	1	2
269	восходит к	3	2
270	или иначе	1	2
271	что и	5	2
272	и дело	1	2
273	дело с	3	2
274	к адресату	1	2
275	со всеми	2	2
276	себя в	4	2
277	с нею	2	2
278	ему казалось	1	2
279	в начале	6	2
280	не все	1	2
281	в равной	1	2
282	одно из	1	2
283	могло бы	1	2
284	вовсе не	1	2
285	не случайно	8	2
286	присутствия в	1	2
287	жизни на	1	2
288	следует вести	1	2
289	не обязательно	1	2
290	именно в	3	2
291	очевидным образом	2	2
292	а с	1	2
293	мира это	1	2
294	героя и	4	2
295	говорит о	2	2
296	равной степени	1	2
297	только по	1	2
298	превращается в	1	2
299	из наиболее	1	2
300	зависит от	1	2
301	картину мира	1	2
302	когда же	1	2
303	собой некий	1	2
304	более чем	2	2
305	на фоне	1	2
306	я уже	1	2
307	перекликается с	1	2
308	личности как	1	2
309	автора в	1	2
310	по своему	2	2
311	о чем	4	2
312	в течение	1	2
313	начале рассказа	1	2
314	тому как	2	2
315	глядела на	1	2
316	другого человека	1	2
317	в категориях	1	2
318	главного героя	1	2
319	но это	1	2
320	и адресата	1	2
321	ни для	2	2
322	к которому	1	2
323	картине мира	2	2
324	для автора	1	2
325	собственно и	1	2
326	в результате	5	2
327	бы в	1	2
328	тем более	1	2
329	не должен	2	2
330	от всего	1	2
331	хотя бы	1	2
332	присутствия я	3	2
333	как показывает	2	2
334	вступает в	3	2
335	о своем	2	2
336	в свою	5	2
337	в своих	1	2
338	по поводу	3	2
339	во сне	3	2
340	как на	1	2
341	они не	1	2
342	а между	1	1
343	своей значимости	1	1
344	как все	1	1
345	говоря о	1	1
346	отношения к	2	1
347	например в	2	1
348	у гоголя	1	1
349	таком случае	1	1
350	самой себе	1	1
351	начинается с	1	1
352	отделен от	1	1
353	рассматривать в	1	1
354	которого в	1	1
355	самого коммуникативного	3	1
356	противоречие с	1	1
357	это и	2	1
358	в ситуации	1	1
359	каждый из	1	1
360	думал о	1	1
361	перед лицом	1	1
362	тем же	1	1
363	гегелевское определение	1	1
364	из его	1	1
365	жизни героя	1	1
366	видеть в	2	1
367	поскольку их	1	1
368	едины судьба	1	1
369	в зависимости	1	1
370	текста в	6	1
371	рода механизмом	1	1
372	побуждает его	1	1
373	после слов	2	1
374	ни у	1	1
375	вопрос о	1	1
376	высказывания в	1	1
377	своей судьбы	1	1
378	всех без	3	1
379	как то	1	1
380	жизненной позиции	2	1
381	а для	2	1
382	косвенно в	1	1
383	на себя	2	1
384	должен не	1	1
385	на практике	1	1
386	мы и	1	1
387	но напротив	1	1
388	зависимости от	1	1
389	проявляется в	1	1
390	наррация предполагает	1	1
391	и самого	6	1
392	и возврат	1	1
393	в уста	1	1
394	иное как	1	1
395	я на	1	1
396	во всех	2	1
397	читателя и	2	1
398	судьба выражает	1	1
399	чувства любви	1	1
400	восходящая к	3	1
401	свою жизнь	2	1
402	в общем	2	1
403	очевидно что	2	1
404	человеческих отношений	1	1
405	в новом	2	1
406	отношение к	1	1
407	произведение не	1	1
408	центрального героя	1	1
409	за пределы	1	1
410	как говорит	3	1
411	персонажей с	1	1
412	субъекта и	2	1
413	в акте	1	1
414	своей жизни	1	1
415	человеческого бытия	1	1
416	внутри себя	1	1
417	этой стороны	1	1
418	что касается	3	1
419	как полагает	1	1
420	и как	4	1
421	по пути	4	1
422	себе не	1	1
423	здесь и	3	1
424	то в	2	1
425	для которого	1	1
426	бы и	2	1
427	так или	1	1
428	бы не	1	1
429	поскольку в	1	1
430	наличии у	1	1
431	по преимуществу	2	1
432	с их	3	1
433	о ее	1	1
434	есть на	1	1
435	не могла	2	1
436	например как	2	1
437	с машей	2	1
438	обратившись к	1	1
439	однако при	2	1
440	поведение в	2	1
441	из виду	1	1
442	если к	1	1
443	нашего времени	3	1
444	адресата высказывания	1	1
445	на жизнь	1	1
446	нарративном дискурсе	1	1
447	какой бы	1	1
448	когда на	1	1
449	его можно	1	1
450	без исключения	3	1
451	способен лишь	1	1
452	в нее	1	1
453	она определяется	1	1
454	здесь мы	1	1
455	это позиция	1	1
456	с позиций	1	1
457	его не	3	1
458	это весьма	1	1
459	лиминальной фазой	1	1
460	в единую	1	1
461	входит в	2	1
462	есть не	2	1
463	вынесенное в	1	1
464	по природе	1	1
465	свое я	1	1
466	этом смысле	1	1
467	отца и	1	1
468	отсюда столь	1	1
469	смерть и	1	1
470	есть имя	2	1
471	жениться на	1	1
472	тарасе бульбе	3	1
473	как об	1	1
474	автору и	2	1
475	не всегда	3	1
476	креативную компетенцию	1	1
477	полноударных слов	1	1
478	жизни но	1	1
479	должно быть	1	1
480	собой как	1	1
481	при виде	1	1
482	автора и	1	1
483	обратимся к	1	1
484	не мог	2	1
485	между ними	1	1
486	одного и	3	1
487	есть в	1	1
488	в ходе	1	1
489	никаких оснований	1	1
490	человека как	1	1
491	в следующем	1	1
492	и без	3	1
493	это делает	1	1
494	всяком случае	2	1
495	еще нет	1	1
496	хранения и	1	1
497	не от	2	1
498	мысли и	1	1
499	от себя	1	1
500	возвращение к	1	1
501	собой один	1	1
502	мир и	1	1
503	остается вне	1	1
504	себя героем	1	1
505	что было	1	1
506	ли я	1	1
507	теперь я	1	1
508	для нее	1	1
509	связи с	1	1
510	сторону индивида	1	1
511	вплоть до	2	1
512	но они	2	1
513	и персонажи	1	1
514	как можно	1	1
515	дело не	3	1
516	принадлежат к	1	1
517	у кого	1	1
518	не отделен	1	1
519	в основе	1	1
520	что иное	1	1
521	не приносит	1	1
522	народной жизни	1	1
523	обратим внимание	2	1
524	в противоречие	1	1
525	как внутренняя	1	1
526	более что	1	1
527	у шекспира	1	1
528	персонажа в	2	1
529	и передачи	1	1
530	а лишь	1	1
531	и теперь	1	1
532	референтную компетенцию	1	1
533	как будто	1	1
534	индивида и	1	1
535	к той	1	1
536	художественной литературы	2	1
537	принадлежит к	4	1
538	не могут	1	1
539	истории не	2	1
540	ли не	4	1
541	приобщения к	2	1
542	уже было	1	1
543	не предполагает	2	1
544	в полной	1	1
545	внеличную сторону	1	1
546	как мы	1	1
547	и о	1	1
548	то она	1	1
549	с ее	3	1
550	своем составе	1	1
551	действующие лица	1	1
552	позицию по	1	1
553	события как	1	1
554	бытия именно	1	1
555	для читателя	1	1
556	его поступки	1	1
557	обращением к	1	1
558	по сути	2	1
559	в организации	1	1
560	реальной действительности	1	1
561	и иных	1	1
562	приводит к	4	1
563	встреча с	1	1
564	в финале	3	1
565	жанровой природы	1	1
566	природе своей	1	1
567	разрыва с	1	1
568	не с	2	1
569	особенно в	1	1
570	и прочих	1	1
571	миром с	1	1
572	из модификаций	1	1
573	в чужом	1	1
574	своему происхождению	1	1
575	к первому	2	1
576	с толпой	1	1
577	как ему	1	1
578	жизнь и	3	1
579	о своей	2	1
580	не характер	1	1
581	собой и	1	1
582	приобщается к	2	1
583	внимание к	1	1
584	полной мере	1	1
585	при такой	1	1
586	произведения как	2	1
587	роль принадлежит	1	1
588	в самой	1	1
589	следует иметь	1	1
590	время в	1	1
591	единственный в	1	1
592	выражает внеличную	1	1
593	таким же	1	1
594	основе своей	1	1
595	второй главы	1	1
596	это было	1	1
597	можно читать	2	1
598	с одним	1	1
599	а потому	1	1
600	который и	1	1
601	во всей	1	1
602	лишь к	1	1
603	наконец в	1	1
604	выше в	1	1
605	иначе в	1	1
606	личностное я	1	1
607	знания убеждения	1	1
608	обнаруживают себя	1	1
609	я был	1	1
610	эту минуту	1	1
611	но с	2	1
612	одной из	1	1
613	этот вопрос	1	1
614	одного сознания	1	1
615	из существеннейших	2	1
616	рецептивную позицию	1	1
617	сколь бы	1	1
618	сына в	1	1
619	такого типа	1	1
620	обращаться к	1	1
621	и целостность	1	1
622	и так	1	1
623	являет собой	3	1
624	мы будем	1	1
625	так что	1	1
626	того же	5	1
627	раскрывают содержание	1	1
628	не можем	1	1
629	в большинстве	2	1
630	ни одного	1	1
631	как кажется	1	1
632	от своей	2	1
633	большинстве случаев	1	1
634	по выражению	1	1
635	две другие	1	1
636	содержание судьбы	1	1
637	и их	1	1
638	в одном	4	1
639	не для	2	1
640	адресата и	1	1
641	не о	1	1
642	личности ее	1	1
643	не говорит	1	1
644	тем что	2	1
645	соотносится с	1	1
646	это по	2	1
647	в осмысленном	1	1
648	внутреннего мира	1	1
649	бы это	1	1
650	для того	1	1
651	лишь для	1	1
652	отца в	1	1
653	рода общий	1	1
654	бывает в	1	1
655	не ведая	1	1
656	как сам	2	1
657	до сих	1	1
658	однако что	4	1
659	если говорить	1	1
660	а именно	1	1
661	чем он	1	1
662	это все	1	1
663	героя о	1	1
664	героиня не	1	1
665	но о	1	1
666	что не	3	1
667	сути дела	1	1
668	полагал что	1	1
669	ей не	1	1
670	на этот	1	1
671	повествователем о	1	1
672	воспринимающего сознания	3	1
673	однако и	3	1
674	его как	3	1
675	ролевая граница	1	1
676	его собственной	1	1
677	на эту	2	1
678	из многочисленных	1	1
679	что мы	2	1
680	в тарасе	3	1
681	художественного целого	6	1
682	с помощью	1	1
683	не видит	1	1
684	мог быть	1	1
685	может иметь	1	1
686	уже давно	1	1
687	вместе с	2	1
688	и потому	2	1
689	что можем	1	1
690	намек на	1	1
691	они едины	1	1
692	позицию адресата	1	1
693	но иного	1	1
694	в столь	1	1
695	к жизни	3	1
696	в точке	2	1
697	оказывается всего	1	1
698	для первого	1	1
699	за рамки	1	1
700	поскольку он	3	1
701	в первой	8	1
702	креативной компетенции	1	1
703	дело здесь	1	1
704	герой в	1	1
705	только раскрывают	1	1
706	о своих	2	1
707	и от	2	1
708	дискурсии и	1	1
709	сих пор	1	1
710	поступки только	1	1
711	персонаж не	1	1
712	о его	2	1
713	все это	3	1
714	этом и	1	1
715	персонажей как	1	1
716	каждой из	1	1
717	разрешается в	1	1
718	креативное авторское	1	1
719	в связи	1	1
720	в пределе	1	1
721	как рассказчик	1	1
722	а все	1	1
723	другое дело	1	1
724	когда он	2	1
725	своей службы	1	1
726	движущей силой	1	1
727	мы должны	1	1
728	будто бы	1	1
729	бытия личности	1	1
730	хотя в	2	1
731	жизненного поведения	1	1
732	к ее	1	1
733	не обладает	1	1
734	рассуждению бахтина	1	1
735	нам не	2	1
736	может и	1	1
737	судьбы они	1	1
738	и внешней	1	1
739	в романе	2	1
740	участников коммуникативного	3	1
741	не знает	1	1
742	себя самого	1	1
743	и внутренне	1	1
744	качестве нарративного	1	1
745	и сейчас	1	1
746	же самой	1	1
747	было показано	1	1
748	не что	1	1
749	в заглавие	2	1
750	что при	1	1
751	из этого	1	1
752	который не	2	1
753	говорящих и	1	1
754	имеет в	1	1
755	о себе	2	1
756	ее в	1	1
757	с чужой	1	1
758	место хотя	1	1
759	к этому	3	1
760	во всяком	2	1
761	гораздо более	2	1
