N	2gram	Vinokur_Ku_2	StatiiOP
182	в связи	4	3
183	быть это	1	3
184	с этой	2	3
185	между прочим	2	3
186	с о	1	3
187	тем более	1	3
188	обращается к	1	3
189	находит свое	1	3
190	конце концов	3	3
191	все они	2	3
192	к этому	4	3
193	в виде	1	3
194	в какой	1	3
195	народ в	1	2
196	речь идет	2	2
197	самом деле	9	2
198	он может	1	2
199	мы имели	1	2
200	той же	2	2
201	этого стихотворения	1	2
202	в сущности	9	2
203	того же	3	2
204	еще у	1	2
205	думаю что	2	2
206	разумеется не	1	2
207	не был	1	2
208	россии и	1	2
209	то он	1	2
210	но как	1	2
211	нет не	1	2
212	только тогда	1	2
213	к слову	2	2
214	не просто	2	2
215	нет и	1	2
216	что они	2	2
217	что именно	1	2
218	более и	1	2
219	ср также	3	2
220	его к	2	2
221	в самом	12	2
222	во многих	1	2
223	языка к	1	2
224	сюда относятся	1	2
225	за рамки	2	2
226	в статье	3	2
227	т д	14	2
228	не как	2	2
229	том чтобы	1	2
230	представляет собою	1	2
231	и по	3	2
232	но все	4	2
233	а по	1	2
234	заключается в	2	2
235	известно что	1	2
236	он и	2	2
237	между собою	1	2
238	мы не	1	2
239	такой же	1	2
240	не мог	1	2
241	можно найти	1	2
242	в такой	1	2
243	в которых	2	2
244	точку зрения	1	2
245	которые в	1	2
246	в прямом	1	2
247	тем не	6	2
248	для этого	3	2
249	это особенно	1	2
250	этой области	4	2
251	если и	3	2
252	в отношении	2	2
253	случае в	1	2
254	не менее	7	2
255	как можно	2	2
256	что эта	2	2
257	самого начала	1	2
258	дело не	2	2
259	и прочие	2	2
260	на котором	1	2
261	тогда когда	1	2
262	одна из	1	2
263	не имеет	4	2
264	никогда не	2	2
265	слова как	3	2
266	в русском	10	2
267	языка это	1	2
268	на себе	4	2
269	что русский	1	2
270	от того	4	2
271	под пером	1	2
272	могут быть	4	2
273	и такие	1	2
274	к тому	4	2
275	но также	4	2
276	не встречается	1	2
277	темы и	2	2
278	для того	9	2
279	утверждать что	2	2
280	на это	3	2
281	должен быть	5	2
282	как мы	3	2
283	то она	1	2
284	с ее	1	2
285	в виду	3	2
286	говорит и	1	2
287	без всякого	1	2
288	на основе	1	2
289	с самого	1	2
290	что у	2	2
291	или в	4	2
292	и которые	1	2
293	здесь нет	1	2
294	во многом	1	2
295	внимание на	1	2
296	ср еще	1	2
297	одного из	2	2
298	с одной	2	2
299	от них	1	2
300	а потому	1	2
301	в форме	3	2
302	и только	1	2
303	формой и	1	2
304	еще не	5	2
305	отказ от	2	2
306	в уста	1	2
307	есть в	3	2
308	и у	2	2
309	то и	3	2
310	что если	2	2
311	в поэзии	1	2
312	одно из	1	2
313	мы находим	1	2
314	вовсе не	9	2
315	должен был	1	2
316	заметить что	1	2
317	или иной	1	2
318	до сих	1	2
319	слово в	1	2
320	не потому	1	2
321	в предисловии	1	2
322	что не	6	2
323	но есть	2	2
324	каком смысле	1	2
325	стихи не	1	2
326	не на	2	2
327	ни на	2	2
328	вместе с	5	2
329	в рамках	1	2
330	но не	6	2
331	главное отличие	1	2
332	к такому	1	2
333	предисловии к	1	2
334	здесь слово	1	2
335	том смысле	1	2
336	быть не	2	2
337	в это	1	2
338	этого слова	5	2
339	несколько слов	1	2
340	сих пор	1	2
341	это выражение	1	2
342	один из	5	2
343	которые были	1	2
344	в результате	4	2
345	этого термина	2	2
346	же к	1	2
347	только что	1	2
348	я думаю	1	2
349	все более	1	2
350	одной из	1	2
351	в свою	2	2
352	были и	1	2
353	к сожалению	1	2
354	к этой	3	2
355	гораздо более	3	2
356	вряд ли	4	1
357	беседу с	1	1
358	ту же	6	1
359	я сказал	1	1
360	в обычном	2	1
361	также и	5	1
362	языка с	1	1
363	его основной	1	1
364	е как	1	1
365	сам по	1	1
366	и то	5	1
367	шансов на	1	1
368	смысле слова	2	1
369	на самом	2	1
370	значения что	1	1
371	говорилось выше	1	1
372	идет о	1	1
373	этих примерах	1	1
374	что когда	3	1
375	тем же	2	1
376	не хочет	2	1
377	это однако	1	1
378	речи на	2	1
379	смысл этого	1	1
380	по преимуществу	2	1
381	и до	2	1
382	свое место	2	1
383	но важно	1	1
384	на западе	1	1
385	должна быть	5	1
386	объясняется и	1	1
387	но те	1	1
388	с темой	1	1
389	пр ср	1	1
390	элементы в	1	1
391	из всех	1	1
392	отношения к	2	1
393	есть не	1	1
394	в последние	1	1
395	вопрос о	9	1
396	на такие	2	1
397	в деревне	1	1
398	нам в	1	1
399	аудитории на	1	1
400	совпадает с	1	1
401	но уже	2	1
402	мы и	1	1
403	самый термин	1	1
404	что можно	3	1
405	о роли	2	1
406	и он	1	1
407	с большим	1	1
408	и характере	1	1
409	по линии	1	1
410	всего этого	1	1
411	этой почве	3	1
412	то мы	1	1
413	тот или	1	1
414	имеем здесь	1	1
415	определенному руслу	1	1
416	или иначе	3	1
417	мы будем	2	1
418	и другие	1	1
419	тех же	2	1
420	не все	3	1
421	очевидно что	2	1
422	автора но	1	1
423	это почти	1	1
424	котором говорилось	1	1
425	и я	1	1
426	того специфического	1	1
427	из уст	1	1
428	показать что	1	1
429	что как	1	1
430	выше было	1	1
431	в своем	2	1
432	что нет	1	1
433	однако не	4	1
434	и где	2	1
435	этом же	1	1
436	пр с	1	1
437	когда он	1	1
438	целый ряд	5	1
439	и как	1	1
440	политический смысл	1	1
441	живом языке	1	1
442	нельзя более	1	1
443	в каком-то	1	1
444	это определение	2	1
445	я выше	1	1
446	от этого	2	1
447	всего лишь	3	1
448	значения как	1	1
449	что тема	1	1
450	в употреблении	1	1
451	в литературном	1	1
452	к традиции	1	1
453	так или	2	1
454	за это	1	1
455	еще один	1	1
456	в известном	1	1
457	другом случае	1	1
458	этом ниже	2	1
459	они звучат	1	1
460	относятся такие	1	1
461	по определенному	1	1
462	что она	3	1
463	по словам	2	1
464	языком в	1	1
465	относится ряд	1	1
466	в нем	4	1
467	выражения это	1	1
468	связанные с	2	1
469	строится по	1	1
470	от которого	1	1
471	они в	1	1
472	которая является	1	1
473	он должен	1	1
474	же это	1	1
475	этого вопроса	3	1
476	данном отношении	2	1
477	свое время	2	1
478	какой бы	1	1
479	одной и	1	1
480	это один	1	1
481	как оно	1	1
482	смысле в	1	1
483	на в	1	1
484	к другу	1	1
485	не трудно	1	1
486	на этой	4	1
487	литературного языка	1	1
488	о в	1	1
489	привыкли к	1	1
490	она стала	2	1
491	ниже а	1	1
492	язык по	1	1
493	чаще всего	1	1
494	еще одно	3	1
495	я считаю	1	1
496	элементов речи	1	1
497	рядом с	2	1
498	то как	1	1
499	соответствии с	2	1
500	этого не	3	1
501	во внимание	1	1
502	мы видели	2	1
503	здесь можно	1	1
504	мы знаем	4	1
505	чем в	3	1
506	п но	2	1
507	в первые	1	1
508	можно считать	1	1
509	ср старинную	1	1
510	и некоторые	1	1
511	именно то	1	1
512	нисколько не	3	1
513	стороны ее	1	1
514	не употребляет	2	1
515	но я	1	1
516	что значит	2	1
517	мы как	1	1
518	бы на	2	1
519	и при	1	1
520	в прочих	1	1
521	которого столь	1	1
522	на месте	1	1
523	если можно	2	1
524	на фоне	3	1
525	от себя	1	1
526	могло бы	1	1
527	на аудиторию	1	1
528	и той	1	1
529	поэтому в	1	1
530	дает в	1	1
531	эта не	4	1
532	не понимает	1	1
533	средствами языка	2	1
534	творчества и	1	1
535	том же	1	1
536	того кто	1	1
537	бы быть	1	1
538	формы как	1	1
539	по себе	10	1
540	даже в	1	1
541	свою силу	1	1
542	что есть	1	1
543	не раз	1	1
544	о значении	2	1
545	может служить	2	1
546	дело в	1	1
547	того как	2	1
548	и именно	1	1
549	сталкиваемся с	1	1
550	вое это	1	1
551	что вы	1	1
552	этому сводится	1	1
553	иметь в	2	1
554	того чтобы	11	1
555	значение этого	1	1
556	смысле что	1	1
557	его от	1	1
558	сказывается и	1	1
559	казалось бы	3	1
560	последние десятилетия	1	1
561	к вопросу	3	1
562	выражения вроде	1	1
563	в самой	2	1
564	свое выражение	1	1
565	явление в	1	1
566	на те	1	1
567	исключительно важным	1	1
568	к вам	1	1
569	мы подходим	1	1
570	е не	1	1
571	за которыми	1	1
572	элементы языка	1	1
573	в стиле	1	1
574	свое собственное	1	1
575	процесса в	1	1
576	очень часто	2	1
577	уже о	3	1
578	но там	1	1
579	xviii века	1	1
580	да рядом	2	1
581	когда мы	1	1
582	делают их	1	1
583	заявляют что	1	1
584	первого и	1	1
585	не случайно	1	1
586	а что	1	1
587	по возможности	1	1
588	и свое	2	1
589	слова с	1	1
590	в наше	2	1
591	всегда в	1	1
592	обычно в	1	1
593	году в	1	1
594	относящихся сюда	1	1
595	что рядом	1	1
596	приходит к	1	1
597	в театре	1	1
598	и о	4	1
599	свою очередь	2	1
600	и говорить	1	1
601	говоря уже	2	1
602	здесь не	3	1
603	в ее	1	1
604	с каким	1	1
605	совершенно ясно	1	1
606	с английским	1	1
607	копию с	1	1
608	последнее время	3	1
609	с первого	2	1
610	в пределах	4	1
611	так в	3	1
612	приводит к	5	1
613	с языком	1	1
614	вообще нет	1	1
615	смысле но	1	1
616	выражения и	1	1
617	на том	2	1
618	и когда	1	1
619	оно также	1	1
620	можно было	9	1
621	имею в	1	1
622	те же	3	1
623	ясно что	5	1
624	здесь как	1	1
625	политика и	2	1
626	именно этот	2	1
627	не стоит	1	1
628	мы в	2	1
629	них есть	1	1
630	основана на	1	1
631	точно также	1	1
632	в эпоху	1	1
633	о котором	2	1
634	и вообще	2	1
635	но может	1	1
636	образом в	2	1
637	но здесь	2	1
638	находится в	1	1
639	все его	1	1
640	все дело	2	1
641	века на	1	1
642	разговорной речи	2	1
643	вот почему	3	1
644	тех кто	1	1
645	то они	1	1
646	язык и	2	1
647	на стихи	1	1
648	подобные же	1	1
649	в значительной	1	1
650	мере дважды	1	1
651	не выходит	1	1
652	как у	2	1
653	знает что	3	1
654	вопросу о	3	1
655	пр но	2	1
656	эта фраза	2	1
657	тем или	1	1
658	которых в	1	1
659	русской литературе	1	1
660	два типа	1	1
661	современности пушкина	1	1
662	говорить об	1	1
663	это имеет	1	1
664	что и	3	1
665	хотел бы	1	1
666	этого периода	1	1
667	как политика	1	1
668	и понятно	1	1
669	язык в	2	1
670	вообще и	2	1
671	именно в	3	1
672	в свете	1	1
673	в лучшем	3	1
674	употреблялось в	1	1
675	найти и	1	1
676	для самого	2	1
677	сказать несколько	1	1
678	находим и	1	1
679	определенными рамками	1	1
680	по содержанию	1	1
681	указывает что	2	1
682	известном смысле	1	1
683	показывают что	1	1
684	но так	2	1
685	которое было	2	1
686	форм не	1	1
687	мы сталкиваемся	1	1
688	условного языка	1	1
689	сознательно стремился	1	1
690	мне кажется	2	1
691	наше время	2	1
692	он уже	2	1
693	европе и	1	1
694	тему об	1	1
695	одних и	1	1
696	которая была	1	1
697	собою как	1	1
698	характерной для	1	1
699	именно на	1	1
700	конечно не	2	1
701	какова должна	1	1
702	указания на	2	1
703	ни одного	1	1
704	а это	2	1
705	за счет	2	1
706	но были	1	1
707	в живом	2	1
708	то только	2	1
709	усмотреть в	1	1
710	языка но	3	1
711	и их	1	1
712	над своими	1	1
713	слова в	6	1
714	содержания и	1	1
715	в одном	1	1
716	даже к	1	1
717	в современном	2	1
718	уже упоминал	1	1
719	но что	2	1
720	того или	2	1
721	в других	1	1
722	указание на	3	1
723	даже и	2	1
724	в очень	1	1
725	тем чем	1	1
726	чтобы показать	1	1
727	возможно что	1	1
728	только у	1	1
729	в данный	1	1
730	из примеров	1	1
731	на примере	2	1
732	но мне	1	1
733	почве у	1	1
734	этом пути	1	1
735	вообще с	1	1
736	а именно	2	1
737	речи а	3	1
738	еще и	2	1
739	кто в	4	1
740	являются лишь	1	1
741	термина а	1	1
742	каком этот	1	1
743	не говоря	2	1
744	здесь дело	1	1
745	здесь были	1	1
746	языка не	2	1
747	дело к	1	1
748	человек в	1	1
749	примером того	1	1
750	полемизировать с	1	1
751	потребовало бы	1	1
752	принять во	1	1
753	там где	5	1
754	нужно иметь	1	1
755	речи и	5	1
756	здесь следует	2	1
757	примером может	1	1
758	в одно	1	1
759	если не	1	1
760	для этой	2	1
761	с помощью	7	1
762	делает попытку	1	1
763	в частности	2	1
764	эти слова	1	1
765	я уже	1	1
766	смысл который	1	1
767	теперь к	1	1
768	первые годы	1	1
769	так мы	2	1
770	в разговоре	4	1
771	слишком много	1	1
772	в данном	4	1
773	что за	2	1
774	знать что	1	1
775	наряду с	1	1
776	в той	2	1
777	смысле этого	2	1
778	что же	5	1
779	по существу	5	1
780	то к	1	1
781	два раза	1	1
782	как нельзя	1	1
783	что стиль	1	1
784	кстати и	2	1
785	должно быть	4	1
786	с отдельными	1	1
787	намеки на	1	1
788	какие же	1	1
789	ссылки на	1	1
790	сплошь да	2	1
791	отношении его	1	1
792	в пример	1	1
793	лучшем случае	3	1
794	но для	3	1
795	с большой	1	1
796	в книге	1	1
797	однако и	2	1
798	совершается в	1	1
799	тем и	1	1
800	п в	3	1
801	что очень	1	1
802	на новый	1	1
803	это как	1	1
804	своей собственной	3	1
805	чтобы понять	2	1
806	или иным	1	1
807	для нас	4	1
808	и все	2	1
809	у них	1	1
810	такие слова	1	1
811	бы в	1	1
812	теряет свою	2	1
813	но зато	2	1
814	хотя бы	9	1
815	на осуществление	1	1
816	язык это	1	1
817	в связь	1	1
818	сочинения и	1	1
819	давно уже	1	1
820	все вместе	1	1
821	в период	1	1
822	о своем	1	1
823	не знает	3	1
824	отношением к	1	1
825	но можно	2	1
826	как есть	1	1
827	или иного	2	1
828	и еще	2	1
829	в свое	2	1
830	но эти	1	1
831	не давала	1	1
832	этой точки	2	1
833	традиции но	1	1
834	свое внимание	1	1
835	отличается тем	1	1
836	которая не	1	1
837	так же	4	1
838	они не	1	1
839	и идей	1	1
