N	2gram	Propp_Isto_6	StatiiOP
285	властью как	1	1
286	по отношению	2	1
287	отношение к	1	1
288	тут же	1	1
289	не просто	1	1
290	тесно связан	1	1
291	и стоит	1	1
292	более чем	1	1
293	независимо от	3	1
294	до его	1	1
295	что как	1	1
296	что касается	2	1
297	во дворце	1	1
298	когда он	3	1
299	целый ряд	2	1
300	и хотя	2	1
301	за собой	5	1
302	к другому	1	1
303	а во-вторых	1	1
304	формы в	1	1
305	так или	1	1
306	представляет собой	2	1
307	из этих	4	1
308	сил в	1	1
309	им в	1	1
310	и тот	1	1
311	зависимости от	2	1
312	и если	1	1
313	к выводу	1	1
314	что она	3	1
315	мое сердце	1	1
316	от которого	1	1
317	в первую	1	1
318	к одному	1	1
319	этого вопроса	1	1
320	не как	1	1
321	свое время	1	1
322	но вместе	1	1
323	на этом	1	1
324	такую большую	1	1
325	одно и	1	1
326	русском языке	1	1
327	так называемым	1	1
328	связанных с	1	1
329	те же	1	1
330	а по	1	1
331	и молодых	1	1
332	на этой	2	1
333	обоих случаях	1	1
334	который так	1	1
335	позднее и	1	1
336	известно что	2	1
337	именно что	2	1
338	его душу	1	1
339	и тем	4	1
340	был очень	1	1
341	вариантов но	1	1
342	но уже	1	1
343	нет в	3	1
344	текст в	1	1
345	на своего	1	1
346	мы видели	11	1
347	с такой	1	1
348	и некоторые	2	1
349	такой же	3	1
350	над его	1	1
351	еще раз	1	1
352	но если	1	1
353	от своего	1	1
354	можно найти	1	1
355	представление о	9	1
356	вышел из	1	1
357	не будем	2	1
358	который всегда	1	1
359	в прямом	1	1
360	и эти	5	1
361	нас к	5	1
362	и очень	1	1
363	на один	1	1
364	что есть	1	1
365	можно ли	1	1
366	при всех	1	1
367	в таких	1	1
368	можно указать	2	1
369	она не	3	1
370	зубами и	1	1
371	принадлежат к	1	1
372	одна из	2	1
373	на него	2	1
374	в основе	1	1
375	больше чем	1	1
376	идут от	2	1
377	с большой	1	1
378	этих двух	1	1
379	подробное описание	1	1
380	к концу	3	1
381	к ней	1	1
382	как она	1	1
383	как будто	3	1
384	самым важным	1	1
385	полного развития	3	1
386	на все	1	1
387	и социального	1	1
388	в стиле	1	1
389	и далее	2	1
390	предположение о	1	1
391	в городе	2	1
392	и вместе	1	1
393	нет ни	2	1
394	не могут	1	1
395	он и	2	1
396	и вполне	1	1
397	сравнительно с	1	1
398	похож на	1	1
399	он имел	1	1
400	заметил что	1	1
401	отличается от	2	1
402	для такого	1	1
403	не встречается	1	1
404	все попытки	1	1
405	полным правом	1	1
406	что при	2	1
407	как мы	4	1
408	в свое	2	1
409	первом месте	1	1
410	что все	1	1
411	здесь не	2	1
412	не могу	1	1
413	данном случае	3	1
414	только при	1	1
415	были бы	1	1
416	то время	3	1
417	так в	6	1
418	некоторые элементы	1	1
419	на том	8	1
420	прямом смысле	1	1
421	в многочисленных	1	1
422	с собой	2	1
423	можно было	2	1
424	не так	2	1
425	не с	1	1
426	в борьбе	1	1
427	здесь нет	2	1
428	о связи	1	1
429	по тому	1	1
430	а там	2	1
431	понимании этого	1	1
432	хотя это	1	1
433	выводу что	1	1
434	образом в	1	1
435	связанное с	1	1
436	со всех	1	1
437	с полным	1	1
438	и живой	1	1
439	вот почему	3	1
440	др в	1	1
441	могут дать	1	1
442	одного из	1	1
443	его тело	1	1
444	с того	1	1
445	можно сказать	2	1
446	пребыванию в	1	1
447	с соответствующими	2	1
448	в форму	2	1
449	или иначе	1	1
450	от них	1	1
451	только после	1	1
452	видели выше	1	1
453	этого элемента	1	1
454	эти два	2	1
455	то место	1	1
456	борьбе с	2	1
457	это нужно	1	1
458	в форме	2	1
459	и русская	1	1
460	в середине	1	1
461	все время	2	1
462	в лице	2	1
463	в наказание	1	1
464	по содержанию	1	1
465	еще несколько	1	1
466	я был	1	1
467	находится у	1	1
468	не случайно	1	1
469	один из	3	1
470	для борьбы	2	1
471	с ними	2	1
472	будто бы	1	1
473	и действительно	3	1
474	те которые	1	1
475	не свойственно	1	1
476	поэтому и	1	1
477	или же	2	1
478	препятствия для	1	1
479	не будет	5	1
480	с которыми	1	1
481	сердце с	1	1
482	уже в	1	1
483	а это	1	1
484	но совершенно	1	1
485	где бы	1	1
486	одно из	1	1
487	совсем другое	2	1
488	себе в	4	1
489	и также	1	1
490	у нее	1	1
491	а в	3	1
492	может служить	1	1
493	мы можем	7	1
494	как его	1	1
495	но что	1	1
496	у него	7	1
497	в руки	2	1
498	как вся	1	1
499	в очень	4	1
500	несколько отдельных	1	1
501	е в	2	1
502	важно отметить	1	1
503	именно как	1	1
504	даже не	1	1
505	а на	1	1
506	однако что	1	1
507	уже при	1	1
508	могла появиться	1	1
509	что тот	1	1
510	очень много	1	1
511	в живых	1	1
512	месте и	1	1
513	связано с	4	1
514	то и	2	1
515	попал в	3	1
516	не исключает	1	1
517	на которых	1	1
518	в свете	1	1
519	одну из	4	1
520	здесь этот	1	1
521	на эту	1	1
522	точности соответствует	1	1
523	что из	2	1
524	в связи	1	1
525	имея в	1	1
526	и м	1	1
527	он сохраняет	1	1
528	форме в	1	1
529	приводит в	1	1
530	над ним	1	1
531	если оно	1	1
532	что же	2	1
533	самого себя	2	1
534	действительно ли	1	1
535	и такие	1	1
536	которые свободно	1	1
537	так сильно	1	1
538	не создает	1	1
539	имеют и	1	1
540	нам еще	2	1
541	всем что	1	1
542	и старухи	1	1
543	ссылается на	1	1
544	концу этого	1	1
545	этом случае	6	1
546	как нам	1	1
547	на своем	4	1
548	вокруг него	3	1
549	силу и	2	1
550	но для	2	1
551	должны быть	2	1
552	которые были	1	1
553	появиться в	1	1
554	на одной	1	1
555	в книге	4	1
556	в более	6	1
557	и для	1	1
558	которых он	2	1
559	и сами	1	1
560	не существует	1	1
561	и от	3	1
562	видим и	1	1
563	причем в	1	1
564	место для	1	1
565	или в	3	1
566	что оно	4	1
567	своем пути	2	1
568	а все	1	1
569	к одной	1	1
570	то не	1	1
571	для нас	2	1
572	от него	3	1
573	идет не	1	1
574	бы он	1	1
575	так называемых	1	1
576	бы в	1	1
577	в наши	1	1
578	до меня	1	1
579	же в	1	1
580	в свою	1	1
581	могли быть	2	1
582	в моем	1	1
583	между ними	1	1
584	неотделим от	1	1
585	в точности	1	1
586	сказано но	1	1
587	пришел к	1	1
588	является и	3	1
589	в последнем	2	1
590	отношению к	2	1
591	из этого	3	1
592	героя в	2	1
593	жизни и	2	1
594	пути к	1	1
595	но эти	2	1
596	заметить что	1	1
597	к этой	1	1
598	в своих	3	1
599	они их	1	1
600	в лесу	1	1
601	он на	1	1
602	я могу	2	1
603	в северной	2	1
604	в таком	1	1
605	точно так	2	1
606	все что	4	1
607	том числе	1	1
608	смысле что	1	1
