N	2gram	Vygotskiy__4	Problemy
589	и вообще	1	1
590	стремление к	1	1
591	одно это	1	1
592	но может	2	1
593	вот это	1	1
594	все дело	2	1
595	автор не	2	1
596	в смысле	1	1
597	вопроса и	1	1
598	и неожиданно	2	1
599	зрения на	1	1
600	но мы	2	1
601	сцен и	1	1
602	один голос	1	1
603	можно сказать	2	1
604	может не	1	1
605	от него	1	1
606	он берет	1	1
607	его смысла	1	1
608	три раза	1	1
609	в драме	3	1
610	которых они	1	1
611	и всю	1	1
612	и во	1	1
613	дан весь	1	1
614	на одном	1	1
615	тему о	2	1
616	то впечатление	1	1
617	самый рассказ	1	1
618	это лишь	1	1
619	романа в	1	1
620	уже во	1	1
621	его силы	1	1
622	надо еще	1	1
623	условия для	1	1
624	в каких	2	1
625	о рассказе	1	1
626	один из	2	1
627	себя с	1	1
628	мы видим	6	1
629	шли в	2	1
630	согласиться с	1	1
631	одной из	1	1
632	вступить в	1	1
633	в какой	5	1
634	его жизнь	1	1
635	автор для	1	1
636	и действительно	1	1
637	очень много	1	1
638	относится например	1	1
639	всяком случае	3	1
640	тому какое	1	1
641	и неожиданных	1	1
642	в уста	3	1
643	душевной жизни	1	1
644	этого рассказа	12	1
645	именно на	1	1
646	с которыми	1	1
647	материал как	1	1
648	вот что	1	1
649	мы очень	1	1
650	раз в	7	1
651	он заставляет	1	1
652	он начинает	2	1
653	еще очень	1	1
654	здесь же	1	1
655	за ним	1	1
656	мы знаем	2	1
657	него нет	1	1
658	того мы	1	1
659	эти три	2	1
660	автора но	1	1
661	котором все	2	1
662	иначе как	1	1
663	сами по	3	1
664	но что	1	1
665	всю ту	1	1
666	но уже	1	1
667	во всей	3	1
668	как будто	8	1
669	или ином	1	1
670	русский язык	1	1
671	рассказ от	1	1
672	прямого пути	1	1
673	о которых	2	1
674	этом рассказе	2	1
675	не было	3	1
676	степени в	1	1
677	были бы	1	1
678	не до	1	1
679	что могло	1	1
680	направление и	1	1
681	одной стороны	3	1
682	нас перед	1	1
683	и из	3	1
684	силы но	1	1
685	или иначе	1	1
686	том как	3	1
687	к которому	1	1
688	и самая	1	1
689	только один	1	1
690	и между	1	1
691	совершенно нового	1	1
692	на которые	1	1
693	что для	5	1
694	говорит о	4	1
695	смысла и	4	1
696	от этого	3	1
697	первой любви	1	1
698	которых мы	1	1
699	однако и	1	1
700	как ни	1	1
701	все время	24	1
702	а ведь	1	1
703	человек но	1	1
704	его собственной	1	1
705	единственный раз	1	1
706	не то	4	1
707	очень легко	4	1
708	заставляя его	1	1
709	рассказе мы	2	1
710	совершенно очевидно	1	1
711	и ты	1	1
712	на слово	1	1
713	в связи	1	1
714	совершенно иное	1	1
715	следовало бы	1	1
716	материал и	2	1
717	на какой-то	1	1
718	вместе с	8	1
719	и потому	2	1
720	как это	14	1
721	знаем о	1	1
722	между характером	1	1
723	из которых	3	1
724	над ним	2	1
725	быть это	2	1
726	и глубоко	1	1
727	смысле этого	3	1
728	это есть	1	1
729	его материал	1	1
730	того не	2	1
731	заставляя нас	2	1
732	в это	2	1
733	человека который	1	1
734	гораздо правильнее	1	1
735	о его	1	1
736	стоит только	2	1
737	силу и	1	1
738	нисколько не	5	1
739	к другим	1	1
740	дела в	1	1
741	но с	1	1
742	этот образ	1	1
743	мы совершенно	4	1
744	сюжета и	2	1
745	которых он	1	1
746	героями и	1	1
747	не имея	1	1
748	самое главное	1	1
749	совершается в	2	1
750	и от	2	1
751	нужны автору	1	1
752	в точном	1	1
753	что кроме	1	1
754	в другой	1	1
755	это как	1	1
756	в двух	4	1
757	совершенно иной	1	1
758	по одной	1	1
759	и ни	1	1
760	своих героев	1	1
761	ничего общего	1	1
762	эту последнюю	1	1
763	основной прием	1	1
764	впечатление которое	2	1
765	же в	1	1
766	есть уже	1	1
767	за этим	3	1
768	что слова	1	1
769	по поводу	4	1
770	за исключением	1	1
771	на их	1	1
772	и тонкой	1	1
773	они как	1	1
774	всей ее	2	1
775	по одному	1	1
776	автора в	1	1
777	в характере	2	1
778	из этого	5	1
779	время не	1	1
780	эти слова	3	1
781	целей и	1	1
782	но автор	2	1
783	жизни и	4	1
784	а может	1	1
785	и другие	1	1
786	этой точки	1	1
787	это в	4	1
788	до некоторой	1	1
789	к этому	4	1
790	не философия	1	1
791	его художественные	1	1
792	как на	6	1
793	сходятся два	1	1
794	как следствие	1	1
