N	2gram	Tiupa_Lite_2	formyVre
235	нового типа	1	2
236	того что	5	2
237	жизнь с	1	2
238	на своей	1	2
239	есть в	1	2
240	уже в	2	2
241	ни с	1	2
242	мы находим	1	2
243	не для	1	2
244	отличие от	1	2
245	жизни на	2	2
246	тем что	4	2
247	и даже	8	2
248	с другой	8	2
249	я был	1	2
250	далеко не	1	2
251	и прежде	1	2
252	еще и	1	2
253	соответствии с	2	2
254	в соответствии	1	2
255	одной стороны	6	2
256	и стал	1	2
257	принадлежит не	1	2
258	он становится	1	2
259	что мы	1	2
260	к своему	2	2
261	в данном	3	2
262	к жизни	2	2
263	в это	1	2
264	слова и	7	2
265	историческое время	1	2
266	не является	2	2
267	одна из	5	2
268	для нас	2	2
269	хотя бы	2	2
270	ее в	1	2
271	личности и	1	2
272	в свою	1	2
273	время не	1	2
274	он у	1	2
275	и эта	1	2
276	можно назвать	1	2
277	я и	4	1
278	жизни где	1	1
279	одним из	3	1
280	начинается с	1	1
281	его здесь	1	1
282	случайно в	1	1
283	идет о	3	1
284	на классической	1	1
285	которое мы	1	1
286	тем же	3	1
287	жизни ее	1	1
288	и за	2	1
289	из всех	1	1
290	и конечно	1	1
291	мы имеем	1	1
292	и само	1	1
293	бы в	1	1
294	именно к	1	1
295	на себе	1	1
296	на войне	1	1
297	не вполне	2	1
298	я не	5	1
299	и чужого	1	1
300	как я	3	1
301	из того	2	1
302	для наших	1	1
303	начала в	1	1
304	и он	3	1
305	о судьбе	1	1
306	их жизнь	1	1
307	он был	1	1
308	он сам	1	1
309	самом деле	1	1
310	данном случае	3	1
311	то он	1	1
312	но как	2	1
313	что роман	1	1
314	свою жизнь	1	1
315	есть по	2	1
316	существование в	2	1
317	и место	1	1
318	и я	1	1
319	данный момент	1	1
320	пути в	8	1
321	о жизни	1	1
322	однако не	1	1
323	в полном	1	1
324	и наконец	2	1
325	и сам	2	1
326	весь народ	1	1
327	самом начале	1	1
328	себе не	2	1
329	а перед	1	1
330	он на	2	1
331	и свою	1	1
332	искусство и	1	1
333	что это	1	1
334	ни один	1	1
335	по которым	1	1
336	где все	1	1
337	приобретает характер	1	1
338	в этой	3	1
339	движение и	1	1
340	на то	1	1
341	не знающий	1	1
342	не следует	1	1
343	силу и	1	1
344	стремится к	1	1
345	о которой	2	1
346	с нашим	1	1
347	из ведущих	2	1
348	с чем	1	1
349	без исключения	1	1
350	не бывает	2	1
351	обычно на	1	1
352	здесь мы	1	1
353	в мире	9	1
354	судьбы героя	1	1
355	на протяжении	1	1
356	например с	1	1
357	себя во	1	1
358	люди не	1	1
359	она и	1	1
360	и определяет	1	1
361	которой он	1	1
362	он внутренне	1	1
363	движется в	1	1
364	и некоторые	1	1
365	выступает здесь	1	1
366	этом случае	2	1
367	с идеей	2	1
368	не столько	3	1
369	в первый	2	1
370	своего рода	13	1
371	не путем	1	1
372	свое существование	2	1
373	как другие	1	1
374	оно должно	1	1
375	на виду	1	1
376	приобретает в	1	1
377	вещей и	1	1
378	дорога в	2	1
379	что этот	1	1
380	в историческом	1	1
381	пути на	1	1
382	сам говорит	1	1
383	из которых	2	1
384	на три	1	1
385	вплоть до	3	1
386	события как	1	1
387	и вместо	1	1
388	в романном	1	1
389	нас и	1	1
390	и снова	1	1
391	это философия	1	1
392	которых и	1	1
393	в поздних	2	1
394	находится в	1	1
395	в русском	2	1
396	по своей	1	1
397	жизни как	2	1
398	не нужен	1	1
399	у нас	5	1
400	бытия как	1	1
401	пока не	1	1
402	ни был	1	1
403	для двух	1	1
404	всего в	1	1
405	два момента	1	1
406	себя только	1	1
407	этот день	1	1
408	в каждом	2	1
409	это начало	1	1
410	время он	1	1
411	него как	1	1
412	приходит к	1	1
413	свою очередь	1	1
414	к какой	1	1
415	в себя	3	1
416	во главе	1	1
417	так в	5	1
418	приводит к	1	1
419	на том	1	1
420	в другом	3	1
421	сами эти	1	1
422	в последующих	1	1
423	и каждый	2	1
424	в новом	1	1
425	раз не	1	1
426	историческом времени	1	1
427	в построении	1	1
428	и вещи	1	1
429	меняет в	1	1
430	себя а	1	1
431	мы это	1	1
432	тех кто	4	1
433	и т.д	7	1
434	о том	2	1
435	нашем случае	1	1
436	не перед	1	1
437	все прочие	1	1
438	притом в	1	1
439	своего образа	1	1
440	путь к	2	1
441	души к	1	1
442	не чувствует	1	1
443	и только	2	1
444	необходимых для	1	1
445	наконец в	2	1
446	в ту	1	1
447	существу он	1	1
448	пути здесь	1	1
449	в него	2	1
450	поэтому для	1	1
451	тот же	2	1
452	и представляет	1	1
453	что он	3	1
454	в пути	3	1
455	в эти	1	1
456	человека с	1	1
457	себя в	6	1
458	так что	4	1
459	переходит в	1	1
460	историческом развитии	1	1
461	за пределами	1	1
462	от других	1	1
463	из них	2	1
464	где бы	1	1
465	личной судьбы	1	1
466	него нет	1	1
467	ведь это	2	1
468	могло бы	2	1
469	при всей	2	1
470	бытия и	1	1
471	но уже	2	1
472	дальше в	1	1
473	она имеет	1	1
474	ее на	1	1
475	на деле	1	1
476	но за	1	1
477	по кругу	1	1
478	где в	2	1
479	этого пути	1	1
480	аналогичную по	1	1
481	в данный	1	1
482	с другим	2	1
483	что человек	1	1
484	почти уже	1	1
485	на отдельные	1	1
486	говорит о	1	1
487	к более	1	1
488	приобретает еще	1	1
489	к человеку	1	1
490	здоровья и	1	1
491	то и	3	1
492	и своего	1	1
493	для этой	1	1
494	с пространством	1	1
495	между собою	1	1
496	все более	1	1
497	свою судьбу	1	1
498	по случаю	1	1
499	мы говорим	1	1
500	места для	1	1
501	и вот	1	1
502	в последнем	1	1
503	в словах	1	1
504	человек всегда	1	1
505	в ряду	1	1
506	путь в	1	1
507	не предполагает	1	1
508	не меняет	1	1
509	имел в	1	1
510	процесс не	1	1
511	при всем	2	1
512	могло не	1	1
513	живет и	1	1
514	и от	1	1
515	это он	1	1
516	явления как	1	1
517	и перед	1	1
518	от него	1	1
519	к цели	1	1
520	не более	2	1
521	ни единого	1	1
522	но зато	1	1
523	от всего	1	1
524	здесь даже	2	1
525	смыкается с	2	1
526	этой же	1	1
527	первый раз	2	1
528	лишь только	1	1
529	от всех	1	1
530	одинокого человека	1	1
531	именно не	1	1
532	начать с	1	1
533	снова и	1	1
534	что ты	2	1
535	культуры в	1	1
536	в делах	1	1
537	героя в	2	1
538	к этой	2	1
539	в искусстве	4	1
540	в своих	2	1
541	гораздо более	1	1
