N	2gram	Vygotskiy__1	Dialekti
708	а если	1	1
709	новой точки	1	1
710	совсем не	3	1
711	тот же	2	1
712	именно о	1	1
713	самый общий	1	1
714	вещей мы	1	1
715	во всем	3	1
716	искусства ни	1	1
717	и действительно	1	1
718	равно что	1	1
719	но то	1	1
720	процессов в	1	1
721	когда само	1	1
722	образа от	1	1
723	внимание что	1	1
724	из которых	3	1
725	только на	3	1
726	ее а	1	1
727	то и	2	1
728	хочу сказать	1	1
729	оно в	1	1
730	является не	1	1
731	а это	1	1
732	на этих	1	1
733	при помощи	20	1
734	но совершенно	2	1
735	времени по	1	1
736	них получает	1	1
737	его и	3	1
738	ту или	2	1
739	мы знаем	3	1
740	представить себе	3	1
741	и исторического	1	1
742	содержание и	1	1
743	для меня	1	1
744	к ним	2	1
745	оно само	1	1
746	мы можем	4	1
747	у него	4	1
748	случае не	2	1
749	которые могут	1	1
750	процессов и	1	1
751	явлений в	1	1
752	и вместе	2	1
753	и всякий	2	1
754	ее на	1	1
755	в других	1	1
756	этих понятий	1	1
757	и научное	1	1
758	в особенности	1	1
759	из двух	1	1
760	и характер	2	1
761	представления это	1	1
762	так не	1	1
763	как у	1	1
764	здесь в	1	1
765	на то	10	1
766	мы никогда	4	1
767	представляет собою	1	1
768	еще и	1	1
769	была и	1	1
770	наконец в	2	1
771	мы еще	1	1
772	и др	1	1
773	себя и	2	1
774	говорит о	2	1
775	одинаковой мере	2	1
776	и направление	1	1
777	к науке	1	1
778	чтобы убедиться	1	1
779	одной стороны	6	1
780	моментов и	1	1
781	из тех	1	1
782	и опять	1	1
783	мы так	1	1
784	где эти	1	1
785	его как	1	1
786	не допускают	1	1
787	что обычно	1	1
788	могут служить	3	1
789	там где	4	1
790	тем чтобы	1	1
791	я хочу	1	1
792	через нее	1	1
793	дано только	1	1
794	без помощи	1	1
795	совершенно в	1	1
796	искусства но	2	1
797	не понимать	1	1
798	тому как	7	1
799	расстояние между	1	1
800	когда начинают	1	1
801	воды и	1	1
802	никакой возможности	1	1
803	чувства и	2	1
804	по существу	4	1
805	форма в	1	1
806	и такие	1	1
807	третий и	1	1
808	чувство и	1	1
809	с этой	4	1
810	слова и	1	1
811	но почему	1	1
812	только выбор	1	1
813	мере не	1	1
814	или совсем	1	1
815	оба они	1	1
816	остается и	1	1
817	в одних	1	1
818	это выражение	1	1
819	но для	1	1
820	вещь а	1	1
821	направление этого	1	1
822	есть она	1	1
823	каждой из	3	1
824	творчество и	1	1
825	того есть	1	1
826	на задний	1	1
827	об отношении	1	1
828	в его	6	1
829	сколько бы	1	1
830	это можно	2	1
831	искусство может	1	1
832	еще раз	1	1
833	а к	1	1
834	нас совершенно	1	1
835	ее и	2	1
836	и разные	1	1
837	в поле	1	1
838	конце концов	3	1
839	в одинаковой	2	1
840	скажем что	1	1
841	мы не	12	1
842	по самой	2	1
843	этой общей	1	1
844	исходящий из	1	1
845	до тех	2	1
846	себе слово	1	1
847	нужно для	1	1
848	есть искусство	1	1
849	в живописи	2	1
850	знаем и	2	1
851	же самой	1	1
852	самой своей	1	1
853	религии и	1	1
854	сводится на	1	1
855	он получил	1	1
856	из этого	2	1
857	что то	2	1
858	если же	2	1
859	только они	2	1
860	но эти	1	1
861	видим в	1	1
862	это в	2	1
863	как на	3	1
864	точно так	3	1
865	все что	3	1
866	гораздо более	2	1
867	от самого	1	1
868	слова это	1	1
