N	2gram	Losev_Vlad_3	Problema
282	и следовательно	1	3
283	значит что	6	3
284	что здесь	3	3
285	известного рода	1	3
286	никак нельзя	1	3
287	по этому	3	3
288	же и	2	3
289	уже не	9	3
290	уже в	3	3
291	об его	1	3
292	свидетельствует о	2	3
293	из них	2	3
294	сущность и	1	3
295	говорит о	4	3
296	всяком случае	3	3
297	здесь перед	1	3
298	до сих	1	3
299	с другой	5	3
300	здесь в	4	3
301	а наоборот	3	3
302	оно не	3	3
303	нужно сказать	1	3
304	однако и	4	3
305	сколько угодно	2	3
306	быть и	2	3
307	сих пор	1	3
308	только для	1	3
309	от нас	1	3
310	но для	3	3
311	не больше	3	3
312	необходимо чтобы	1	3
313	пока еще	1	3
314	в настоящее	3	3
315	чтобы понять	1	3
316	хотя бы	6	3
317	или не	3	3
318	мы говорим	1	3
319	может и	1	3
320	другой стороны	2	3
321	его именно	1	3
322	есть и	4	3
323	себе не	1	3
324	я и	1	2
325	например в	1	2
326	для построения	1	2
327	же как	3	2
328	мы здесь	1	2
329	и потому	10	2
330	следовательно если	1	2
331	вещей но	1	2
332	по преимуществу	2	2
333	едва ли	11	2
334	по его	2	2
335	для своего	1	2
336	мы имеем	3	2
337	мы не	2	2
338	что если	4	2
339	науки и	1	2
340	в сущности	2	2
341	что иное	1	2
342	на себя	2	2
343	себе что	1	2
344	то конечно	1	2
345	он сам	2	2
346	иное как	1	2
347	говоря уже	1	2
348	с его	2	2
349	то он	4	2
350	мы будем	2	2
351	не то	1	2
352	нет и	1	2
353	только ее	1	2
354	кроме того	6	2
355	это тоже	2	2
356	не делать	1	2
357	ясно и	1	2
358	не очень	2	2
359	есть его	1	2
360	в которой	2	2
361	так или	2	2
362	он в	1	2
363	из этих	3	2
364	вопроса о	1	2
365	поскольку в	3	2
366	одно целое	1	2
367	в понятии	1	2
368	например о	1	2
369	что ни	1	2
370	а это	1	2
371	с такими	1	2
372	и заключается	1	2
373	не будет	6	2
374	конечно в	1	2
375	и с	9	2
376	это было	3	2
377	ведь если	4	2
378	нас выше	3	2
379	для них	1	2
380	во внимание	1	2
381	должно быть	5	2
382	на первый	2	2
383	но если	5	2
384	имеет ничего	2	2
385	и при	1	2
386	просто в	1	2
387	оказывается что	2	2
388	не как	2	2
389	знаем что	2	2
390	образом и	1	2
391	которые в	1	2
392	друг другу	1	2
393	без всяких	1	2
394	что этот	3	2
395	же мы	1	2
396	необходимо сказать	7	2
397	философии то	3	2
398	еще очень	1	2
399	она не	2	2
400	и другое	1	2
401	не имеет	4	2
402	что их	1	2
403	в науке	1	2
404	мы находим	2	2
405	во всякой	1	2
406	но только	2	2
407	для всего	1	2
408	это мы	1	2
409	следовательно и	1	2
410	больше чем	2	2
411	учения о	4	2
412	не о	2	2
413	вернее сказать	1	2
414	вот в	2	2
415	является то	1	2
416	не могут	2	2
417	и надо	1	2
418	и другим	1	2
419	в окончательном	1	2
420	теории в	1	2
421	уже на	1	2
422	без всякого	1	2
423	нет никакой	1	2
424	не содержит	2	2
425	это вовсе	1	2
426	особенно в	1	2
427	здесь нет	2	2
428	и всегда	2	2
429	является в	2	2
430	на что	1	2
431	смысле и	1	2
432	и должно	1	2
433	то во	1	2
434	ясным что	1	2
435	будет очень	1	2
436	и всю	2	2
437	нечто иное	2	2
438	нельзя сказать	3	2
439	может иметь	1	2
440	если взять	1	2
441	вполне можно	1	2
442	том как	1	2
443	только одной	1	2
444	мы видим	1	2
445	не имеющих	2	2
446	и так	2	2
447	а потому	1	2
448	совершенно неверно	1	2
449	в качестве	3	2
450	на этой	1	2
451	не можем	2	2
452	чем оно	1	2
453	является не	3	2
454	от других	1	2
455	этот раз	1	2
456	для него	8	2
457	не для	1	2
458	но что	2	2
459	должны сказать	2	2
460	само собой	3	2
461	что пишет	1	2
462	говорим о	1	2
463	нужно удивляться	1	2
464	или иначе	2	2
465	и нельзя	3	2
466	являются только	1	2
467	но о	3	2
468	что для	1	2
469	от другого	1	2
470	которых мы	2	2
471	она является	1	2
472	ли его	1	2
473	самой настоящей	1	2
474	как именно	3	2
475	уже давно	1	2
476	вместе с	7	2
477	можно будет	1	2
478	без всякой	2	2
479	поскольку он	4	2
480	по существу	4	2
481	в это	2	2
482	этом случае	1	2
483	не будем	1	2
484	заставляет нас	1	2
485	их выражение	1	2
486	между прочим	5	2
487	имел в	1	2
488	становится ясным	1	2
489	и часто	1	2
490	тем и	1	2
491	в результате	4	2
492	тот кто	1	2
493	который является	1	2
494	но когда	2	2
495	собственно говоря	3	2
496	но еще	2	2
497	что а	2	2
498	только что	2	2
499	этой области	1	2
500	поскольку во	1	2
501	к его	2	2
502	для нашего	1	2
503	не что	1	2
504	значение не	1	2
505	ниже мы	1	2
506	уже одно	1	2
507	а может	1	2
508	ее в	3	2
509	гораздо более	1	2
510	нужно помнить	1	1
511	себя как	1	1
512	а между	1	1
513	дальнейшем мы	1	1
514	скажет что	1	1
515	чтобы не	1	1
516	от самой	1	1
517	начинается с	1	1
518	течение всей	1	1
519	но тогда	2	1
520	наоборот только	1	1
521	не признает	1	1
522	в чисто	1	1
523	из самых	1	1
524	странное и	1	1
525	не принимая	1	1
526	и больше	1	1
527	был и	2	1
528	отношения к	5	1
529	и этот	2	1
530	в году	10	1
531	в погоне	1	1
532	которыми он	1	1
533	из всех	1	1
534	менее если	3	1
535	и само	2	1
536	своей философии	3	1
537	которую мы	1	1
538	всякая вещь	2	1
539	говоря и	1	1
540	на такие	1	1
541	что многие	1	1
542	материального в	1	1
543	но ясно	1	1
544	еще до	2	1
545	который был	2	1
546	представлением о	1	1
547	время как	2	1
548	трактует о	1	1
549	оно есть	6	1
550	я не	3	1
551	которое не	1	1
552	но даже	4	1
553	то это	10	1
554	конечно и	1	1
555	обычно знают	1	1
556	которое в	3	1
557	точные науки	1	1
558	выражение или	1	1
559	мы ее	1	1
560	с большим	3	1
561	учение об	4	1
562	и понятия	1	1
563	это время	2	1
564	и самого	1	1
565	а еще	1	1
566	первый план	2	1
567	как смысл	1	1
568	быть в	2	1
569	на их	1	1
570	нам представляется	2	1
571	бы то	3	1
572	за свое	2	1
573	как таковая	1	1
574	то мы	1	1
575	а следовательно	1	1
576	исключительно только	2	1
577	заметим что	3	1
578	пройти через	1	1
579	в общем	1	1
580	а если	2	1
581	и никак	1	1
582	тут же	5	1
583	мы сейчас	2	1
584	есть просто	2	1
585	и чем	1	1
586	относится к	1	1
587	во что	2	1
588	нашего сознания	1	1
589	уверенность в	1	1
590	в течение	4	1
591	и поэтому	1	1
592	всей истории	1	1
593	интереснее всего	1	1
594	решительно все	1	1
595	для конструирования	1	1
596	только весьма	1	1
597	отгородиться от	1	1
598	и нет	1	1
599	все же	4	1
600	просто как	1	1
601	кто не	1	1
602	даже трудно	1	1
603	этом же	2	1
604	говорит что	1	1
605	и словом	1	1
606	случае уже	1	1
607	все такого	1	1
608	как иначе	1	1
609	духа и	1	1
610	здесь и	2	1
611	от этого	2	1
612	еще на	1	1
613	бы и	4	1
614	два обстоятельства	1	1
615	как то	1	1
616	бы не	1	1
617	обстоятельства первое	1	1
618	думать что	1	1
619	может считаться	1	1
620	в известном	1	1
621	им в	1	1
622	но его	1	1
623	сказали не	1	1
624	тому же	5	1
625	но на	2	1
626	говоря только	2	1
627	что каждая	1	1
628	теории и	1	1
629	которую еще	1	1
630	а скорее	2	1
631	о которой	1	1
632	должна быть	2	1
633	этого он	1	1
634	уже видели	1	1
635	вообще от	1	1
636	в первую	1	1
637	который для	2	1
638	идеи и	2	1
639	не к	2	1
640	он пользуется	1	1
641	в силу	2	1
642	тоже являются	1	1
643	так уж	3	1
644	чтобы в	1	1
645	четкой и	1	1
646	будет говорить	1	1
647	и будет	1	1
648	которая будучи	1	1
649	одно и	2	1
650	или слово	1	1
651	этом последнем	1	1
652	а вместе	1	1
653	несомненно есть	1	1
654	то ни	3	1
655	если нет	3	1
656	не считать	1	1
657	есть живая	1	1
658	об этой	2	1
659	и никакого	1	1
660	просто только	1	1
661	чего необходимо	1	1
662	лишь в	1	1
663	заключается в	1	1
664	и других	1	1
665	первую очередь	1	1
666	отчет в	2	1
667	на почве	2	1
668	но их	1	1
669	быть имеет	1	1
670	время об	1	1
671	надо считать	1	1
672	обстоятельство эти	1	1
673	даже в	4	1
674	или другой	1	1
675	здесь у	4	1
676	мог бы	4	1
677	останавливается на	1	1
678	не чем	1	1
679	является для	2	1
680	как об	1	1
681	и вся	2	1
682	мы видели	3	1
683	и такая	1	1
684	однако тут	1	1
685	потому и	2	1
686	не так	3	1
687	на первом	3	1
688	себя внимание	2	1
689	во время	1	1
690	она сама	1	1
691	и науки	1	1
692	в такой	1	1
693	и без	1	1
694	вне всякого	2	1
695	здравого смысла	1	1
696	прийти к	1	1
697	относиться ко	1	1
698	всего только	1	1
699	место в	1	1
700	представление о	1	1
701	понятий как	1	1
702	логика и	1	1
703	нему и	2	1
704	далеки от	2	1
705	признать что	1	1
706	вопрос о	4	1
707	не путем	1	1
708	знал и	1	1
709	свое существование	2	1
710	природы но	1	1
711	является только	1	1
712	мир и	1	1
713	то никакие	1	1
714	имеет смысл	1	1
715	войти в	1	1
716	ни было	1	1
717	том и	1	1
718	что сам	1	1
719	общего и	1	1
720	том же	1	1
721	времени а	1	1
722	для нее	1	1
723	что эта	2	1
724	случае мы	1	1
725	сам он	1	1
726	это является	2	1
727	почти все	1	1
728	силен в	1	1
729	обстоятельство которое	1	1
730	не раз	1	1
731	о значении	2	1
732	иной раз	6	1
733	и такого	2	1
734	мы часто	1	1
735	есть прежде	2	1
736	вполне естественно	1	1
737	если в	1	1
738	поскольку однако	1	1
739	удивительным образом	1	1
740	в процессе	1	1
741	в основе	1	1
742	чем она	1	1
743	сознания как	1	1
744	себе полный	1	1
745	не составляют	1	1
746	это с	1	1
747	на путях	2	1
748	самое большее	1	1
749	этого сознания	1	1
750	а поскольку	1	1
751	одна из	1	1
752	это то	1	1
753	существование и	1	1
754	и творчески	2	1
755	же он	1	1
756	мы бы	7	1
757	своей статье	1	1
758	вместо этого	1	1
759	самой этой	1	1
760	считать что	1	1
761	только с	2	1
762	этом отношении	2	1
763	что на	2	1
764	ему не	1	1
765	настоящего времени	1	1
766	то более	1	1
767	только от	1	1
768	очень часто	1	1
769	здесь тоже	1	1
770	в специальном	1	1
771	исходить из	1	1
772	начиная с	1	1
773	то менее	1	1
774	сравнении с	2	1
775	трудно и	1	1
776	указать на	4	1
777	должны быть	1	1
778	бы он	1	1
779	и закончить	1	1
780	нам указать	1	1
781	того и	1	1
782	все еще	1	1
783	и свое	1	1
784	о каком	1	1
785	утверждать что	1	1
786	время он	1	1
787	можно и	1	1
788	то естественно	1	1
789	с ее	1	1
790	могут и	1	1
791	ни стало	2	1
792	ни слова	1	1
793	отдельные вещи	1	1
794	значение этих	1	1
795	только более	1	1
796	и метафизической	1	1
797	то время	4	1
798	всей своей	2	1
799	вопрос что	1	1
800	если они	2	1
801	и сам	1	1
802	проблем и	1	1
803	очень долго	1	1
804	не с	4	1
805	с самим	1	1
806	общим названием	1	1
807	живого существа	1	1
808	глубоко и	1	1
809	веры в	1	1
810	наше внимание	1	1
811	он был	2	1
812	он служит	1	1
813	и всякого	2	1
814	мира а	1	1
815	мы взяли	1	1
816	образ или	1	1
817	находится в	3	1
818	все дело	1	1
819	сводится к	3	1
820	каждый раз	1	1
821	мало для	1	1
822	в другом	2	1
823	это вполне	2	1
824	внимание на	1	1
825	необходимо эту	1	1
826	для целей	1	1
827	притом в	1	1
828	одного из	1	1
829	почему же	6	1
830	обстоятельство это	1	1
831	утверждает что	4	1
832	никакой необходимости	1	1
833	и просто	1	1
834	основе своей	1	1
835	по адресу	1	1
836	а речь	1	1
837	что иначе	1	1
838	то тут	1	1
839	является здесь	1	1
840	как нет	1	1
841	доходит до	1	1
842	которой мы	1	1
843	идет к	1	1
844	категорий но	1	1
845	которые мы	1	1
846	эти два	1	1
847	стояли на	1	1
848	мы ни	1	1
849	является у	2	1
850	и максимально	2	1
851	самостоятельное и	1	1
852	если у	1	1
853	тотчас же	1	1
854	весьма важной	1	1
855	и можно	4	1
856	но собственно	1	1
857	говорить и	1	1
858	которая и	1	1
859	что бы	3	1
860	есть тоже	1	1
861	еще только	1	1
862	и об	1	1
863	единораздельная цельность	1	1
864	познания в	2	1
865	ни к	2	1
866	другое не	1	1
867	известном смысле	1	1
868	по своей	2	1
869	но с	2	1
870	всякого рода	3	1
871	к сожалению	1	1
872	далек от	1	1
873	что даже	2	1
874	не устраивает	1	1
875	понятно и	1	1
876	символизма который	1	1
877	концов даже	1	1
878	уже содержит	1	1
879	который в	2	1
880	терминов и	1	1
881	ясности в	1	1
882	это же	2	1
883	именно его	1	1
884	эту действительность	1	1
885	правда только	1	1
886	оригинально и	1	1
887	оно стало	1	1
888	видели выше	2	1
889	подробнейшим образом	1	1
890	вот что	3	1
891	конечно не	1	1
892	этом что	1	1
893	стоит на	2	1
894	природе то	1	1
895	только чисто	1	1
896	вернуться к	1	1
897	бергсона и	1	1
898	чтобы он	1	1
899	в нашей	2	1
900	в начале	2	1
901	многое другое	1	1
902	а то	2	1
903	не дает	1	1
904	в душе	1	1
905	за ним	1	1
906	мы знаем	3	1
907	это обстоятельство	1	1
908	только это	1	1
909	всякий кто	1	1
910	чисто умственного	1	1
911	и их	1	1
912	понимает что	2	1
913	и навсегда	1	1
914	нечто общее	1	1
915	могло бы	2	1
916	другой весьма	1	1
917	богов и	1	1
918	при всей	1	1
919	друг друга	2	1
920	есть некоторого	1	1
921	не говорит	5	1
922	от того	4	1
923	бы это	2	1
924	к самому	1	1
925	необходимы для	1	1
926	самое интересное	1	1
927	это будет	1	1
928	имеет значение	1	1
929	в последние	1	1
930	же деле	2	1
931	в свои	1	1
932	другого и	1	1
933	со стороны	2	1
934	выходит за	1	1
935	даже не	3	1
936	на примере	1	1
937	что человек	1	1
938	которые можно	2	1
939	можно сколько	2	1
940	собой разумеется	2	1
941	вещь и	3	1
942	больше и	2	1
943	чувствовал что	1	1
944	более то	1	1
945	к человеку	1	1
946	в некоторых	1	1
947	притом не	1	1
948	менее он	1	1
949	самом же	2	1
950	что выражение	1	1
951	общность которая	1	1
952	потом в	1	1
953	имеют никакого	1	1
954	целиком отсутствует	1	1
955	весьма разнообразно	1	1
956	с которым	1	1
957	его по	1	1
958	человек есть	2	1
959	ниже в	1	1
960	конечно всегда	1	1
961	в россии	3	1
962	что из	1	1
963	уж совсем	1	1
964	ближе к	1	1
965	эти бесконечные	1	1
966	нельзя назвать	2	1
967	входить в	1	1
968	от этих	1	1
969	говорит нам	1	1
970	не останавливается	1	1
971	одно в	1	1
972	он уже	2	1
973	к положительной	1	1
974	человека к	1	1
975	менее этот	1	1
976	конечно есть	1	1
977	выводится из	1	1
978	и выше	2	1
979	мало и	2	1
980	из которых	1	1
981	к бытию	1	1
982	к своему	2	1
983	и к	2	1
984	xix века	6	1
985	и глубоко	1	1
986	именно тот	1	1
987	он говорит	1	1
988	наряду с	2	1
989	последнем случае	1	1
990	и категориально	1	1
991	на полную	2	1
992	а иной	1	1
993	уже об	1	1
994	принимая во	1	1
995	для понимания	2	1
996	это значит	6	1
997	все подобного	1	1
998	здесь идет	1	1
999	мы сказали	1	1
1000	с этой	2	1
1001	этого факта	2	1
1002	слова и	1	1
1003	в основном	4	1
1004	только ради	1	1
1005	видно что	1	1
1006	является как	2	1
1007	ничего кроме	1	1
1008	в смысле	6	1
1009	всего для	1	1
1010	при всем	2	1
1011	первое обстоятельство	1	1
1012	есть она	2	1
1013	она должна	2	1
1014	вообще говоря	2	1
1015	от той	1	1
1016	но такой	2	1
1017	и от	6	1
1018	представляется что	1	1
1019	разнообразно и	1	1
1020	рисует его	1	1
1021	идти дальше	1	1
1022	которая в	2	1
1023	бы даже	1	1
1024	иное чем	1	1
1025	на свою	1	1
1026	виду мы	1	1
1027	иначе он	1	1
1028	года в	1	1
1029	что по	1	1
1030	но зато	1	1
1031	будто бы	1	1
1032	в свете	1	1
1033	ли эти	1	1
1034	все они	2	1
1035	хочет признавать	1	1
1036	взятого в	1	1
1037	и необходимо	1	1
1038	есть уже	1	1
1039	но вот	3	1
1040	в системе	1	1
1041	отдавать себе	1	1
1042	но оно	2	1
1043	нами не	1	1
1044	предметов как	1	1
1045	античной философии	1	1
1046	это все	1	1
1047	обнаруживает как	1	1
1048	весьма нелегкой	1	1
1049	только как	1	1
1050	смысле они	1	1
1051	не быть	1	1
1052	а ведь	1	1
1053	мы считаем	1	1
1054	отношении он	1	1
1055	в сравнении	2	1
1056	ко всему	1	1
1057	термины мы	1	1
1058	бы его	1	1
1059	никакого отношения	5	1
1060	и представления	1	1
1061	есть то	1	1
1062	в трех	1	1
1063	не выходит	1	1
1064	огромное значение	1	1
1065	жизни и	1	1
1066	но эти	1	1
1067	находит нужным	1	1
1068	к этой	2	1
1069	они едва	1	1
1070	ввиду своей	1	1
1071	и эта	3	1
1072	молодой человек	1	1
1073	к этому	2	1
1074	как на	3	1
