N	2gram	Trubetskoy_1	FransuaR
229	как на	8	2
230	только в	4	2
231	и другие	3	2
232	в своих	1	2
233	к этому	3	2
234	с новыми	1	1
235	себя как	1	1
236	смысле слова	1	1
237	отношения к	1	1
238	же как	3	1
239	силы и	2	1
240	вряд ли	1	1
241	этого мира	1	1
242	за собой	3	1
243	что эти	3	1
244	все были	1	1
245	в какой-то	1	1
246	в самом	4	1
247	и этот	1	1
248	не приходится	1	1
249	грехов и	1	1
250	человека и	1	1
251	он как	1	1
252	время как	1	1
253	не вполне	3	1
254	принято называть	2	1
255	от церкви	1	1
256	но даже	1	1
257	которое в	1	1
258	жизни это	1	1
259	кто же	1	1
260	в народном	3	1
261	дальнейшее развитие	1	1
262	человеческого ума	1	1
263	он сам	1	1
264	нему в	1	1
265	именно тем	1	1
266	то теперь	1	1
267	самом деле	1	1
268	видели что	1	1
269	же она	1	1
270	эта особенность	1	1
271	в общем	8	1
272	отношение к	5	1
273	отличие от	1	1
274	этих людей	1	1
275	к сожалению	3	1
276	относится к	2	1
277	в постоянном	1	1
278	с этим	1	1
279	этой картине	1	1
280	всей этой	1	1
281	точкой для	1	1
282	целый ряд	4	1
283	связанный с	2	1
284	и своего	1	1
285	но прямо	1	1
286	в этот	1	1
287	бы и	1	1
288	за это	1	1
289	он в	2	1
290	бога в	1	1
291	что так	1	1
292	думать что	1	1
293	одни из	1	1
294	только на	1	1
295	с их	1	1
296	и будущее	1	1
297	тому же	5	1
298	с народной	1	1
299	на то	2	1
300	борьбы с	1	1
301	и если	3	1
302	отправной точкой	1	1
303	образам и	1	1
304	главным образом	8	1
305	к разным	1	1
306	к одному	1	1
307	в силу	5	1
308	такую силу	1	1
309	с представлением	1	1
310	на земле	1	1
311	когда на	1	1
312	людей и	2	1
313	прежде чем	1	1
314	что она	1	1
315	верха но	1	1
316	встречаются и	1	1
317	значение в	1	1
318	в мире	5	1
319	них не	2	1
320	входит в	1	1
321	это было	1	1
322	что один	1	1
323	даже в	1	1
324	между отдельными	1	1
325	о характере	1	1
326	своему характеру	1	1
327	в самую	1	1
328	уже был	1	1
329	в данном	1	1
330	на этот	4	1
331	мы не	1	1
332	и тогда	4	1
333	и того	1	1
334	одного и	1	1
335	что такое	1	1
336	благодаря этому	2	1
337	в отношении	6	1
338	все и	1	1
339	в отличие	1	1
340	которые в	2	1
341	в россии	2	1
342	труда и	1	1
343	как от	2	1
344	того типа	1	1
345	героем и	1	1
346	отвлеченной идеи	1	1
347	случае в	1	1
348	он участвовал	1	1
349	во главе	1	1
350	вплоть до	2	1
351	до известной	1	1
352	дело не	1	1
353	связан и	2	1
354	не по	1	1
355	в идее	1	1
356	следовательно и	1	1
357	сам уже	1	1
358	найти в	1	1
359	казалось бы	1	1
360	в высшее	1	1
361	ничего не	1	1
362	на задворках	1	1
363	и весь	1	1
364	как она	1	1
365	видим что	1	1
366	потому что	7	1
367	встречается еще	1	1
368	изображается как	1	1
369	этом отношении	2	1
370	и делает	1	1
371	ему в	2	1
372	представляют себе	1	1
373	связывается с	3	1
374	у нас	1	1
375	уже с	3	1
376	что все	4	1
377	но все	7	1
378	с религиозными	1	1
379	похож на	2	1
380	же самое	2	1
381	и относит	1	1
382	о происхождении	1	1
383	имели и	1	1
384	утверждать что	2	1
385	перед великим	1	1
386	так например	2	1
387	в каждой	1	1
388	и своих	1	1
389	истинный бог	1	1
390	значения и	1	1
391	и образ	1	1
392	свою очередь	1	1
393	и сами	2	1
394	данном случае	1	1
395	и от	4	1
396	как по	1	1
397	всей своей	1	1
398	это для	1	1
399	на нее	3	1
400	те же	2	1
401	когда его	1	1
402	она была	1	1
403	подойти к	3	1
404	этим словам	1	1
405	возможно что	1	1
406	не исчерпывается	2	1
407	с этого	1	1
408	если бы	3	1
409	о котором	2	1
410	собой и	1	1
411	по мере	1	1
412	национальный характер	2	1
413	и должно	1	1
414	известной степени	1	1
415	в самой	2	1
416	все прочие	1	1
417	и что	4	1
418	притом в	1	1
419	с того	2	1
420	можно сказать	3	1
421	и во	1	1
422	с нашей	1	1
423	людей в	1	1
424	а у	1	1
425	этих слов	1	1
426	и всякая	1	1
427	эти два	1	1
428	что и	6	1
429	что вполне	1	1
430	не надо	1	1
431	них в	1	1
432	исторического развития	2	1
433	затем появляется	1	1
434	тех пор	2	1
435	быть и	2	1
436	но с	3	1
437	не как	2	1
438	дело с	1	1
439	отчасти и	1	1
440	очень много	2	1
441	между этими	2	1
442	и ее	1	1
443	от них	2	1
444	за плату	1	1
445	со всеми	2	1
446	для всех	2	1
447	как нечто	1	1
448	участвовал в	1	1
449	друг за	3	1
450	в виде	4	1
451	на этих	1	1
452	xvii веке	1	1
453	веры и	1	1
454	при помощи	1	1
455	не носят	1	1
456	конечно нет	1	1
457	этот раз	1	1
458	к своим	4	1
459	мы знаем	1	1
460	эти слова	1	1
461	нашем смысле	1	1
462	для него	3	1
463	в одном	3	1
464	с этими	1	1
465	в соответствии	1	1
466	жизни на	1	1
467	характерны для	1	1
468	перейти к	1	1
469	в очень	1	1
470	эти явления	1	1
471	со всем	1	1
472	ней и	1	1
473	до сих	5	1
474	что тот	1	1
475	на три	1	1
476	а с	7	1
477	танцы и	1	1
478	уже почти	1	1
479	на словах	1	1
480	и самый	1	1
481	выступает в	2	1
482	быть тем	1	1
483	смысла и	1	1
484	и музыка	1	1
485	мира его	2	1
486	что мы	2	1
487	ряд других	1	1
488	людьми и	1	1
489	религиозной мысли	3	1
490	к лицу	1	1
491	знаем и	1	1
492	к его	2	1
493	и потому	6	1
494	в строгом	1	1
495	общих черт	1	1
496	а следовательно	1	1
497	не осталось	1	1
498	и глубоко	1	1
499	лицом к	1	1
500	смысле этого	1	1
501	как общего	1	1
502	с тех	2	1
503	эти последние	1	1
504	из этой	2	1
505	культуры в	1	1
506	ту атмосферу	1	1
507	есть тот	1	1
508	этого слова	1	1
509	с этой	3	1
510	образы эти	1	1
511	удается но	1	1
512	особенно к	2	1
513	сих пор	5	1
514	мира в	1	1
515	за друга	3	1
516	протеста против	1	1
517	важно то	1	1
518	не знаем	1	1
519	в связи	3	1
520	происходит в	1	1
521	жизнь в	1	1
522	это как	1	1
523	в другое	2	1
524	к одной	2	1
525	но когда	2	1
526	не более	1	1
527	черт в	1	1
528	не переходили	1	1
529	его уже	1	1
530	превратился в	1	1
531	только что	2	1
532	были вполне	1	1
533	в свою	2	1
534	атмосферу в	1	1
535	таких слов	1	1
536	состоит из	1	1
537	эту эпоху	1	1
538	заставляет их	1	1
539	всех других	2	1
540	ко всему	2	1
541	они всегда	1	1
542	на это	1	1
543	что в	9	1
544	для эпохи	2	1
545	в таком	3	1
546	всего этого	1	1
547	все что	2	1
