N	2gram	Propp_Isto_3	StatiiOP
162	нет и	1	2
163	что они	8	2
164	вот тебе	2	2
165	его к	1	2
166	во многих	2	2
167	и тот	1	2
168	имеем в	4	2
169	т д	15	2
170	не как	1	2
171	том чтобы	1	2
172	в плане	1	2
173	и по	1	2
174	но все	2	2
175	заключается в	1	2
176	известно что	2	2
177	ее в	3	2
178	он и	3	2
179	мы не	1	2
180	такой же	2	2
181	не мог	2	2
182	можно найти	4	2
183	в такой	1	2
184	в которых	2	2
185	которые в	1	2
186	тем не	5	2
187	если я	3	2
188	для этого	1	2
189	сам он	1	2
190	этих трех	1	2
191	случае в	2	2
192	не менее	5	2
193	но они	2	2
194	как можно	1	2
195	самого начала	1	2
196	считает что	1	2
197	одна из	2	2
198	было у	1	2
199	не имеет	2	2
200	никогда не	3	2
201	можно усмотреть	1	2
202	в русском	2	2
203	на себе	1	2
204	от того	1	2
205	начиная с	1	2
206	могут быть	5	2
207	к тому	3	2
208	утверждать что	2	2
209	на это	2	2
210	как мы	8	2
211	не совсем	3	2
212	то она	1	2
213	с ее	1	2
214	говорит и	2	2
215	с самого	1	2
216	что у	3	2
217	на нее	3	2
218	или в	11	2
219	по тому	1	2
220	одного из	2	2
221	с одной	2	2
222	что его	1	2
223	от них	3	2
224	и только	1	2
225	все время	2	2
226	еще не	10	2
227	и ее	3	2
228	и у	3	2
229	то и	6	2
230	при помощи	3	2
231	одно из	1	2
232	а то	2	2
233	в новом	1	2
234	это место	1	2
235	мы находим	1	2
236	вовсе не	2	2
237	должен был	3	2
238	заметить что	1	2
239	до сих	5	2
240	себя и	1	2
241	что не	2	2
242	но есть	2	2
243	вместе с	9	2
244	в одной	3	2
245	но не	7	2
246	его работе	1	2
247	том смысле	1	2
248	этого слова	1	2
249	на другое	1	2
250	сих пор	5	2
251	это был	1	2
252	здесь есть	2	2
253	один из	5	2
254	его не	3	2
255	одной из	1	2
256	в свою	4	2
257	к сожалению	1	2
258	к этой	1	2
259	совсем как	1	1
260	ту же	2	1
261	одним из	4	1
262	также и	1	1
263	начинается с	1	1
264	и то	2	1
265	а из	1	1
266	на самом	2	1
267	показаться что	1	1
268	говорилось выше	2	1
269	по моему	1	1
270	и так	2	1
271	не хочет	1	1
272	это однако	1	1
273	смысл этого	1	1
274	и до	1	1
275	должна быть	1	1
276	видеть в	1	1
277	речей не	1	1
278	редких случаях	1	1
279	из всех	1	1
280	в и	1	1
281	есть не	1	1
282	этого нет	1	1
283	многих случаях	1	1
284	вопрос о	2	1
285	от своих	2	1
286	в особых	1	1
287	на себя	2	1
288	но уже	1	1
289	в некотором	1	1
290	мы и	1	1
291	это повторяется	1	1
292	и он	2	1
293	с большим	5	1
294	пребывания в	7	1
295	случае из	1	1
296	спрашивает что	1	1
297	между собой	1	1
298	быть в	1	1
299	это означало	1	1
300	то мы	2	1
301	имеем здесь	1	1
302	или иначе	1	1
303	мы будем	1	1
304	и другие	4	1
305	к жизни	2	1
306	в сторону	2	1
307	со всеми	1	1
308	не все	6	1
309	это почти	1	1
310	которые не	1	1
311	она у	1	1
312	тебе и	1	1
313	чем же	1	1
314	трудно сказать	1	1
315	вследствие чего	2	1
316	по которому	1	1
317	что как	1	1
318	в своем	2	1
319	что ее	1	1
320	целый ряд	3	1
321	и как	3	1
322	хочет сделать	1	1
323	в указанном	1	1
324	вероятно он	1	1
325	при таком	1	1
326	еще на	1	1
327	в большом	8	1
328	так или	1	1
329	представляет собой	3	1
330	за это	2	1
331	бы не	1	1
332	другим способом	1	1
333	в дальнейшем	4	1
334	говорят о	1	1
335	человек не	1	1
336	чаще и	1	1
337	что она	5	1
338	в нем	9	1
339	дети как	1	1
340	забывает о	2	1
341	они в	2	1
342	свою собственную	1	1
343	что еще	2	1
344	прочим и	1	1
345	такие явления	1	1
346	окрашены в	1	1
347	одной и	1	1
348	говорит следующее	1	1
349	все с	1	1
350	в нее	2	1
351	а затем	3	1
352	на этой	1	1
353	подходит к	1	1
354	вместе со	1	1
355	следить за	2	1
356	с начала	1	1
357	обратимся теперь	1	1
358	остановиться на	1	1
359	был очень	1	1
360	в ином	6	1
361	рассказывает что	1	1
362	этом мы	1	1
363	соответствии с	1	1
364	русском фольклоре	1	1
365	к женщинам	2	1
366	а за	1	1
367	мы видели	13	1
368	здесь можно	6	1
369	мы знаем	2	1
370	чем в	1	1
371	здесь все	1	1
372	и некоторые	2	1
373	стороны ее	1	1
374	нас теперь	1	1
375	что вероятно	1	1
376	о той	1	1
377	где мы	1	1
378	на месте	2	1
379	на фоне	1	1
380	могло бы	1	1
381	вышел из	1	1
382	одном из	3	1
383	и той	1	1
384	друг другу	2	1
385	и один	2	1
386	выйдя из	1	1
387	и эти	3	1
388	не могли	1	1
389	бы быть	1	1
390	по себе	1	1
391	даже в	2	1
392	и очень	1	1
393	некоторых случаях	3	1
394	не раз	2	1
395	вплоть до	1	1
396	того как	1	1
397	см в	2	1
398	были приведены	1	1
399	заслуживает внимания	1	1
400	его от	1	1
401	казалось бы	1	1
402	в разных	1	1
403	к вопросу	1	1
404	из четырех	1	1
405	с одним	2	1
406	с нами	1	1
407	явление в	1	1
408	как она	1	1
409	ее с	1	1
410	такая же	1	1
411	друг друга	6	1
412	является также	1	1
413	е не	1	1
414	до того	1	1
415	это отдельные	1	1
416	перед ним	1	1
417	становится понятным	1	1
418	очень часто	3	1
419	но там	1	1
420	нет ни	1	1
421	и другой	1	1
422	героев и	1	1
423	в сказках	9	1
424	диалог между	1	1
425	тот и	1	1
426	в работах	1	1
427	него как	1	1
428	всегда в	1	1
429	здесь еще	1	1
430	обычно в	1	1
431	относящихся сюда	1	1
432	как они	1	1
433	приходит к	1	1
434	и о	2	1
435	и голова	3	1
436	свою очередь	1	1
437	на нем	1	1
438	здесь не	3	1
439	в ее	1	1
440	к нам	1	1
441	совершенно ясно	1	1
442	более поздним	1	1
443	всегда были	1	1
444	и этим	1	1
445	очень существенно	1	1
446	в пределах	4	1
447	так в	6	1
448	вопрос что	1	1
449	на том	3	1
450	влюбляется в	2	1
451	и сам	1	1
452	этот период	1	1
453	оно также	1	1
454	состояли из	1	1
455	в образе	1	1
456	чтобы дать	1	1
457	можно было	1	1
458	ясно что	1	1
459	она была	1	1
460	случаях обычно	1	1
461	часто в	1	1
462	является в	1	1
463	приведены выше	1	1
464	как живые	1	1
465	по мере	1	1
466	с ним	1	1
467	означает что	1	1
468	образом в	2	1
469	но здесь	1	1
470	находится в	4	1
471	которого можно	1	1
472	он попадает	1	1
473	в порядке	1	1
474	и должно	1	1
475	вот почему	2	1
476	и реже	1	1
477	чего она	1	1
478	женится на	6	1
479	времени в	1	1
480	как у	1	1
481	должно было	2	1
482	он берет	1	1
483	пр но	1	1
484	два типа	2	1
485	материала к	1	1
486	эти два	3	1
487	что и	9	1
488	и русская	1	1
489	именно такое	1	1
490	также в	1	1
491	в свете	5	1
492	человека как	1	1
493	и она	3	1
494	а она	2	1
495	находим и	1	1
496	же можно	2	1
497	указывает что	1	1
498	его в	3	1
499	о двух	1	1
500	на очень	2	1
501	которой можно	1	1
502	как нечто	1	1
503	что отношения	1	1
504	который в	1	1
505	сказки в	4	1
506	или сам	2	1
507	говорит у	1	1
508	где они	2	1
509	пожалуй ни	1	1
510	именно на	1	1
511	с двумя	1	1
512	конечно не	1	1
513	с нею	1	1
514	можно установить	5	1
515	не можем	1	1
516	и они	4	1
517	вернуться к	1	1
518	за счет	2	1
519	не дает	2	1
520	усмотреть в	1	1
521	не стал	1	1
522	из них	7	1
523	только одно	1	1
524	и их	1	1
525	тогда он	1	1
526	холм и	1	1
527	в одном	2	1
528	только одного	1	1
529	иногда и	1	1
530	в других	4	1
531	не противоречит	5	1
532	некоторые авторы	1	1
533	представляют собой	4	1
534	из приведенных	3	1
535	уступает место	1	1
536	родные у	1	1
537	возможно что	6	1
538	ней и	1	1
539	только у	1	1
540	и несомненно	1	1
541	то это	2	1
542	связаны с	1	1
543	и тех	1	1
544	стороны он	1	1
545	а именно	4	1
546	характерно для	2	1
547	кто в	1	1
548	это человеческая	1	1
549	для такой	1	1
550	говорит о	1	1
551	к более	2	1
552	он отличается	1	1
553	здесь дело	2	1
554	она является	1	1
555	не означает	1	1
556	здесь были	3	1
557	ниже в	1	1
558	означало бы	2	1
559	именно так	2	1
560	языка не	1	1
561	дело к	1	1
562	долгое время	1	1
563	о чем	1	1
564	он находит	1	1
565	там где	7	1
566	речи и	1	1
567	как говорит	1	1
568	если не	2	1
569	для этой	1	1
570	течение лет	1	1
571	уже давно	2	1
572	вступает в	3	1
573	нет ничего	2	1
574	в частности	5	1
575	теперь к	2	1
576	случаях в	1	1
577	в данном	4	1
578	что за	1	1
579	встречается в	2	1
580	ли ты	1	1
581	это были	1	1
582	было написано	1	1
583	и этот	1	1
584	смысле этого	1	1
585	тому как	1	1
586	что же	1	1
587	которые по	1	1
588	то к	1	1
589	форма в	1	1
590	это значит	1	1
591	в состоянии	1	1
592	действительно как	2	1
593	эти вопросы	1	1
594	не подвергались	1	1
595	о его	1	1
596	характерные для	1	1
597	но для	1	1
598	это сделано	1	1
599	в книге	1	1
600	это уже	1	1
601	всего с	1	1
602	тем и	1	1
603	на большую	1	1
604	для нас	4	1
605	особого рода	3	1
606	и все	3	1
607	или нет	1	1
608	хотя бы	1	1
609	отсюда же	1	1
610	них и	1	1
611	в связь	1	1
612	не знает	1	1
613	состоит из	1	1
614	но можно	1	1
615	мы здесь	4	1
616	но этот	2	1
617	является и	1	1
618	ко всему	1	1
619	перейти к	2	1
620	в малой	2	1
621	есть и	5	1
622	которые состояли	1	1
623	представляла собой	1	1
624	художественного творчества	1	1
625	жизни и	2	1
626	но эти	1	1
627	этой точки	1	1
628	только не	2	1
629	и эта	1	1
630	я могу	1	1
631	которая не	1	1
632	так же	3	1
633	все что	3	1
634	они не	4	1
