N	2gram	Voloshinov_1	Problema
194	иное как	1	3
195	внимание на	1	3
196	но мы	4	3
197	нас в	1	3
198	говорить об	1	3
199	и можно	1	3
200	в свете	1	3
201	и наконец	4	3
202	один из	2	3
203	никак нельзя	1	3
204	уже в	1	3
205	в нашей	1	3
206	а это	1	3
207	и их	4	3
208	пока не	1	3
209	уже и	1	3
210	для того	1	3
211	даже не	3	3
212	что для	1	3
213	мы скажем	1	3
214	тому как	1	3
215	к тому	1	3
216	всем этим	1	3
217	и ни	1	3
218	мы должны	1	3
219	здесь только	1	3
220	только как	3	3
221	не что	1	3
222	в своих	1	3
223	все что	4	3
224	нам кажется	2	2
225	той же	1	2
226	нам в	1	2
227	эти термины	1	2
228	зависимости от	1	2
229	в ней	1	2
230	бы то	1	2
231	во всех	3	2
232	учение о	3	2
233	нашего сознания	1	2
234	общего с	1	2
235	как нам	1	2
236	чего же	1	2
237	роль в	1	2
238	имеем в	1	2
239	во многих	1	2
240	человек не	1	2
241	время и	1	2
242	он не	2	2
243	в корне	1	2
244	подобно тому	1	2
245	и ее	4	2
246	как они	1	2
247	на всю	1	2
248	сознание и	5	2
249	на этой	3	2
250	входит в	1	2
251	и мы	2	2
252	он является	1	2
253	в них	2	2
254	и представить	1	2
255	точки зрения	8	2
256	и мышления	1	2
257	что до	1	2
258	свой смысл	1	2
259	мысли и	4	2
260	которые в	1	2
261	войти в	2	2
262	же мы	1	2
263	человека но	1	2
264	самого начала	4	2
265	того чтобы	1	2
266	как на	1	2
267	только одним	1	2
268	этой работе	1	2
269	отличается от	1	2
270	что оно	2	2
271	это содержание	1	2
272	что может	1	2
273	значение как	1	2
274	на это	1	2
275	существует только	2	2
276	только при	1	2
277	и сам	1	2
278	но зато	2	2
279	еще в	1	2
280	сводится к	2	2
281	о нем	1	2
282	это было	1	2
283	к нему	1	2
284	что и	2	2
285	никаких сомнений	1	2
286	из моментов	1	2
287	может иметь	2	2
288	в него	5	2
289	о двух	1	2
290	и действительно	2	2
291	в качестве	1	2
292	же и	1	2
293	для всех	4	2
294	конечно не	6	2
295	с нею	2	2
296	об его	2	2
297	а ведь	1	2
298	ведь это	1	2
299	с этими	1	2
300	в состоянии	1	2
301	а наше	1	2
302	имеет и	1	2
303	с нашим	1	2
304	и прежде	1	2
305	на чем	1	2
306	и др	3	2
307	в одно	2	2
308	совершенно не	8	2
309	входить в	1	2
310	нет ничего	1	2
311	вместе с	3	2
312	и особенно	1	2
313	с историей	2	2
314	имеет значение	1	2
315	при таком	1	2
316	сознания и	2	2
317	еще более	1	2
318	по поводу	1	2
319	мы считаем	1	2
320	в голову	2	2
321	а может	2	2
322	это в	1	2
323	отношении и	1	1
324	говоря о	1	1
325	отношения к	3	1
326	к их	1	1
327	же как	2	1
328	в движение	1	1
329	этих принципов	1	1
330	дело обстоит	1	1
331	самый предмет	1	1
332	конечно с	1	1
333	случае только	1	1
334	ту же	2	1
335	что эти	1	1
336	по его	1	1
337	мы имеем	1	1
338	и входит	1	1
339	что между	1	1
340	мир не	1	1
341	пока только	1	1
342	же определения	1	1
343	оно есть	1	1
344	я не	1	1
345	конечно и	1	1
346	и говорить	2	1
347	он был	1	1
348	на них	2	1
349	ни одно	1	1
350	столь же	1	1
351	что его	1	1
352	с его	7	1
353	он может	1	1
354	с самой	1	1
355	на язык	3	1
356	заметим что	1	1
357	не входит	1	1
358	отношение к	5	1
359	мы сейчас	1	1
360	науки о	1	1
361	меньше всего	2	1
362	первый взгляд	1	1
363	в рамках	1	1
364	дает нам	1	1
365	с их	3	1
366	другие типы	1	1
367	всего как	1	1
368	утверждают что	1	1
369	есть ли	1	1
370	поэтому и	2	1
371	что это	2	1
372	значение так	1	1
373	не стали	2	1
374	предметов и	1	1
375	с чем	1	1
376	не имеют	1	1
377	не следует	1	1
378	что было	1	1
379	в нем	4	1
380	именно то	1	1
381	и еще	1	1
382	есть та	1	1
383	отношений между	1	1
384	свое время	1	1
385	на этом	3	1
386	будем определять	1	1
387	в другом	1	1
388	а для	1	1
389	в глубине	1	1
390	слов о	1	1
391	времени и	1	1
392	отношения которые	1	1
393	значение эта	1	1
394	на почве	1	1
395	ни разу	1	1
396	кажется что	2	1
397	не чем	1	1
398	реальности и	3	1
399	и имеют	1	1
400	он действительно	1	1
401	все моменты	1	1
402	очень важный	1	1
403	потому и	2	1
404	понятия и	2	1
405	себе все	1	1
406	ведь когда	1	1
407	в следующем	1	1
408	при попытках	1	1
409	мы говорили	1	1
410	все и	2	1
411	сам же	1	1
412	выше мы	1	1
413	образом и	1	1
414	иным как	1	1
415	так называемое	1	1
416	ни было	2	1
417	важный момент	1	1
418	вещей и	1	1
419	и почти	1	1
420	этот мир	1	1
421	в психике	8	1
422	что есть	1	1
423	как акт	1	1
424	существует для	1	1
425	других отношений	1	1
426	из тех	2	1
427	только здесь	1	1
428	только из	1	1
429	но вместе	1	1
430	чем не	3	1
431	никогда не	2	1
432	и всегда	1	1
433	это просто	1	1
434	и вместо	1	1
435	обратим внимание	1	1
436	мира и	3	1
437	этих двух	1	1
438	а во	1	1
439	во всей	2	1
440	исследования мы	1	1
441	как не	2	1
442	и его	8	1
443	и теперь	3	1
444	бы по	1	1
445	этом отношении	1	1
446	и об	1	1
447	в момент	1	1
448	самостоятельности и	1	1
449	одно только	1	1
450	должны быть	1	1
451	от нее	1	1
452	бы он	1	1
453	или м	1	1
454	опираясь на	1	1
455	с ее	4	1
456	как один	1	1
457	характер и	1	1
458	сделали ее	1	1
459	говорили что	1	1
460	все оттенки	1	1
461	вероятно и	1	1
462	от того	1	1
463	отношения эти	1	1
464	каждого из	1	1
465	утверждаем что	1	1
466	со всем	1	1
467	формы то	1	1
468	существовало бы	2	1
469	с ним	2	1
470	существует итак	1	1
471	находится в	2	1
472	не существовало	2	1
473	в порядке	1	1
474	и та	1	1
475	имеют какой-нибудь	1	1
476	как ее	1	1
477	своему качеству	1	1
478	этот момент	1	1
479	эти два	1	1
480	основано на	1	1
481	быть даже	1	1
482	которые можно	1	1
483	только психический	2	1
484	каких бы	1	1
485	и она	3	1
486	что здесь	1	1
487	оно и	2	1
488	ли будет	1	1
489	вся область	1	1
490	дело с	1	1
491	представляет собою	1	1
492	близкое к	1	1
493	и так	2	1
494	качеству и	1	1
495	признать ее	1	1
496	нас очень	1	1
497	это же	1	1
498	нас здесь	1	1
499	да еще	2	1
500	нами и	1	1
501	оно в	1	1
502	а то	1	1
503	конечно нет	1	1
504	не будут	1	1
505	в известной	1	1
506	в одном	3	1
507	и со	1	1
508	эти понятия	2	1
509	к ним	2	1
510	и всему	1	1
511	со стороны	1	1
512	нельзя сказать	1	1
513	психике не	1	1
514	здесь в	1	1
515	в каких	1	1
516	являются только	1	1
517	а с	1	1
518	себя и	2	1
519	говорит о	1	1
520	мы утверждаем	1	1
521	от этого	1	1
522	а на	2	1
523	как часть	1	1
524	а наоборот	1	1
525	не на	2	1
526	все время	1	1
527	для человека	1	1
528	нет никаких	2	1
529	но оно	3	1
530	представляет себе	1	1
531	и потому	3	1
532	как это	3	1
533	бы никаких	1	1
534	в пределах	2	1
535	где же	1	1
536	а потом	1	1
537	теории которые	1	1
538	даже с	1	1
539	основе этих	1	1
540	чувства и	2	1
541	в человеческом	1	1
542	к следующему	2	1
543	мы сказали	1	1
544	несколько слов	1	1
545	о его	1	1
546	и таким	2	1
547	в смысле	1	1
548	это последнее	2	1
549	к другим	2	1
550	в более	1	1
551	мышления в	1	1
552	понимать только	1	1
553	которая в	1	1
554	но отнюдь	2	1
555	особого рода	1	1
556	это может	1	1
557	наука о	1	1
558	во время	3	1
559	же в	1	1
560	но всегда	1	1
561	процессы в	1	1
562	ее только	1	1
563	от фиксации	1	1
564	или при	1	1
565	это касается	1	1
566	работы и	1	1
567	что такие	1	1
568	для нашего	1	1
569	чем иным	1	1
570	есть и	2	1
571	в свое	2	1
572	себе но	1	1
573	ее в	2	1
574	и эта	1	1
575	к этому	2	1
576	можно назвать	2	1
577	они не	2	1
