N	2gram	Losev_Prob_2	Problemy
135	обойтись без	3	3
136	мы уже	3	3
137	той же	2	3
138	что если	4	3
139	и со	1	3
140	в виду	8	3
141	здесь нет	1	3
142	он был	1	3
143	он сам	3	3
144	мы будем	1	3
145	стороны и	4	3
146	кроме того	5	3
147	и к	3	3
148	более или	4	3
149	только на	9	3
150	это не	1	3
151	кажется что	1	3
152	такой же	1	3
153	или менее	4	3
154	и их	3	3
155	в их	3	3
156	он тоже	2	3
157	образом и	1	3
158	даже в	2	3
159	в одно	2	3
160	в отношении	4	3
161	она не	3	3
162	на него	2	3
163	ничего не	10	3
164	слова как	3	3
165	той или	5	3
166	не менее	13	3
167	но при	2	3
168	можно было	5	3
169	так и	7	3
170	если бы	4	3
171	и даже	11	3
172	с ним	1	3
173	говорят что	2	3
174	и здесь	4	3
175	между тем	1	3
176	что и	2	3
177	и только	4	3
178	здесь в	1	3
179	и следовательно	4	3
180	его в	3	3
181	тот же	4	3
182	том или	3	3
183	и ее	2	3
184	устной речи	1	3
185	есть в	4	3
186	уже не	8	3
187	в виде	6	3
188	тем что	4	3
189	к самому	1	3
190	или иной	5	3
191	о своей	1	3
192	себя и	1	3
193	ни на	1	3
194	но для	1	3
195	все же	8	3
196	и для	6	3
197	сознания и	2	3
198	но зато	2	3
199	не знает	3	3
200	другой стороны	5	3
201	есть и	1	3
202	же нам	1	2
203	ту же	1	2
204	отношения к	1	2
205	для построения	1	2
206	чтобы не	2	2
207	самый предмет	1	2
208	тем же	1	2
209	не во	3	2
210	и о	4	2
211	вопрос о	3	2
212	время как	1	2
213	на себя	1	2
214	от друга	2	2
215	мы и	6	2
216	то это	3	2
217	себе что	2	2
218	мы здесь	3	2
219	с большим	1	2
220	и говорить	1	2
221	не нужно	3	2
222	всем этим	3	2
223	этих случаях	1	2
224	друг к	2	2
225	он говорит	1	2
226	в голове	2	2
227	отношение к	1	2
228	друг от	2	2
229	опирается на	1	2
230	как в	1	2
231	с этим	5	2
232	как нам	2	2
233	и как	4	2
234	бы и	7	2
235	что это	1	2
236	в целом	3	2
237	бы не	3	2
238	из этих	3	2
239	с их	1	2
240	им в	1	2
241	нами в	2	2
242	отношение между	2	2
243	на одну	1	2
244	и еще	1	2
245	на том	3	2
246	что тут	1	2
247	но все	2	2
248	сознание и	2	2
249	об этом	2	2
250	к другу	2	2
251	знает что	2	2
252	входит в	2	2
253	которая как	1	2
254	на почве	1	2
255	он есть	1	2
256	и соответствующие	1	2
257	ни в	6	2
258	он является	2	2
259	и вы	2	2
260	слова что	1	2
261	для чего	1	2
262	том что	19	2
263	и при	2	2
264	что такое	18	2
265	в такой	2	2
266	в узком	1	2
267	сам и	1	2
268	в которых	1	2
269	мысли и	2	2
270	собою а	1	2
271	мы сказали	1	2
272	но эта	3	2
273	же тут	2	2
274	что было	1	2
275	и то	10	2
276	и очень	1	2
277	раз и	5	2
278	иной раз	3	2
279	речь и	1	2
280	одна из	3	2
281	на себе	1	2
282	и всегда	1	2
283	и без	5	2
284	тем не	12	2
285	и является	3	2
286	самой этой	1	2
287	и эта	1	2
288	что на	4	2
289	есть у	1	2
290	у нас	18	2
291	лежит в	1	2
292	отличается от	2	2
293	должны быть	1	2
294	указывает на	5	2
295	как человек	1	2
296	здесь мы	3	2
297	предмет в	1	2
298	для себя	9	2
299	и самое	1	2
300	в конце	7	2
301	всего этого	1	2
302	без всякого	4	2
303	настоящее время	16	2
304	особенно в	1	2
305	представим себе	2	2
306	говорили что	1	2
307	то время	1	2
308	что у	1	2
309	что может	2	2
310	времени и	1	2
311	это вовсе	2	2
312	для этого	3	2
313	собою но	1	2
314	не был	4	2
315	тому и	1	2
316	которого оно	2	2
317	переходит в	1	2
318	и всякое	2	2
319	увидит что	1	2
320	тело и	1	2
321	того что	12	2
322	этом смысле	5	2
323	быть и	2	2
324	словом и	1	2
325	и так	1	2
326	здесь с	1	2
327	если уж	1	2
328	конечно не	2	2
329	не входит	1	2
330	уже в	3	2
331	если мы	9	2
332	то и	4	2
333	быть весьма	1	2
334	а то	1	2
335	ведь это	2	2
336	и та	1	2
337	мы можем	6	2
338	каждый из	2	2
339	уже и	3	2
340	оно является	2	2
341	именно как	4	2
342	с другим	1	2
343	нельзя сказать	1	2
344	как же	4	2
345	а с	1	2
346	и др	2	2
347	что не	5	2
348	превращается в	1	2
349	слова слово	1	2
350	так же	5	2
351	и особенно	2	2
352	по своему	5	2
353	если оно	3	2
354	для понимания	1	2
355	никому в	1	2
356	будет и	1	2
357	рассказа и	1	2
358	между собой	5	2
359	вне его	1	2
360	для автора	1	2
361	узком смысле	1	2
362	в настоящее	16	2
363	эти проблемы	1	2
364	для нас	9	2
365	лишь как	1	2
366	бы он	1	2
367	еще более	2	2
368	конце концов	7	2
369	хотя бы	12	2
370	ни было	1	2
371	не есть	33	2
372	сказать что	24	2
373	была бы	1	2
374	но этот	1	2
375	себе но	1	2
376	речи как	1	2
377	ее в	1	2
378	как слово	1	2
379	в своих	3	2
380	каждое слово	1	2
381	который не	1	2
382	значение в	4	2
383	в таком	11	2
384	во всяком	13	2
385	впрочем что	1	2
386	так значит	1	1
387	смысле слова	7	1
388	на какое	1	1
389	в движение	1	1
390	относится и	1	1
391	предполагает что	4	1
392	таком случае	10	1
393	на самом	4	1
394	он может	1	1
395	это и	3	1
396	но тем	1	1
397	и должны	3	1
398	и есть	4	1
399	в чисто	1	1
400	к учению	1	1
401	случае оно	1	1
402	все те	1	1
403	собственном смысле	1	1
404	и больше	1	1
405	уже по	1	1
406	одним из	1	1
407	их и	1	1
408	есть не	6	1
409	вы не	1	1
410	в смысловую	1	1
411	а уж	1	1
412	и само	2	1
413	это совершенно	2	1
414	же как	1	1
415	именно к	1	1
416	своими корнями	1	1
417	такое положение	3	1
418	есть нечто	7	1
419	самом и	1	1
420	и тем	4	1
421	все указанные	1	1
422	ему в	1	1
423	в некотором	1	1
424	конечно и	1	1
425	и заставляет	1	1
426	литературы и	1	1
427	целое и	1	1
428	к их	1	1
429	на них	1	1
430	это возможно	2	1
431	не приходит	1	1
432	бы то	2	1
433	тем как	1	1
434	то мы	1	1
435	его так	1	1
436	а следовательно	1	1
437	и главное	1	1
438	различия между	1	1
439	с одной	5	1
440	то он	1	1
441	но как	6	1
442	с самой	1	1
443	если в	1	1
444	в общем	4	1
445	и необходимы	1	1
446	для всякой	1	1
447	ведь мы	2	1
448	нет и	3	1
449	и речи	3	1
450	большое значение	1	1
451	учение о	2	1
452	человек мы	1	1
453	к сожалению	6	1
454	в собственном	1	1
455	мы дадим	1	1
456	в рамках	1	1
457	каждая из	1	1
458	которой они	1	1
459	в слово	1	1
460	просто как	3	1
461	от нашего	1	1
462	в мысли	1	1
463	было только	1	1
464	ничего и	1	1
465	всего как	1	1
466	о самом	1	1
467	чего же	2	1
468	последнее может	1	1
469	речи на	1	1
470	формализма и	1	1
471	так или	6	1
472	тут и	2	1
473	в нашем	3	1
474	простое и	1	1
475	которые в	2	1
476	самое это	1	1
477	тоже не	7	1
478	строится то	1	1
479	в этой	9	1
480	речи но	1	1
481	не стали	1	1
482	другом случае	1	1
483	иначе и	1	1
484	корнями в	1	1
485	не могла	1	1
486	человек не	2	1
487	а вовсе	1	1
488	все они	1	1
489	существа и	1	1
490	и если	3	1
491	вообще не	4	1
492	что она	4	1
493	в первых	1	1
494	а скорее	2	1
495	эта последняя	2	1
496	на таком	1	1
497	в корне	2	1
498	так уж	2	1
499	в плане	2	1
500	в содержание	1	1
501	что ни	1	1
502	и по	3	1
503	на этом	1	1
504	от нее	1	1
505	не следует	1	1
506	то ни	3	1
507	что все	6	1
508	они должны	1	1
509	об этой	1	1
510	говорить не	1	1
511	с другими	5	1
512	вопрос для	1	1
513	который и	1	1
514	и мы	2	1
515	должен был	1	1
516	уж не	1	1
517	ведь в	1	1
518	он несет	1	1
519	с водой	1	1
520	слово имеет	1	1
521	и пожалуй	1	1
522	все равно	3	1
523	место и	1	1
524	и уже	1	1
525	несмотря на	3	1
526	о чем	6	1
527	значит не	1	1
528	чем в	1	1
529	мере не	1	1
530	и тогда	1	1
531	не мог	1	1
532	которую мы	1	1
533	или точнее	3	1
534	мы конечно	2	1
535	это только	3	1
536	мы говорили	1	1
537	что до	2	1
538	от его	2	1
539	для всякого	2	1
540	поэтому мы	1	1
541	собою или	1	1
542	при условии	6	1
543	по крайней	6	1
544	вещей и	1	1
545	с такими	1	1
546	людей между	3	1
547	человека но	2	1
548	что есть	1	1
549	ему угодно	1	1
550	чисто смысловой	2	1
551	при всех	3	1
552	не раз	1	1
553	но они	1	1
554	без его	3	1
555	или что	3	1
556	в таких	3	1
557	что с	2	1
558	есть прежде	4	1
559	только здесь	1	1
560	друг друга	1	1
561	тогда когда	3	1
562	что их	2	1
563	в основе	3	1
564	и два	1	1
565	само по	2	1
566	о них	2	1
567	иметь в	1	1
568	того чтобы	2	1
569	значение этого	2	1
570	только не	3	1
571	мышления и	2	1
572	не имеет	7	1
573	следовательно и	1	1
574	о самой	4	1
575	только и	3	1
576	только его	3	1
577	находятся в	1	1
578	этих двух	1	1
579	а во	1	1
580	могут стать	1	1
581	по своей	1	1
582	слова значение	2	1
583	ни тем	2	1
584	ему тоже	1	1
585	связи с	5	1
586	хотя правда	1	1
587	что речь	1	1
588	только с	2	1
589	форма является	1	1
590	точном смысле	2	1
591	и далеко	1	1
592	каждого слова	1	1
593	настоящего времени	2	1
594	такие же	1	1
595	языка в	3	1
596	свое собственное	1	1
597	тех конкретных	1	1
598	же самое	6	1
599	числе и	2	1
600	нашего рассмотрения	1	1
601	когда они	1	1
602	на это	2	1
603	некоторой степени	1	1
604	о существовании	2	1
605	не входили	1	1
606	но только	4	1
607	но по	1	1
608	с ее	1	1
609	не всякая	1	1
610	как не	1	1
611	будет сказать	4	1
612	и покамест	1	1
613	а особенно	1	1
614	идет речь	2	1
615	на нее	1	1
616	очень долго	1	1
617	здесь как	2	1
618	отождествляется с	2	1
619	и каждый	1	1
620	во многом	1	1
621	же эти	1	1
622	еще в	2	1
623	человека от	1	1
624	до начала	1	1
625	я знаю	1	1
626	является в	2	1
627	поэтому в	1	1
628	был не	1	1
629	совершенно невозможно	1	1
630	которая в	1	1
631	и вообще	16	1
632	одно это	1	1
633	разных типов	1	1
634	здесь то	2	1
635	в смысле	1	1
636	с полным	1	1
637	есть элемент	3	1
638	и хочет	1	1
639	и поэтому	2	1
640	определенным образом	2	1
641	но мы	3	1
642	который является	1	1
643	на что	1	1
644	можно сказать	6	1
645	может не	1	1
646	речь то	1	1
647	в значительной	3	1
648	нас в	3	1
649	определение и	3	1
650	и всю	1	1
651	смысле не	1	1
652	и во	1	1
653	и всякая	1	1
654	в языке	15	1
655	крайней мере	6	1
656	быть даже	1	1
657	уже во	1	1
658	о предмете	2	1
659	каких бы	1	1
660	может иметь	2	1
661	все больше	1	1
662	в каких	1	1
663	как объект	1	1
664	что здесь	1	1
665	степени его	1	1
666	обязательно с	1	1
667	один из	3	1
668	оно и	1	1
669	менее в	1	1
670	одной из	1	1
671	в какой	1	1
672	то в	1	1
673	и действительно	2	1
674	и весьма	2	1
675	еще и	5	1
676	после появления	1	1
677	это очень	1	1
678	всяком случае	10	1
679	между этими	2	1
680	но то	1	1
681	в качестве	2	1
682	без этого	1	1
683	менее и	1	1
684	человека с	1	1
685	отражение в	1	1
686	с нею	2	1
687	раз в	1	1
688	вопроса о	1	1
689	со своим	1	1
690	возникает вопрос	1	1
691	еще очень	1	1
692	или даже	3	1
693	в данной	1	1
694	ни с	2	1
695	эти три	1	1
696	автора но	1	1
697	в известной	1	1
698	сами по	2	1
699	содержания а	1	1
700	не о	6	1
701	важно для	1	1
702	но что	1	1
703	но уже	5	1
704	людей не	1	1
705	во всей	1	1
706	как будто	6	1
707	или ином	2	1
708	гораздо сложнее	1	1
709	и строго	1	1
710	о которых	3	1
711	не было	3	1
712	были бы	2	1
713	одной стороны	5	1
714	мы это	2	1
715	или иначе	6	1
716	каждом из	1	1
717	а именно	6	1
718	том как	1	1
719	только один	3	1
720	это последнее	1	1
721	своего собственного	5	1
722	один и	2	1
723	предмета но	1	1
724	что для	3	1
725	предмет и	1	1
726	больше и	1	1
727	говорит о	1	1
728	смысла и	2	1
729	от этого	1	1
730	которых мы	1	1
731	тоже ведь	1	1
732	однако и	1	1
733	и внутренне	1	1
734	основное и	1	1
735	все время	1	1
736	а ведь	2	1
737	отсюда возникает	1	1
738	а так	1	1
739	не то	2	1
740	что из	2	1
741	в связи	5	1
742	на этой	2	1
743	все более	1	1
744	входить в	2	1
745	речь но	1	1
746	нами как	2	1
747	или словом	1	1
748	вместе с	2	1
749	смысла не	1	1
750	зачем же	2	1
751	и потому	1	1
752	как это	1	1
753	а завтра	1	1
754	знаем о	1	1
755	что нечего	1	1
756	речь не	2	1
757	учению о	2	1
758	и понимать	1	1
759	из которых	2	1
760	же самый	1	1
761	к своему	1	1
762	где же	1	1
763	же их	1	1
764	это есть	1	1
765	даже с	1	1
766	указание на	3	1
767	этих отношений	1	1
768	является для	2	1
769	и какое	1	1
770	мыслей по	1	1
771	гораздо правильнее	1	1
772	о его	1	1
773	входящее в	1	1
774	здесь есть	1	1
775	которой он	4	1
776	к другим	1	1
777	свои слова	1	1
778	но с	1	1
779	случае он	1	1
780	образец и	1	1
781	тут уже	1	1
782	в следующей	1	1
783	от человека	1	1
784	не знаем	3	1
785	самое главное	1	1
786	и от	3	1
787	установок и	1	1
788	в точном	1	1
789	тем более	10	1
790	о котором	3	1
791	в другое	1	1
792	а каждый	1	1
793	это может	1	1
794	и ни	3	1
795	необходимое для	1	1
796	ничего общего	3	1
797	эту последнюю	1	1
798	же в	1	1
799	обстоит дело	1	1
800	но вот	2	1
801	по поводу	2	1
802	от ее	2	1
803	все еще	4	1
804	но можно	2	1
805	из этого	2	1
806	но оно	1	1
807	и другой	1	1
808	которой она	1	1
809	время не	2	1
810	как один	1	1
811	сознания а	1	1
812	в крайнем	2	1
813	можно назвать	1	1
814	а может	2	1
815	вполне понятно	1	1
816	все что	3	1
817	не говорят	1	1
818	но каждая	1	1
819	это в	2	1
820	к этому	1	1
821	как на	2	1
822	том числе	2	1
823	они не	1	1
