N	2gram	Losev_Dial_3	Myshleni
136	привело нас	1	4
137	к понятию	1	4
138	они не	2	4
139	что отношение	1	3
140	ту же	1	3
141	отношения к	1	3
142	начинается с	1	3
143	это и	7	3
144	чего не	4	3
145	с его	2	3
146	из этих	2	3
147	одном и	1	3
148	независимо от	1	3
149	хотя и	5	3
150	от этого	1	3
151	его развития	1	3
152	при этом	2	3
153	одной и	1	3
154	возможно только	6	3
155	и по	2	3
156	в ином	1	3
157	в них	5	3
158	что такое	21	3
159	в их	2	3
160	и той	1	3
161	по себе	20	3
162	вещей как	1	3
163	что с	1	3
164	что их	2	3
165	в основе	3	3
166	только не	10	3
167	больше чем	1	3
168	по своей	1	3
169	связи с	1	3
170	этом отношении	1	3
171	отличается от	8	3
172	опыта и	1	3
173	только то	1	3
174	в себя	1	3
175	мог бы	1	3
176	и здесь	2	3
177	до сих	1	3
178	в его	2	3
179	и только	6	3
180	все время	3	3
181	в сферу	3	3
182	этот вопрос	1	3
183	и его	5	3
184	есть в	3	3
185	этого понятия	1	3
186	а это	1	3
187	представить себе	1	3
188	в психологии	1	3
189	только к	2	3
190	зависит от	2	3
191	а не	26	3
192	но как	2	3
193	как это	5	3
194	это есть	8	3
195	предметов в	1	3
196	сих пор	1	3
197	в другой	1	3
198	бы в	2	3
199	не знает	3	3
200	это на	1	3
201	в своих	2	3
202	как на	5	3
203	гласит что	2	2
204	а из	2	2
205	самом деле	6	2
206	он может	1	2
207	мы уже	3	2
208	что уже	1	2
209	в возможности	4	2
210	себе что	1	2
211	так если	1	2
212	а только	1	2
213	себе и	1	2
214	опирается на	1	2
215	что именно	3	2
216	прежде всего	8	2
217	все же	3	2
218	с понятием	1	2
219	и наконец	1	2
220	как таковое	3	2
221	понятие в	1	2
222	животных и	1	2
223	понятия о	1	2
224	быть выражена	1	2
225	все эти	3	2
226	в последнее	1	2
227	если он	1	2
228	но на	2	2
229	по самому	1	2
230	с этой	5	2
231	себе ничего	1	2
232	известно что	1	2
233	ясным и	1	2
234	всю свою	1	2
235	заключается только	1	2
236	чем в	1	2
237	во внимание	2	2
238	несмотря на	2	2
239	смысле что	1	2
240	раз и	3	2
241	в этих	1	2
242	что если	2	2
243	могут не	1	2
244	в такой	1	2
245	в котором	1	2
246	том смысле	1	2
247	дает в	1	2
248	точку зрения	1	2
249	но это	5	2
250	но он	1	2
251	друг другу	1	2
252	и более	1	2
253	и вообще	2	2
254	говорим что	1	2
255	что эта	1	2
256	не менее	11	2
257	она не	3	2
258	на котором	2	2
259	но только	4	2
260	о природе	1	2
261	казалось бы	1	2
262	может существовать	2	2
263	имеем дело	1	2
264	входят в	1	2
265	необходимо должно	1	2
266	этот закон	1	2
267	у нас	4	2
268	и от	3	2
269	последнее время	1	2
270	он с	1	2
271	в совершенно	1	2
272	как с	2	2
273	не с	1	2
274	что у	2	2
275	можно только	4	2
276	для этого	2	2
277	с ним	1	2
278	предмета и	1	2
279	мы всегда	1	2
280	вот почему	1	2
281	на вопрос	1	2
282	внимание на	1	2
283	этом заключается	1	2
284	нас в	2	2
285	по типу	1	2
286	представления о	1	2
287	у одного	1	2
288	но с	1	2
289	природе в	1	2
290	и является	2	2
291	этот факт	1	2
292	своего собственного	2	2
293	само собой	1	2
294	если мы	1	2
295	только на	7	2
296	каким образом	1	2
297	но совершенно	2	2
298	на одном	1	2
299	из них	3	2
300	в одном	1	2
301	у него	2	2
302	в других	1	2
303	были бы	1	2
304	безразличным для	1	2
305	с другой	4	2
306	одно понятие	1	2
307	к которому	1	2
308	мысли с	1	2
309	исходит из	2	2
310	на ней	1	2
311	не на	6	2
312	была бы	3	2
313	в связи	1	2
314	самое понятие	1	2
315	мы говорим	2	2
316	верно что	1	2
317	по своему	1	2
318	в данном	2	2
319	что всякое	1	2
320	по существу	2	2
321	очевидно это	1	2
322	как только	1	2
323	все это	6	2
324	этом вопросе	2	2
325	для нас	2	2
326	но когда	1	2
327	от него	1	2
328	не видит	1	2
329	только что	4	2
330	а в	2	2
331	другой стороны	2	2
332	для каждой	1	2
333	имеет место	1	2
334	и понятиями	1	2
335	из этого	2	2
336	ее в	2	2
337	и логикой	1	1
338	взгляд на	1	1
339	самым не	1	1
340	сам по	5	1
341	сразу и	1	1
342	в чисто	2	1
343	что эти	1	1
344	едва ли	1	1
345	с таким	1	1
346	и должен	1	1
347	еще остается	1	1
348	есть не	9	1
349	для своего	1	1
350	и само	1	1
351	ответить на	1	1
352	его только	1	1
353	еще до	1	1
354	есть нечто	23	1
355	что иное	6	1
356	и завтра	1	1
357	но даже	3	1
358	и он	2	1
359	и сами	2	1
360	первый план	4	1
361	иное как	6	1
362	но этого	1	1
363	то очевидно	1	1
364	на самом	1	1
365	сущности и	5	1
366	точка зрения	5	1
367	не то	1	1
368	силу этого	2	1
369	не просто	18	1
370	нет и	4	1
371	до которого	1	1
372	за пределы	3	1
373	когда у	1	1
374	его является	1	1
375	отнюдь не	10	1
376	его на	2	1
377	выйти из	1	1
378	стороны и	1	1
379	как к	1	1
380	огромной силой	1	1
381	что как	1	1
382	понимать в	1	1
383	перед нами	3	1
384	кроме того	6	1
385	просто как	1	1
386	кто не	1	1
387	себе совершенно	2	1
388	сознательное и	1	1
389	в приведенном	1	1
390	и понимания	2	1
391	силе и	1	1
392	в этот	1	1
393	не можем	2	1
394	не приходится	1	1
395	как то	1	1
396	что это	12	1
397	мы сразу	1	1
398	не сделал	1	1
399	учение о	8	1
400	этот ряд	2	1
401	только один	1	1
402	и новое	1	1
403	может уже	1	1
404	что она	9	1
405	не его	1	1
406	он ни	1	1
407	а просто	1	1
408	что должно	1	1
409	именно то	1	1
410	не значит	3	1
411	эта последняя	1	1
412	и входит	1	1
413	не как	1	1
414	восприятия вообще	1	1
415	новому пункту	1	1
416	факт который	1	1
417	то как	2	1
418	наших глазах	1	1
419	что или	1	1
420	или иных	1	1
421	одно и	5	1
422	но все	1	1
423	и за	1	1
424	что является	1	1
425	факт что	1	1
426	и может	1	1
427	они должны	1	1
428	вещей это	1	1
429	об этом	6	1
430	связанных с	1	1
431	и с	6	1
432	все их	1	1
433	знает что	1	1
434	это было	3	1
435	и всей	1	1
436	ко второму	2	1
437	но то	2	1
438	эти же	1	1
439	ни в	9	1
440	не ясно	1	1
441	все равно	2	1
442	далеко не	1	1
443	понятий вообще	1	1
444	которой он	1	1
445	он и	3	1
446	основывается на	1	1
447	вопрос чем	1	1
448	выйти за	3	1
449	и тогда	5	1
450	в научной	1	1
451	всех этих	1	1
452	и становится	1	1
453	невозможна и	1	1
454	мы как	2	1
455	во время	1	1
456	но до	1	1
457	и при	1	1
458	будет в	1	1
459	остается только	1	1
460	мы приходим	1	1
461	теми или	1	1
462	и без	3	1
463	жизнь и	4	1
464	до которых	1	1
465	представление о	1	1
466	оказывается что	1	1
467	и значит	3	1
468	от его	2	1
469	как одна	1	1
470	причинной зависимости	1	1
471	однако не	2	1
472	тем не	10	1
473	без всяких	1	1
474	их в	2	1
475	и предполагает	1	1
476	знает ни	1	1
477	даже в	1	1
478	хорошо в	1	1
479	и очень	1	1
480	относительно которых	1	1
481	содержит в	1	1
482	что есть	4	1
483	начиная от	1	1
484	вещи не	1	1
485	первым и	1	1
486	но они	2	1
487	можем теперь	1	1
488	этого же	1	1
489	что ему	1	1
490	одна из	3	1
491	и притом	5	1
492	когда они	1	1
493	дело не	1	1
494	может только	1	1
495	этого явления	1	1
496	только уже	1	1
497	а для	2	1
498	этих двух	1	1
499	часто бывает	1	1
500	тогда она	1	1
501	находиться в	1	1
502	же он	2	1
503	для другого	1	1
504	раз оно	1	1
505	в каком	3	1
506	факта что	1	1
507	слова смысла	1	1
508	есть только	12	1
509	с логической	1	1
510	я сам	1	1
511	очевидно нет	2	1
512	и активно	1	1
513	что остается	1	1
514	и это	4	1
515	и стали	1	1
516	как таковым	1	1
517	и о	3	1
518	он утверждает	1	1
519	без всякого	1	1
520	подобно тому	4	1
521	в ее	1	1
522	данном случае	1	1
523	вопрос что	1	1
524	не мог	1	1
525	существовать и	1	1
526	и когда	2	1
527	из живой	1	1
528	только через	1	1
529	эти факты	3	1
530	само себя	1	1
531	историю своего	1	1
532	уме и	1	1
533	от строения	1	1
534	против этого	1	1
535	только и	2	1
536	зависеть от	1	1
537	и раскрытия	1	1
538	эта точка	1	1
539	этом понятии	1	1
540	о том	6	1
541	чего она	1	1
542	логическом и	1	1
543	никак не	2	1
544	не содержит	2	1
545	не имеем	1	1
546	утверждает что	3	1
547	собой напрашивающееся	1	1
548	что его	5	1
549	и который	1	1
550	понятие и	1	1
551	ни на	3	1
552	мы показали	1	1
553	к нему	3	1
554	вся эта	1	1
555	эти два	1	1
556	реальными вещами	1	1
557	себя но	2	1
558	что же	11	1
559	и можно	2	1
560	данный предмет	1	1
561	на словах	2	1
562	в лучшем	1	1
563	если взять	1	1
564	абстрактного понятия	1	1
565	как например	2	1
566	но так	1	1
567	отношения как	1	1
568	тот же	1	1
569	во всем	3	1
570	как нечто	1	1
571	и ее	3	1
572	об их	1	1
573	вопрос об	3	1
574	воздействие на	1	1
575	с одной	3	1
576	что законы	2	1
577	конечно не	4	1
578	уже не	5	1
579	и у	2	1
580	то и	3	1
581	формулы и	1	1
582	ни одного	1	1
583	своим собственным	2	1
584	в виде	8	1
585	он исходит	2	1
586	обратиться к	1	1
587	но вот	2	1
588	содержания и	1	1
589	допустим что	16	1
590	или одно	1	1
591	сами по	3	1
592	вовсе не	13	1
593	и бесконечно	1	1
594	в систему	1	1
595	естественное и	1	1
596	бы все	1	1
597	могли не	1	1
598	не говорит	3	1
599	образом что	1	1
600	где есть	2	1
601	а потому	1	1
602	структуры это	1	1
603	и даже	13	1
604	или иной	4	1
605	живой и	1	1
606	что можно	2	1
607	этот взгляд	1	1
608	здесь в	1	1
609	с той	1	1
610	как же	5	1
611	еще и	2	1
612	это все	1	1
613	наконец в	1	1
614	больше и	1	1
615	говорит о	4	1
616	а главное	1	1
617	только как	5	1
618	и осмысленное	1	1
619	о чем	1	1
620	без которых	2	1
621	в ущерб	3	1
622	ближе к	1	1
623	если не	3	1
624	от этих	1	1
625	и во	2	1
626	относятся к	1	1
627	тот факт	1	1
628	оно только	1	1
629	ничего нет	5	1
630	всех понятий	1	1
631	из которых	3	1
632	ибо это	1	1
633	влияния на	1	1
634	одной стороны	3	1
635	ко всякому	1	1
636	если оно	4	1
637	она есть	10	1
638	от предмета	1	1
639	способно только	1	1
640	утверждая что	1	1
641	тому как	4	1
642	факты и	2	1
643	самого себя	1	1
644	происходит в	1	1
645	значит что	24	1
646	в это	1	1
647	в истории	4	1
648	тогда оно	4	1
649	и движется	1	1
650	лучшем случае	1	1
651	мало кто	1	1
652	на одной	1	1
653	тех или	2	1
654	обычно не	2	1
655	вся история	1	1
656	должны быть	3	1
657	не существует	10	1
658	выражена и	1	1
659	может выйти	1	1
660	мы только	1	1
661	в результате	1	1
662	своей собственной	1	1
663	бы даже	1	1
664	на первый	4	1
665	оказалось что	2	1
666	есть система	1	1
667	особого рода	3	1
668	это часто	1	1
669	этим законам	2	1
670	той или	2	1
671	то о	1	1
672	тем более	3	1
673	скажем что	1	1
674	объяснение должно	1	1
675	но всегда	1	1
676	этом примере	1	1
677	от всякого	5	1
678	должен быть	1	1
679	нам не	1	1
680	может и	2	1
681	слово в	2	1
682	как ряд	1	1
683	это понятие	1	1
684	необходимо было	1	1
685	лишь тогда	1	1
686	совершенно не	2	1
687	того на	1	1
688	которые сами	1	1
689	одновременно и	1	1
690	не что	6	1
691	есть и	12	1
692	только о	3	1
693	есть то	6	1
694	самое что	1	1
695	сила и	1	1
696	вещах и	3	1
697	это определение	1	1
698	точно так	2	1
699	все что	3	1
700	этой точки	2	1
701	только она	1	1
