N	2gram	Bakhtin_Fr_6	Formalny
112	что не	3	4
113	из них	5	4
114	так как	10	4
115	в особенности	7	4
116	и даже	4	4
117	в некоторых	1	4
118	другой стороны	2	4
119	там где	5	4
120	на фоне	1	4
121	мы говорим	1	4
122	как бы	7	4
123	известной степени	1	4
124	они не	3	4
125	например в	6	3
126	и отчасти	2	3
127	сам по	1	3
128	тем же	1	3
129	и до	7	3
130	в зависимости	1	3
131	мы не	2	3
132	между этими	1	3
133	то это	1	3
134	зависимости от	1	3
135	и на	9	3
136	значение и	1	3
137	чем же	1	3
138	материалом для	1	3
139	хотя и	2	3
140	и как	4	3
141	что это	5	3
142	в целом	1	3
143	из этих	2	3
144	роль в	4	3
145	так сказать	2	3
146	всех этих	2	3
147	значительной степени	1	3
148	его в	1	3
149	это было	2	3
150	он и	1	3
151	место в	1	3
152	до известной	1	3
153	не является	1	3
154	в области	2	3
155	но все	1	3
156	его с	1	3
157	того чтобы	4	3
158	особенно в	1	3
159	и здесь	1	3
160	одного из	1	3
161	в значительной	2	3
162	к нему	3	3
163	того что	3	3
164	именно на	4	3
165	большинстве случаев	5	3
166	менее всего	1	3
167	и их	3	3
168	каждый из	2	3
169	для того	1	3
170	о каком	1	3
171	с другой	4	3
172	и прежде	2	3
173	весьма последовательно	1	3
174	и др	10	3
175	все это	11	3
176	на самом	1	3
177	или в	6	3
178	и все	9	3
179	жизни и	3	3
180	формы и	1	2
181	еще можно	1	2
182	и то	2	2
183	дело обстоит	2	2
184	между двумя	1	2
185	был и	1	2
186	было и	2	2
187	его не	1	2
188	совпадает с	1	2
189	они были	3	2
190	он был	4	2
191	первый план	3	2
192	в широком	1	2
193	его здесь	1	2
194	но не	2	2
195	отношение к	1	2
196	стал бы	1	2
197	к сожалению	1	2
198	в одной	3	2
199	что именно	2	2
200	перед нами	3	2
201	кроме того	9	2
202	то в	1	2
203	со своей	1	2
204	та же	4	2
205	в которой	1	2
206	уже в	4	2
207	он в	2	2
208	ее как	1	2
209	борьбы с	1	2
210	широком смысле	1	2
211	в плане	3	2
212	из него	1	2
213	и по	1	2
214	на этом	2	2
215	в основу	1	2
216	для нее	1	2
217	должен был	1	2
218	и тем	1	2
219	ни в	1	2
220	от него	2	2
221	в развитии	2	2
222	том что	7	2
223	на первый	3	2
224	в этих	2	2
225	во второй	1	2
226	представление о	2	2
227	от его	1	2
228	их в	2	2
229	не могли	1	2
230	для этого	2	2
231	даже в	4	2
232	не имеет	1	2
233	для всего	2	2
234	никогда не	8	2
235	правда в	1	2
236	как она	2	2
237	есть только	3	2
238	если же	1	2
239	быть конечно	1	2
240	и это	1	2
241	тем и	1	2
242	и о	1	2
243	в ее	5	2
244	и от	4	2
245	и этим	2	2
246	пусть и	1	2
247	времени и	2	2
248	в эпоху	6	2
249	с ним	4	2
250	и нужно	1	2
251	борьба с	4	2
252	между тем	2	2
253	отметить что	2	2
254	это не	1	2
255	в самый	1	2
256	один из	6	2
257	с ними	1	2
258	этот вопрос	1	2
259	здесь с	1	2
260	по этому	1	2
261	потому что	3	2
262	является не	1	2
263	или даже	1	2
264	и других	1	2
265	характерно что	2	2
266	очень характерна	1	2
267	и нового	2	2
268	в котором	4	2
269	в конце	2	2
270	как его	2	2
271	образом не	1	2
272	не просто	1	2
273	а именно	2	2
274	в предисловии	1	2
275	между ними	3	2
276	что для	1	2
277	превращается в	2	2
278	на литературу	1	2
279	до конца	2	2
280	ничем не	1	2
281	конце концов	1	2
282	его как	1	2
283	к его	1	2
284	как это	2	2
285	подхода к	1	2
286	предисловии к	1	2
287	в той	5	2
288	из этого	4	2
289	но это	3	2
290	в чем	3	2
291	а к	1	2
292	в целях	3	2
293	сказать что	6	2
294	от всех	2	2
295	в искусстве	3	2
296	и другие	2	2
297	именно здесь	1	2
298	в таком	1	2
299	как известно	2	1
300	от этой	1	1
301	с утверждением	1	1
302	до него	1	1
303	и хотя	1	1
304	и через	1	1
305	связана с	2	1
306	его книге	1	1
307	того же	4	1
308	утверждение что	1	1
309	были именно	1	1
310	была до	1	1
311	его же	1	1
312	мировоззрения и	1	1
313	из его	1	1
314	ведь и	2	1
315	оно было	1	1
316	и больше	1	1
317	за свои	2	1
318	он стоит	1	1
319	и литературы	1	1
320	той же	5	1
321	их и	1	1
322	полагает что	1	1
323	чисто литературными	1	1
324	и само	2	1
325	и языка	1	1
326	что если	2	1
327	рассказывается о	3	1
328	из своих	1	1
329	гуманитарных наук	1	1
330	нам в	1	1
331	основных признаков	1	1
332	проявлениях и	1	1
333	так чтобы	1	1
334	не вполне	1	1
335	почти исключительно	1	1
336	из того	2	1
337	конечно и	4	1
338	не оказать	1	1
339	совершенно чужда	1	1
340	и заставляет	1	1
341	в народных	2	1
342	из ее	1	1
343	сплетается с	1	1
344	меньшей степени	4	1
345	последнее и	1	1
346	столько же	1	1
347	как один	3	1
348	на их	1	1
349	время в	1	1
350	заложены в	1	1
351	в различных	1	1
352	события в	1	1
353	но конечно	2	1
354	различия между	1	1
355	то он	2	1
356	мы будем	3	1
357	сходства с	1	1
358	характер они	1	1
359	в эти	2	1
360	выводит за	1	1
361	на искусство	1	1
362	дает нам	2	1
363	в своем	5	1
364	и нет	1	1
365	в круг	1	1
366	более или	1	1
367	в действительности	1	1
368	следующим образом	1	1
369	нет никакой	1	1
370	в этот	1	1
371	где все	2	1
372	духа в	2	1
373	в литературном	1	1
374	в нашем	1	1
375	бы не	1	1
376	думать что	1	1
377	отчасти и	2	1
378	что к	1	1
379	им в	1	1
380	слова было	1	1
381	и тот	2	1
382	был не	1	1
383	но он	5	1
384	удельный вес	1	1
385	и формам	1	1
386	как он	2	1
387	если он	1	1
388	направлено на	1	1
389	не могла	1	1
390	есть но	1	1
391	мотив и	1	1
392	роли в	1	1
393	и стало	1	1
394	в первых	1	1
395	связанные с	1	1
396	по самому	1	1
397	они в	1	1
398	он должен	1	1
399	в узком	1	1
400	ими в	1	1
401	мы полагаем	1	1
402	того можно	1	1
403	из виду	1	1
404	и выражения	1	1
405	встречаются в	1	1
406	именно это	1	1
407	же не	1	1
408	тем в	1	1
409	другого человека	1	1
410	в простую	1	1
411	значение в	2	1
412	же касается	1	1
413	в другом	4	1
414	связанных с	3	1
415	самим собой	2	1
416	или если	1	1
417	он есть	1	1
418	не совпадает	1	1
419	и основные	1	1
420	между отдельными	1	1
421	ведь в	1	1
422	здесь это	1	1
423	кажется что	2	1
424	он является	2	1
425	в них	7	1
426	рядом с	5	1
427	же мы	1	1
428	особенности на	1	1
429	самое ядро	1	1
430	были в	1	1
431	его книги	1	1
432	явления которые	1	1
433	в данном	3	1
434	литературе как	1	1
435	чем в	1	1
436	обратимся к	1	1
437	этой области	1	1
438	или менее	1	1
439	в эту	2	1
440	но если	2	1
441	том как	1	1
442	нас не	3	1
443	на своем	1	1
444	однако они	2	1
445	что уже	1	1
446	все они	2	1
447	своему существу	1	1
448	не будем	2	1
449	здесь ярко	1	1
450	в другие	2	1
451	борьбу с	2	1
452	как от	1	1
453	высшую степень	1	1
454	вообще на	1	1
455	значительное место	1	1
456	и сводилось	1	1
457	и против	1	1
458	не менее	1	1
459	не раз	1	1
460	но они	4	1
461	дело в	1	1
462	одной плоскости	2	1
463	всех тех	2	1
464	к этим	3	1
465	с критики	1	1
466	на него	1	1
467	родился в	1	1
468	и именно	1	1
469	о них	1	1
470	и прочие	1	1
471	литературе в	1	1
472	что произнесение	1	1
473	он пытался	1	1
474	самому своему	1	1
475	внешнего оформления	1	1
476	во всем	5	1
477	далеко не	1	1
478	вопрос в	1	1
479	здесь же	2	1
480	только с	3	1
481	как будто	1	1
482	конкретным и	1	1
483	одним из	4	1
484	об особой	1	1
485	у нас	4	1
486	настоящего времени	1	1
487	действительно является	1	1
488	представляется нам	1	1
489	которых он	1	1
490	мы узнаем	2	1
491	во все	1	1
492	и вполне	1	1
493	и другой	1	1
494	для развития	1	1
495	является одним	1	1
496	той или	1	1
497	они и	3	1
498	в каждом	1	1
499	подчеркнуть что	5	1
500	им для	1	1
501	должен быть	2	1
502	же совершенно	1	1
503	существенное значение	3	1
504	и образ	4	1
505	же так	1	1
506	характерна в	1	1
507	общую тенденцию	1	1
508	данном случае	2	1
509	проникают в	1	1
510	характер и	2	1
511	в средневековой	1	1
512	только то	1	1
513	тело как	3	1
514	касается только	1	1
515	и сам	3	1
516	продолжает жить	1	1
517	с собой	1	1
518	можно было	1	1
519	и признаки	1	1
520	те же	3	1
521	ясно что	1	1
522	с самим	1	1
523	в последующих	1	1
524	отчасти в	1	1
525	на них	1	1
526	стремление к	1	1
527	быть самим	1	1
528	можно сказать	1	1
529	связанная с	1	1
530	образом в	2	1
531	и глубокая	1	1
532	по-видимому и	1	1
533	что самая	2	1
534	где оно	1	1
535	о том	9	1
536	и поэтому	1	1
537	настоящее время	1	1
538	до сих	3	1
539	с одной	4	1
540	на что	1	1
541	что его	1	1
542	как чисто	1	1
543	по их	1	1
544	и мыслей	1	1
545	связанной с	2	1
546	и во	2	1
547	и хорошо	1	1
548	эта концепция	1	1
549	же характер	1	1
550	в форме	2	1
551	богатство и	1	1
552	язык у	1	1
553	движения в	1	1
554	и были	1	1
555	чтобы говорить	1	1
556	ровно ничего	1	1
557	происходит в	1	1
558	большей или	4	1
559	в большей	4	1
560	или меньшей	3	1
561	оказалось что	1	1
562	художественного восприятия	1	1
563	он стал	2	1
564	тот же	4	1
565	важное значение	1	1
566	связей с	1	1
567	на сцену	2	1
568	мы увидим	3	1
569	что даже	2	1
570	в себе	5	1
571	доведенная до	1	1
572	и так	1	1
573	поэтому и	3	1
574	смысле включая	1	1
575	их не	1	1
576	от них	1	1
577	где они	2	1
578	характерной для	1	1
579	так что	2	1
580	для всех	1	1
581	его существенных	1	1
582	события и	1	1
583	конечно не	3	1
584	литературы в	1	1
585	в неразрывной	1	1
586	этому вопросу	1	1
587	не из	1	1
588	связывается с	1	1
589	г и	1	1
590	неразрывной связи	1	1
591	был бы	2	1
592	себе в	2	1
593	никто не	2	1
594	ведь это	2	1
595	и должна	1	1
596	ее не	1	1
597	к ним	1	1
598	могли не	1	1
599	момент в	1	1
600	степени в	2	1
601	иначе чем	1	1
602	со всем	1	1
603	за пределы	2	1
604	здесь в	9	1
605	по своим	1	1
606	к которому	1	1
607	характерно для	1	1
608	в природе	1	1
609	являются лишь	1	1
610	один и	1	1
611	говорит о	1	1
612	полагаем что	1	1
613	положений и	1	1
614	им от	1	1
615	а на	2	1
616	материал в	1	1
617	был в	2	1
618	на этот	1	1
619	и самый	3	1
620	не на	2	1
621	в руках	1	1
622	остается и	1	1
623	у всех	1	1
624	на эту	1	1
625	что из	1	1
626	превращено в	1	1
627	связь с	1	1
628	историю и	2	1
629	все основные	2	1
630	так же	5	1
631	он уже	1	1
632	а так	1	1
633	к своему	1	1
634	влияния на	2	1
635	до настоящего	1	1
636	о чем	1	1
637	одной стороны	4	1
638	для обозначения	1	1
639	смысле этого	1	1
640	искусстве и	2	1
641	не удалось	1	1
642	и там	1	1
643	в литературе	5	1
644	и природы	1	1
645	да и	1	1
646	в первой	3	1
647	системы поэтому	1	1
648	поэтому когда	1	1
649	этого слова	1	1
650	тенденция к	2	1
651	не касается	1	1
652	была очень	1	1
653	в условиях	1	1
654	сих пор	3	1
655	в смысле	1	1
656	всего его	1	1
657	под влиянием	1	1
658	в книге	3	1
659	полнее всего	1	1
660	пределе вовсе	1	1
661	всего с	1	1
662	большая часть	1	1
663	не существует	1	1
664	а чем	1	1
665	в пределе	2	1
666	этой системы	1	1
667	в настоящее	1	1
668	в индивидуальном	2	1
669	в высшую	1	1
670	о нем	1	1
671	для нас	2	1
672	увидим дальше	1	1
673	из себя	1	1
674	для его	2	1
675	его тем	1	1
676	же оно	1	1
677	несмотря на	1	1
678	не дает	1	1
679	судить о	1	1
680	в системе	1	1
681	но оно	3	1
682	одной из	3	1
683	от лица	1	1
684	это все	2	1
685	лишь тогда	1	1
686	жизни а	1	1
687	им не	1	1
688	духом и	1	1
689	в трех	1	1
690	героя в	1	1
691	но эти	1	1
692	как на	1	1
693	помощью которых	2	1
694	и особенно	3	1
