N	2gram	Vygotskiy__5	Myslijsy
678	без всякого	1	1
679	которые на	1	1
680	только при	1	1
681	не могло	1	1
682	которые все	1	1
683	уже потому	1	1
684	внимание с	1	1
685	взглядом на	1	1
686	только то	1	1
687	с если	1	1
688	если они	1	1
689	времени и	3	1
690	и которые	1	1
691	во многом	1	1
692	в высших	1	1
693	чувственного восприятия	1	1
694	наше внимание	2	1
695	что дело	2	1
696	по сравнению	4	1
697	на них	1	1
698	и всякого	1	1
699	в отдельном	1	1
700	при восприятии	1	1
701	каждый раз	1	1
702	состоят в	1	1
703	нас те	1	1
704	самое движение	1	1
705	это вполне	1	1
706	и та	2	1
707	язык и	1	1
708	никак не	6	1
709	что каждый	1	1
710	его жизни	1	1
711	правильны и	1	1
712	имеет и	1	1
713	утверждает что	2	1
714	и просто	1	1
715	деле мы	1	1
716	мы делаем	1	1
717	заключается в	8	1
718	кажется вполне	1	1
719	это изменение	1	1
720	это второе	2	1
721	и легче	1	1
722	переходит в	1	1
723	два случая	1	1
724	чувство но	1	1
725	психологическая теория	1	1
726	на одном	4	1
727	его мысль	1	1
728	в глазах	2	1
729	слов и	2	1
730	его силы	1	1
731	как она	4	1
732	несколько иначе	1	1
733	тех пор	2	1
734	к нему	1	1
735	что здесь	3	1
736	чувства которое	1	1
737	но так	1	1
738	предмет это	1	1
739	наконец в-третьих	1	1
740	выражении посредством	1	1
741	дело с	5	1
742	мы вместе	2	1
743	бы показать	3	1
744	к их	1	1
745	в стороне	1	1
746	бы его	2	1
747	ее смысл	1	1
748	по мнению	6	1
749	между этими	1	1
750	их не	2	1
751	который в	1	1
752	именно на	5	1
753	от одной	1	1
754	человеком который	1	1
755	конечно не	1	1
756	хотя некоторые	1	1
757	при помощи	1	1
758	она представляется	1	1
759	он имеет	1	1
760	мыслей хотя	1	1
761	обратить внимание	2	1
762	никто не	1	1
763	есть та	1	1
764	представить себе	2	1
765	могло бы	1	1
766	нами как	1	1
767	содержание и	4	1
768	давно уже	2	1
769	первое из	1	1
770	нашем сознании	1	1
771	не о	1	1
772	может служить	1	1
773	только с	1	1
774	должны будем	2	1
775	каждый из	1	1
776	на иных	1	1
777	к самому	2	1
778	нас как	1	1
779	были бы	1	1
780	чтобы показать	2	1
781	найти его	1	1
782	не были	1	1
783	мы воспринимаем	6	1
784	мы привыкли	1	1
785	значение которое	1	1
786	при первом	1	1
787	на ее	1	1
788	связаны с	1	1
789	сильное и	1	1
790	именно в	6	1
791	на которые	1	1
792	все яснее	1	1
793	и др	1	1
794	мы от	1	1
795	чувства не	3	1
796	которое я	1	1
797	соответствует тому	1	1
798	в картине	1	1
799	его как	1	1
800	нам совершенно	2	1
801	как ни	4	1
802	же точно	6	1
803	его особенности	1	1
804	была бы	3	1
805	понятие о	1	1
806	к сложным	1	1
807	вероятно не	1	1
808	говоря что	2	1
809	за нею	1	1
810	себя те	1	1
811	вызывает в	4	1
812	искусства то	1	1
813	в строении	3	1
814	уже давно	4	1
815	все то	2	1
816	только одному	1	1
817	многих случаях	1	1
818	но такое	1	1
819	сравнению с	4	1
820	всегда заключает	1	1
821	в течение	2	1
822	в той	3	1
823	указывает нам	1	1
824	это есть	3	1
825	что же	1	1
826	совсем другой	1	1
827	для чувств	1	1
828	в первой	1	1
829	на самое	3	1
830	это к	1	1
831	чувство и	2	1
832	предположения что	1	1
833	с этой	2	1
834	этом случае	2	1
835	что тогда	1	1
836	и о	3	1
837	нашего существа	1	1
838	заставляет нас	3	1
839	чтобы сделать	1	1
840	есть знак	1	1
841	ни для	1	1
842	от нас	2	1
843	но для	1	1
844	между собой	2	1
845	рассматривать как	1	1
846	какой именно	1	1
847	сходство с	1	1
848	если будем	1	1
849	с мы	2	1
850	не имея	1	1
851	при таком	3	1
852	формы и	3	1
853	от мысли	1	1
854	мы только	2	1
855	том виде	1	1
856	имеет дело	4	1
857	с как	1	1
858	чтобы понять	1	1
859	не представляет	1	1
860	но когда	1	1
861	голубой цвет	1	1
862	и совершенно	4	1
863	тем более	1	1
864	что касается	2	1
865	в большей	2	1
866	бы если	2	1
867	же оно	1	1
868	в известное	1	1
869	все они	1	1
870	сходство в	1	1
871	нашей речи	1	1
872	состояние в	1	1
873	бы на	2	1
874	но всегда	1	1
875	и бессознательное	1	1
876	до тех	2	1
877	к ее	1	1
878	что слова	1	1
879	вопрос как	1	1
880	может и	1	1
881	но эта	1	1
882	говорит нам	1	1
883	состоит из	1	1
884	они как	1	1
885	от всех	1	1
886	речи и	1	1
887	душевная жизнь	1	1
888	это на	1	1
889	для нашего	1	1
890	колебаться в	1	1
891	только о	2	1
892	в трех	3	1
893	сила и	1	1
894	самую мысль	1	1
895	жизни и	6	1
896	чувство есть	3	1
897	но еще	2	1
898	ни на	1	1
899	в своих	5	1
900	то оно	1	1
901	вносит в	2	1
902	в процессе	1	1
903	и ни	2	1
904	этой точки	1	1
905	не имеющее	1	1
