N	2gram	Vygotskiy__4	slovoVRo
239	так в	1	2
240	роль в	4	2
241	на том	4	2
242	можно было	6	2
243	одного из	1	2
244	можно сказать	1	2
245	а также	2	2
246	нас в	3	2
247	слова по	1	2
248	слов и	1	2
249	предмета и	1	2
250	их основе	1	2
251	и одновременно	1	2
252	здесь не	2	2
253	мы видим	10	2
254	между тем	9	2
255	и тем	8	2
256	с которыми	1	2
257	так что	3	2
258	же и	1	2
259	связи с	3	2
260	он их	1	2
261	уже не	1	2
262	направления и	1	2
263	и у	2	2
264	если мы	10	2
265	только на	2	2
266	в виде	3	2
267	от других	2	2
268	в одном	1	2
269	свое выражение	1	2
270	для того	5	2
271	в последние	1	2
272	в другой	2	2
273	до сих	1	2
274	не есть	2	2
275	чем он	1	2
276	с другом	7	2
277	а с	2	2
278	на которые	1	2
279	точке зрения	1	2
280	с которым	2	2
281	основных и	2	2
282	между этими	2	2
283	совершенно не	3	2
284	что все	3	2
285	в частности	5	2
286	эти слова	1	2
287	так же	11	2
288	его как	1	2
289	которые являются	1	2
290	такого рода	6	2
291	друг с	7	2
292	должно быть	3	2
293	в различные	1	2
294	этом случае	3	2
295	не предполагает	1	2
296	в условиях	3	2
297	и слово	1	2
298	как раз	1	2
299	слова так	1	2
300	не является	5	2
301	говорящего и	1	2
302	тем и	1	2
303	и другим	1	2
304	последнего времени	2	2
305	у них	1	2
306	потому что	12	2
307	и предметом	1	2
308	ни было	1	2
309	основе их	3	2
310	между ними	4	2
311	сказать что	6	2
312	одновременно и	1	2
313	к этому	4	2
314	как известно	3	1
315	слова которые	1	1
316	рассматривается как	1	1
317	выражения в	1	1
318	тех же	1	1
319	оказываются в	1	1
320	и есть	1	1
321	тех форм	1	1
322	не имеют	3	1
323	выражается в	2	1
324	действительности и	1	1
325	с таким	3	1
326	чем именно	1	1
327	последние два	1	1
328	которыми он	1	1
329	его не	1	1
330	из всех	1	1
331	мы имеем	2	1
332	предмета в	1	1
333	при анализе	2	1
334	не сможем	1	1
335	неизбежно приводит	2	1
336	что между	1	1
337	особые связи	1	1
338	что уже	2	1
339	как из	2	1
340	место в	2	1
341	в основных	1	1
342	приводят к	3	1
343	оба эти	1	1
344	самую сущность	1	1
345	но даже	1	1
346	и со	1	1
347	об использовании	1	1
348	разнородные явления	1	1
349	случае в	1	1
350	уклоняются от	1	1
351	и конкретные	1	1
352	и он	2	1
353	ряд конкретных	1	1
354	осознать и	1	1
355	произведение и	1	1
356	собой в	1	1
357	этот пример	1	1
358	бы то	1	1
359	которое он	1	1
360	без всякого	1	1
361	только два	1	1
362	не исчерпываются	1	1
363	и существенного	1	1
364	даже вовсе	1	1
365	но как	2	1
366	а только	3	1
367	не входит	1	1
368	со всеми	3	1
369	не все	1	1
370	отличие от	2	1
371	связи и	1	1
372	в настоящем	3	1
373	один и	7	1
374	которые не	2	1
375	характер и	1	1
376	и такое	1	1
377	они эти	1	1
378	в течение	1	1
379	по которому	2	1
380	стороны и	2	1
381	и слова	1	1
382	могли бы	9	1
383	целый ряд	5	1
384	его к	4	1
385	форм которые	1	1
386	может объединять	1	1
387	слова он	2	1
388	в действительности	5	1
389	в этот	1	1
390	в себя	1	1
391	словом не	1	1
392	бы не	1	1
393	в этой	3	1
394	свет на	1	1
395	и тот	7	1
396	формами мышления	4	1
397	только один	1	1
398	они встречаются	1	1
399	на то	5	1
400	что она	1	1
401	задний план	1	1
402	речи то	1	1
403	различными способами	2	1
404	он должен	1	1
405	к одному	6	1
406	слова которое	1	1
407	этого мышления	1	1
408	есть еще	1	1
409	и было	1	1
410	поэтому оно	2	1
411	одной и	5	1
412	других конкретных	1	1
413	или иных	1	1
414	не бывает	2	1
415	в основу	2	1
416	бы они	1	1
417	слова связанные	1	1
418	то ни	1	1
419	совпадают с	1	1
420	а затем	2	1
421	далее идет	1	1
422	в состоянии	1	1
423	поэтому мы	1	1
424	является конечно	1	1
425	заключается в	18	1
426	быть соотнесены	1	1
427	может стать	2	1
428	действительности в	2	1
429	которая в	2	1
430	в ином	2	1
431	ни в	3	1
432	предметами и	1	1
433	о которых	1	1
434	всегда существует	1	1
435	мы видели	6	1
436	чем в	3	1
437	на этот	3	1
438	установлены на	1	1
439	как таковой	1	1
440	в один	3	1
441	и того	5	1
442	и становится	1	1
443	приближаются к	1	1
444	но если	1	1
445	из общего	1	1
446	таким же	2	1
447	к истории	3	1
448	данного предмета	1	1
449	самого слова	1	1
450	мы говорили	3	1
451	мы называем	2	1
452	не столько	1	1
453	в отличие	2	1
454	в которых	1	1
455	не всеми	1	1
456	бы мы	1	1
457	признаков но	1	1
458	которой они	2	1
459	и существенных	1	1
460	исключительно на	1	1
461	но во	1	1
462	тем не	1	1
463	и более	7	1
464	только те	1	1
465	слова к	3	1
466	знак равенства	1	1
467	отличии от	1	1
468	и вся	1	1
469	время был	1	1
470	и разновидности	1	1
471	не менее	3	1
472	невозможным и	1	1
473	эти понятия	3	1
474	явления как	1	1
475	свое время	2	1
476	самого начала	1	1
477	мышления и	14	1
478	ними не	1	1
479	здесь на	1	1
480	к такому	1	1
481	того чтобы	7	1
482	только не	5	1
483	на котором	2	1
484	связанное с	1	1
485	в самой	1	1
486	и лишь	1	1
487	в другую	3	1
488	видим что	2	1
489	его можно	1	1
490	по своей	6	1
491	во всем	3	1
492	объединять в	1	1
493	этом отношении	7	1
494	которому мы	1	1
495	без исключения	1	1
496	в каком	2	1
497	их от	1	1
498	от общего	1	1
499	очень часто	2	1
500	во все	1	1
501	отличается от	2	1
502	всего в	1	1
503	его с	1	1
504	мысли на	1	1
505	он видит	2	1
506	должен быть	1	1
507	совпадая с	1	1
508	и это	2	1
509	в виду	3	1
510	на задний	1	1
511	же не	2	1
512	то куда	1	1
513	они ни	1	1
514	на разных	1	1
515	с самого	1	1
516	степени и	1	1
517	приводит к	3	1
518	различие между	3	1
519	смысле но	1	1
520	и совершенно	1	1
521	что может	1	1
522	и другими	1	1
523	и которые	2	1
524	и отвлеченным	1	1
525	на которую	1	1
526	оно все	2	1
527	языку с	1	1
528	еще дальше	1	1
529	наше внимание	1	1
530	является в	3	1
531	даны в	2	1
532	если бы	5	1
533	для этого	1	1
534	со стороны	3	1
535	смысле и	2	1
536	связанная с	1	1
537	находится в	1	1
538	установку на	2	1
539	слова из	2	1
540	в действительной	1	1
541	исследования и	1	1
542	и что	8	1
543	находятся в	2	1
544	или на	1	1
545	как чисто	1	1
546	в различных	1	1
547	в единую	1	1
548	он оставляет	1	1
549	как у	1	1
550	этих слов	1	1
551	и остаются	1	1
552	нуждается в	1	1
553	на одном	2	1
554	что и	9	1
555	этом как	1	1
556	именно такое	1	1
557	и только	4	1
558	эта роль	1	1
559	явления и	1	1
560	совершенно невозможно	1	1
561	может иметь	1	1
562	проходит в	1	1
563	за этой	1	1
564	тот же	9	1
565	дело с	1	1
566	и так	1	1
567	никак нельзя	1	1
568	не мешает	1	1
569	какой степени	2	1
570	одни и	3	1
571	которой оно	1	1
572	между отдельными	3	1
573	и они	1	1
574	в действительном	2	1
575	в начале	2	1
576	слова не	3	1
577	самых основных	1	1
578	и их	1	1
579	не выражает	1	1
580	из одной	3	1
581	но что	3	1
582	только с	1	1
583	случае не	2	1
584	этими словами	1	1
585	другом в	1	1
586	пор достаточно	1	1
587	это общее	1	1
588	мы берем	1	1
589	не просто	2	1
590	от того	3	1
591	времени почти	1	1
592	в форме	1	1
593	эти формы	1	1
594	понятий как	2	1
595	в меньшей	1	1
596	же о	1	1
597	что не	1	1
598	предмет и	1	1
599	только по	1	1
600	на смену	1	1
601	то и	1	1
602	и самый	1	1
603	самое слово	3	1
604	однако и	1	1
605	легко и	1	1
606	долгое время	1	1
607	о чем	1	1
608	оно оказывается	1	1
609	что мы	7	1
610	с помощью	31	1
611	эти особенности	1	1
612	мышлении и	2	1
613	вступает в	1	1
614	нет ничего	1	1
615	на который	1	1
616	нем оно	1	1
617	вместе с	8	1
618	наталкивается на	1	1
619	языка мы	2	1
620	возможность в	1	1
621	относятся к	2	1
622	лежат совершенно	1	1
623	обнаружили что	1	1
624	и определить	1	1
625	образом на	1	1
626	более сложных	2	1
627	быть не	1	1
628	и самых	1	1
629	того существует	1	1
630	этого слова	11	1
631	в реальном	2	1
632	на пути	1	1
633	слова итак	1	1
634	но это	1	1
635	новые и	4	1
636	на вопросы	1	1
637	слова оказываются	1	1
638	общее методологическое	1	1
639	тому или	2	1
640	на одной	2	1
641	тех или	1	1
642	от действительного	1	1
643	к еще	1	1
644	к конкретному	1	1
645	основе этой	1	1
646	тем более	1	1
647	о котором	1	1
648	отдельных конкретных	2	1
649	может войти	1	1
650	как особая	1	1
651	между различными	3	1
652	наблюдения над	1	1
653	находит свое	2	1
654	бы в	3	1
655	формы конкретного	1	1
656	зрения в	1	1
657	же в	1	1
658	личности и	1	1
659	помощью которых	1	1
660	процессе своего	1	1
661	были как	1	1
662	не знает	2	1
663	отношением к	1	1
664	развиваются в	1	1
665	при наличии	1	1
666	речи и	1	1
667	связей и	3	1
668	равно как	1	1
669	который оно	1	1
670	та же	1	1
671	предмет с	1	1
672	в какой	3	1
673	как слово	1	1
674	и другие	9	1
675	велико и	1	1
676	который не	2	1
677	в таком	2	1
678	этой точки	4	1
679	они не	2	1
