N	2gram	Tiupa_Hudo_1	Problemy
213	что это	1	2
214	в целом	3	2
215	европейского романа	1	2
216	бы не	1	2
217	из этих	3	2
218	литературной речи	1	2
219	с их	2	2
220	отношение между	1	2
221	но на	1	2
222	к миру	1	2
223	могут оказаться	2	2
224	романе достоевского	1	2
225	внутренней речи	14	2
226	одно и	3	2
227	а затем	1	2
228	об этом	2	2
229	из них	1	2
230	входит в	4	2
231	на почве	3	2
232	лишь на	1	2
233	ни в	5	2
234	принадлежащих к	1	2
235	художественного творчества	4	2
236	автора и	3	2
237	том что	8	2
238	что такое	1	2
239	в такой	1	2
240	их сознания	1	2
241	в узком	3	2
242	сам и	1	2
243	себе а	1	2
244	что говорит	1	2
245	значение для	1	2
246	и то	4	2
247	в повести	2	2
248	реплики и	1	2
249	дело в	1	2
250	одна из	2	2
251	и без	1	2
252	к определенному	1	2
253	тем не	3	2
254	и является	1	2
255	перед ним	1	2
256	у нас	1	2
257	отличается от	2	2
258	здесь мы	1	2
259	для себя	2	2
260	в конце	1	2
261	настоящее время	1	2
262	то время	1	2
263	что может	2	2
264	времени и	2	2
265	для этого	1	2
266	с человеком	1	2
267	произведения как	3	2
268	в глаза	2	2
269	ибо и	1	2
270	в форме	4	2
271	того что	4	2
272	этом смысле	3	2
273	быть и	2	2
274	к различным	1	2
275	не входит	2	2
276	если мы	2	2
277	в поэзии	1	2
278	речь в	1	2
279	ведь это	1	2
280	авторского слова	1	2
281	может служить	2	2
282	автора как	2	2
283	оно является	1	2
284	его мысли	1	2
285	а с	2	2
286	и др	2	2
287	что не	1	2
288	и пр	1	2
289	превращается в	2	2
290	они могут	1	2
291	так же	2	2
292	и особенно	2	2
293	ним как	1	2
294	по своему	2	2
295	для понимания	2	2
296	например в	3	2
297	этого слова	2	2
298	своей жизни	2	2
299	высказывания и	2	2
300	является как	1	2
301	между собой	2	2
302	оглядывается на	1	2
303	себе еще	1	2
304	для автора	2	2
305	в настоящее	1	2
306	в литературной	1	2
307	ни было	1	2
308	отношении к	2	2
309	не есть	1	2
310	с ними	1	2
311	сказать что	4	2
312	была бы	3	2
313	речи как	1	2
314	ее в	2	2
315	в своих	1	2
316	значение в	1	2
317	в таком	1	2
318	таком случае	1	1
319	художественного произведения	3	1
320	и через	1	1
321	или к	1	1
322	это и	1	1
323	и есть	1	1
324	между двумя	2	1
325	и чрезвычайно	1	1
326	и больше	2	1
327	одним из	1	1
328	есть не	1	1
329	лишь одного	1	1
330	же как	1	1
331	случае это	1	1
332	из своих	1	1
333	стиля в	1	1
334	именно к	1	1
335	этом не	1	1
336	своими корнями	1	1
337	но она	2	1
338	развернуть в	1	1
339	бы вбирает	1	1
340	принадлежит к	3	1
341	и тем	2	1
342	этом так	1	1
343	другим в	1	1
344	на них	1	1
345	это возможно	1	1
346	от себя	3	1
347	бы то	1	1
348	служит для	1	1
349	тем как	1	1
350	иного рода	1	1
351	одним словом	1	1
352	с одной	2	1
353	но как	2	1
354	если в	1	1
355	ведет по	2	1
356	человеческих отношений	2	1
357	этого типа	1	1
358	что автор	1	1
359	в собственном	1	1
360	идет о	1	1
361	его я	1	1
362	поэтике и	1	1
363	в рамках	8	1
364	каждая из	2	1
365	данного типа	1	1
366	я к	1	1
367	его кругозора	1	1
368	к чему	1	1
369	ориентирована на	1	1
370	что достоевский	1	1
371	так или	3	1
372	осуществляет себя	1	1
373	в нашем	2	1
374	у каждого	1	1
375	степени и	1	1
376	которые в	1	1
377	тоже не	1	1
378	в этой	2	1
379	продолжением и	1	1
380	корнями в	1	1
381	не могла	1	1
382	героя к	1	1
383	все они	1	1
384	не слияние	2	1
385	образ его	1	1
386	что она	2	1
387	читателя в	3	1
388	свою собственную	1	1
389	он должен	3	1
390	мир как	1	1
391	ни были	1	1
392	этом мире	2	1
393	и по	2	1
394	на этом	1	1
395	его можно	1	1
396	однако в	4	1
397	фразы с	1	1
398	не бывает	1	1
399	значительной степени	1	1
400	не следует	4	1
401	слова не	1	1
402	то ни	1	1
403	что все	1	1
404	его характера	1	1
405	в мире	21	1
406	и внутренняя	1	1
407	проблема взаимоотношений	1	1
408	глубокий и	1	1
409	из своего	1	1
410	творчества он	1	1
411	кто его	1	1
412	а этот	1	1
413	с другими	4	1
414	друг другу	1	1
415	как к	2	1
416	и непосредственное	1	1
417	должен был	1	1
418	как другого	1	1
419	делает его	2	1
420	что сама	2	1
421	к герою	2	1
422	нет в	1	1
423	других типов	1	1
424	в ее	5	1
425	не всегда	1	1
426	нигде не	1	1
427	о чем	2	1
428	же я	1	1
429	несет в	2	1
430	является непосредственным	1	1
431	от своего	2	1
432	речи от	1	1
433	или точнее	1	1
434	свою речь	1	1
435	мы конечно	1	1
436	еще нет	1	1
437	в последней	1	1
438	от его	1	1
439	на каждого	1	1
440	теми же	1	1
441	при условии	2	1
442	по крайней	1	1
443	том и	2	1
444	с такими	1	1
445	и делают	1	1
446	человека но	1	1
447	связей с	2	1
448	высказывания в	4	1
449	так он	1	1
450	без его	1	1
451	в таких	1	1
452	виду что	1	1
453	себя свою	1	1
454	в основе	4	1
455	карамазова в	1	1
456	материала в	2	1
457	героев и	1	1
458	ними и	1	1
459	доминирует в	1	1
460	иметь в	1	1
461	того чтобы	2	1
462	действующие лица	1	1
463	в структуре	3	1
464	это еще	1	1
465	не могло	2	1
466	мышления и	1	1
467	не имеет	1	1
468	нельзя не	1	1
469	только и	1	1
470	и соответственно	2	1
471	этих двух	2	1
472	по своей	7	1
473	связи с	1	1
474	к какому-нибудь	1	1
475	сюжет в	1	1
476	что речь	1	1
477	до того	1	1
478	зрение и	1	1
479	вследствие этой	2	1
480	ему не	1	1
481	результат тот	1	1
482	настоящего времени	1	1
483	языка в	4	1
484	обращенной к	1	1
485	иных языковых	1	1
486	все то	1	1
487	например слова	1	1
488	условность и	1	1
489	его за	1	1
490	же самое	1	1
491	числе и	1	1
492	всего в	1	1
493	я но	1	1
494	рассказчиком в	1	1
495	на это	1	1
496	существенный момент	1	1
497	достоевского где	1	1
498	этой своей	1	1
499	но только	1	1
500	у себя	1	1
501	с ее	5	1
502	для читателя	2	1
503	так в	4	1
504	на нее	1	1
505	те же	1	1
506	не с	2	1
507	сознаний в	1	1
508	здесь как	1	1
509	мог бы	3	1
510	с героем	1	1
511	жанра в	1	1
512	быть или	1	1
513	мы рассмотрим	1	1
514	герой из	1	1
515	высказывание в	1	1
516	незаметно для	1	1
517	и поэтому	1	1
518	определенным образом	2	1
519	в драматическом	1	1
520	за пределами	3	1
521	но мы	1	1
522	после того	1	1
523	можно сказать	5	1
524	может не	1	1
525	в значительной	1	1
526	я как	2	1
527	от него	1	1
528	на всех	2	1
529	адресата к	1	1
530	его смысла	1	1
531	является одним	1	1
532	эта перемена	1	1
533	смысле не	1	1
534	где ей	1	1
535	его личности	1	1
536	лишь путем	1	1
537	во втором	4	1
538	крайней мере	1	1
539	отношения являются	1	1
540	в преобладании	1	1
541	автора на	1	1
542	ее как	1	1
543	художественном мире	1	1
544	человека как	1	1
545	и существенно	2	1
546	не друг	1	1
547	и мир	1	1
548	говорит в	2	1
549	существа в	1	1
550	на которой	1	1
551	один из	2	1
552	читатель всегда	1	1
553	образов и	1	1
554	мы видим	1	1
555	и развитием	1	1
556	одной из	2	1
557	вступить в	1	1
558	в какой	2	1
559	то в	2	1
560	ему и	1	1
561	и весьма	2	1
562	еще и	1	1
563	художественного слова	1	1
564	он уже	1	1
565	между этими	1	1
566	с которыми	1	1
567	в качестве	24	1
568	без этого	1	1
569	человека с	3	1
570	из которого	4	1
571	с нею	1	1
572	раз в	1	1
573	иной форме	1	1
574	существенное для	1	1
575	чем с	1	1
576	или даже	3	1
577	за ним	1	1
578	возможно в	1	1
579	синтаксических и	1	1
580	в известной	1	1
581	мы находим	1	1
582	я в	11	1
583	при всей	1	1
584	не случайно	3	1
585	подлинная жизнь	1	1
586	человек как	1	1
587	повесть о	2	1
588	не говорит	1	1
589	во всей	3	1
590	как будто	1	1
591	и делает	1	1
592	или ином	1	1
593	на не	1	1
594	лишь для	1	1
595	не было	1	1
596	одной стороны	2	1
597	и т.п	4	1
598	или иначе	4	1
599	каждом из	1	1
600	не обязательно	2	1
601	а именно	2	1
602	к которому	4	1
603	такое же	1	1
604	на которые	1	1
605	что для	1	1
606	больше и	1	1
607	говорит о	1	1
608	равной степени	2	1
609	смысла и	1	1
610	однако и	1	1
611	жизнь в	1	1
612	его как	1	1
613	и внутренне	1	1
614	как ни	1	1
615	одну из	1	1
616	своего я	1	1
617	автору и	1	1
618	своей структуре	1	1
619	что из	1	1
620	и слово	1	1
621	в связи	1	1
622	предмет речи	1	1
623	ему известную	1	1
624	в центре	1	1
625	вместе с	1	1
626	но кто	1	1
627	и потому	2	1
628	как это	5	1
629	в присутствии	1	1
630	из которых	1	1
631	к своему	1	1
632	быть это	1	1
633	другого я	2	1
634	собой в	1	1
635	в мир	1	1
636	вокруг себя	1	1
637	в это	1	1
638	ли не	1	1
639	утверждение о	1	1
640	в любом	1	1
641	о его	1	1
642	вы говорите	1	1
643	о мире	1	1
644	но с	1	1
645	в следующей	1	1
646	известной степени	3	1
647	и от	1	1
648	в пределе	1	1
649	тем более	1	1
650	в другой	1	1
651	о котором	1	1
652	совершенно иной	2	1
653	обращается к	1	1
654	себя самого	1	1
655	это может	1	1
656	в третьем	1	1
657	рассказчика здесь	1	1
658	явной и	1	1
659	места в	1	1
660	карамазов в	1	1
661	же в	1	1
662	в равной	2	1
663	по поводу	1	1
664	и героя	1	1
665	как ряд	1	1
666	на их	1	1
667	две стороны	1	1
668	жизни а	1	1
669	автора в	1	1
670	типа и	1	1
671	из этого	2	1
672	лишает их	1	1
673	как один	1	1
674	можно назвать	1	1
675	жизни и	1	1
676	все что	1	1
677	но каждая	1	1
678	и другие	2	1
679	этой точки	1	1
680	том числе	2	1
681	они не	1	1
682	как следствие	1	1
