N	2gram	Vygotskiy__5	Morfolog
472	что при	3	1
473	на это	1	1
474	предметом его	1	1
475	из такой	1	1
476	ничего общего	1	1
477	в применении	1	1
478	где есть	1	1
479	не делает	1	1
480	в деревне	1	1
481	с ее	1	1
482	как не	1	1
483	это будет	2	1
484	без всякого	1	1
485	там оно	1	1
486	же не	2	1
487	данном случае	3	1
488	как по	1	1
489	куда он	1	1
490	и говорит	3	1
491	действия и	4	1
492	на той	1	1
493	с самого	3	1
494	анализ и	1	1
495	приводит к	2	1
496	с если	1	1
497	здесь нет	1	1
498	мог бы	2	1
499	вопрос но	1	1
500	еще в	2	1
501	когда в	2	1
502	предмет его	1	1
503	и с	2	1
504	что от	2	1
505	в последней	1	1
506	простейший пример	1	1
507	героя нужно	1	1
508	с для	1	1
509	ними и	1	1
510	другой прием	1	1
511	находится в	2	1
512	иное как	2	1
513	но к	1	1
514	но мы	2	1
515	указано что	1	1
516	что существуют	1	1
517	и просто	1	1
518	там же	1	1
519	того или	1	1
520	их в	1	1
521	как они	2	1
522	том или	1	1
523	тогда мы	1	1
524	за этим	1	1
525	придется остановиться	1	1
526	два типа	2	1
527	в его	4	1
528	на одном	4	1
529	элементов как	1	1
530	все события	2	1
531	ее можно	1	1
532	к ней	1	1
533	в него	4	1
534	не зная	1	1
535	что действия	1	1
536	но так	1	1
537	на которой	1	1
538	о его	1	1
539	которые часто	1	1
540	в новой	1	1
541	чрезвычайно мало	1	1
542	с ними	1	1
543	давно и	1	1
544	вплотную к	2	1
545	бы показать	3	1
546	пор не	1	1
547	и действительно	1	1
548	реакция и	2	1
549	верно и	1	1
550	который в	1	1
551	все они	1	1
552	в эти	1	1
553	отдельности может	1	1
554	от одной	1	1
555	можно на	3	1
556	с этот	1	1
557	усиливается или	1	1
558	как действие	1	1
559	мы получим	2	1
560	эти и	1	1
561	в нашей	2	1
562	действующего лица	1	1
563	вообще всякое	1	1
564	что не	1	1
565	каким образом	2	1
566	не дает	2	1
567	этой новой	1	1
568	дает ему	2	1
569	в борьбу	1	1
570	за ним	1	1
571	не так	1	1
572	в одном	2	1
573	схеме и	1	1
574	составных частей	1	1
575	у него	3	1
576	повод для	3	1
577	как при	1	1
578	он является	2	1
579	это по	2	1
580	образом что	3	1
581	в особую	1	1
582	чувства и	5	1
583	и материал	1	1
584	уже совершенно	3	1
585	были бы	1	1
586	только на	4	1
587	найти его	1	1
588	из важнейших	1	1
589	лиц должны	1	1
590	существенным для	1	1
591	и даже	2	1
592	со стороны	3	1
593	или иной	2	1
594	его чтобы	1	1
595	до сих	5	1
596	может и	1	1
597	на ее	1	1
598	именно в	6	1
599	эти две	3	1
600	и создает	1	1
601	в каких	1	1
602	я был	1	1
603	формы он	1	1
604	как же	1	1
605	еще и	1	1
606	показывает что	3	1
607	могут иметь	1	1
608	что совершенно	1	1
609	его из	1	1
610	два случая	1	1
611	что им	1	1
612	на этот	3	1
613	решить вопрос	1	1
614	на которых	2	1
615	в рассказе	2	1
616	как ни	4	1
617	те элементы	1	1
618	на смерть	1	1
619	о чем	4	1
620	здесь этот	1	1
621	сердце в	1	1
622	совершенно иное	1	1
623	что чувства	1	1
624	уже давно	4	1
625	все более	1	1
626	вступает в	1	1
627	его два	1	1
628	в одной	2	1
629	смысл который	1	1
630	но такое	1	1
631	так мы	1	1
632	приводит в	1	1
633	между ее	1	1
634	характера и	2	1
635	по своему	1	1
636	предположить что	2	1
637	в данном	3	1
638	на тот	1	1
639	в течение	2	1
640	они все	1	1
641	и там	1	1
642	эту мысль	2	1
643	в отдельности	1	1
644	отношения к	2	1
645	друг с	3	1
646	реакции на	1	1
647	это значит	2	1
648	как будто	6	1
649	к следующему	2	1
650	следует отличать	1	1
651	что же	1	1
652	с этой	2	1
653	не необходимо	1	1
654	развертывания действия	1	1
655	которые также	1	1
656	сих пор	5	1
657	него герой	1	1
658	только для	1	1
659	же самое	5	1
660	рассматривать как	1	1
661	ниже мы	1	1
662	форма является	2	1
663	в следующей	1	1
664	указать на	1	1
665	которых каждый	1	1
666	на улице	1	1
667	она может	1	1
668	чем является	1	1
669	действия в	1	1
670	не представляет	1	1
671	для нас	3	1
672	могли бы	4	1
673	и все	4	1
674	которую он	1	1
675	бы в	5	1
676	и ни	2	1
677	своих героев	1	1
678	его жизнь	1	1
679	дана в	1	1
680	том случае	1	1
681	бы на	2	1
682	то оно	1	1
683	свое душевное	1	1
684	к самым	1	1
685	образом объект	1	1
686	имеет целью	1	1
687	возможно ли	1	1
688	между ними	2	1
689	состоит из	1	1
690	это на	1	1
691	равно как	1	1
692	которым он	1	1
693	остается на	1	1
694	эти же	1	1
695	и действие	1	1
696	не что	2	1
697	только о	2	1
698	и посылает	1	1
699	мы перейдем	2	1
700	в таком	3	1
701	во всяком	1	1
