N	2gram	Tiupa_Narr_2	Istorich
139	но это	2	3
140	только что	2	3
141	же в	4	3
142	между ними	1	3
143	не что	1	3
144	начинается с	1	2
145	он может	2	2
146	должна быть	2	2
147	видеть в	1	2
148	по его	2	2
149	а как	3	2
150	ему в	2	2
151	в некотором	1	2
152	собой в	1	2
153	отношение к	1	2
154	в этой	4	2
155	в своем	6	2
156	этой стороны	1	2
157	хотя и	5	2
158	своей матери	1	2
159	что это	4	2
160	в целом	3	2
161	представляет собой	16	2
162	в главе	1	2
163	в себе	8	2
164	в нем	5	2
165	от которого	3	2
166	не к	4	2
167	на этом	1	2
168	здесь мы	1	2
169	хотя бы	2	2
170	было бы	2	2
171	и тем	5	2
172	которой он	3	2
173	и их	1	2
174	знает и	1	2
175	что я	3	2
176	тем не	5	2
177	все это	1	2
178	однако в	2	2
179	ему как	1	2
180	что есть	1	2
181	не менее	4	2
182	дело не	1	2
183	не по	1	2
184	не могло	2	2
185	одна из	3	2
186	по своей	3	2
187	в тексте	8	2
188	в области	2	2
189	у нас	2	2
190	не могут	1	2
191	во все	1	2
192	на том	3	2
193	никогда не	6	2
194	том как	2	2
195	если бы	4	2
196	это обычно	1	2
197	другими словами	1	2
198	говорит об	1	2
199	в самую	2	2
200	или на	1	2
201	и во	1	2
202	этот момент	1	2
203	в форме	5	2
204	того что	6	2
205	происходит в	1	2
206	в современной	2	2
207	с той	1	2
208	себя в	2	2
209	так что	1	2
210	в виде	2	2
211	есть в	1	2
212	ни в	1	2
213	могло бы	2	2
214	у нее	4	2
215	только с	1	2
216	не случайно	2	2
217	не говорит	1	2
218	в других	2	2
219	из таких	1	2
220	говорит о	2	2
221	на этот	1	2
222	его как	1	2
223	с помощью	1	2
224	в частности	11	2
225	он уже	1	2
226	он говорит	1	2
227	такого рода	12	2
228	с этой	3	2
229	на ногах	1	2
230	же самое	1	2
231	но для	2	2
232	в связи	1	2
233	это он	1	2
234	и все	4	2
235	в лице	1	2
236	этот вопрос	1	2
237	сказать что	3	2
238	их между	1	1
239	говоря о	1	1
240	эта новая	1	1
241	предполагает что	1	1
242	с кем	1	1
243	говорилось выше	3	1
244	даже если	1	1
245	чего не	1	1
246	к другому	2	1
247	смерть в	1	1
248	из его	1	1
249	все те	2	1
250	в зависимости	1	1
251	века в	1	1
252	которое может	1	1
253	которая при	1	1
254	той же	2	1
255	есть не	1	1
256	им самим	1	1
257	мы не	2	1
258	не была	1	1
259	который она	2	1
260	время как	1	1
261	но она	1	1
262	принадлежит к	1	1
263	не вполне	2	1
264	происходит но	1	1
265	зависимости от	1	1
266	так называемые	1	1
267	пребывания в	3	1
268	в ней	2	1
269	и самого	1	1
270	не от	1	1
271	а еще	1	1
272	как символ	1	1
273	он сам	2	1
274	со словами	1	1
275	в чем	2	1
276	во всех	1	1
277	как правило	3	1
278	совершенно прав	1	1
279	от его	2	1
280	и откуда	1	1
281	мы будем	1	1
282	два явления	1	1
283	не все	2	1
284	себе и	2	1
285	мы невольно	1	1
286	как говорит	1	1
287	что именно	1	1
288	как образ	2	1
289	как к	3	1
290	однако не	2	1
291	должна обратиться	1	1
292	его смерти	1	1
293	героя когда	1	1
294	и наконец	1	1
295	может послужить	1	1
296	и к	6	1
297	мир и	1	1
298	имеет в	1	1
299	жизни так	3	1
300	в ответ	3	1
301	большей части	3	1
302	героя через	1	1
303	то и	3	1
304	им в	1	1
305	особое место	3	1
306	ее как	1	1
307	не могла	1	1
308	жизнью и	2	1
309	на свой	2	1
310	например как	1	1
311	и стало	1	1
312	не следует	3	1
313	к миру	2	1
314	в нашей	1	1
315	том свете	2	1
316	второй раз	1	1
317	уже говорилось	4	1
318	является тот	1	1
319	из него	1	1
320	подобно тому	2	1
321	никому не	1	1
322	людей и	1	1
323	в нее	1	1
324	исходя из	1	1
325	а его	1	1
326	себя не	2	1
327	войны и	4	1
328	и деревья	1	1
329	смерть и	1	1
330	но уже	1	1
331	он является	3	1
332	служит в	1	1
333	на материале	1	1
334	все было	1	1
335	герой сказки	1	1
336	со своими	2	1
337	новые формы	1	1
338	и уже	4	1
339	с такой	1	1
340	без этой	1	1
341	в развитии	1	1
342	иначе говоря	7	1
343	ни другой	1	1
344	если я	1	1
345	в саду	1	1
346	только тем	1	1
347	внимания заслуживает	1	1
348	точки зрения	5	1
349	она сама	1	1
350	представить себе	3	1
351	и смерть	1	1
352	в котором	5	1
353	стороны может	1	1
354	веков и	1	1
355	он представляется	1	1
356	что было	1	1
357	именно к	1	1
358	тому что	3	1
359	нет никакого	1	1
360	вплоть до	1	1
361	встреча с	1	1
362	в то	5	1
363	легко представить	1	1
364	между жизнью	1	1
365	чтобы стать	1	1
366	нам и	1	1
367	а порой	1	1
368	этого обряда	1	1
369	через смерть	1	1
370	находятся в	1	1
371	это сделать	1	1
372	к ней	3	1
373	более что	1	1
374	можно сказать	6	1
375	со своим	2	1
376	эти три	1	1
377	мы и	1	1
378	в основе	1	1
379	одним из	1	1
380	мира а	1	1
381	у меня	2	1
382	если у	1	1
383	на границе	1	1
384	и смертью	1	1
385	только еще	1	1
386	к тому	9	1
387	него а	1	1
388	что при	1	1
389	где он	1	1
390	с ее	1	1
391	меня в	1	1
392	и служит	2	1
393	на другой	1	1
394	то время	1	1
395	всей своей	2	1
396	приводит к	1	1
397	роль в	2	1
398	на нее	1	1
399	ясно что	1	1
400	особенно в	1	1
401	здесь нет	1	1
402	к первому	1	1
403	во второй	2	1
404	это только	1	1
405	жизнь и	1	1
406	между собой	3	1
407	собой и	1	1
408	всегда имеет	1	1
409	его тело	1	1
410	с ним	4	1
411	иного порядка	1	1
412	все его	4	1
413	в виду	1	1
414	а к	3	1
415	о нем	3	1
416	то они	1	1
417	внимание на	3	1
418	обычно они	1	1
419	к обряду	1	1
420	говорилось о	1	1
421	на что	1	1
422	основе своей	1	1
423	важно не	2	1
424	бы в	2	1
425	тем более	2	1
426	служит не	1	1
427	он обладает	1	1
428	в него	2	1
429	этих и	1	1
430	по содержанию	1	1
431	в этнографии	1	1
432	быть и	1	1
433	один из	3	1
434	но с	1	1
435	что только	1	1
436	одной из	1	1
437	могло быть	1	1
438	нем не	1	1
439	к их	1	1
440	может оказаться	2	1
441	очень много	1	1
442	и так	1	1
443	собой но	1	1
444	по мнению	1	1
445	отсылают к	1	1
446	но то	1	1
447	же она	2	1
448	не можем	1	1
449	своего рода	9	1
450	в большинстве	1	1
451	только на	2	1
452	шла речь	1	1
453	вернуться к	1	1
454	в дом	1	1
455	данное положение	1	1
456	в начале	2	1
457	большинстве случаев	1	1
458	он имеет	1	1
459	очевидно что	1	1
460	одно из	2	1
461	только одного	1	1
462	не для	1	1
463	в ряде	1	1
464	случае с	1	1
465	жизни на	2	1
466	заметить что	1	1
467	как раз	3	1
468	все подобные	1	1
469	есть выражение	1	1
470	не хотел	1	1
471	к той	1	1
472	они становятся	1	1
473	со стороны	6	1
474	как у	4	1
475	или иначе	2	1
476	не обязательно	2	1
477	говорить и	1	1
478	именно в	2	1
479	к которому	2	1
480	при всей	4	1
481	типичные примеры	1	1
482	как же	1	1
483	а с	2	1
484	по большей	3	1
485	однако что	1	1
486	что не	1	1
487	обратиться к	2	1
488	прежде всего	6	1
489	выступает в	1	1
490	связано с	1	1
491	только по	2	1
492	отца в	1	1
493	а исключительно	1	1
494	ничем не	1	1
495	зависит от	2	1
496	человеческой жизни	1	1
497	с которым	1	1
498	у его	1	1
499	человек в	3	1
500	служба в	1	1
501	когда она	1	1
502	ситуации с	1	1
503	виде в	1	1
504	мог быть	1	1
505	уже давно	1	1
506	вступает в	2	1
507	и она	1	1
508	в центре	2	1
509	помощник или	1	1
510	к жизни	1	1
511	на эту	1	1
512	тому как	2	1
513	это за	1	1
514	что же	1	1
515	а потом	2	1
516	быть только	1	1
517	матери и	1	1
518	в мир	1	1
519	откуда они	1	1
520	него есть	1	1
521	как будто	1	1
522	в это	1	1
523	каждый вечер	1	1
524	много лет	1	1
525	сказать не	1	1
526	видно что	2	1
527	естественно не	1	1
528	группу персонажей	1	1
529	см гл	1	1
530	ни тот	1	1
531	случае он	1	1
532	которых он	1	1
533	этому миру	1	1
534	из дома	1	1
535	не объясняет	2	1
536	в результате	2	1
537	говорится в	1	1
538	и видит	1	1
539	в другое	1	1
540	жизни и	4	1
541	еще более	1	1
542	и смысл	1	1
543	будто бы	1	1
544	по ходу	1	1
545	исключительно в	2	1
546	или не	1	1
547	бы на	2	1
548	к ее	1	1
549	в юности	1	1
550	поскольку это	1	1
551	нем самом	1	1
552	это все	1	1
553	персонажа и	2	1
554	деревья и	1	1
555	две стороны	1	1
556	не знает	1	1
557	мир но	1	1
558	к его	3	1
559	тот ни	1	1
560	одновременно и	1	1
561	по которой	1	1
562	но эти	1	1
563	это так	1	1
564	а я	1	1
565	в своих	2	1
566	по поводу	2	1
567	см в	1	1
568	тем самым	5	1
569	прийти в	1	1
570	который не	1	1
571	как на	2	1
572	и вновь	2	1
573	небо и	1	1
574	они не	2	1
