N	2gram	Vygotskiy__1	Analitik
106	в силу	6	3
107	таким образом	26	3
108	даже в	2	3
109	ведет к	1	3
110	в ходе	8	3
111	в котором	4	3
112	того чтобы	17	3
113	в таком	1	3
114	как будто	1	3
115	могла бы	1	3
116	быть сведено	2	3
117	в собственном	5	3
118	если бы	5	3
119	а также	1	3
120	с его	4	3
121	еще не	1	3
122	вопрос об	6	3
123	с одной	8	3
124	вопроса о	2	3
125	обратиться к	3	3
126	что и	1	3
127	одной стороны	9	3
128	а именно	1	3
129	а с	4	3
130	что не	1	3
131	более того	1	3
132	тому как	1	3
133	что мы	5	3
134	которая в	2	3
135	и все	5	3
136	хотя бы	4	3
137	в равной	2	3
138	что он	7	3
139	том числе	1	3
140	отношения к	3	2
141	не остается	3	2
142	самом деле	3	2
143	на самом	1	2
144	он может	2	2
145	в первом	2	2
146	едва ли	2	2
147	иметь место	1	2
148	также и	1	2
149	той же	2	2
150	и то	3	2
151	такого анализа	3	2
152	же мере	3	2
153	между собой	5	2
154	данном случае	2	2
155	на основе	1	2
156	то он	1	2
157	не просто	1	2
158	за пределы	2	2
159	как говорит	2	2
160	что именно	3	2
161	как к	1	2
162	могли бы	6	2
163	как уже	7	2
164	с двумя	2	2
165	его к	1	2
166	в противоположность	2	2
167	то в	1	2
168	остается ничего	3	2
169	в которой	3	2
170	все эти	4	2
171	из этих	3	2
172	и до	2	2
173	на его	1	2
174	от которого	1	2
175	не к	2	2
176	силу своей	1	2
177	какой бы	1	2
178	на этом	2	2
179	и с	9	2
180	самим собой	1	2
181	на все	3	2
182	из них	1	2
183	реальности и	1	2
184	вовсе не	3	2
185	так как	7	2
186	несмотря на	2	2
187	для чего	1	2
188	обозначить как	1	2
189	такой же	3	2
190	для него	2	2
191	от своего	1	2
192	при изучении	1	2
193	не столько	4	2
194	на каждом	1	2
195	вопрос о	7	2
196	только для	3	2
197	которые в	1	2
198	самое время	1	2
199	для этого	5	2
200	тогда когда	3	2
201	в процессе	8	2
202	совпадает с	1	2
203	только не	1	2
204	никогда не	2	2
205	и является	1	2
206	потому что	6	2
207	в сознании	1	2
208	и заключается	1	2
209	отличается от	1	2
210	же самое	3	2
211	анализа в	1	2
212	для себя	4	2
213	как мы	5	2
214	не могу	3	2
215	представляют собой	2	2
216	одного из	3	2
217	еще в	1	2
218	на примере	2	2
219	должно быть	2	2
220	и восприятия	1	2
221	анализа не	1	2
222	но к	1	2
223	и та	1	2
224	все прочие	2	2
225	и просто	1	2
226	можно сказать	5	2
227	может иметь	1	2
228	один из	2	2
229	в двух	2	2
230	который в	3	2
231	оказывается в	1	2
232	по выражению	1	2
233	себе в	1	2
234	в новом	3	2
235	может служить	1	2
236	этом отношении	4	2
237	со стороны	1	2
238	было бы	4	2
239	соответствии с	1	2
240	и составляет	1	2
241	в ряду	1	2
242	что из	1	2
243	и потому	2	2
244	внешнем мире	1	2
245	в данном	2	2
246	что же	1	2
247	внешнего мира	2	2
248	сведено к	2	2
249	не является	9	2
250	это как	1	2
251	тем более	5	2
252	другой стороны	9	2
253	поведения в	1	2
254	в какой	5	2
255	речь идет	2	1
256	например в	1	1
257	человека и	3	1
258	сам по	3	1
259	он показывает	2	1
260	смысле слова	3	1
261	внутреннее единство	1	1
262	тех же	2	1
263	и должны	2	1
264	за скобки	1	1
265	недоступной для	1	1
266	он всегда	1	1
267	сам автор	2	1
268	не имеют	1	1
269	собственном смысле	5	1
270	и больше	1	1
271	этому пути	1	1
272	в зависимости	2	1
273	по его	1	1
274	форма его	1	1
275	мы уже	1	1
276	должна уступить	1	1
277	говоря мы	1	1
278	и значение	1	1
279	что наиболее	1	1
280	ситуации в	1	1
281	мы не	7	1
282	этого определения	1	1
283	он как	2	1
284	потребности и	1	1
285	принадлежит к	1	1
286	не вполне	1	1
287	оно есть	2	1
288	и другая	1	1
289	которое не	2	1
290	что можно	1	1
291	как не	1	1
292	зависимости от	2	1
293	не способен	1	1
294	каждое новое	1	1
295	значения в	1	1
296	в ней	1	1
297	свою очередь	3	1
298	по этому	1	1
299	ответа на	2	1
300	быть в	1	1
301	нам представляется	1	1
302	оно ни	1	1
303	в различных	1	1
304	в чем	4	1
305	во всех	3	1
306	говоря не	1	1
307	или во	1	1
308	как если	2	1
309	в ее	2	1
310	внутренняя речь	4	1
311	мы будем	1	1
312	в сторону	1	1
313	не входит	1	1
314	только тогда	2	1
315	или по	1	1
316	чего собственно	1	1
317	в поисках	2	1
318	и рассуждения	1	1
319	независимо от	6	1
320	его на	2	1
321	как в	4	1
322	что ее	1	1
323	что касается	1	1
324	и той	2	1
325	в полном	1	1
326	самом простом	1	1
327	я должен	1	1
328	и наконец	2	1
329	непосредственного и	1	1
330	автора мы	1	1
331	та и	1	1
332	та же	1	1
333	с какой	1	1
334	что это	3	1
335	бы с	1	1
336	он в	3	1
337	не оставляет	1	1
338	учение о	3	1
339	в известном	2	1
340	отношение между	1	1
341	и те	2	1
342	движение от	2	1
343	мы наблюдаем	1	1
344	основных функций	1	1
345	место центрального	1	1
346	таково что	1	1
347	всех этих	2	1
348	функции и	6	1
349	в виде	2	1
350	отношений между	4	1
351	интеллектуальной операции	1	1
352	свою силу	1	1
353	мысли как	3	1
354	из него	1	1
355	его от	1	1
356	всех своих	1	1
357	его можно	1	1
358	плана и	1	1
359	свойств присущих	4	1
360	в основу	2	1
361	но все	2	1
362	а вместе	1	1
363	истинном значении	1	1
364	мышления с	6	1
365	а затем	5	1
366	что все	4	1
367	в состоянии	2	1
368	во внутреннюю	1	1
369	тем в	1	1
370	затем уже	1	1
371	себя к	1	1
372	высказывания и	1	1
373	все их	1	1
374	заключается в	8	1
375	восприятия в	1	1
376	которого не	1	1
377	может явиться	3	1
378	с самим	1	1
379	следует рассматривать	1	1
380	свести к	3	1
381	элементы не	1	1
382	мы постараемся	1	1
383	и тем	6	1
384	еще одно	1	1
385	этим именем	1	1
386	из первых	1	1
387	поведения и	1	1
388	который по	2	1
389	только лишь	1	1
390	этом мы	1	1
391	для них	1	1
392	и во-вторых	2	1
393	в них	2	1
394	с тем	7	1
395	научных фактов	1	1
396	как сказано	1	1
397	всякого сомнения	1	1
398	действительно не	1	1
399	остается в	1	1
400	вопроса об	2	1
401	в этих	2	1
402	к мысли	2	1
403	все более	3	1
404	во время	1	1
405	двумя крайними	3	1
406	и при	2	1
407	речи от	3	1
408	этой связи	1	1
409	и ее	7	1
410	том же	2	1
411	со всяким	1	1
412	в отношении	10	1
413	в такой	3	1
414	вне всякого	1	1
415	анализом в	1	1
416	однако этот	1	1
417	равной мере	2	1
418	что говорит	2	1
419	в которых	3	1
420	бы мы	1	1
421	двух и	1	1
422	в предыдущих	1	1
423	своих частях	1	1
424	одном из	2	1
425	процесса и	1	1
426	обратное движение	1	1
427	точку зрения	2	1
428	мере как	1	1
429	эта интеллектуальная	1	1
430	по крайней	1	1
431	и эти	2	1
432	речи в	14	1
433	борьбу с	1	1
434	их в	4	1
435	возможно только	1	1
436	мы встречаемся	1	1
437	нас к	8	1
438	тому что	5	1
439	она по	1	1
440	раз и	1	1
441	по мере	4	1
442	о будущем	1	1
443	слова до	1	1
444	не менее	1	1
445	оба эти	3	1
446	сущности говоря	2	1
447	человека но	1	1
448	мышление в	4	1
449	и остается	3	1
450	к этим	2	1
451	на него	2	1
452	структурные моменты	1	1
453	не вызывает	1	1
454	в самых	3	1
455	наблюдений над	1	1
456	вновь то	1	1
457	одной и	2	1
458	он указывает	1	1
459	и отношений	2	1
460	из этой	2	1
461	на котором	1	1
462	о природе	4	1
463	единого целого	1	1
464	ничего не	3	1
465	под этим	1	1
466	этих двух	3	1
467	фактов к	1	1
468	того в	1	1
469	на природу	1	1
470	во всем	3	1
471	прибегать к	2	1
472	вместо этого	1	1
473	эти три	2	1
474	мы и	3	1
475	в каком	3	1
476	фактов и	4	1
477	с другом	4	1
478	в тени	1	1
479	представляется нам	1	1
480	одно и	2	1
481	начиная с	2	1
482	он видел	1	1
483	вопросу об	1	1
484	к объяснению	4	1
485	в совокупности	1	1
486	числе и	1	1
487	нашей проблемы	1	1
488	всего в	2	1
489	к реальности	1	1
490	от элементов	1	1
491	анализе и	1	1
492	оно не	1	1
493	на это	1	1
494	говоря словами	3	1
495	этот путь	1	1
496	основе которого	2	1
497	чтобы охватить	1	1
498	выделить в	1	1
499	в лингвистике	1	1
500	в виду	1	1
501	нашей работы	8	1
502	языка и	1	1
503	чтобы быть	1	1
504	целому и	2	1
505	мы подошли	1	1
506	во взаимном	1	1
507	как с	1	1
508	что может	5	1
509	понимание и	2	1
510	сознания и	3	1
511	к действительности	5	1
512	которых это	1	1
513	в отдельных	1	1
514	строго говоря	2	1
515	и постоянно	2	1
516	объяснения и	2	1
517	своей практической	1	1
518	приближается к	1	1
519	она выявляется	1	1
520	присущих целому	1	1
521	и т.д	5	1
522	лучше чем	1	1
523	в самой	1	1
524	направленной на	1	1
525	внимание на	1	1
526	говорит об	1	1
527	структуру и	1	1
528	слова как	2	1
529	но мы	1	1
530	и что	5	1
531	к любому	1	1
532	другого как	2	1
533	может не	3	1
534	на точку	1	1
535	под именем	2	1
536	связь между	6	1
537	на отдельные	3	1
538	в драме	1	1
539	когда оно	1	1
540	к установлению	3	1
541	эти два	1	1
542	во всей	4	1
543	крайней мере	1	1
544	скрыта как	1	1
545	наконец в	2	1
546	во внутренней	1	1
547	в ту	2	1
548	слов и	1	1
549	все время	6	1
550	вплоть до	1	1
551	своей природе	2	1
552	указывает и	1	1
553	в современной	2	1
554	на которой	2	1
555	это во-первых	1	1
556	мы увидим	1	1
557	что даже	1	1
558	не само	1	1
559	на элементы	6	1
560	так что	1	1
561	для всех	4	1
562	со своим	1	1
563	связи с	3	1
564	не можем	1	1
565	то и	3	1
566	выделения и	1	1
567	все многообразие	1	1
568	чтобы он	1	1
569	оно в	1	1
570	научного знания	1	1
571	оба этих	1	1
572	от других	1	1
573	слова не	1	1
574	а то	1	1
575	двух основных	1	1
576	между элементами	1	1
577	или даже	2	1
578	всяком случае	3	1
579	постановка проблемы	1	1
580	могло бы	1	1
581	слова в	1	1
582	как их	1	1
583	мы находим	3	1
584	в одном	4	1
585	эти понятия	2	1
586	у него	1	1
587	всегда только	1	1
588	всего своей	1	1
589	как раз	4	1
590	быть по	1	1
591	и вместе	1	1
592	само собой	1	1
593	на единицы	4	1
594	части нашей	1	1
595	не сама	1	1
596	автором в	1	1
597	и даже	2	1
598	развития в	2	1
599	между которыми	1	1
600	в любой	1	1
601	до сих	4	1
602	всей своей	1	1
603	одну из	4	1
604	вслед за	2	1
605	с той	2	1
606	может показаться	1	1
607	один и	1	1
608	и др	1	1
609	что для	5	1
610	к человеку	1	1
611	в соответствии	1	1
612	превращается в	3	1
613	всех прочих	2	1
614	не было	1	1
615	целым рядом	1	1
616	что находится	1	1
617	однако и	1	1
618	сколько в	1	1
619	о чем	2	1
620	говорит лишь	1	1
621	речи и	28	1
622	будет иметь	1	1
623	если не	3	1
624	виде в	2	1
625	связь с	1	1
626	о себе	1	1
627	ко всем	3	1
628	как это	2	1
629	изменении и	1	1
630	разложения на	1	1
631	те факты	1	1
632	к своему	1	1
633	в деятельности	1	1
634	по своему	1	1
635	в течение	2	1
636	смысле этого	3	1
637	содержат в	1	1
638	согласно которому	1	1
639	друг с	4	1
640	теоретического рассмотрения	1	1
641	его практической	1	1
642	же точно	9	1
643	с этой	6	1
644	столько в	1	1
645	является для	2	1
646	известном смысле	2	1
647	первых двух	1	1
648	сих пор	4	1
649	о его	1	1
650	фактов в	2	1
651	и таким	2	1
652	выход из	1	1
653	которого лежит	2	1
654	перед нами	5	1
655	этом смысле	1	1
656	она должна	4	1
657	и для	1	1
658	указать на	1	1
659	мышления в	8	1
660	об истолковании	1	1
661	войти в	1	1
662	и от	3	1
663	к внешней	1	1
664	все что	1	1
665	оно представляет	1	1
666	или в	1	1
667	том виде	1	1
668	что оно	3	1
669	в результате	4	1
670	между ними	2	1
671	о котором	2	1
672	своей собственной	1	1
673	человек и	1	1
674	я не	3	1
675	хотя и	2	1
676	или другой	1	1
677	а скорее	2	1
678	на первый	2	1
679	мы должны	5	1
680	только с	1	1
681	в большей	1	1
682	хотя в	1	1
683	на части	1	1
684	в своих	5	1
685	мы подразумеваем	1	1
686	в свою	4	1
687	связей и	2	1
688	совершенно не	1	1
689	к его	2	1
690	привел к	2	1
691	из этого	5	1
692	таким же	1	1
693	приводит нас	2	1
694	в действительности	1	1
695	включает в	1	1
696	жизни и	2	1
697	также не	2	1
698	ее в	2	1
699	по поводу	1	1
700	это понятие	2	1
701	вот этот	1	1
702	который не	1	1
703	во всяком	3	1
704	этой точки	1	1
