N	2gram	Nazirov_Tv_1	Problema
256	и просто	1	2
257	между тем	1	2
258	от них	1	2
259	вслед за	2	2
260	в какой	1	2
261	а каким-то	1	2
262	по мнению	3	2
263	по этому	1	2
264	со всеми	3	2
265	уже в	3	2
266	свидетельствует о	2	2
267	из них	2	2
268	разума и	1	2
269	то у	1	2
270	и делает	1	2
271	океана и	1	2
272	до сих	1	2
273	ее в	3	2
274	вообще и	1	2
275	представляет собою	1	2
276	что не	2	2
277	то и	1	2
278	него не	1	2
279	с помощью	1	2
280	эта идея	1	2
281	он говорит	3	2
282	в данном	2	2
283	наряду с	1	2
284	да и	1	2
285	в мир	2	2
286	в первой	2	2
287	бросается в	1	2
288	с этой	1	2
289	сих пор	1	2
290	только для	1	2
291	один из	4	2
292	это уже	5	2
293	ли в	2	2
294	человек и	1	2
295	у которого	1	2
296	хотя бы	5	2
297	в целях	1	2
298	не будет	2	2
299	в свою	7	2
300	была бы	1	2
301	отношению к	1	2
302	жизни и	3	2
303	заслуживает особого	1	2
304	к этому	2	2
305	верит что	1	1
306	я и	3	1
307	и т	3	1
308	xvii века	1	1
309	всем и	1	1
310	перешел к	1	1
311	на самом	3	1
312	к своей	1	1
313	это и	3	1
314	и есть	1	1
315	этой теории	1	1
316	человеческой души	2	1
317	в их	3	1
318	мы уже	1	1
319	был нужен	1	1
320	а как	2	1
321	надо было	2	1
322	что если	1	1
323	бы что	1	1
324	всех людей	1	1
325	при создании	1	1
326	образом уже	1	1
327	их с	1	1
328	под ним	1	1
329	не вполне	1	1
330	на себя	1	1
331	и ее	1	1
332	космоса в	1	1
333	разобраться в	1	1
334	жизни это	1	1
335	с большим	1	1
336	литературе xvii	1	1
337	не от	1	1
338	в xix	1	1
339	к году	1	1
340	ту эпоху	2	1
341	не был	3	1
342	нам представляется	1	1
343	время в	3	1
344	с его	11	1
345	в создании	1	1
346	друг на	1	1
347	и всякий	1	1
348	если в	2	1
349	которая дана	1	1
350	к творчеству	1	1
351	него с	1	1
352	земли с	1	1
353	в поисках	1	1
354	одного момента	1	1
355	и рисует	1	1
356	человеческой личности	3	1
357	первый взгляд	1	1
358	бытность свою	1	1
359	а самый	1	1
360	с этим	1	1
361	для всех	1	1
362	вспомним что	1	1
363	это был	1	1
364	перед нами	2	1
365	что по	1	1
366	и наконец	2	1
367	это тоже	1	1
368	и превращается	1	1
369	его к	1	1
370	в этот	1	1
371	или иную	1	1
372	то в	2	1
373	для которого	1	1
374	из жизни	1	1
375	бы и	1	1
376	что это	1	1
377	формы в	1	1
378	самоутверждения и	1	1
379	чуть ли	1	1
380	очень важно	1	1
381	в сновидениях	1	1
382	если мы	1	1
383	и те	1	1
384	говорят о	1	1
385	имеем в	1	1
386	это такая	1	1
387	но на	1	1
388	у а	1	1
389	и если	1	1
390	что она	2	1
391	больше всего	1	1
392	он ни	3	1
393	т д	1	1
394	всех этих	1	1
395	и настоящее	1	1
396	же это	1	1
397	что еще	1	1
398	сердце и	1	1
399	душу и	1	1
400	и вот	1	1
401	него есть	2	1
402	сходит с	1	1
403	не человеком	1	1
404	и по	3	1
405	в образе	1	1
406	уже по	1	1
407	находим у	1	1
408	в нее	1	1
409	за свою	1	1
410	себя и	1	1
411	на всю	1	1
412	их и	1	1
413	а по	2	1
414	времени и	4	1
415	времени в	13	1
416	г в	1	1
417	общества в	1	1
418	по природе	6	1
419	должен был	1	1
420	весь мир	1	1
421	всего прочего	1	1
422	является более	1	1
423	бессмертие души	1	1
424	ту или	1	1
425	на друга	1	1
426	эту тему	1	1
427	чем в	1	1
428	и некоторые	1	1
429	такой же	2	1
430	их на	1	1
431	создал из	1	1
432	на первый	1	1
433	с ума	1	1
434	краю бездны	1	1
435	что такое	1	1
436	и бессмертие	1	1
437	свои фантастические	1	1
438	не столько	2	1
439	еще с	1	1
440	как был	1	1
441	свободу от	2	1
442	жизни с	2	1
443	своего рода	4	1
444	что я	3	1
445	дается в	1	1
446	все это	10	1
447	его до	1	1
448	даже в	3	1
449	тому что	1	1
450	в люцинде	1	1
451	знал что	1	1
452	однако уже	1	1
453	вплоть до	1	1
454	дня и	1	1
455	тем самым	7	1
456	что эта	1	1
457	самого начала	3	1
458	не имеет	1	1
459	о чем	1	1
460	что их	1	1
461	у кого	1	1
462	которого он	2	1
463	на свадьбе	1	1
464	и имеет	1	1
465	для всего	1	1
466	он с	1	1
467	это мы	1	1
468	все свои	1	1
469	у этого	1	1
470	же время	12	1
471	глядя на	1	1
472	к ней	2	1
473	как она	1	1
474	всей жизни	1	1
475	вот что	1	1
476	со своим	1	1
477	бога и	2	1
478	до того	1	1
479	уже о	1	1
480	к себе	1	1
481	и должно	1	1
482	героев и	3	1
483	и перешел	1	1
484	в душе	1	1
485	не встречается	1	1
486	прошлого в	1	1
487	где он	2	1
488	она не	1	1
489	в наше	2	1
490	и это	1	1
491	для всей	1	1
492	но по	1	1
493	с ее	3	1
494	он вовсе	1	1
495	меня в	1	1
496	прогресса и	2	1
497	человеческой истории	1	1
498	творцом и	1	1
499	в средневековой	2	1
500	волю бога	1	1
501	с самого	3	1
502	значение в	1	1
503	года к	1	1
504	и когда	2	1
505	здесь нет	2	1
506	главнейших черт	1	1
507	чем у	1	1
508	на вечное	1	1
509	но у	1	1
510	сходно с	1	1
511	в последней	1	1
512	человек по	4	1
513	преимущественно в	1	1
514	трактуется как	1	1
515	творчество с	1	1
516	и здесь	1	1
517	или на	1	1
518	даже у	1	1
519	утверждает что	1	1
520	и многих	1	1
521	мы понимаем	1	1
522	других людей	2	1
523	восходит к	1	1
524	под именем	1	1
525	дома и	1	1
526	обращается к	1	1
527	добра и	3	1
528	цивилизации и	1	1
529	вся эта	1	1
530	человек был	1	1
531	создаваемые им	1	1
532	этот момент	1	1
533	нуждается в	1	1
534	который и	1	1
535	все сущее	1	1
536	что бы	1	1
537	перед тем	2	1
538	человека как	2	1
539	следовало бы	2	1
540	в него	2	1
541	и учение	1	1
542	то все	1	1
543	но с	1	1
544	себя с	1	1
545	в двух	2	1
546	а если	1	1
547	одной из	4	1
548	этот вопрос	1	1
549	цивилизации в	1	1
550	в согласии	1	1
551	в народе	1	1
552	даже если	1	1
553	очень много	1	1
554	год с	1	1
555	наше время	2	1
556	было и	1	1
557	написана с	1	1
558	европе в	1	1
559	во времени	3	1
560	большим трудом	1	1
561	нет не	2	1
562	же и	2	1
563	для романтического	1	1
564	гармонии и	1	1
565	и платон	1	1
566	только на	2	1
567	больше не	4	1
568	него и	1	1
569	на этих	1	1
570	слова не	1	1
571	рассказывает о	1	1
572	по выражению	1	1
573	и других	3	1
574	тут-то и	1	1
575	на эту	4	1
576	с презрением	1	1
577	к своим	1	1
578	что для	2	1
579	здесь мы	2	1
580	был бы	2	1
581	одно из	1	1
582	с первым	1	1
583	стоит и	1	1
584	человека не	1	1
585	в диалоге	1	1
586	ее не	1	1
587	тому же	1	1
588	к ним	1	1
589	идет в	1	1
590	золотого века	1	1
591	заметить что	1	1
592	свое творчество	1	1
593	науки в	1	1
594	в финале	4	1
595	без всякой	1	1
596	выступает как	1	1
597	и из	1	1
598	как у	1	1
599	что человек	3	1
600	чем он	1	1
601	в бытность	1	1
602	души и	1	1
603	по всей	1	1
604	совмещается с	1	1
605	превращается в	1	1
606	не было	1	1
607	и стал	1	1
608	а на	1	1
609	он только	1	1
610	до конца	2	1
611	и самый	1	1
612	в рассказе	3	1
613	не на	1	1
614	нем и	1	1
615	зависит от	2	1
616	в ту	3	1
617	а так	1	1
618	из последних	1	1
619	когда же	1	1
620	когда она	1	1
621	это у	1	1
622	в одно	2	1
623	приходит в	1	1
624	на этой	1	1
625	христос в	1	1
626	причину этого	1	1
627	превращает его	1	1
628	как это	1	1
629	ему свое	1	1
630	о возможности	1	1
631	не сразу	1	1
632	в человеке	4	1
633	xix века	6	1
634	что человечество	1	1
635	могут быть	2	1
636	в литературе	2	1
637	даже с	1	1
638	для человека	3	1
639	из этой	1	1
640	считал что	1	1
641	личности когда	1	1
642	на свете	2	1
643	над человеком	1	1
644	одно общее	1	1
645	стремления к	2	1
646	и смерти	1	1
647	счете и	1	1
648	для буржуазного	1	1
649	что сделает	1	1
650	но это	5	1
651	между прочим	1	1
652	в полном	1	1
653	и общественной	1	1
654	с большой	4	1
655	в более	1	1
656	в мировой	1	1
657	только я	1	1
658	и от	4	1
659	и человек	2	1
660	что оно	1	1
661	который является	2	1
662	от него	1	1
663	из себя	2	1
664	тем более	1	1
665	мы должны	1	1
666	особого внимания	1	1
667	только что	2	1
668	пессимизм и	1	1
669	я в	1	1
670	ни было	1	1
671	утверждал что	3	1
672	личности и	2	1
673	у я	1	1
674	не обладает	1	1
675	с ними	1	1
676	это все	1	1
677	всего мира	1	1
678	в романе	10	1
679	героя и	2	1
680	да не	1	1
681	только как	1	1
682	природе и	1	1
683	к его	1	1
684	но когда	1	1
685	человек это	2	1
686	обречены на	1	1
687	прошедшее и	1	1
688	до степени	1	1
689	человеческой природы	1	1
690	просто не	3	1
691	важно для	1	1
692	а я	1	1
693	в искусстве	1	1
694	в своих	5	1
695	это в	3	1
696	окончательно но	1	1
