N	2gram	Tiupa_Narr_1	Problemy
165	оно стремится	1	3
166	в котором	1	3
167	к одному	1	3
168	не как	2	3
169	героя из	2	3
170	которого он	2	3
171	появляется в	1	3
172	ничего не	2	3
173	к концу	1	3
174	и т.д	7	3
175	с ее	3	3
176	в ее	3	3
177	с человеком	2	3
178	сводится к	3	3
179	и во	1	3
180	что и	1	3
181	это не	2	3
182	в форме	5	3
183	слов и	1	3
184	в него	1	3
185	того что	1	3
186	одного сознания	2	3
187	нуждается в	5	3
188	принимает форму	1	3
189	он уже	2	3
190	со всеми	1	3
191	человека с	1	3
192	уже не	5	3
193	уже в	3	3
194	из них	3	3
195	его и	1	3
196	о своей	2	3
197	а с	3	3
198	слова которое	1	3
199	рассказ в	2	3
200	в начале	1	3
201	не мог	4	3
202	и от	1	3
203	ни было	3	3
204	том что	14	3
205	отношением к	1	3
206	сказать что	4	3
207	другой стороны	4	3
208	например в	2	2
209	сам по	1	2
210	в первом	3	2
211	из его	1	2
212	а как	1	2
213	надо было	1	2
214	героя но	1	2
215	одного слова	1	2
216	в ней	3	2
217	и определяется	1	2
218	в которых	1	2
219	столь же	3	2
220	со словами	2	2
221	бы не	2	2
222	эта особенность	1	2
223	с которыми	1	2
224	отличие от	5	2
225	определяется не	1	2
226	однако в	2	2
227	в своем	2	2
228	мы можем	1	2
229	хотя и	3	2
230	и как	5	2
231	героя к	3	2
232	так сказать	1	2
233	теми же	1	2
234	при этом	9	2
235	но именно	1	2
236	собой не	2	2
237	с таким	1	2
238	их в	1	2
239	и по	1	2
240	на этом	1	2
241	без исключения	2	2
242	ни был	1	2
243	что все	1	2
244	это было	1	2
245	было в	2	2
246	с другими	1	2
247	ни в	3	2
248	но уже	1	2
249	достоевского и	1	2
250	все равно	1	2
251	и того	1	2
252	с точки	2	2
253	в отличие	5	2
254	своего рода	12	2
255	и другого	1	2
256	тому чтобы	1	2
257	между двумя	5	2
258	не менее	3	2
259	уст в	1	2
260	подобно тому	2	2
261	этих двух	1	2
262	к ней	1	2
263	по своей	3	2
264	мире и	1	2
265	голоса в	1	2
266	внутренней жизни	1	2
267	обращает на	3	2
268	ли это	1	2
269	очень часто	1	2
270	бы он	1	2
271	и он	3	2
272	всей своей	2	2
273	приводит к	2	2
274	можно было	2	2
275	те же	4	2
276	времени и	7	2
277	особенно в	3	2
278	мог бы	3	2
279	его мысли	1	2
280	благодаря этому	1	2
281	и вообще	1	2
282	голос самого	1	2
283	о нем	4	2
284	о том	6	2
285	голос в	1	2
286	рассказа к	1	2
287	не знаю	1	2
288	быть и	1	2
289	одной из	4	2
290	мы увидим	1	2
291	и кажется	1	2
292	то в	6	2
293	иной степени	1	2
294	в произведении	3	2
295	себя в	5	2
296	иной форме	1	2
297	не случайно	2	2
298	каждый из	2	2
299	тогда в	2	2
300	что на	2	2
301	здесь в	1	2
302	совпадает с	1	2
303	была и	2	2
304	его голос	1	2
305	говорит о	2	2
306	действующими лицами	1	2
307	в рассказе	4	2
308	слова не	1	2
309	их друг	1	2
310	точек зрения	2	2
311	между голосами	1	2
312	они лишь	1	2
313	человека как	1	2
314	мы видели	1	2
315	тому как	2	2
316	когда она	1	2
317	с этой	1	2
318	пока еще	4	2
319	или в	2	2
320	что оно	1	2
321	обращается к	1	2
322	в речи	1	2
323	и события	1	2
324	хотя бы	4	2
325	будто бы	3	2
326	ни на	1	2
327	именно как	1	1
328	одним из	2	1
329	и через	1	1
330	жил в	1	1
331	он может	1	1
332	ему что	1	1
333	здесь и	2	1
334	и до	2	1
335	все те	4	1
336	речи которая	1	1
337	и больше	1	1
338	к рассказу	1	1
339	слов с	1	1
340	отношения к	2	1
341	уже по	1	1
342	в их	1	1
343	по его	1	1
344	есть не	1	1
345	мы не	1	1
346	и ничего	1	1
347	ни единого	1	1
348	есть нечто	1	1
349	его о	1	1
350	двух сознаний	1	1
351	своему герою	1	1
352	которое не	1	1
353	ему в	2	1
354	сказать о	1	1
355	явлениях а	1	1
356	того же	1	1
357	свою очередь	3	1
358	меньшей степени	1	1
359	и самого	3	1
360	на другом	1	1
361	разумеется не	1	1
362	проявляет себя	1	1
363	а еще	1	1
364	служит для	1	1
365	не довлеет	1	1
366	бы она	1	1
367	без которого	1	1
368	ли его	1	1
369	и главное	1	1
370	в юности	2	1
371	его собственным	1	1
372	не все	5	1
373	с отцом	1	1
374	в качестве	21	1
375	с совершенно	1	1
376	как справедливо	2	1
377	друг от	1	1
378	отнюдь не	5	1
379	независимо от	2	1
380	из уст	1	1
381	тем более	2	1
382	того не	1	1
383	в различные	1	1
384	некоторые из	1	1
385	как нам	1	1
386	и пр	1	1
387	что касается	2	1
388	перед нами	4	1
389	могли бы	1	1
390	что по	2	1
391	а непосредственно	1	1
392	это определение	1	1
393	чтобы заставить	1	1
394	них как	1	1
395	ни один	1	1
396	а во-вторых	1	1
397	содержание речи	1	1
398	из опыта	1	1
399	тоже не	1	1
400	в этой	5	1
401	он думает	1	1
402	особое место	1	1
403	роль в	2	1
404	не могла	1	1
405	человек не	1	1
406	он ни	1	1
407	раз когда	1	1
408	одному из	1	1
409	еще раньше	1	1
410	границами между	1	1
411	в повествовательном	1	1
412	свое время	1	1
413	раз подтверждает	1	1
414	не бывает	1	1
415	именно это	2	1
416	человека в	2	1
417	больше всего	1	1
418	здесь мы	1	1
419	что этот	1	1
420	об этом	1	1
421	и внутренняя	1	1
422	косвенной речи	1	1
423	входит в	1	1
424	все бы	1	1
425	его личности	2	1
426	в непосредственном	1	1
427	главного героя	2	1
428	делает его	1	1
429	здесь это	1	1
430	словами он	1	1
431	далеко не	5	1
432	все было	3	1
433	являясь в	1	1
434	дела и	1	1
435	и было	1	1
436	как таковой	1	1
437	в один	1	1
438	одного и	1	1
439	себе с	1	1
440	думает и	1	1
441	таким же	1	1
442	рассказа о	2	1
443	и ее	2	1
444	к главному	1	1
445	о герое	1	1
446	и третий	1	1
447	мысли и	1	1
448	признать что	1	1
449	в зеркало	1	1
450	тонах и	1	1
451	другом и	2	1
452	тем не	3	1
453	по крайней	1	1
454	в соборе	2	1
455	и более	1	1
456	том же	1	1
457	бы быть	3	1
458	приводят к	1	1
459	любви и	1	1
460	она не	2	1
461	от нас	1	1
462	только здесь	1	1
463	которых он	1	1
464	дело в	1	1
465	одна из	3	1
466	в процессе	1	1
467	в основе	5	1
468	к изучению	1	1
469	материала в	1	1
470	и такого	1	1
471	действующие лица	1	1
472	это еще	1	1
473	все без	1	1
474	для всего	1	1
475	и некоторое	1	1
476	в самой	1	1
477	именно с	1	1
478	а лишь	1	1
479	и после	2	1
480	с читателем	1	1
481	связи с	4	1
482	другой но	1	1
483	и при	1	1
484	этом отношении	3	1
485	перед ним	1	1
486	не могут	1	1
487	когда мы	2	1
488	случаях когда	1	1
489	отличается от	4	1
490	же самое	1	1
491	всего в	1	1
492	значительной степени	2	1
493	как для	1	1
494	мысли о	1	1
495	он оказывается	1	1
496	они и	1	1
497	оно не	2	1
498	из нее	1	1
499	люди что	2	1
500	оно может	2	1
501	приходит к	2	1
502	но по	1	1
503	от друга	1	1
504	как не	1	1
505	здесь не	4	1
506	говорит и	2	1
507	данном случае	4	1
508	для читателя	1	1
509	в особенности	4	1
510	в себя	6	1
511	и может	1	1
512	на свой	2	1
513	и совершенно	1	1
514	здесь как	1	1
515	которое здесь	1	1
516	является в	1	1
517	если бы	1	1
518	ними и	1	1
519	никогда и	1	1
520	немногочисленных случаях	1	1
521	же было	1	1
522	только бы	2	1
523	тех кто	1	1
524	всем протяжении	1	1
525	зрения на	2	1
526	всех без	1	1
527	героя не	1	1
528	что каждый	1	1
529	и ставит	1	1
530	один голос	2	1
531	и чутка	1	1
532	их на	1	1
533	в значительной	2	1
534	нас в	1	1
535	нет у	2	1
536	это может	1	1
537	том или	2	1
538	он прямо	2	1
539	во втором	4	1
540	на одном	1	1
541	во всей	2	1
542	и только	2	1
543	крайней мере	1	1
544	боли в	1	1
545	каков бы	1	1
546	но она	1	1
547	которой в	1	1
548	в последующих	1	1
549	один из	3	1
550	сознаний в	1	1
551	ее к	1	1
552	нем не	1	1
553	внутренней речью	1	1
554	всех его	2	1
555	деле не	1	1
556	собственного голоса	1	1
557	не происходит	1	1
558	на мир	1	1
559	в уста	1	1
560	место из	1	1
561	с одной	7	1
562	не то	2	1
563	есть в	2	1
564	итак в	1	1
565	не входит	1	1
566	на всем	1	1
567	то и	1	1
568	всем его	1	1
569	героя с	2	1
570	есть уже	1	1
571	этот момент	1	1
572	еще одной	1	1
573	мнению и	1	1
574	а то	1	1
575	или даже	2	1
576	тоже в	1	1
577	ответ на	1	1
578	характерно что	1	1
579	интриги в	3	1
580	которая может	1	1
581	и столь	1	1
582	отметить что	1	1
583	или напротив	4	1
584	быть по	1	1
585	или ином	2	1
586	после него	1	1
587	до сих	1	1
588	и тех	1	1
589	а именно	3	1
590	форме и	1	1
591	к которому	2	1
592	чем он	1	1
593	при всей	4	1
594	действующих лиц	1	1
595	и быть	1	1
596	к его	1	1
597	но о	3	1
598	резко отличается	1	1
599	обратиться к	1	1
600	ей не	2	1
601	возможно лишь	1	1
602	не на	2	1
603	о чем	2	1
604	произведение в	1	1
605	если не	4	1
606	его высшей	1	1
607	нет ничего	1	1
608	и потому	2	1
609	спросил он	1	1
610	из которых	4	1
611	над ним	1	1
612	в данном	5	1
613	если оно	1	1
614	почувствовал что	1	1
615	общения с	1	1
616	в мир	1	1
617	образом на	1	1
618	или хотя	1	1
619	еще раз	1	1
620	его из	1	1
621	в любом	2	1
622	человека который	1	1
623	можно сказать	5	1
624	сих пор	1	1
625	о его	1	1
626	чтобы сделать	1	1
627	в аспекте	2	1
628	обращения к	1	1
629	какой он	1	1
630	при всем	2	1
631	под названием	1	1
632	и позволяет	1	1
633	не является	8	1
634	отвечает на	1	1
635	еще одна	3	1
636	не верят	1	1
637	из гостиной	1	1
638	в результате	2	1
639	между ними	2	1
640	которая в	2	1
641	в двух	2	1
642	мысль о	1	1
643	который является	1	1
644	нечто смешное	1	1
645	в третьем	3	1
646	не должен	1	1
647	вот этот	1	1
648	же в	4	1
649	что слова	1	1
650	на фоне	1	1
651	здесь только	1	1
652	может и	1	1
653	в свою	3	1
654	это все	2	1
655	чужому слову	1	1
656	выступают с	1	1
657	они все	2	1
658	в свое	1	1
659	не у	1	1
660	себе не	2	1
661	того или	2	1
662	все основные	1	1
663	и эта	1	1
664	который не	1	1
