N	3gram	Tiupa_Lite_1	Hudozhes
105	некий качественный скачок	1	1
106	онегин и татьяна	1	1
107	рефлексии художественное сознание	1	1
108	к построению исторически	1	1
109	как это ни	1	1
110	котором трагедии шекспира	1	1
111	что произведение искусства	1	1
112	бы то ни	1	1
113	освоенного ранее гипертрофируя	1	1
114	виду не только	1	1
115	стихотворения в целом	1	1
116	только то что	1	1
117	невоспроизводимости творческого акта	1	1
118	из того что	2	1
119	эксплицитные правила при	1	1
120	например есть такое	1	1
121	определяющим отношением художественности	2	1
122	будет аккумулировано последующими	1	1
123	к смещению ценностных	1	1
124	это культурообразующие единения	1	1
125	совокупность убеждений ценностей	1	1
126	испытав много перемен	1	1
127	каждой новой такой	1	1
128	несмотря на свою	1	1
129	как явление культуры	1	1
130	художественной деятельности мыслится	1	1
131	текста отождествляемая с	1	1
132	том или ином	1	1
133	перед нами не	1	1
134	который всегда всему	1	1
135	пылко я люблю	1	1
136	свою свободную волю	1	1
137	как способность создать	1	1
138	деятельность по правилам	1	1
139	языке платона и	1	1
140	общей теории искусства	1	1
141	могли бы быть	1	1
142	такого рода изменениями	1	1
143	проникает в природу	1	1
144	обоснованной общей теории	1	1
145	или романистика рабле	1	1
146	появление и укрепление	1	1
147	критериев художественности за	1	1
148	когда они используются	1	1
149	художественной культуры в	1	1
150	сознании каждой новой	1	1
151	в романе достоевского	1	1
152	с этой точки	3	1
153	по крайней мере	1	1
154	она лишь оттесняет	1	1
155	его создателя исполнение	1	1
156	то что доминировало	1	1
157	хаотичности картины индивидуальных	1	1
158	индивидуальных исканий и	1	1
159	несмотря на реальное	1	1
160	и вполне присущую	1	1
161	субъекта объекта и	1	1
162	моделей или примеров	1	1
163	оценке согласно императиву	1	1
164	внутреннего я и	1	1
165	заменять эксплицитные правила	1	1
166	сознание глубже проникает	1	1
167	чему нельзя научиться	1	1
168	известен только им	1	1
169	свету остается неизвестен	1	1
170	всегда стоит некий	1	1
171	тогда как в	1	1
172	не только музыкант	1	1
173	трагедия остановилась приобретя	1	1
174	эстетической революцией xviii	1	1
175	о его целях	1	1
176	едва ли не	1	1
177	организатором коммуникативного события	1	1
178	ведущей парадигмы художественности	1	1
179	гипертрофируя вновь открытое	1	1
180	по фабрикации скрипок	1	1
181	отождествляемая с мастерством	1	1
182	вновь открытое она	1	1
183	не тебя так	1	1
184	в тексте но	1	1
185	присущую ей форму	1	1
186	рефлективного традиционализма в	1	1
187	он же и	1	1
188	в русской культуре	1	1
189	же параметрам ведет	1	1
190	если говорить о	1	1
191	то ни было	1	1
192	может совершенствоваться но	1	1
193	состоянии отменить освоенного	1	1
194	человека и общества	1	1
195	художественности состоит в	2	1
196	концентрироваться в отдельных	1	1
197	в жизни человека	1	1
198	такой парадигмы совершается	1	1
199	нет не тебя	1	1
200	всегда всему свету	1	1
201	в себя и	1	1
202	может концентрироваться в	1	1
203	дезактуализирует то что	1	1
204	чтобы не остаться	1	1
205	в области художественного	1	1
206	в той мере	1	1
207	шекспира или романистика	1	1
208	в своем составе	2	1
209	и будет аккумулировано	1	1
210	художественное сознание глубже	1	1
211	в состоянии отменить	1	1
212	платона и аристотеля	1	1
213	погибнуть заявляя свою	1	1
214	о каком говорится	1	1
215	в произведении искусства	1	1
216	художественности предполагает существенное	1	1
217	оттесняет на второй	1	1
218	по большей части	1	1
219	исходит из того	1	1
220	в евгении онегине	1	1
221	субъекта художественной деятельности	1	1
222	и укрепление в	1	1
223	и эстетической революцией	1	1
224	дамы с собачкой	2	1
225	или иной строй	1	1
226	так пылко я	1	1
227	способность создать то	1	1
228	художественного мышления и	1	1
229	достижениях когда они	1	1
230	на второй план	1	1
231	и страдивариус великий	1	1
232	и необратимый процесс	1	1
233	как недостаточно художественные	1	1
234	ценностных ориентиров художественного	1	1
235	остановилась приобретя достодолжную	1	1
236	тем же параметрам	1	1
237	однонаправленный и необратимый	1	1
238	доминировало на предыдущей	1	1
239	в связи с	4	1
240	продолжением и развитием	1	1
241	доминировавшего в историческом	1	1
242	художественности за такого	1	1
243	уголок который всегда	1	1
244	это ни парадоксально	1	1
245	такое историческое состояние	1	1
246	великий мастер по	1	1
247	то чему нельзя	1	1
248	лишь оттесняет на	1	1
249	коробки психики слушателя	1	1
250	стадии и будет	1	1
251	приобретя достодолжную и	1	1
252	исторически обоснованной общей	1	1
253	иной строй эстетической	1	1
254	мастерством его создателя	1	1
255	то есть от	1	1
256	смещению ценностных ориентиров	1	1
257	задания может совершенствоваться	1	1
258	жанрового задания может	1	1
259	собой однонаправленный и	1	1
260	изменениями всегда стоит	1	1
261	ролью в миропорядке	1	1
262	искусства в жизни	1	1
263	сознания доминировавшего в	2	1
264	романистика рабле воспринимаются	1	1
265	автор материал критерием	1	1
266	с мастерством его	1	1
267	вытекающее из нового	1	1
268	убеждений ценностей технических	1	1
269	со стороны субъекта	1	1
270	объекта и адресата	2	1
271	возможностях и средствах	1	1
272	по ту сторону	1	1
273	исканий и проб	1	1
274	картины индивидуальных исканий	1	1
275	за такого рода	1	1
276	на предыдущей стадии	1	1
277	текста но и	1	1
278	есть такое историческое	1	1
279	и проб научной	1	1
280	не несет в	1	1
281	создать то чему	1	1
282	первых десятилетий хх	1	1
283	ориентиров художественного сознания	1	1
284	десятилетий хх века	1	1
285	предыдущей стадии и	1	1
286	в тексте не	1	1
287	художественного произведения оставался	1	1
288	о месте искусства	1	1
289	историческом промежутке между	1	1
290	всей хаотичности картины	1	1
291	изменение статусов субъекта	1	1
292	революцией xviii века	1	1
293	субъекта и адресата	1	1
294	который известен только	1	1
295	художественности по одним	1	1
296	только музыкант он	1	1
297	согласно императиву мастерства	1	1
298	правильность текста отождествляемая	1	1
299	отношением художественности оказывается	1	1
300	вычислением пропорций коробки	1	1
301	модификаций рефлективного традиционализма	1	1
302	бытования несмотря на	1	1
303	в художественной культуре	1	1
304	классицизм например есть	1	1
305	в отдельных достижениях	1	1
306	той же природы	1	1
307	это мастер исполнитель	1	1
308	подобно развитию биологического	1	1
309	параметрам ведет к	1	1
310	во внешнем мире	1	1
311	новой такой парадигмы	1	1
312	построению исторически обоснованной	1	1
313	предполагает существенное изменение	1	1
314	мастер по фабрикации	1	1
315	используются в качестве	1	1
316	о том что	2	1
317	но само оно	1	1
318	тебя так пылко	1	1
319	озабоченный вычислением пропорций	1	1
320	я в качестве	1	1
321	этой точки зрения	3	1
322	жизни человека и	1	1
323	отменить освоенного ранее	1	1
324	всему свету остается	1	1
325	и тем самым	2	1
326	по собственному произволу	1	1
327	в историческом промежутке	1	1
328	ведет к построению	1	1
329	никогда не бывает	1	1
330	и тем более	1	1
331	общественном сознании каждой	1	1
332	собственно говоря и	1	1
333	существенное изменение статусов	1	1
334	оставался единым со	1	1
335	техне на языке	1	1
336	его бытования несмотря	1	1
337	автор относится как	1	1
338	тексты не может	1	1
339	много перемен трагедия	1	1
340	ту или иную	2	1
341	второй план дезактуализирует	1	1
342	статус художественного произведения	1	1
343	на языке платона	1	1
344	сознания при котором	1	1
345	могут заменять эксплицитные	1	1
346	или примеров могут	1	1
347	страдивариус великий мастер	1	1
348	историческое состояние общественного	1	1
349	само оно исторической	1	1
350	в различные периоды	1	1
351	средств и т.д	1	1
352	может и не	1	1
353	оно исторической динамикой	1	1
354	единым со стороны	1	1
355	художественного сознания доминировавшего	1	1
356	общества о его	1	1
357	план дезактуализирует то	1	1
358	музыкант он же	1	1
359	таких парадигм подобно	1	1
360	субпарадигм статус художественного	1	1
361	фабрикации скрипок озабоченный	1	1
362	биологического мира представляет	1	1
363	владения правилами художник	1	1
364	и т.д которая	1	1
365	деятельности смена таких	1	1
366	от ролевых отношений	1	1
367	заявляя свою свободную	1	1
368	и который известен	1	1
369	стоит некий качественный	1	1
370	произведения оставался единым	1	1
371	достодолжную и вполне	1	1
372	для всех модификаций	1	1
373	исполнение жанрового задания	1	1
374	отношение автор материал	1	1
375	развитию биологического мира	1	1
376	художественного сознания критериев	1	1
377	открытое она лишь	1	1
378	периоды его бытования	1	1
379	вполне присущую ей	1	1
380	молчи скрывайся и	1	1
381	примеров могут заменять	1	1
382	формах художественного письма	3	1
383	этого текста в	1	1
384	относится как к	1	1
385	они используются в	1	1
386	тех или иных	1	1
387	в отношении к	1	1
388	художественности как эстетической	2	1
389	и тем же	1	1
390	господства нормативного художественного	1	1
391	на реальное многообразие	1	1
392	парадигм художественности по	1	1
393	скрывайся и таи	1	1
394	при котором трагедии	1	1
395	быть не может	1	1
396	что такое искусство?	2	1
397	воспринимаются как недостаточно	1	1
398	в соответствии с	1	1
399	как совокупность убеждений	1	1
400	том что он	1	1
401	по одним и	1	1
402	не может быть	1	1
403	в полной мере	1	1
404	различные периоды его	1	1
405	качестве моделей или	1	1
406	деятельности вытекающее из	1	1
407	только при условии	1	1
408	аккумулировано последующими вследствие	1	1
409	при условии его	1	1
410	утверждение классицизма в	1	1
411	художественной деятельности искусство	1	1
412	ранее гипертрофируя вновь	1	1
413	глубже проникает в	1	1
414	и эстетического адресата	1	1
415	к тому же	1	1
416	традиционализма в различные	1	1
417	парадигмы совершается в	1	1
418	реальное многообразие этих	1	1
419	завершающий этап многовекового	1	1
420	же и страдивариус	1	1
421	задачах возможностях и	1	1
422	с легкой руки	2	1
423	эмоциональная рефлексия эстетическое	1	1
424	целях задачах возможностях	1	1
425	а только лишь	1	1
426	укрепление в общественном	1	1
427	при всем его	1	1
428	себя в третьем	1	1
