N	2gram	Tiupa_Narr_1	Istorich
103	другой стороны	2	4
104	например в	1	3
105	что иное	1	3
106	из этих	4	3
107	к своей	1	3
108	перед нами	5	3
109	на то	2	3
110	что она	1	3
111	при этом	19	3
112	что у	4	3
113	на земле	1	3
114	не мог	6	3
115	том что	7	3
116	и животным	1	3
117	как это	3	3
118	что эта	1	3
119	не имеет	2	3
120	в русской	3	3
121	во всем	1	3
122	связи с	2	3
123	к себе	4	3
124	и он	6	3
125	она не	2	3
126	данном случае	8	3
127	в образе	1	3
128	иное как	1	3
129	а также	6	3
130	в том	8	3
131	мы увидим	1	3
132	только в	12	3
133	а именно	1	3
134	не на	1	3
135	о чем	4	3
136	там где	1	3
137	что мы	2	3
138	в данном	11	3
139	наряду с	1	3
140	как бы	6	3
141	случаях когда	1	3
142	указать на	1	3
143	или в	6	3
144	для нас	1	3
145	но это	1	3
146	только что	2	3
147	же в	2	3
148	между ними	2	3
149	к этой	1	3
150	и есть	1	2
151	по его	1	2
152	пока только	1	2
153	ему в	2	2
154	в некотором	1	2
155	за это	1	2
156	при жизни	1	2
157	тех же	1	2
158	к ним	2	2
159	отношение к	1	2
160	предположение что	1	2
161	тут же	1	2
162	он ее	1	2
163	в этой	6	2
164	с этим	1	2
165	в своем	3	2
166	хотя и	4	2
167	своей матери	2	2
168	что это	1	2
169	в целом	3	2
170	представляет собой	8	2
171	тут и	1	2
172	и тот	1	2
173	в себе	6	2
174	в нем	4	2
175	задний план	1	2
176	содержит в	1	2
177	его от	1	2
178	так например	1	2
179	в одну	1	2
180	главным образом	1	2
181	лишь в	3	2
182	или просто	2	2
183	хотя бы	2	2
184	из них	4	2
185	и тем	4	2
186	этого не	2	2
187	с тем	1	2
188	которой он	1	2
189	что я	1	2
190	тем не	3	2
191	все это	1	2
192	однако в	3	2
193	и наоборот	1	2
194	по себе	4	2
195	случае мы	1	2
196	не менее	3	2
197	дело не	2	2
198	не по	4	2
199	который при	1	2
200	не могло	2	2
201	одна из	4	2
202	по своей	1	2
203	в тексте	13	2
204	что на	4	2
205	в области	2	2
206	у нас	3	2
207	это происходит	1	2
208	на том	1	2
209	никогда не	4	2
210	живет в	1	2
211	том как	1	2
212	и на	5	2
213	если бы	7	2
214	в форме	2	2
215	того что	4	2
216	в современной	3	2
217	с той	1	2
218	их не	1	2
219	себя в	2	2
220	уже в	1	2
221	и они	1	2
222	его и	2	2
223	могло бы	3	2
224	у нее	4	2
225	только с	1	2
226	не случайно	1	2
227	не говорит	3	2
228	в особенности	2	2
229	в исторической	1	2
230	он живет	1	2
231	а когда	1	2
232	говорит о	1	2
233	на этот	1	2
234	его как	1	2
235	с помощью	1	2
236	в частности	14	2
237	он уже	2	2
238	отразилось в	1	2
239	и вот	2	2
240	такого рода	10	2
241	же самое	2	2
242	но для	3	2
243	это уже	3	2
244	в связи	2	2
245	это он	1	2
246	и все	3	2
247	на языке	1	2
248	вот этот	1	2
249	сказать что	2	2
250	в роли	2	2
251	без этих	1	1
252	говоря о	1	1
253	не видим	1	1
254	дело обстоит	1	1
255	переход от	2	1
256	говорилось выше	1	1
257	даже если	1	1
258	в зависимости	2	1
259	которое может	1	1
260	той же	1	1
261	полагает что	1	1
262	на двенадцати	1	1
263	мы не	3	1
264	что соответствует	1	1
265	что между	1	1
266	и бессмысленное	1	1
267	он как	1	1
268	принадлежит к	1	1
269	не вполне	2	1
270	но даже	1	1
271	не совсем	1	1
272	зависимости от	2	1
273	теперь на	1	1
274	пребывания в	1	1
275	в ней	4	1
276	меньшей степени	2	1
277	и самого	2	1
278	или трех	1	1
279	он был	1	1
280	он сам	3	1
281	со словами	2	1
282	ответы на	1	1
283	в различных	1	1
284	в чем	2	1
285	во всех	1	1
286	как правило	5	1
287	своей работе	1	1
288	другой более	1	1
289	от его	1	1
290	о смерти	2	1
291	мы будем	1	1
292	но как	3	1
293	здесь также	1	1
294	друг на	2	1
295	не все	1	1
296	если в	2	1
297	а он	1	1
298	в наиболее	2	1
299	и я	1	1
300	себя за	1	1
301	в особом	1	1
302	что именно	1	1
303	и полагает	1	1
304	мотивов в	1	1
305	сам герой	1	1
306	его смерти	1	1
307	героя когда	1	1
308	целый ряд	1	1
309	и наконец	1	1
310	и к	1	1
311	мир и	1	1
312	к чему	3	1
313	еще на	1	1
314	та же	2	1
315	нам как	2	1
316	привести к	1	1
317	в ответ	1	1
318	большей части	3	1
319	то и	1	1
320	особое место	1	1
321	видим и	1	1
322	героя из	2	1
323	не могла	2	1
324	но на	1	1
325	например как	1	1
326	перечень не	1	1
327	выражается в	1	1
328	одному из	1	1
329	не как	1	1
330	уже говорилось	1	1
331	подобно тому	3	1
332	людей и	1	1
333	к такого	1	1
334	в нее	1	1
335	одно и	2	1
336	исходя из	3	1
337	них не	1	1
338	а его	2	1
339	или наконец	1	1
340	и мы	1	1
341	он есть	1	1
342	и наличие	1	1
343	но уже	1	1
344	он является	1	1
345	существовали в	1	1
346	все было	1	1
347	на друга	2	1
348	со своими	1	1
349	и уже	1	1
350	без этой	1	1
351	иначе говоря	8	1
352	и тогда	2	1
353	его нельзя	1	1
354	точки зрения	5	1
355	она сама	1	1
356	или точнее	1	1
357	этой связи	1	1
358	указывает и	1	1
359	представить себе	1	1
360	и смерть	1	1
361	в котором	1	1
362	может входить	1	1
363	должны были	1	1
364	момент в	1	1
365	что было	1	1
366	человеческое сознание	1	1
367	того кто	2	1
368	тому что	1	1
369	это его	1	1
370	что происходит	1	1
371	вплоть до	4	1
372	в то	4	1
373	облекается в	1	1
374	чтобы стать	1	1
375	преимущественно в	1	1
376	они являются	1	1
377	это сделать	1	1
378	к ней	1	1
379	можно сказать	5	1
380	и является	2	1
381	и показывает	1	1
382	мы бы	1	1
383	и делает	1	1
384	мы и	1	1
385	однако это	1	1
386	ему не	1	1
387	одним из	1	1
388	обращается к	3	1
389	в момент	1	1
390	характер этой	1	1
391	в своего	2	1
392	к тому	6	1
393	для его	1	1
394	бы составить	1	1
395	любопытно что	1	1
396	на предмет	1	1
397	с ее	2	1
398	как не	1	1
399	говорит и	1	1
400	на другой	5	1
401	совершенно новых	1	1
402	причиной его	1	1
403	всей своей	1	1
404	в пределах	2	1
405	приводит к	1	1
406	роль в	2	1
407	как с	1	1
408	в глаза	1	1
409	посредника между	1	1
410	на нее	1	1
411	ясно что	1	1
412	особенно в	2	1
413	и каждый	1	1
414	во второй	1	1
415	еще одного	1	1
416	наше внимание	1	1
417	с героем	1	1
418	является в	1	1
419	не за	1	1
420	между собой	2	1
421	с этого	1	1
422	для этого	1	1
423	по мере	2	1
424	один человек	1	1
425	с ним	2	1
426	в виду	1	1
427	входит и	1	1
428	слова а	1	1
429	о нем	3	1
430	то они	2	1
431	еще при	1	1
432	внимание на	4	1
433	одного из	6	1
434	мог бы	1	1
435	этих двух	2	1
436	в греческой	1	1
437	он его	1	1
438	нас в	2	1
439	уже дает	1	1
440	старик с	1	1
441	которые мы	1	1
442	на синем	1	1
443	тем более	1	1
444	сказать и	1	1
445	в него	1	1
446	предмета и	1	1
447	быть и	2	1
448	один из	6	1
449	чем это	2	1
450	человека в	2	1
451	тот же	1	1
452	одной из	1	1
453	что даже	1	1
454	могло быть	1	1
455	нем не	1	1
456	до нас	1	1
457	по мнению	1	1
458	говорилось об	1	1
459	отсылают к	1	1
460	не случаен	1	1
461	а только	1	1
462	не можем	1	1
463	и знает	1	1
464	своего рода	10	1
465	только на	2	1
466	в начале	3	1
467	первобытного человека	2	1
468	друг друга	2	1
469	в ряде	1	1
470	центре внимания	2	1
471	однако явление	1	1
472	случае с	1	1
473	как раз	6	1
474	не из	1	1
475	смерти и	1	1
476	по смыслу	1	1
477	со стороны	8	1
478	это от	1	1
479	как у	2	1
480	на ее	2	1
481	говорится но	1	1
482	не один	1	1
483	не обязательно	1	1
484	говорить и	1	1
485	именно в	3	1
486	по своим	2	1
487	лица в	1	1
488	им из	1	1
489	при всей	3	1
490	в меньшей	1	1
491	человека который	2	1
492	а с	1	1
493	иного мира	1	1
494	мы еще	1	1
495	по большей	3	1
496	что не	2	1
497	прежде всего	4	1
498	предметов которые	1	1
499	выступает в	1	1
500	связано с	1	1
501	не было	3	1
502	которые не	1	1
503	все тех	1	1
504	на которых	1	1
505	не верит	1	1
506	зависит от	2	1
507	их друг	1	1
508	человеческой жизни	2	1
509	два а	1	1
510	он даже	1	1
511	понятие о	1	1
512	объединены в	1	1
513	когда она	1	1
514	могут служить	2	1
515	он и	2	1
516	в центре	3	1
517	до этого	1	1
518	не удается	1	1
519	вспомним что	1	1
520	этого момента	1	1
521	деревни а	1	1
522	над ним	1	1
523	после его	1	1
524	к жизни	2	1
525	что за	1	1
526	тем кто	1	1
527	тому как	3	1
528	это за	1	1
529	и всей	1	1
530	матери и	4	1
531	мог говорить	1	1
532	как будто	3	1
533	это дух	1	1
534	перед смертью	1	1
535	мере того	1	1
536	это явление	1	1
537	случае он	1	1
538	в более	1	1
539	которых он	1	1
540	являются не	1	1
541	как отец	1	1
542	его сестра	1	1
543	не говорится	1	1
544	она может	2	1
545	в результате	2	1
546	которая в	2	1
547	жизни и	6	1
548	она уже	1	1
549	у них	1	1
550	уже знаем	1	1
551	еще более	1	1
552	в большей	1	1
553	будто бы	1	1
554	и три	1	1
555	исключительно в	2	1
556	или не	4	1
557	говорит а	1	1
558	любое другое	1	1
559	уходят на	1	1
560	к ее	2	1
561	около сорока	1	1
562	это все	1	1
563	персонажа и	2	1
564	не знает	1	1
565	порой в	2	1
566	к его	2	1
567	необходимо отличать	1	1
568	а герой	1	1
569	этим объясняется	1	1
570	в голову	1	1
571	собой лишь	1	1
572	по поводу	1	1
573	тем самым	5	1
574	который не	1	1
575	том числе	1	1
576	они не	1	1
