N	2gram	Trubetskoy_1	Problemy
250	с нею	3	2
251	для него	6	2
252	в известной	1	2
253	даже к	1	2
254	а в	5	2
255	что та	1	2
256	в других	2	2
257	о которых	3	2
258	к самому	1	2
259	но вся	1	2
260	или иной	5	2
261	для этого	3	2
262	влияние на	1	2
263	только к	3	2
264	на этот	1	2
265	в руках	1	2
266	что так	1	2
267	в одно	1	2
268	вместе с	4	2
269	в духе	1	2
270	в данном	7	2
271	которому оно	1	2
272	человек с	1	2
273	этого слова	1	2
274	остается в	2	2
275	сознании и	1	2
276	себе еще	1	2
277	то будет	1	2
278	оно и	1	2
279	себя на	2	2
280	в результате	2	2
281	о котором	3	2
282	для нас	2	2
283	другая в	1	2
284	его жизнь	1	2
285	есть и	2	2
286	к другим	1	2
287	во всяком	9	2
288	все что	4	2
289	они не	1	2
290	это при	1	1
291	которой она	2	1
292	и то	4	1
293	на самом	6	1
294	он может	1	1
295	к своей	1	1
296	смотрит на	1	1
297	и есть	2	1
298	всякое иное	1	1
299	но главное	1	1
300	и друг	1	1
301	от которых	1	1
302	видеть в	2	1
303	из всех	2	1
304	к народу	3	1
305	входит в	1	1
306	не во	1	1
307	к новой	1	1
308	их к	2	1
309	от своих	1	1
310	на себе	1	1
311	от друга	2	1
312	с большим	1	1
313	в ней	2	1
314	которую можно	1	1
315	между собой	5	1
316	это направление	1	1
317	всем этим	2	1
318	дело у	1	1
319	от своей	2	1
320	время в	2	1
321	вполне и	2	1
322	но как	1	1
323	а только	1	1
324	который мы	1	1
325	при условии	3	1
326	друг от	2	1
327	в собственном	1	1
328	каждая из	1	1
329	для создания	1	1
330	приводят к	2	1
331	было только	1	1
332	не являются	1	1
333	он на	1	1
334	со своей	1	1
335	точку зрения	4	1
336	что это	3	1
337	тому же	1	1
338	иначе и	1	1
339	во многих	2	1
340	и если	7	1
341	на его	1	1
342	в ее	1	1
343	своей прежней	1	1
344	одному из	2	1
345	говорили в	2	1
346	они в	1	1
347	эта последняя	1	1
348	меняется в	1	1
349	когда сходятся	1	1
350	он должен	5	1
351	в силу	2	1
352	и вот	2	1
353	что у	1	1
354	чтобы их	2	1
355	мы говорили	3	1
356	это конечно	1	1
357	в одну	1	1
358	здесь мы	1	1
359	что все	3	1
360	от некоторых	1	1
361	об этой	1	1
362	а по	1	1
363	на этой	2	1
364	говорить не	1	1
365	его в	4	1
366	его личности	1	1
367	для нее	2	1
368	которая как	1	1
369	и мы	1	1
370	этот человек	2	1
371	ведь в	2	1
372	может стремиться	1	1
373	для достижения	1	1
374	она и	1	1
375	для опровержения	1	1
376	не всегда	1	1
377	всегда и	1	1
378	несмотря на	3	1
379	друга в	1	1
380	жизни но	1	1
381	мы знаем	1	1
382	на одну	1	1
383	в один	1	1
384	и тогда	2	1
385	нет ибо	1	1
386	другом как	1	1
387	во время	2	1
388	бы на	1	1
389	от своего	1	1
390	последняя может	1	1
391	котором идет	2	1
392	благодаря этому	2	1
393	в такой	1	1
394	не должен	2	1
395	по сравнению	1	1
396	что вся	1	1
397	условиях и	1	1
398	место в	2	1
399	мы в	1	1
400	не столько	1	1
401	для всякого	1	1
402	мы теперь	1	1
403	которой они	1	1
404	другом и	2	1
405	друг другу	2	1
406	превратиться в	1	1
407	бы о	1	1
408	тем самым	2	1
409	возможно только	1	1
410	даже в	1	1
411	и вся	1	1
412	тому что	2	1
413	такое время	1	1
414	нею и	1	1
415	или что	1	1
416	самого начала	1	1
417	освободиться от	1	1
418	тогда когда	4	1
419	чтобы стать	1	1
420	иметь в	1	1
421	но только	1	1
422	о самой	1	1
423	и всегда	1	1
424	от власти	1	1
425	и без	1	1
426	и весь	1	1
427	а во	1	1
428	всего на	1	1
429	его можно	1	1
430	сходятся друг	1	1
431	то у	1	1
432	а лишь	4	1
433	связи с	3	1
434	и сама	1	1
435	в сознании	3	1
436	же письма	1	1
437	только с	2	1
438	как будто	2	1
439	что на	1	1
440	в области	2	1
441	другом все	1	1
442	это два	1	1
443	уступок и	1	1
444	нисколько не	2	1
445	когда они	4	1
446	человека в	1	1
447	должны быть	1	1
448	всего в	1	1
449	одну и	1	1
450	значительной степени	1	1
451	что при	1	1
452	чудо и	1	1
453	им в	1	1
454	у себя	1	1
455	того чтобы	8	1
456	как не	1	1
457	подходе к	1	1
458	данном случае	3	1
459	начал с	1	1
460	мировоззрения в	2	1
461	с самого	1	1
462	идет речь	4	1
463	роль в	1	1
464	некоторых других	1	1
465	принадлежать к	1	1
466	стремиться к	2	1
467	если они	2	1
468	что может	3	1
469	понимание и	1	1
470	и ту	1	1
471	собой в	1	1
472	таковы что	1	1
473	глубоко и	1	1
474	это только	2	1
475	в эпоху	1	1
476	полное слияние	1	1
477	стремление к	7	1
478	преимущественно в	1	1
479	быть особенно	1	1
480	там в	1	1
481	вот это	1	1
482	люди по	1	1
483	силы и	1	1
484	не был	1	1
485	с тою	1	1
486	его жизни	1	1
487	делает возможным	1	1
488	в сфере	1	1
489	может не	3	1
490	в значительной	3	1
491	от него	2	1
492	воздействия на	1	1
493	убедимся что	1	1
494	высшей и	1	1
495	отметить что	2	1
496	они останутся	1	1
497	если эта	1	1
498	такой человек	1	1
499	и следует	1	1
500	быть и	2	1
501	на которой	2	1
502	один из	1	1
503	для себя	2	1
504	они могут	1	1
505	никак нельзя	1	1
506	самом и	1	1
507	точка зрения	1	1
508	это же	1	1
509	именно на	2	1
510	сильнее чем	1	1
511	человека с	1	1
512	переходит в	1	1
513	и хочет	1	1
514	и у	1	1
515	вопроса о	1	1
516	своим собственным	1	1
517	а это	1	1
518	и знать	1	1
519	его и	2	1
520	к своим	1	1
521	всяком случае	6	1
522	себя от	3	1
523	ее не	1	1
524	не о	2	1
525	даже и	2	1
526	в очень	1	1
527	где есть	1	1
528	и придают	1	1
529	в последние	5	1
530	жизни в	5	1
531	из двух	1	1
532	от ее	1	1
533	со стороны	4	1
534	даже не	2	1
535	о своей	1	1
536	это есть	2	1
537	следует подчеркнуть	1	1
538	его себе	1	1
539	именно в	3	1
540	по своим	1	1
541	к которому	1	1
542	у многих	2	1
543	только один	1	1
544	а с	2	1
545	есть подлинная	1	1
546	что не	1	1
547	на ней	1	1
548	что для	3	1
549	точке зрения	3	1
550	для решения	1	1
551	в некоторых	2	1
552	связано с	1	1
553	и стал	1	1
554	которых мы	1	1
555	не исключает	1	1
556	а главное	1	1
557	ничем не	1	1
558	не на	1	1
559	однако и	1	1
560	и стать	1	1
561	совершенно очевидно	2	1
562	в связи	1	1
563	может иметь	1	1
564	в сторону	1	1
565	ни на	1	1
566	и потому	3	1
567	как это	1	1
568	играют в	1	1
569	речь не	1	1
570	иные чем	1	1
571	и довольно	1	1
572	встречается у	1	1
573	принадлежащий к	2	1
574	в чужих	1	1
575	формы жизни	1	1
576	причем эти	1	1
577	неожиданно и	1	1
578	этом случае	3	1
579	является для	1	1
580	же то	1	1
581	своей жизни	1	1
582	силу и	1	1
583	образом как	1	1
584	с большой	1	1
585	известной степени	1	1
586	которых он	1	1
587	не знаем	1	1
588	что кроме	1	1
589	своей собственной	1	1
590	душевной жизни	1	1
591	человека на	1	1
592	в другое	4	1
593	можно согласиться	1	1
594	к этой	4	1
595	конце концов	3	1
596	все они	3	1
597	ни было	1	1
598	разных сторон	2	1
599	не есть	3	1
600	лишь тогда	1	1
601	спорят друг	1	1
602	всюду где	1	1
603	и внешней	1	1
604	в свою	1	1
605	и глубокого	1	1
606	личности и	1	1
607	с ней	1	1
608	и внутренне	1	1
609	была бы	1	1
610	в частности	2	1
611	но можно	1	1
612	же может	1	1
613	на это	2	1
614	можно назвать	1	1
615	и вместе	2	1
616	только они	1	1
617	в своих	6	1
618	это в	2	1
619	всегда будет	1	1
620	к этому	1	1
621	как на	8	1
622	в таком	2	1
