N	2gram	Propp_Isto_1	Psycholo
157	должен быть	3	3
158	смысл этого	1	3
159	едва ли	1	3
160	и этот	1	3
161	по его	2	3
162	из всех	2	3
163	совсем не	1	3
164	что как	1	3
165	и к	1	3
166	но в	8	3
167	та же	1	3
168	из этих	1	3
169	у читателя	1	3
170	могла бы	1	3
171	бы в	2	3
172	его в	6	3
173	и тем	2	3
174	в них	1	3
175	в один	1	3
176	в такой	2	3
177	она в	1	3
178	мы говорили	1	3
179	с уверенностью	1	3
180	всякий раз	1	3
181	из области	1	3
182	бы не	1	3
183	у этих	1	3
184	с теми	1	3
185	в то	3	3
186	того как	3	3
187	и соловей	1	3
188	к концу	1	3
189	весь этот	1	3
190	в основе	4	3
191	именно это	2	3
192	на это	2	3
193	где он	1	3
194	к тем	1	3
195	наряду с	3	3
196	он был	1	3
197	были бы	2	3
198	и только	2	3
199	здесь не	4	3
200	тот же	2	3
201	был бы	2	3
202	не так	2	3
203	к ним	4	3
204	тем что	3	3
205	ссылается на	1	3
206	что не	2	3
207	то и	2	3
208	так называемой	1	3
209	мы хотим	2	3
210	это одно	1	3
211	как если	1	3
212	указывал на	1	3
213	когда она	1	3
214	только для	2	3
215	но это	4	3
216	все это	4	3
217	она может	1	3
218	главным образом	1	3
219	ее основе	1	3
220	к этому	2	3
221	отношения к	2	2
222	например в	5	2
223	что образ	1	2
224	увидим ниже	2	2
225	на самом	1	2
226	он может	1	2
227	которую они	1	2
228	и больше	1	2
229	нам в	1	2
230	из анализа	1	2
231	разве не	2	2
232	большей частью	2	2
233	между собой	4	2
234	мы читаем	1	2
235	как-то в	1	2
236	столь же	2	2
237	одним словом	4	2
238	видели что	3	2
239	но как	1	2
240	уже как	1	2
241	не просто	3	2
242	отнюдь не	1	2
243	и я	1	2
244	в истории	1	2
245	материалом для	1	2
246	что именно	1	2
247	очень трудно	1	2
248	в полном	1	2
249	целый ряд	1	2
250	со своей	1	2
251	этот случай	1	2
252	целое все	1	2
253	представляет собой	4	2
254	он в	2	2
255	в прямом	1	2
256	всех этих	2	2
257	в силу	5	2
258	которому она	1	2
259	и вот	2	2
260	и по	3	2
261	так например	6	2
262	на всю	1	2
263	в совершенно	1	2
264	по смыслу	2	2
265	показывает что	3	2
266	которые с	1	2
267	и уже	1	2
268	перед собой	1	2
269	в эту	1	2
270	исторической действительности	7	2
271	и ее	1	2
272	его мнению	1	2
273	сама собой	1	2
274	должны были	2	2
275	образом и	1	2
276	но он	1	2
277	друг другу	1	2
278	но они	2	2
279	и эти	3	2
280	и более	1	2
281	ее так	1	2
282	их в	5	2
283	в этих	7	2
284	нет никакого	1	2
285	все более	1	2
286	в русской	2	2
287	дело не	5	2
288	он хочет	1	2
289	вытекает из	1	2
290	ничего не	2	2
291	к ней	1	2
292	же самая	1	2
293	то это	3	2
294	в известных	1	2
295	у нас	1	2
296	очень часто	3	2
297	не могут	2	2
298	когда мы	2	2
299	что оно	1	2
300	он видит	1	2
301	утверждать что	3	2
302	из всего	1	2
303	только то	1	2
304	действия и	3	2
305	то время	3	2
306	уяснить себе	2	2
307	прямом смысле	1	2
308	в глаза	1	2
309	он до	1	2
310	вошел в	1	2
311	том как	2	2
312	мы в	2	2
313	для этого	3	2
314	со стороны	2	2
315	с ним	2	2
316	мы рассмотрим	1	2
317	внимание на	1	2
318	и та	1	2
319	но мы	2	2
320	в которую	3	2
321	а у	1	2
322	у них	1	2
323	что здесь	5	2
324	и часто	2	2
325	должен был	3	2
326	помощи которого	1	2
327	ниже что	1	2
328	нам удалось	1	2
329	сам собой	1	2
330	в качестве	5	2
331	мы нашли	2	2
332	для всех	2	2
333	уже не	3	2
334	или не	1	2
335	в виде	2	2
336	к каким	1	2
337	одно из	1	2
338	для него	2	2
339	иначе как	1	2
340	в конце	1	2
341	но что	1	2
342	заметить что	1	2
343	представляют собой	6	2
344	это будет	1	2
345	на примере	1	2
346	здесь в	2	2
347	еще и	2	2
348	а с	2	2
349	и затем	1	2
350	говорит о	2	2
351	уверенностью сказать	1	2
352	на время	1	2
353	уже давно	1	2
354	эти слова	1	2
355	надо было	1	2
356	хотя бы	4	2
357	к своему	2	2
358	есть только	3	2
359	смысле этого	1	2
360	что же	3	2
361	о человеке	1	2
362	по существу	5	2
363	быть не	1	2
364	этого слова	1	2
365	не знаем	2	2
366	при таком	1	2
367	и другими	1	2
368	не более	2	2
369	лежит в	1	2
370	так же	7	2
371	этом примере	1	2
372	была бы	2	2
373	этого сопоставления	1	2
374	из своей	1	2
375	указывают на	1	2
376	к этой	1	2
377	видим в	1	2
378	и другие	4	2
379	они не	4	2
380	можно назвать	2	2
381	во всяком	1	2
382	значения этого	1	1
383	же как	2	1
384	относится и	1	1
385	чтобы не	3	1
386	художественного произведения	1	1
387	переходит к	1	1
388	легко заметить	1	1
389	и потому	2	1
390	это и	1	1
391	и есть	1	1
392	в первом	1	1
393	из его	1	1
394	в действие	1	1
395	над ней	1	1
396	в зависимости	2	1
397	что мы	7	1
398	к нашей	1	1
399	часто бывает	1	1
400	мы имеем	13	1
401	что уже	1	1
402	большую роль	2	1
403	воздух и	1	1
404	найти для	1	1
405	это означает	1	1
406	он как	1	1
407	так чтобы	2	1
408	что характер	1	1
409	на себя	1	1
410	всего сказанного	2	1
411	что герой	9	1
412	случаи когда	3	1
413	предметов есть	1	1
414	и он	3	1
415	не остается	1	1
416	ясно так	1	1
417	еще не	7	1
418	бы всю	1	1
419	заключена в	1	1
420	можно не	1	1
421	когда из	1	1
422	это достаточно	1	1
423	там и	3	1
424	природы и	1	1
425	то мы	4	1
426	чем это	4	1
427	но не	5	1
428	на основе	5	1
429	мы будем	5	1
430	это видно	1	1
431	именно на	2	1
432	в сторону	1	1
433	не все	4	1
434	часто он	1	1
435	более как	1	1
436	действия для	1	1
437	иначе не	1	1
438	отличие от	2	1
439	тут же	1	1
440	при их	1	1
441	мы сейчас	2	1
442	один и	2	1
443	иногда она	2	1
444	относится к	2	1
445	что хотя	1	1
446	его это	1	1
447	дело идет	1	1
448	независимо от	1	1
449	как нам	1	1
450	кроме того	1	1
451	хотя и	1	1
452	простой случай	2	1
453	который лежит	1	1
454	имеет в	1	1
455	более или	5	1
456	в действительности	2	1
457	что сюжет	2	1
458	лежащую в	1	1
459	то в	1	1
460	поэтому он	2	1
461	ход действия	3	1
462	сказать по	1	1
463	в себя	1	1
464	находилась в	1	1
465	очень много	3	1
466	ни один	6	1
467	за это	1	1
468	заключенной в	1	1
469	одной общей	1	1
470	рассказ о	1	1
471	и тот	2	1
472	зависимости от	2	1
473	ее как	1	1
474	мы придем	1	1
475	дальше и	1	1
476	предприятии и	1	1
477	к героям	1	1
478	на одну	1	1
479	чтобы они	1	1
480	уже видели	1	1
481	и еще	1	1
482	нашли что	2	1
483	в понимании	1	1
484	не как	3	1
485	переходит от	1	1
486	хотя он	2	1
487	именно из	1	1
488	том чтобы	2	1
489	это дело	3	1
490	факт который	1	1
491	так часто	2	1
492	мы наталкиваемся	2	1
493	подобно тому	1	1
494	все с	1	1
495	момент когда	2	1
496	но все	4	1
497	это конечно	3	1
498	бы дать	3	1
499	а затем	2	1
500	и сделал	1	1
501	один какой-нибудь	2	1
502	том случае	1	1
503	и с	4	1
504	того или	1	1
505	есть не	1	1
506	героя могут	1	1
507	это не	7	1
508	видит перед	1	1
509	указанием на	1	1
510	мы постараемся	2	1
511	в жизни	1	1
512	из первых	1	1
513	кажется что	1	1
514	действий и	1	1
515	вводит в	1	1
516	но уже	2	1
517	чаще всего	1	1
518	ней так	1	1
519	нас к	1	1
520	в обратном	1	1
521	на основании	1	1
522	видели они	1	1
523	уже у	2	1
524	а если	1	1
525	о характере	1	1
526	должно быть	2	1
527	возникает при	1	1
528	обратимся к	1	1
529	и тогда	3	1
530	или менее	5	1
531	что такое	2	1
532	таким же	1	1
533	нас не	3	1
534	не зависит	1	1
535	это делает	1	1
536	непременно должна	1	1
537	и всеми	1	1
538	почти не	3	1
539	в их	3	1
540	представляла собой	1	1
541	оказывается что	1	1
542	от себя	1	1
543	бы мы	2	1
544	приблизительно так	1	1
545	ненужными и	1	1
546	силу того	1	1
547	над ними	1	1
548	такой способ	1	1
549	доказывает что	1	1
550	есть еще	2	1
551	на такое	1	1
552	лишних слов	1	1
553	однако в	2	1
554	с такими	1	1
555	тому чтобы	1	1
556	бы быть	3	1
557	смерти то	1	1
558	даже в	4	1
559	случае мы	1	1
560	и вся	1	1
561	не представляют	1	1
562	уже выше	1	1
563	можно ли	1	1
564	одна сторона	1	1
565	в таких	2	1
566	а иногда	2	1
567	ничего нового	1	1
568	с которой	1	1
569	как о	2	1
570	то чего	1	1
571	дело в	3	1
572	оттого что	1	1
573	и притом	1	1
574	ее с	1	1
575	на него	4	1
576	не по	2	1
577	в самых	1	1
578	как здесь	1	1
579	это еще	1	1
580	он с	1	1
581	это мы	1	1
582	так много	1	1
583	не видели	2	1
584	именно с	1	1
585	это явление	2	1
586	глубока и	1	1
587	так то	1	1
588	этом отношении	1	1
589	нет все	1	1
590	одним из	2	1
591	у меня	3	1
592	и оно	1	1
593	относиться к	1	1
594	и всех	1	1
595	нет мы	1	1
596	всего в	2	1
597	мотивов и	1	1
598	бы он	1	1
599	формы к	1	1
600	не есть	2	1
601	все еще	1	1
602	которой она	1	1
603	отказаться от	2	1
604	он указывает	1	1
605	дает более	1	1
606	но по	1	1
607	вывод что	2	1
608	в некоторых	2	1
609	как один	1	1
610	будем иметь	1	1
611	никакой другой	1	1
612	знаем что	1	1
613	мысль о	2	1
614	доживает до	1	1
615	смерти в	1	1
616	говорили что	1	1
617	он пришел	2	1
618	идет речь	1	1
619	из русской	1	1
620	слова а	1	1
621	можно было	5	1
622	так и	9	1
623	здесь он	1	1
624	те же	1	1
625	не с	3	1
626	это настолько	1	1
627	примере уже	1	1
628	которая была	1	1
629	в результате	1	1
630	по сравнению	1	1
631	не исчерпывается	1	1
632	это чрезвычайно	1	1
633	всегда имеет	1	1
634	по мере	2	1
635	один человек	1	1
636	все дело	1	1
637	у нее	1	1
638	что часто	1	1
639	может не	1	1
640	на вопрос	2	1
641	правило в	2	1
642	в новую	1	1
643	в пользу	2	1
644	нас в	2	1
645	знает что	1	1
646	это было	2	1
647	в конечном	2	1
648	которой мы	1	1
649	даже говорят	1	1
650	этому поводу	2	1
651	этот момент	2	1
652	раньше чем	4	1
653	ним и	1	1
654	не видел	1	1
655	в форме	3	1
656	в другой	1	1
657	хлеба и	1	1
658	вслед за	6	1
659	ли здесь	1	1
660	следовало бы	3	1
661	мы никогда	1	1
662	и она	2	1
663	чем эти	1	1
664	показывают что	5	1
665	но с	1	1
666	всякого рода	2	1
667	этот вопрос	7	1
668	дело с	2	1
669	будто бы	3	1
670	верно и	1	1
671	иногда сам	1	1
672	сторону от	1	1
673	или же	1	1
674	по этому	2	1
675	какой степени	1	1
676	до наших	1	1
677	совершенно естественно	2	1
678	всего мы	1	1
679	и у	1	1
680	только на	1	1
681	мы получим	2	1
682	в начале	3	1
683	не исчерпывает	1	1
684	опять мы	2	1
685	от других	1	1
686	не из	1	1
687	всех видов	1	1
688	предположение что	2	1
689	за ним	1	1
690	не будут	1	1
691	и их	3	1
692	так во-первых	1	1
693	представлений о	3	1
694	с этими	1	1
695	можно с	1	1
696	тому же	1	1
697	друг друга	1	1
698	меня то	1	1
699	должны будем	4	1
700	каждый из	1	1
701	широко и	1	1
702	у самого	1	1
703	они будут	1	1
704	явно не	1	1
705	конца в	1	1
706	не было	1	1
707	момент в	1	1
708	сразу на	1	1
709	это или	1	1
710	ней и	1	1
711	в головах	1	1
712	и точно	1	1
713	значение которое	1	1
714	же часто	1	1
715	которые можно	2	1
716	именно в	3	1
717	а именно	4	1
718	совершенно точно	1	1
719	к которому	5	1
720	чем он	1	1
721	в предисловии	1	1
722	тому как	1	1
723	в отличие	2	1
724	что для	1	1
725	быть названо	1	1
726	превращается в	4	1
727	от этого	2	1
728	а сам	2	1
729	с большей	1	1
730	ничем не	1	1
731	так это	1	1
732	зависит от	2	1
733	самый факт	1	1
734	на эту	3	1
735	могут служить	1	1
736	него не	1	1
737	первый шаг	1	1
738	что из	1	1
739	мы знаем	4	1
740	для этой	1	1
741	имеет свои	1	1
742	равно как	1	1
743	вступает в	2	1
744	в частности	2	1
745	этим животным	1	1
746	животным и	1	1
747	который дал	1	1
748	по одному	1	1
749	чем то	1	1
750	у себя	2	1
751	он будет	1	1
752	мотивы которые	1	1
753	истории не	1	1
754	быть только	1	1
755	в тот	1	1
756	как нельзя	1	1
757	что существуют	1	1
758	нам еще	1	1
759	а люди	1	1
760	сейчас же	1	1
761	нисколько не	2	1
762	пока еще	1	1
763	люди не	1	1
764	это ясно	1	1
765	впитала в	1	1
766	мы вправе	1	1
767	каждой из	1	1
768	мы захотели	1	1
769	уже на	1	1
770	сейчас увидим	1	1
771	только тем	1	1
772	оказываются ненужными	1	1
773	тот кто	1	1
774	бы ему	1	1
775	что детям	1	1
776	собственно говоря	1	1
777	или нет	1	1
778	и смысл	1	1
779	мы должны	13	1
780	первое что	1	1
781	же к	1	1
782	что конечно	1	1
783	этом можно	1	1
784	еще прибавить	1	1
785	ее только	1	1
786	именно здесь	1	1
787	это все	1	1
788	между ними	2	1
789	с ней	2	1
790	которые здесь	1	1
791	только как	1	1
792	то здесь	2	1
793	и так	1	1
794	жизни а	1	1
795	нет но	1	1
796	или иного	1	1
797	что действие	1	1
798	которые приводят	1	1
799	спросить себя	2	1
800	гораздо более	1	1
801	только она	1	1
