N	2gram	Losev_Prob_3	KulturaY
283	иной раз	3	2
284	в то	9	2
285	как о	5	2
286	не имеет	9	2
287	ничего не	3	2
288	что их	2	2
289	чтобы в	1	2
290	и именно	2	2
291	дело не	2	2
292	например не	2	2
293	никогда не	6	2
294	до того	1	2
295	быть в	2	2
296	если его	3	2
297	не является	11	2
298	не могут	1	2
299	когда мы	15	2
300	во все	1	2
301	слова но	1	2
302	но также	2	2
303	ли в	1	2
304	том и	1	2
305	если мы	16	2
306	что все	2	2
307	и сами	2	2
308	в собственном	1	2
309	идет речь	3	2
310	и прочих	1	2
311	когда в	3	2
312	разумеется что	1	2
313	о котором	1	2
314	никак не	9	2
315	это было	2	2
316	во втором	1	2
317	а именно	8	2
318	но с	2	2
319	д и	4	2
320	и того	1	2
321	же и	4	2
322	в сторону	1	2
323	то и	5	2
324	свидетельствует о	1	2
325	а то	3	2
326	был бы	1	2
327	целом и	1	2
328	были бы	2	2
329	или иначе	1	2
330	в каком	4	2
331	на этот	4	2
332	даже для	1	2
333	только к	2	2
334	обратить внимание	1	2
335	о чем	2	2
336	не всегда	1	2
337	именно так	3	2
338	эти категории	1	2
339	может иметь	3	2
340	мы говорим	4	2
341	к своему	1	2
342	это есть	3	2
343	говоря об	1	2
344	слов в	1	2
345	в контексте	2	2
346	с этой	3	2
347	этом случае	5	2
348	видно что	1	2
349	между прочим	2	2
350	в более	1	2
351	и для	2	2
352	этих случаях	1	2
353	случаях когда	1	2
354	или в	4	2
355	другое дело	2	2
356	для нас	16	2
357	и все	3	2
358	тем более	3	2
359	пришлось бы	1	2
360	на более	1	2
361	но вот	3	2
362	поскольку оно	1	2
363	себя самого	1	2
364	понимать как	3	2
365	языка то	1	2
366	ее в	1	2
367	этой точки	2	2
368	пушкин и	1	2
369	этого необходимо	2	1
370	смысле слова	8	1
371	слова которые	1	1
372	же как	3	1
373	для себя	2	1
374	даже при	1	1
375	значения они	1	1
376	смысл этого	1	1
377	почти всегда	2	1
378	ведь и	1	1
379	от которых	1	1
380	собственном смысле	1	1
381	и больше	3	1
382	едва ли	5	1
383	действительности и	1	1
384	и этот	1	1
385	и индивидуального	1	1
386	понимается в	1	1
387	его не	2	1
388	есть не	5	1
389	языка с	1	1
390	часто бывает	3	1
391	и ничего	1	1
392	в семье	1	1
393	именно к	1	1
394	все новое	1	1
395	есть нечто	8	1
396	который был	1	1
397	говорить о	3	1
398	что иное	4	1
399	эти различения	1	1
400	из того	3	1
401	но даже	4	1
402	в некотором	2	1
403	мы и	2	1
404	похожи на	1	1
405	выше о	1	1
406	нужно будет	1	1
407	на наше	1	1
408	столько же	2	1
409	такое построение	1	1
410	не хочет	1	1
411	не был	2	1
412	к ее	1	1
413	истории в	1	1
414	заключается не	1	1
415	но тогда	3	1
416	имеет здесь	1	1
417	то он	2	1
418	не то	2	1
419	в стихе	1	1
420	вовсе еще	1	1
421	отличие от	3	1
422	друг от	2	1
423	которые не	1	1
424	общего с	3	1
425	не нужно	1	1
426	перед нами	8	1
427	к тем	1	1
428	на память	1	1
429	по пути	1	1
430	это просто	1	1
431	уже без	1	1
432	следующим образом	1	1
433	поскольку мы	1	1
434	в чем	4	1
435	из той	1	1
436	в нашем	5	1
437	бы не	1	1
438	и действительное	1	1
439	в известном	2	1
440	литературной речи	1	1
441	в дальнейшем	1	1
442	не годится	1	1
443	говорят о	3	1
444	как он	1	1
445	но на	1	1
446	в наших	2	1
447	а вовсе	2	1
448	широком смысле	2	1
449	или очень	1	1
450	но именно	2	1
451	и общее	1	1
452	есть чистейшая	1	1
453	всех этих	2	1
454	момента в	1	1
455	не значит	3	1
456	к одному	1	1
457	структуры мы	1	1
458	однако он	1	1
459	вообще не	1	1
460	в анализе	1	1
461	одна от	2	1
462	на необходимость	1	1
463	i в	1	1
464	д все	1	1
465	же сколько	2	1
466	из него	2	1
467	приходим к	1	1
468	и по	2	1
469	или иных	4	1
470	конца и	1	1
471	именно это	1	1
472	одно и	3	1
473	от нее	1	1
474	живой речи	1	1
475	то ни	6	1
476	единое и	1	1
477	же не	2	1
478	то чтобы	1	1
479	связанные с	1	1
480	не считать	4	1
481	конечно в	1	1
482	об этом	3	1
483	что подобная	1	1
484	них не	1	1
485	разница между	1	1
486	том смысле	3	1
487	нас значение	2	1
488	может стать	1	1
489	то все	1	1
490	и индивидуальное	1	1
491	он несет	1	1
492	в жизни	1	1
493	это особенно	1	1
494	известным образом	1	1
495	говорим о	3	1
496	понятий в	1	1
497	бы совершенно	1	1
498	нет в	1	1
499	на второй	1	1
500	является их	1	1
501	человек который	1	1
502	содержании и	1	1
503	далеко не	1	1
504	например или	1	1
505	для чего	2	1
506	мы видели	2	1
507	здесь можно	1	1
508	смысле что	3	1
509	этих областях	1	1
510	строгом смысле	1	1
511	сейчас мы	2	1
512	вместо него	1	1
513	есть таким	1	1
514	со всей	1	1
515	раз и	4	1
516	на первый	4	1
517	категории в	1	1
518	мы приходим	1	1
519	самих этих	1	1
520	в такой	1	1
521	наших дней	1	1
522	и без	4	1
523	бы привести	1	1
524	что вся	2	1
525	значение именно	2	1
526	мы называем	1	1
527	мы в	4	1
528	оказывается что	1	1
529	в отличие	2	1
530	мысли и	1	1
531	таких случаях	2	1
532	своего рода	1	1
533	несет на	2	1
534	когда она	2	1
535	точку зрения	1	1
536	если угодно	2	1
537	но это	8	1
538	но он	1	1
539	в прямом	1	1
540	но они	1	1
541	и общества	2	1
542	однако в	2	1
543	сам этот	1	1
544	она несомненно	1	1
545	случае мы	1	1
546	альфа и	1	1
547	из нас	1	1
548	не художественной	1	1
549	по образцу	1	1
550	слова мы	1	1
551	ничего нового	1	1
552	вопросу о	1	1
553	можно понимать	1	1
554	некоторого рода	10	1
555	мысли в	1	1
556	только из	1	1
557	из одной	1	1
558	и притом	4	1
559	в процессе	2	1
560	виду не	1	1
561	например что	1	1
562	без конца	1	1
563	иметь в	1	1
564	та или	3	1
565	только не	1	1
566	рассматривать как	2	1
567	же рода	2	1
568	возможно и	2	1
569	правда в	1	1
570	дело в	4	1
571	находятся в	3	1
572	или иная	3	1
573	действительно в	1	1
574	как она	2	1
575	и связи	1	1
576	предполагать что	1	1
577	целое в	1	1
578	она имеет	1	1
579	и после	2	1
580	тех или	5	1
581	но дело	1	1
582	возражать против	1	1
583	хорошо что	1	1
584	как будто	3	1
585	что на	1	1
586	однако это	2	1
587	конечно и	1	1
588	может показаться	1	1
589	факта что	1	1
590	такие же	1	1
591	художественной литературы	1	1
592	и далее	1	1
593	именно таковы	1	1
594	мы встречаем	1	1
595	но только	6	1
596	есть только	4	1
597	мало чем	1	1
598	могут быть	2	1
599	как только	3	1
600	нам пришлось	3	1
601	же только	1	1
602	той или	12	1
603	указывает на	7	1
604	свое значение	3	1
605	и свое	1	1
606	как некое	1	1
607	языка что	1	1
608	ничего общего	7	1
609	в настоящее	2	1
610	всегда в	1	1
611	значение это	1	1
612	слов но	1	1
613	как мы	8	1
614	более не	1	1
615	значения и	1	1
616	которого мы	1	1
617	таких словах	1	1
618	здесь необходимо	1	1
619	от друга	2	1
620	на нем	1	1
621	далеко еще	1	1
622	без всякого	3	1
623	в ее	4	1
624	и от	9	1
625	пушкина где	1	1
626	или еще	1	1
627	только то	2	1
628	и элементарного	1	1
629	и когда	1	1
630	если они	1	1
631	и сам	5	1
632	что у	3	1
633	которыми мы	1	1
634	идти дальше	1	1
635	мог бы	1	1
636	можно только	1	1
637	имеется в	4	1
638	по сравнению	2	1
639	разного рода	2	1
640	но у	1	1
641	поэтому в	1	1
642	это как	1	1
643	некотором отношении	2	1
644	даже не	2	1
645	еще их	1	1
646	образом в	1	1
647	того еще	1	1
648	все дело	2	1
649	во избежание	1	1
650	с полным	4	1
651	и живой	1	1
652	типа но	1	1
653	себе представить	1	1
654	момент в	1	1
655	она уже	3	1
656	и эту	1	1
657	язык и	1	1
658	настоящее время	2	1
659	а также	4	1
660	распространение в	1	1
661	данного языка	1	1
662	и во	2	1
663	в данных	1	1
664	нас в	4	1
665	часто и	1	1
666	своим предметом	2	1
667	во всех	2	1
668	многие теоретики	1	1
669	по типу	2	1
670	переходит в	2	1
671	является ее	1	1
672	как его	1	1
673	чтобы исследовать	1	1
674	и только	6	1
675	отдельного слова	1	1
676	интерпретации и	1	1
677	в теории	1	1
678	все время	1	1
679	из моментов	1	1
680	бы вполне	1	1
681	и следовательно	2	1
682	если это	1	1
683	своему содержанию	2	1
684	связь между	1	1
685	для самого	2	1
686	в него	1	1
687	в литературе	1	1
688	что здесь	5	1
689	сразу же	2	1
690	что только	1	1
691	совсем не	2	1
692	этот вопрос	3	1
693	дело с	1	1
694	что даже	4	1
695	к их	2	1
696	не имеющих	1	1
697	поэтому и	2	1
698	за себя	2	1
699	имеет своим	2	1
700	не мешает	3	1
701	языка этот	1	1
702	таком понимании	1	1
703	это же	3	1
704	с одной	2	1
705	ради которого	1	1
706	с которыми	2	1
707	от одной	1	1
708	есть чисто	1	1
709	указания на	3	1
710	и у	2	1
711	себя в	2	1
712	только на	5	1
713	себя и	1	1
714	в противоречии	1	1
715	в нашей	2	1
716	является не	2	1
717	более абстрактным	1	1
718	или даже	5	1
719	и других	1	1
720	и понимание	1	1
721	этот раз	3	1
722	их как	1	1
723	важно здесь	1	1
724	этом в	1	1
725	совсем другое	4	1
726	не так	3	1
727	для него	3	1
728	проще всего	1	1
729	в известной	2	1
730	на глаза	1	1
731	могло бы	3	1
732	слова в	1	1
733	нас только	1	1
734	мы находим	7	1
735	сами по	6	1
736	в конце	5	1
737	тому же	1	1
738	мы можем	6	1
739	но что	2	1
740	не столь	1	1
741	само по	3	1
742	тезис о	1	1
743	как такового	1	1
744	от всякого	2	1
745	себя но	1	1
746	образом не	1	1
747	он является	3	1
748	к той	1	1
749	от того	2	1
750	только более	1	1
751	другой и	1	1
752	может рассматриваться	1	1
753	с общим	1	1
754	связан с	1	1
755	одной стороны	1	1
756	без всякой	1	1
757	пока еще	2	1
758	значений в	1	1
759	от другой	2	1
760	значение которое	2	1
761	ее только	1	1
762	отличаются от	1	1
763	здесь в	3	1
764	не прав	1	1
765	в природе	2	1
766	воспоминания о	1	1
767	что для	3	1
768	не нужна	1	1
769	ничем не	2	1
770	что им	1	1
771	человека но	3	1
772	а главное	1	1
773	зависит от	1	1
774	однако и	1	1
775	человеческой жизни	2	1
776	это у	1	1
777	его как	3	1
778	возникает та	1	1
779	а ведь	3	1
780	поскольку речь	1	1
781	речи это	1	1
782	отнюдь не	10	1
783	что обычно	1	1
784	сказать как	1	1
785	различие между	1	1
786	скажем несколько	1	1
787	в одно	1	1
788	но как	4	1
789	типа с	1	1
790	нет ничего	6	1
791	эти слова	2	1
792	сколько угодно	4	1
793	языком как	1	1
794	спросим себя	1	1
795	к другой	2	1
796	смысл термина	2	1
797	в европе	1	1
798	к такому	1	1
799	что именно	1	1
800	здесь налицо	1	1
801	по своему	2	1
802	он говорит	1	1
803	что за	1	1
804	на тот	1	1
805	этим мы	2	1
806	внутренних возможностей	1	1
807	своих врагов	1	1
808	с некоторыми	1	1
809	но тут	2	1
810	нашего анализа	1	1
811	самого себя	3	1
812	содержат в	1	1
813	быть только	1	1
814	да и	5	1
815	образом на	1	1
816	наконец и	1	1
817	и структура	1	1
818	где это	1	1
819	многих других	2	1
820	это значит	4	1
821	как целое	1	1
822	сама эта	3	1
823	и там	2	1
824	мы сказали	1	1
825	или другого	3	1
826	только о	3	1
827	еще раз	1	1
828	его в	3	1
829	и длинный	1	1
830	что мы	8	1
831	в условиях	3	1
832	как предмет	1	1
833	только ради	1	1
834	только для	1	1
835	о его	2	1
836	в начале	2	1
837	точно и	1	1
838	является как	1	1
839	но для	1	1
840	быть очень	5	1
841	говорить что	1	1
842	кроме того	3	1
843	к другим	1	1
844	к вопросу	1	1
845	каждой из	1	1
846	это уже	3	1
847	отношение между	1	1
848	который на	1	1
849	предмет как	1	1
850	мы сразу	2	1
851	вообще однако	1	1
852	это можно	2	1
853	том виде	2	1
854	а все	1	1
855	эту точку	1	1
856	поэзии в	1	1
857	собственно говоря	5	1
858	бы он	1	1
859	иное чем	1	1
860	чтобы его	1	1
861	вовсе нет	1	1
862	ведь есть	1	1
863	с понятием	3	1
864	будто бы	3	1
865	только что	2	1
866	на нас	2	1
867	называет свой	1	1
868	есть уже	3	1
869	например сказать	1	1
870	здесь даже	1	1
871	всегда есть	2	1
872	гораздо больше	2	1
873	себе всю	1	1
874	в типе	3	1
875	же будет	1	1
876	сказать что	16	1
877	только как	1	1
878	совершенно не	4	1
879	их с	1	1
880	например и	2	1
881	первом случае	1	1
882	не что	4	1
883	есть и	2	1
884	который в	2	1
885	жизнь в	3	1
886	об отношении	1	1
887	жизни и	6	1
888	но эти	1	1
889	а может	2	1
890	и единичное	4	1
891	в искусстве	4	1
892	в своих	1	1
893	это понятие	2	1
894	не имеется	1	1
895	к этому	1	1
896	значение в	3	1
897	точно так	3	1
