N	2gram	Tiupa_Narr_1	FransuaR
250	к жизни	2	2
251	вот я	2	2
252	образ и	1	2
253	слова и	1	2
254	своей жизни	1	2
255	какой бы	1	2
256	в книге	1	2
257	и сама	2	2
258	потому что	5	2
259	его произведениях	1	2
260	одной из	1	2
261	мы увидим	1	2
262	отношению к	3	2
263	все что	2	2
264	глава вторая	2	1
265	жизнь человека	1	1
266	границы между	1	1
267	говоря о	1	1
268	и т	1	1
269	рассказ об	1	1
270	так у	1	1
271	том именно	1	1
272	мы имеем	3	1
273	и придает	1	1
274	ни единого	1	1
275	что иное	1	1
276	принадлежит к	1	1
277	мальчика и	1	1
278	жизни как	2	1
279	но даже	1	1
280	не совсем	1	1
281	на мир	1	1
282	подчеркнуть что	1	1
283	и он	6	1
284	на которых	1	1
285	между собой	2	1
286	иное как	1	1
287	бы то	1	1
288	этого эпизода	3	1
289	тем как	1	1
290	во внешнем	1	1
291	при жизни	1	1
292	о смерти	2	1
293	после его	1	1
294	и всякий	1	1
295	не входит	1	1
296	первой половины	1	1
297	свою жизнь	1	1
298	к слову	1	1
299	самого рассказчика	1	1
300	и я	1	1
301	иной степени	1	1
302	и соответствующих	1	1
303	перед нами	5	1
304	не улавливает	1	1
305	когда он	1	1
306	сознания в	2	1
307	в предлагаемой	1	1
308	именно эта	2	1
309	со своей	1	1
310	отношения с	1	1
311	что это	1	1
312	представляет собой	8	1
313	за это	1	1
314	в тех	1	1
315	в известном	2	1
316	не понимал	1	1
317	речи но	1	1
318	и тот	1	1
319	все слова	1	1
320	во многих	1	1
321	но на	1	1
322	не могла	2	1
323	все они	1	1
324	этом свидетельствует	1	1
325	не как	1	1
326	однако он	1	1
327	в первом	4	1
328	целом как	1	1
329	подобно тому	3	1
330	что может	2	1
331	и по	1	1
332	в образе	1	1
333	так например	1	1
334	существенным моментом	1	1
335	жить в	1	1
336	то ни	1	1
337	могла бы	1	1
338	внешней а	1	1
339	главным образом	1	1
340	была в	1	1
341	особенности в	1	1
342	его в	1	1
343	это было	2	1
344	с другими	1	1
345	и отдельные	1	1
346	это одна	1	1
347	например с	1	1
348	и тем	4	1
349	придает ему	1	1
350	действий и	1	1
351	для них	2	1
352	произведение как	1	1
353	он восклицает	1	1
354	все равно	2	1
355	жизни то	1	1
356	в контексте	1	1
357	тот самый	2	1
358	этого не	2	1
359	с тем	1	1
360	и уже	1	1
361	этом в	1	1
362	и конец	3	1
363	вошел в	1	1
364	или точнее	1	1
365	этой связи	1	1
366	и смерть	1	1
367	с точки	1	1
368	к одному	1	1
369	в очерке	1	1
370	от его	1	1
371	и нельзя	1	1
372	рождение и	1	1
373	внешнего и	1	1
374	войне и	2	1
375	мир и	1	1
376	втором случае	1	1
377	в небольшом	1	1
378	лег в	1	1
379	не в	6	1
380	на минуту	1	1
381	она в	2	1
382	что этот	1	1
383	как видим	1	1
384	художественная литература	1	1
385	для нее	1	1
386	по себе	4	1
387	случае мы	1	1
388	и вся	1	1
389	тому что	1	1
390	раз и	1	1
391	но они	3	1
392	тем самым	5	1
393	них не	1	1
394	ничего не	2	1
395	и притом	2	1
396	о шуме	1	1
397	было не	1	1
398	как следует	1	1
399	о них	3	1
400	эпизод в	1	1
401	никогда не	4	1
402	судя по	1	1
403	а для	3	1
404	эпизоды связаны	1	1
405	в стороне	1	1
406	как она	2	1
407	по своей	1	1
408	и мире	2	1
409	и направляет	1	1
410	так называемый	1	1
411	как будто	3	1
412	что на	4	1
413	за ними	3	1
414	одно и	2	1
415	мы узнаем	1	1
416	наконец в	1	1
417	отличается от	1	1
418	смерти и	1	1
419	на самый	1	1
420	действующих лица	1	1
421	в следующей	3	1
422	обращенный к	1	1
423	свою очередь	2	1
424	в восьми	1	1
425	как по	1	1
426	только то	1	1
427	в произведении	2	1
428	говорили что	1	1
429	и самого	2	1
430	в пределах	2	1
431	на том	1	1
432	чего он	1	1
433	на нее	1	1
434	не с	1	1
435	каждого из	1	1
436	в последующих	1	1
437	и смех	1	1
438	она была	2	1
439	том как	1	1
440	являются частью	1	1
441	имеется довольно	1	1
442	и лег	1	1
443	и вообще	1	1
444	с ним	2	1
445	на уровне	1	1
446	это весьма	1	1
447	местах и	2	1
448	произведения как	1	1
449	внимание на	4	1
450	за пределами	2	1
451	второй половины	1	1
452	принимают участие	1	1
453	что эта	1	1
454	к истине	1	1
455	в отрыве	1	1
456	и борьбы	1	1
457	нем не	1	1
458	во втором	6	1
459	на одном	1	1
460	подлежит сомнению	1	1
461	существенную роль	1	1
462	и только	2	1
463	эпизоды в	3	1
464	и где	1	1
465	если за	1	1
466	все время	1	1
467	в преодолении	1	1
468	в него	1	1
469	того что	4	1
470	после смерти	2	1
471	в современной	3	1
472	быть и	2	1
473	т.п это	1	1
474	порядка и	1	1
475	и головой	1	1
476	к различным	1	1
477	из толпы	1	1
478	дело с	2	1
479	что даже	1	1
480	не имеет	2	1
481	к нашему	1	1
482	которое мы	1	1
483	между этими	1	1
484	с одной	1	1
485	в качестве	14	1
486	для всех	1	1
487	построен на	1	1
488	и внутреннего	2	1
489	рода ключом	1	1
490	участие в	1	1
491	всяком случае	2	1
492	далек от	1	1
493	само по	1	1
494	каждый из	2	1
495	них мы	1	1
496	к двум	2	1
497	точек зрения	2	1
498	а именно	1	1
499	от этих	2	1
500	с той	1	1
501	на чем	1	1
502	что не	2	1
503	говорит о	1	1
504	связано с	1	1
505	его смерти	1	1
506	с большей	1	1
507	не на	1	1
508	однако и	4	1
509	отнюдь не	2	1
510	не всегда	3	1
511	время оно	1	1
512	и слово	1	1
513	солнечный свет	1	1
514	мира в	4	1
515	имея в	1	1
516	в творчестве	1	1
517	так же	1	1
518	до этого	1	1
519	как это	3	1
520	всего тем	1	1
521	в строгом	1	1
522	его на	1	1
523	из которых	1	1
524	в человеке	1	1
525	для обозначения	2	1
526	в церковь	1	1
527	тому как	3	1
528	первом случае	3	1
529	это его	1	1
530	да и	2	1
531	как средство	1	1
532	согласно которому	1	1
533	не сливаются	1	1
534	мыслится как	2	1
535	главного героя	3	1
536	указанием на	1	1
537	материал для	1	1
538	характер этой	1	1
539	в свое	1	1
540	что между	1	1
541	в формах	1	1
542	но для	3	1
543	нисколько не	1	1
544	ко второй	1	1
545	это уже	3	1
546	с еще	1	1
547	краткий эпизод	1	1
548	чтобы создать	1	1
549	пор еще	1	1
550	или в	6	1
551	имеет дело	1	1
552	в результате	2	1
553	о котором	1	1
554	ее и	1	1
555	как для	1	1
556	напомнить что	2	1
557	для его	1	1
558	у которого	1	1
559	на языке	1	1
560	будто бы	1	1
561	ключом к	1	1
562	слова должны	1	1
563	ни было	1	1
564	же в	2	1
565	отрыве от	1	1
566	с ними	2	1
567	от лица	1	1
568	в свою	2	1
569	не знает	1	1
570	другой стороны	2	1
571	на улицах	1	1
572	речи и	1	1
573	который не	1	1
574	и состоит	4	1
575	это была	2	1
576	в голову	1	1
577	также не	2	1
578	от которой	1	1
579	для каждого	1	1
580	в таком	2	1
581	во всяком	2	1
