N	3gram	Tiupa_Disk_2	Hudozhes
316	тогда большой шлях	1	1
317	к одному из	1	1
318	и непонятно а	1	1
319	самой земле где	1	1
320	дальнозоркий калмык увидит	1	1
321	французов гнал до	1	1
322	это своего рода	1	1
323	жил своей собственной	1	1
324	немцев и молокан	1	1
325	шаг то гнездо	1	1
326	небо видны барские	1	1
327	диаметрально противоположные ориентации	1	1
328	кроме молчаливой степи	1	1
329	колдуне не имеют	1	1
330	а с есауловки	1	1
331	второго из этих	1	1
332	и видно что	1	1
333	мыслящих овец их	1	1
334	чему сдалось земное	1	1
335	я его годов	1	1
336	противоположные ориентации человека	1	1
337	характеристик и описаний	1	1
338	есть другая жизнь	1	1
339	равнина такая же	1	1
340	шлях не на	1	1
341	во всяком случае	1	1
342	барские усадьбы хутора	1	1
343	достигнутая кульминация срывается	1	1
344	начнет вот как	1	1
345	покойника царя встречать	1	1
346	в которых читатель	1	1
347	только отсюда и	1	1
348	ленивом полете этих	1	1
349	теперь ковыли дудачьи	1	1
350	угнетали их самих	1	1
351	новеллы и повести	1	1
352	иной картины мира	1	1
353	превратны человеческие судьбы	1	1
354	эта динамичная чреватая	1	1
355	и поезда железных	1	1
356	при всей своей	3	1
357	птиц ни в	1	1
358	принципиальное различие между	1	1
359	об этом так	1	1
360	в свое время	2	1
361	в крепости [...]	1	1
362	жизнь которой нет	1	1
363	притча в паремию	1	1
364	творческого наследия чехова	1	1
365	и угнетали их	1	1
366	которое было ему	1	1
367	в данном случае	6	1
368	есть в крепости	1	1
369	мысль человека внушить	1	1
370	это еще не	2	1
371	годов шестьдесят знаю	1	1
372	следующей фразой почти	1	1
373	только в качестве	1	1
374	ни в чем	1	1
375	как небо видны	1	1
376	фантастикой и авантюрностью	1	1
377	полное равнодушие к	1	1
378	необходимость решения вопроса	1	1
379	которые каждый день	1	1
380	кульминация притчевого мировидения	1	1
381	как будто бы	1	1
382	лапка расходится на	1	1
383	степи и небе	1	1
384	вызываемые представлениями только	1	1
385	земле где схоронены	1	1
386	калмык увидит даже	1	1
387	молокан деревни а	1	1
388	многообразие человеческой жизни	1	1
389	в камне свистеть	1	1
390	притчевой картины мира	1	1
391	о широкой степи	1	1
392	это в равной	1	1
393	произвол захочет нечистая	1	1
394	которых читатель застает	1	1
395	видны барские усадьбы	1	1
396	кладоискательских анекдотов но	1	1
397	глядит в небо	1	1
398	внушить ему интеллектуальную	1	1
399	на подводах в	1	1
400	обращено к пыльному	1	1
401	клады есть в	1	1
402	не претендуя на	1	1
403	безграничная как небо	1	1
404	ни в утре	1	1
405	друга и каждый	1	1
406	противостоит инертно закономерной	1	1
407	даже позы в	1	1
408	даже город и	1	1
409	о днях и	1	1
410	полемически противостоит инертно	1	1
411	центром притчевой картины	1	1
412	перед наивной фантастикой	1	1
413	безграничной степи ни	1	1
414	беззвучии чувствовались века	1	1
415	между романом и	1	1
416	выступают могильные курганы	1	1
417	степи ни в	1	1
418	но в этом	1	1
419	по своей тональности	1	1
420	до зарытого счастья	1	1
421	субъектом надчеловеческих раздумий	1	1
422	и в камне	1	1
423	свистеть начнет вот	1	1
424	везут из таганрога	1	1
425	которой нет дела	1	1
426	вечности на низменное	1	1
427	всего в том	1	1
428	по сути дела	1	1
429	городище и там	1	1
430	на низменное многообразие	1	1
431	и безграничная как	1	1
432	друг от друга	1	1
433	ни в ленивом	1	1
434	имеют никакого отношения	1	1
435	ходили покойника царя	1	1
436	зарытого счастья и	1	1
437	анекдоту и притче	1	1
438	но уже следующей	1	1
439	то гнездо дудачье	1	1
440	их мысли длительные	1	1
441	ровная и безграничная	1	1
442	своей собственной жизнью	1	1
443	было ему не	1	1
444	ему приходит в	1	1
445	широкой степи и	1	1
446	верхушкой с этой	1	1
447	отсюда и видно	1	1
448	приходит в голову	1	1
449	длительные тягучие вызываемые	1	1
450	картину мира где	1	1
451	под тремя камнями	1	1
452	конденсируется в остроту	1	1
453	неустранимо присутствует в	1	1
454	и авантюрностью кладоискательских	1	1
455	с одной стороны	4	1
456	жизнью даже позы	1	1
457	чреватая анекдотическими ситуациями	1	1
458	с той поры	1	1
459	клады гнезда дроф	1	1
460	русского классического романа	1	1
461	расходится на три	1	1
462	уже следующей фразой	1	1
463	не только от	1	1
464	ни шаг то	1	1
465	но из них	1	1
466	похожая на облако	1	1
467	видна равнина такая	1	1
468	рассказу о колдуне	1	1
469	равнодушие к человеку	1	1
470	тремя камнями или	1	1
471	человека в мире	1	1
472	лицо обращено к	1	1
473	друг друга и	1	1
474	между я и	1	1
475	и небе о	1	1
476	в чьей неподвижности	1	1
477	на первый взгляд	2	1
478	утре которое повторяется	1	1
479	царят удача либо	1	1
480	и каждый из	1	1
481	овец их мысли	1	1
482	никакого отношения но	1	1
483	где балка как	1	1
484	французов гнал из	1	1
485	лежит на спине	1	1
486	в немалой степени	1	1
487	или где балка	1	1
488	паремию пословично-афористическую сентенцию	1	1
489	из них жил	1	1
490	в образе мыслящих	1	1
