N	2gram	Bakhtin_Fr_3	Literetu
202	для понимания	3	2
203	своего времени	1	2
204	можно было	3	2
205	это уже	1	2
206	это как	1	2
207	все они	1	2
208	отношению к	2	2
209	ко всему	2	2
210	и культуры	1	2
211	этого романа	1	1
212	как известно	2	1
213	для более	1	1
214	с жизнью	1	1
215	переходит к	1	1
216	его книге	1	1
217	на самом	3	1
218	оно было	1	1
219	и этот	2	1
220	который в	2	1
221	есть не	1	1
222	основные моменты	1	1
223	мы не	2	1
224	от ложной	1	1
225	он заявляет	1	1
226	был по	1	1
227	и новые	1	1
228	не была	1	1
229	художественного произведения	1	1
230	на глазах	1	1
231	есть нечто	1	1
232	жизни как	1	1
233	но даже	1	1
234	за два	1	1
235	и он	1	1
236	в xix	1	1
237	он был	3	1
238	быть в	2	1
239	бы то	1	1
240	тем как	1	1
241	во внешнем	1	1
242	но как	2	1
243	другого произведения	1	1
244	отношение к	8	1
245	тут же	2	1
246	ту сторону	1	1
247	основная задача	1	1
248	что они	1	1
249	культуре в	1	1
250	в одной	1	1
251	его на	1	1
252	для всех	1	1
253	перед нами	1	1
254	и как	3	1
255	имеет в	2	1
256	них он	1	1
257	со своей	1	1
258	событием в	1	1
259	не учит	1	1
260	в которой	2	1
261	он в	2	1
262	в нашем	4	1
263	право на	1	1
264	и двух	1	1
265	мы чувствуем	3	1
266	говорят о	2	1
267	культуры поэтому	1	1
268	после чего	1	1
269	не приводит	1	1
270	обнаруживает в	1	1
271	литературы из	1	1
272	за рамки	1	1
273	в концепции	1	1
274	так сказать	5	1
275	по словам	1	1
276	платона и	2	1
277	он не	9	1
278	эту тему	1	1
279	к одному	1	1
280	в начале	3	1
281	и вот	2	1
282	и более	1	1
283	вы что	1	1
284	в плане	2	1
285	какой бы	2	1
286	целом как	1	1
287	и по	1	1
288	но дело	3	1
289	так например	1	1
290	или иных	1	1
291	но все	3	1
292	значительной степени	2	1
293	я вам	1	1
294	то ни	1	1
295	ирония и	1	1
296	а затем	1	1
297	самого автора	1	1
298	об этой	1	1
299	и с	8	1
300	это весьма	1	1
301	это было	1	1
302	кончается он	1	1
303	с начала	4	1
304	из первых	1	1
305	и находит	1	1
306	смерть и	1	1
307	произведение как	1	1
308	в них	9	1
309	и вы	4	1
310	в ее	3	1
311	мы имеем	1	1
312	с тем	1	1
313	не всегда	1	1
314	и уже	1	1
315	с такой	1	1
316	xviii веке	3	1
317	должно быть	1	1
318	всем своем	1	1
319	такой же	1	1
320	в один	2	1
321	со всей	1	1
322	с более	1	1
323	игру и	1	1
324	на первый	1	1
325	в эту	4	1
326	в этих	6	1
327	места в	1	1
328	этой связи	1	1
329	опоры для	1	1
330	это делает	1	1
331	в отношении	1	1
332	характер это	2	1
333	основе всех	1	1
334	всего со	1	1
335	гения и	1	1
336	в условиях	2	1
337	знал и	1	1
338	однако он	1	1
339	одном из	2	1
340	для изучения	1	1
341	текстом и	1	1
342	права на	1	1
343	задачу не	1	1
344	остается вне	1	1
345	если бы	3	1
346	по ту	1	1
347	ни было	1	1
348	не могли	1	1
349	в послании	1	1
350	вовсе не	12	1
351	в историческом	1	1
352	произведения как	1	1
353	культурной жизни	2	1
354	как о	2	1
355	не имеет	1	1
356	самого начала	1	1
357	из величайших	1	1
358	ее с	1	1
359	и духовного	1	1
360	во время	8	1
361	и сама	2	1
362	как следует	1	1
363	не нуждается	1	1
364	о них	1	1
365	но только	1	1
366	от эпохи	1	1
367	к концу	1	1
368	не ставит	1	1
369	и мире	1	1
370	и хвала	2	1
371	другой стороны	1	1
372	тех или	1	1
373	xix веке	1	1
374	именно его	1	1
375	о нем	3	1
376	сущности только	3	1
377	уже и	1	1
378	в стиле	1	1
379	все то	2	1
380	мы узнаем	1	1
381	отличается от	1	1
382	и тайну	1	1
383	отказаться от	1	1
384	одним и	1	1
385	существует только	1	1
386	массовой литературы	1	1
387	значении в	1	1
388	как мы	10	1
389	свою очередь	1	1
390	людей в	1	1
391	с каким	1	1
392	и от	3	1
393	так в	4	1
394	в произведении	1	1
395	с самого	1	1
396	культуры и	7	1
397	художественного мышления	1	1
398	в дальнейшем	2	1
399	к жизни	2	1
400	что может	1	1
401	на нее	1	1
402	или в	1	1
403	он говорит	6	1
404	сознание от	1	1
405	каждого из	1	1
406	участия в	1	1
407	же принадлежит	1	1
408	к тем	2	1
409	в эпоху	8	1
410	он остается	1	1
411	к труду	1	1
412	и здесь	4	1
413	не был	2	1
414	году и	1	1
415	возможна только	1	1
416	того он	1	1
417	на художественную	1	1
418	при котором	1	1
419	и внутреннее	1	1
420	никак не	3	1
421	и что	1	1
422	культуры это	1	1
423	можно сказать	2	1
424	в значительной	3	1
425	подлежит сомнению	1	1
426	на основе	2	1
427	к истине	1	1
428	является здесь	1	1
429	к нему	2	1
430	во всех	6	1
431	путь к	1	1
432	которых в	1	1
433	ему же	1	1
434	ее от	1	1
435	от них	1	1
436	и во	4	1
437	своего романа	2	1
438	на одном	1	1
439	во всей	3	1
440	не исчерпывается	2	1
441	такими же	1	1
442	и других	6	1
443	наконец в	1	1
444	бы вполне	1	1
445	и другую	1	1
446	в литературе	5	1
447	в заключительной	1	1
448	быть названа	1	1
449	одной из	2	1
450	что даже	1	1
451	гораздо более	1	1
452	и условностей	2	1
453	между этими	1	1
454	но ее	1	1
455	в теле	1	1
456	со всеми	5	1
457	образов в	2	1
458	и у	2	1
459	самой жизни	1	1
460	вернуться к	1	1
461	в виде	1	1
462	свидетельствует о	2	1
463	не так	3	1
464	в очерке	1	1
465	это место	1	1
466	слова в	2	1
467	в котором	2	1
468	представлений о	1	1
469	в одном	7	1
470	не для	1	1
471	так как	4	1
472	этого он	2	1
473	строит не	1	1
474	и друзей	1	1
475	особый язык	1	1
476	со всем	2	1
477	что и	3	1
478	для художника	1	1
479	до сих	4	1
480	именно в	2	1
481	с той	1	1
482	чем он	2	1
483	на чем	1	1
484	мира это	1	1
485	европы но	1	1
486	не делает	1	1
487	чем за	1	1
488	до конца	6	1
489	более того	1	1
490	однако и	1	1
491	прямо на	2	1
492	мы знаем	2	1
493	для этой	3	1
494	в xviii	3	1
495	в творчестве	1	1
496	и если	2	1
497	в последней	1	1
498	внутреннюю свободу	1	1
499	но особенно	1	1
500	из форм	1	1
501	и противоположный	1	1
502	речь не	1	1
503	в особенности	5	1
504	к своему	1	1
505	в той	6	1
506	и на	8	1
507	в первой	2	1
508	слова все	1	1
509	на свете	1	1
510	в состоянии	2	1
511	в это	1	1
512	не выходит	1	1
513	места и	1	1
514	были освоены	1	1
515	к новому	2	1
516	и о	4	1
517	сих пор	4	1
518	такова же	1	1
519	только для	3	1
520	но для	1	1
521	под названием	1	1
522	явления не	1	1
523	другом месте	1	1
524	из которых	1	1
525	и состоит	1	1
526	потому не	1	1
527	не подлежит	3	1
528	говоря о	1	1
529	и все	9	1
530	это может	1	1
531	у которого	1	1
532	как явление	1	1
533	на языке	1	1
534	другое гораздо	1	1
535	как человек	1	1
536	в общем	1	1
537	в свою	1	1
538	в романе	15	1
539	между ними	3	1
540	не знает	1	1
541	сказать что	3	1
542	из этого	2	1
543	время не	1	1
544	в трех	1	1
545	осознании и	1	1
546	речевых норм	1	1
547	к этой	3	1
548	вместе с	3	1
549	книге с	1	1
550	существенный момент	1	1
551	к этому	6	1
552	причастности к	1	1
553	и особенно	1	1
554	все что	2	1
555	том числе	3	1
556	они не	3	1
