N	2gram	Ircho_Kome_1	Istorich
124	и это	1	3
125	в себя	2	3
126	так в	4	3
127	роль в	1	3
128	мог бы	2	3
129	о том	8	3
130	после того	3	3
131	если это	1	3
132	и она	1	3
133	того что	1	3
134	герой в	1	3
135	в качестве	4	3
136	по отношению	3	3
137	животных или	1	3
138	в состоянии	2	3
139	в других	2	3
140	одной стороны	3	3
141	с наступлением	1	3
142	эти слова	1	3
143	как это	3	3
144	предположить что	1	3
145	тому как	1	3
146	все это	5	3
147	между прочим	2	3
148	уже на	1	3
149	молодых людей	1	3
150	но если	1	3
151	отношению к	3	3
152	в античности	1	3
153	также что	1	2
154	на самом	1	2
155	в состояние	1	2
156	и для	1	2
157	в сущности	2	2
158	что иное	1	2
159	принадлежит к	2	2
160	хотя бы	1	2
161	в которых	1	2
162	иное как	1	2
163	во всех	1	2
164	но не	2	2
165	не все	1	2
166	материал в	1	2
167	в поисках	1	2
168	дает нам	1	2
169	перед нами	1	2
170	в которой	6	2
171	возможно что	1	2
172	одном случае	1	2
173	тому же	6	2
174	не могла	1	2
175	на его	5	2
176	главным образом	3	2
177	состоит в	1	2
178	в силу	2	2
179	сказал что	1	2
180	из него	1	2
181	и по	6	2
182	человека в	1	2
183	из них	10	2
184	той же	1	2
185	на этой	1	2
186	в жизни	1	2
187	ни в	6	2
188	как и	9	2
189	мы видели	2	2
190	такой же	2	2
191	в эту	1	2
192	во время	5	2
193	и ее	3	2
194	представление о	1	2
195	он дает	1	2
196	и эти	1	2
197	и более	1	2
198	на три	1	2
199	самого начала	1	2
200	одна из	2	2
201	представления и	1	2
202	другой стороны	5	2
203	к себе	1	2
204	могут быть	3	2
205	того чтобы	1	2
206	с ее	2	2
207	с самого	1	2
208	говорили что	1	2
209	приводит к	1	2
210	и когда	1	2
211	что у	2	2
212	подойти к	1	2
213	это только	1	2
214	что под	1	2
215	находится в	2	2
216	на вопрос	1	2
217	в глаза	1	2
218	с другой	5	2
219	а также	4	2
220	и власть	1	2
221	также в	2	2
222	к ней	2	2
223	уже в	5	2
224	а то	2	2
225	заметить что	1	2
226	этим же	1	2
227	в руки	1	2
228	и только	1	2
229	в особенности	1	2
230	и из	2	2
231	именно в	4	2
232	здесь в	3	2
233	а с	1	2
234	его из	1	2
235	что им	1	2
236	превращается в	1	2
237	смысле этого	1	2
238	в тех	3	2
239	да и	3	2
240	в египетском	1	2
241	по существу	1	2
242	в основном	1	2
243	показывают что	1	2
244	о его	1	2
245	см ниже	3	2
246	которые были	1	2
247	более ранних	1	2
248	или в	2	2
249	говорится в	1	2
250	чтобы понять	1	2
251	будто бы	2	2
252	не знает	1	2
253	сказать что	1	2
254	не что	1	2
255	ее в	2	2
256	и наиболее	1	1
257	можно говорить	1	1
258	сам по	1	1
259	он может	1	1
260	в стороне	1	1
261	ко всем	1	1
262	перед лицом	3	1
263	почти не	2	1
264	полагают что	2	1
265	в подземное	1	1
266	отрывок из	1	1
267	или по	2	1
268	из его	4	1
269	почти всегда	2	1
270	высшей степени	1	1
271	едва ли	7	1
272	в зависимости	1	1
273	почему же	1	1
274	и за	1	1
275	по его	1	1
276	а как	1	1
277	дар и	1	1
278	и о	3	1
279	превратилась в	1	1
280	из своих	1	1
281	же ты	1	1
282	говорить о	1	1
283	на себя	2	1
284	похожи на	1	1
285	зависимости от	1	1
286	состояла из	1	1
287	и он	1	1
288	это время	2	1
289	на небо	1	1
290	вопрос об	1	1
291	в отличие	1	1
292	или от	1	1
293	тем как	2	1
294	должна была	2	1
295	это видно	1	1
296	а только	1	1
297	у других	2	1
298	к которой	1	1
299	только при	2	1
300	ответ на	1	1
301	отличие от	2	1
302	в свои	3	1
303	своего сына	1	1
304	отнюдь не	1	1
305	в истории	5	1
306	в течение	3	1
307	однако не	1	1
308	власть и	1	1
309	в сопровождении	1	1
310	и как	3	1
311	что по	2	1
312	было только	2	1
313	и тот	1	1
314	и к	1	1
315	случаев где	1	1
316	можно сделать	3	1
317	в этот	1	1
318	идти на	1	1
319	за собой	1	1
320	и этим	1	1
321	со своей	2	1
322	они так	1	1
323	тот сказал	1	1
324	в целом	3	1
325	так или	1	1
326	и и	3	1
327	перед домом	1	1
328	что к	2	1
329	остановиться на	1	1
330	другом случае	1	1
331	друг от	1	1
332	еще одна	1	1
333	к миру	1	1
334	так например	1	1
335	конца и	1	1
336	с собой	1	1
337	к заключению	1	1
338	человек а	1	1
339	связанные с	2	1
340	в совершенно	1	1
341	них не	1	1
342	с целью	1	1
343	это было	1	1
344	обоих случаях	1	1
345	здесь нас	1	1
346	обнаруживает что	1	1
347	этой силы	1	1
348	для них	2	1
349	в них	3	1
350	героя или	1	1
351	в высшей	1	1
352	соответствии с	1	1
353	далеко не	1	1
354	как видно	2	1
355	этим и	2	1
356	несмотря на	4	1
357	к своему	1	1
358	птиц в	1	1
359	восходят к	2	1
360	ясно из	1	1
361	отнести и	1	1
362	бы на	1	1
363	дошли до	1	1
364	женщин и	1	1
365	наших дней	1	1
366	попасть в	1	1
367	из которой	1	1
368	к одному	1	1
369	однако еще	1	1
370	бросает ему	1	1
371	которые в	1	1
372	земле и	1	1
373	тем не	2	1
374	доказывает что	1	1
375	надо сказать	1	1
376	с такими	1	1
377	и под	1	1
378	по себе	1	1
379	даже в	3	1
380	и очень	1	1
381	найти еще	1	1
382	власть в	2	1
383	не менее	3	1
384	вплоть до	1	1
385	в обоих	1	1
386	это нам	1	1
387	что их	1	1
388	в науке	1	1
389	в то	10	1
390	к этим	3	1
391	и два	1	1
392	которого он	1	1
393	совершает над	1	1
394	он еще	1	1
395	в самых	1	1
396	казалось бы	3	1
397	правда в	2	1
398	на землю	3	1
399	во всем	1	1
400	ему и	2	1
401	и после	1	1
402	во фракии	1	1
403	прямой путь	1	1
404	мы бы	1	1
405	до того	1	1
406	именно потому	2	1
407	что на	1	1
408	в каком	1	1
409	тех случаях	1	1
410	у нас	3	1
411	мы встречаем	5	1
412	в городе	2	1
413	со стороны	2	1
414	не могут	1	1
415	мы узнаем	1	1
416	но едва	1	1
417	на путь	1	1
418	его с	1	1
419	в поле	1	1
420	в эти	2	1
421	указывает на	2	1
422	этом они	1	1
423	например на	1	1
424	наконец что	1	1
425	наш герой	1	1
426	на это	1	1
427	можно судить	4	1
428	из всего	2	1
429	сама же	1	1
430	как мы	4	1
431	не делает	1	1
432	от друга	1	1
433	как один	1	1
434	населения и	1	1
435	всего этого	2	1
436	более поздней	1	1
437	в дальнейшем	1	1
438	идет речь	1	1
439	яркий пример	1	1
440	объясняет в	1	1
441	особенно в	1	1
442	одного из	6	1
443	д все	1	1
444	иногда в	1	1
445	по ее	1	1
446	мира и	1	1
447	в последней	1	1
448	от начала	1	1
449	подземное царство	1	1
450	с ним	1	1
451	на море	3	1
452	образом в	2	1
453	связанное с	1	1
454	под этим	1	1
455	там же	3	1
456	связанной с	1	1
457	и во	2	1
458	от него	1	1
459	от рук	1	1
460	путь к	2	1
461	или иначе	1	1
462	и мелкими	1	1
463	нуждается в	1	1
464	отметить что	1	1
465	говорит он	1	1
466	быть даже	2	1
467	непосредственно в	1	1
468	вслед за	2	1
469	в середине	1	1
470	иначе в	2	1
471	следить за	1	1
472	и следовательно	1	1
473	бросается в	1	1
474	в частности	3	1
475	несколько человек	1	1
476	и одновременно	3	1
477	в двух	1	1
478	идет по	1	1
479	тот же	3	1
480	которым он	1	1
481	к их	1	1
482	который в	2	1
483	тот что	1	1
484	именно на	2	1
485	до наших	1	1
486	для всех	2	1
487	только на	1	1
488	здесь найдем	1	1
489	птиц и	1	1
490	и других	7	1
491	за ним	1	1
492	себе в	1	1
493	никто не	1	1
494	и один	1	1
495	вовсе не	2	1
496	из функций	1	1
497	друг друга	1	1
498	каждый из	3	1
499	известно но	1	1
500	ее на	1	1
501	известных нам	1	1
502	доходит до	1	1
503	в исторической	1	1
504	и можно	2	1
505	его себе	1	1
506	миру и	1	1
507	и прежде	1	1
508	такое же	1	1
509	в настоящем	2	1
510	чтобы я	1	1
511	этой роли	1	1
512	к человеку	1	1
513	другие исследователи	1	1
514	этому времени	1	1
515	а сам	2	1
516	на которых	1	1
517	до конца	2	1
518	понимать как	1	1
519	на весь	1	1
520	одну из	2	1
521	о чем	1	1
522	они лишь	1	1
523	следовало бы	1	1
524	не осталось	1	1
525	это мог	1	1
526	наталкивается на	1	1
527	и потому	1	1
528	человека к	1	1
529	всем что	1	1
530	соответственно в	1	1
531	их к	3	1
532	начала до	1	1
533	по своему	3	1
534	к жизни	1	1
535	в той	1	1
536	же когда	2	1
537	что же	1	1
538	заключению что	1	1
539	в уже	2	1
540	в это	1	1
541	материал для	1	1
542	этого слова	1	1
543	с этой	1	1
544	его отца	1	1
545	в книге	1	1
546	в более	3	1
547	очень интересный	1	1
548	только одна	1	1
549	случаях когда	1	1
550	не знаем	1	1
551	прошлом правда	1	1
552	думается что	1	1
553	в результате	4	1
554	у них	1	1
555	указания на	2	1
556	этого рода	1	1
557	еще более	1	1
558	стороны в	1	1
559	отсюда же	1	1
560	же в	4	1
561	пока же	1	1
562	подземного царства	4	1
563	вопрос как	1	1
564	е в	2	1
565	его к	1	1
566	в свою	2	1
567	но чем	1	1
568	по одному	2	1
569	формы его	1	1
570	в самом	2	1
571	на весах	1	1
572	а может	1	1
573	то оно	1	1
574	и эта	1	1
575	молодой человек	1	1
576	к этому	4	1
577	в таком	1	1
