N	2gram	Losev_Prob_2	Literetu
298	так сказать	1	1
299	что эти	1	1
300	вообще не	4	1
301	если для	1	1
302	тем не	12	1
303	он не	2	1
304	собой если	1	1
305	именно то	1	1
306	и еще	1	1
307	функционирует как	3	1
308	общения людей	3	1
309	в силу	1	1
310	в корне	2	1
311	содержит в	2	1
312	что без	2	1
313	людей и	1	1
314	слово есть	1	1
315	здесь мы	3	1
316	слова и	4	1
317	мы его	1	1
318	а то	1	1
319	значение в	4	1
320	о в	3	1
321	с другими	5	1
322	который и	1	1
323	и была	1	1
324	кажется что	1	1
325	реальности и	1	1
326	в них	2	1
327	о которых	3	1
328	все равно	3	1
329	предыдущих трех	1	1
330	место и	1	1
331	и уже	1	1
332	говорится о	2	1
333	все моменты	1	1
334	его носителя	1	1
335	чем в	1	1
336	в чистом	3	1
337	и того	3	1
338	был бы	6	1
339	на пути	1	1
340	на первый	4	1
341	во время	1	1
342	в понимании	2	1
343	что такая	3	1
344	что такое	18	1
345	нас не	3	1
346	в их	3	1
347	то для	1	1
348	самого человека	1	1
349	дела вполне	1	1
350	я скажу	1	1
351	но это	6	1
352	что было	1	1
353	даже таких	1	1
354	и является	3	1
355	не тем	1	1
356	как от	1	1
357	в таких	3	1
358	не требуется	1	1
359	бы быть	1	1
360	в предыдущем	1	1
361	вся земля	1	1
362	вовсе не	37	1
363	тому что	3	1
364	в отношении	4	1
365	чистом виде	3	1
366	вещей как	1	1
367	а а	6	1
368	этот был	1	1
369	она не	3	1
370	например не	1	1
371	тогда когда	3	1
372	и притом	3	1
373	и остается	1	1
374	с и	2	1
375	мы все	3	1
376	только не	3	1
377	мышления и	2	1
378	не имеет	7	1
379	здесь может	1	1
380	не берет	1	1
381	слова как	3	1
382	такого же	1	1
383	и xx	1	1
384	то уж	2	1
385	и теперь	1	1
386	составляющих ее	1	1
387	не столь	2	1
388	уже и	3	1
389	ведь все	2	1
390	в действительности	2	1
391	свое собственное	1	1
392	в общую	1	1
393	является той	1	1
394	когда мы	6	1
395	как только	3	1
396	пространством и	1	1
397	роли а	1	1
398	ничего общего	3	1
399	ни даже	2	1
400	и о	4	1
401	более не	2	1
402	но по	1	1
403	от друга	2	1
404	в виду	8	1
405	но при	2	1
406	самим собою	1	1
407	и от	3	1
408	языка и	5	1
409	для общения	1	1
410	вероятно и	1	1
411	на объект	1	1
412	на том	3	1
413	котором мы	1	1
414	с собой	1	1
415	времени и	1	1
416	здесь нет	1	1
417	и потому-то	1	1
418	можно только	2	1
419	том как	1	1
420	как ему	1	1
421	имеется в	3	1
422	разного рода	4	1
423	был не	1	1
424	и всякого	1	1
425	для этого	3	1
426	на этой	2	1
427	столь же	1	1
428	определенным образом	2	1
429	но мы	3	1
430	только за	1	1
431	и который	1	1
432	в значительной	3	1
433	времени в	1	1
434	нас в	3	1
435	а во	1	1
436	на нее	1	1
437	собственно говоря	2	1
438	однако с	1	1
439	теперь уже	1	1
440	эти два	1	1
441	бы в	3	1
442	чем и	1	1
443	которая и	2	1
444	какой-то мере	1	1
445	если эта	1	1
446	и всякое	2	1
447	мы находимся	1	1
448	и она	1	1
449	вообще в	1	1
450	и деятельность	1	1
451	самих себя	1	1
452	в литературе	1	1
453	и результат	1	1
454	тех пор	4	1
455	к нему	2	1
456	отражения в	1	1
457	одной из	1	1
458	и представляет	1	1
459	вещь которая	1	1
460	будто бы	5	1
461	к их	1	1
462	и действительно	2	1
463	за себя	1	1
464	xix и	1	1
465	в литературоведении	1	1
466	своего собственного	5	1
467	так что	11	1
468	для всех	2	1
469	есть в	4	1
470	бы по	1	1
471	переходит в	1	1
472	фигур и	1	1
473	нами и	1	1
474	то и	4	1
475	в значении	1	1
476	оно в	1	1
477	сознания так	1	1
478	вопрос что	1	1
479	или даже	3	1
480	не стал	1	1
481	ту или	1	1
482	и их	3	1
483	и общедоступность	1	1
484	слово как	1	1
485	так как	7	1
486	друг друга	1	1
487	случае не	4	1
488	людей не	1	1
489	именно этой	1	1
490	соотносится с	1	1
491	существовать в	1	1
492	в каждом	1	1
493	превращается в	1	1
494	понимать друг	1	1
495	легко можно	1	1
496	без такого	1	1
497	и побуждает	1	1
498	до самого	1	1
499	только на	9	1
500	с общим	1	1
501	без того	2	1
502	нужно было	1	1
503	даже не	3	1
504	в общественном	1	1
505	есть не	6	1
506	не один	1	1
507	что они	3	1
508	совпадает с	2	1
509	а с	1	1
510	или о	2	1
511	что для	3	1
512	предмет и	1	1
513	его из	1	1
514	ничем не	2	1
515	только по	2	1
516	смысла и	2	1
517	не было	3	1
518	с тем	3	1
519	гром и	1	1
520	и далее	1	1
521	не на	1	1
522	кардинальный вопрос	1	1
523	в свете	3	1
524	единиц которые	1	1
525	без которых	3	1
526	в связи	5	1
527	этот самый	1	1
528	некоторые из	1	1
529	из трех	2	1
530	подобного рода	4	1
531	в москве	1	1
532	речь не	2	1
533	общего с	2	1
534	нет ни	1	1
535	к своему	1	1
536	конечно не	2	1
537	есть результат	1	1
538	в той	2	1
539	есть только	8	1
540	самого себя	2	1
541	основе этих	1	1
542	такая семантическая	1	1
543	это значит	4	1
544	стороны однако	1	1
545	что здесь	1	1
546	которых невозможно	1	1
547	где-то между	1	1
548	действительность в	1	1
549	все это	4	1
550	к другим	1	1
551	слова с	1	1
552	это уж	2	1
553	и более	5	1
554	от той	1	1
555	как система	1	1
556	иной мере	1	1
557	о котором	3	1
558	которая в	1	1
559	но отнюдь	1	1
560	в другое	1	1
561	свидетельствует о	2	1
562	для нас	9	1
563	или менее	4	1
564	и все	5	1
565	лишь как	1	1
566	у них	1	1
567	в этих	4	1
568	еще более	2	1
569	я даже	1	1
570	хотя бы	12	1
571	но вот	2	1
572	не есть	33	1
573	себе и	2	1
574	в общем	4	1
575	нет ничего	2	1
576	из тех	1	1
577	сказать что	24	1
578	к его	1	1
579	не что	3	1
580	до какой	1	1
581	бы его	2	1
582	из этого	2	1
583	есть и	1	1
584	вещи есть	1	1
585	себе но	1	1
586	в таком	11	1
587	к этой	1	1
588	можно будет	1	1
589	по причине	1	1
590	который не	1	1
591	эти категории	1	1
592	они не	1	1
