N	2gram	Propp_Isto_5	Narrotol
407	тот же	1	1
408	на них	2	1
409	если бы	2	1
410	и вообще	3	1
411	с ним	4	1
412	сказывается и	1	1
413	на ту	1	1
414	и здесь	7	1
415	уже никто	1	1
416	специальных работах	1	1
417	разнообразных формах	1	1
418	просится в	1	1
419	о далеком	1	1
420	служит для	1	1
421	героя до	1	1
422	же несомненна	1	1
423	этот момент	1	1
424	на одном	2	1
425	что и	6	1
426	с матерью	1	1
427	это лишь	1	1
428	и поехал	1	1
429	еще нельзя	1	1
430	может иметь	1	1
431	в него	5	1
432	оно еще	1	1
433	того что	2	1
434	в современной	1	1
435	герой в	4	1
436	тот свет	1	1
437	тому назад	1	1
438	с появлением	5	1
439	мы увидим	5	1
440	эту форму	1	1
441	принимает форму	1	1
442	или же	3	1
443	не мешает	1	1
444	это же	3	1
445	этот очень	1	1
446	всего комплекса	1	1
447	античности и	1	1
448	мира это	1	1
449	и у	1	1
450	то и	1	1
451	в нашей	1	1
452	за пределами	1	1
453	свидетельствует о	1	1
454	а то	1	1
455	не дает	1	1
456	ответ на	1	1
457	в этнографии	1	1
458	его и	2	1
459	характерно что	1	1
460	не так	1	1
461	искать в	1	1
462	никто не	3	1
463	вовсе не	2	1
464	мы можем	2	1
465	из нее	2	1
466	само по	1	1
467	за сутки	1	1
468	он живет	3	1
469	до сих	2	1
470	как у	2	1
471	здесь в	1	1
472	и быть	2	1
473	как же	1	1
474	героя о	1	1
475	уже забыл	1	1
476	таковое оно	1	1
477	в соответствии	1	1
478	и пр	3	1
479	а на	2	1
480	что случилось	1	1
481	сдвиг в	1	1
482	с которым	2	1
483	как о	1	1
484	и уже	1	1
485	связь с	8	1
486	нет ничего	1	1
487	ни на	1	1
488	нее как	1	1
489	не удается	1	1
490	пространства и	1	1
491	над ним	3	1
492	очевидно что	2	1
493	дает нам	1	1
494	истории не	1	1
495	в тех	1	1
496	и там	1	1
497	друг с	2	1
498	ней не	1	1
499	в состоянии	1	1
500	быть не	1	1
501	в это	2	1
502	с этой	2	1
503	вверх и	1	1
504	как только	1	1
505	является для	1	1
506	представляется не	1	1
507	сих пор	2	1
508	не будем	5	1
509	на свет	1	1
510	которых он	1	1
511	времени когда	1	1
512	в другое	1	1
513	для нас	5	1
514	от него	1	1
515	это может	1	1
516	как уже	1	1
517	умер он	1	1
518	но это	7	1
519	в мировом	1	1
520	есть уже	1	1
521	мифа который	1	1
522	поздняя форма	2	1
523	это работы	1	1
524	все еще	4	1
525	две стороны	1	1
526	не знает	1	1
527	и при	2	1
528	него а	1	1
529	в свое	2	1
530	чего в	1	1
531	где он	1	1
532	здесь обычно	1	1
533	это было	2	1
534	в античности	2	1
535	во сне	2	1
536	можно назвать	1	1
