N	2gram	Potebnia_M_1	Istorich
218	тем не	6	2
219	все это	1	2
220	однако в	4	2
221	и наоборот	6	2
222	по себе	10	2
223	случае мы	1	2
224	что есть	1	2
225	не менее	6	2
226	в таких	2	2
227	к этим	1	2
228	не по	4	2
229	не могло	3	2
230	по своей	1	2
231	что на	6	2
232	в области	1	2
233	от того	4	2
234	у нас	2	2
235	не могут	4	2
236	его с	2	2
237	не есть	10	2
238	в греческом	1	2
239	совершенно ясно	1	2
240	на том	1	2
241	никогда не	4	2
242	связь в	1	2
243	том как	3	2
244	и на	1	2
245	если бы	14	2
246	сходные с	1	2
247	после того	1	2
248	связь между	2	2
249	от них	1	2
250	видели выше	1	2
251	и во	3	2
252	того что	8	2
253	на которой	1	2
254	их не	1	2
255	себя в	1	2
256	так что	16	2
257	уже в	1	2
258	в виде	1	2
259	есть в	2	2
260	посредником между	2	2
261	ни в	1	2
262	могло бы	3	2
263	в языке	33	2
264	с этими	1	2
265	не говорит	1	2
266	в других	2	2
267	даже и	2	2
268	напрасно будем	1	2
269	в пути	2	2
270	но есть	1	2
271	на этот	2	2
272	его как	1	2
273	не видно	5	2
274	это служит	1	2
275	он говорит	1	2
276	этого слова	1	2
277	такого рода	1	2
278	смысле этого	1	2
279	и там	1	2
280	с этой	2	2
281	между прочим	2	2
282	но для	1	2
283	в связи	1	2
284	на задний	1	2
285	от него	4	2
286	и все	3	2
287	в лице	1	2
288	или совершенно	1	2
289	этот вопрос	2	2
290	сказать что	3	2
291	на это	1	2
292	вряд ли	1	1
293	говоря о	1	1
294	доказывается тем	1	1
295	предполагает что	1	1
296	д в	1	1
297	силы и	1	1
298	переход от	1	1
299	руки в	1	1
300	показать что	1	1
301	и всем	1	1
302	чего не	1	1
303	из его	1	1
304	что эти	1	1
305	не имеют	5	1
306	в зависимости	1	1
307	и могут	1	1
308	той же	3	1
309	их и	2	1
310	полагает что	1	1
311	есть не	2	1
312	связь на	1	1
313	мы не	10	1
314	что если	3	1
315	не была	1	1
316	есть нечто	4	1
317	совпадает с	1	1
318	не вполне	1	1
319	природы то	1	1
320	происходит но	1	1
321	они были	1	1
322	зависимости от	1	1
323	есть необходимость	1	1
324	в ней	7	1
325	и самого	1	1
326	на них	1	1
327	что по	3	1
328	прибавляет к	1	1
329	в различных	1	1
330	в чем	1	1
331	во всех	5	1
332	то он	2	1
333	мы будем	2	1
334	но как	3	1
335	два явления	1	1
336	огня в	1	1
337	друг на	1	1
338	не все	2	1
339	если в	1	1
340	а и	1	1
341	себе и	1	1
342	он служит	1	1
343	эти предметы	2	1
344	независимо от	6	1
345	общего с	1	1
346	что именно	2	1
347	этого развития	1	1
348	что как	3	1
349	бы при	1	1
350	на человека	1	1
351	вопросом о	2	1
352	был связан	1	1
353	духа и	7	1
354	ясно и	1	1
355	и хотя	1	1
356	и говорит	1	1
357	еще на	1	1
358	та же	1	1
359	в ответ	1	1
360	что так	1	1
361	думать что	3	1
362	имеет своих	1	1
363	то и	7	1
364	им в	1	1
365	нами в	1	1
366	ничего и	1	1
367	но его	1	1
368	не могла	2	1
369	но на	2	1
370	можно себе	2	1
371	жизнью и	1	1
372	и стало	1	1
373	не следует	5	1
374	о божественном	1	1
375	времена и	1	1
376	считать этот	1	1
377	его связь	1	1
378	разве в	1	1
379	не как	1	1
380	предмет и	1	1
381	но вместе	2	1
382	из него	2	1
383	подобно тому	3	1
384	в германских	1	1
385	в нее	1	1
386	одно и	1	1
387	бы они	2	1
388	где нет	1	1
389	и может	2	1
390	им как	1	1
391	в старину	1	1
392	них не	2	1
393	а его	3	1
394	на все	2	1
395	как выражается	1	1
396	она связана	1	1
397	и которые	2	1
398	может стать	1	1
399	и мы	1	1
400	то все	2	1
401	он есть	2	1
402	как вдруг	1	1
403	мы однако	1	1
404	его состав	1	1
405	известным образом	2	1
406	же образом	1	1
407	но уже	2	1
408	в них	3	1
409	о которых	2	1
410	на друга	1	1
411	со своими	1	1
412	новые формы	1	1
413	и уже	1	1
414	есть явление	2	1
415	перестает быть	1	1
416	он находит	1	1
417	с такой	1	1
418	в развитии	1	1
419	еще одно	1	1
420	только тем	2	1
421	он создается	1	1
422	его нельзя	1	1
423	точки зрения	8	1
424	появление его	1	1
425	представить себе	3	1
426	что дело	1	1
427	в котором	1	1
428	и действует	1	1
429	на свою	1	1
430	должны были	1	1
431	как одна	1	1
432	из данного	1	1
433	человеке на	1	1
434	образом и	2	1
435	когда эти	1	1
436	друг другу	3	1
437	не его	1	1
438	и эти	1	1
439	действительно есть	1	1
440	именно к	1	1
441	правда сказать	1	1
442	тому что	3	1
443	нет никакого	1	1
444	о значении	1	1
445	и другое	3	1
446	в то	4	1
447	тогда когда	9	1
448	народов в	1	1
449	которого он	1	1
450	котором должно	1	1
451	бы думать	1	1
452	нам и	2	1
453	в общих	1	1
454	именно с	1	1
455	находятся в	3	1
456	к ней	2	1
457	с этих	1	1
458	ее с	2	1
459	это слово	1	1
460	мы бы	1	1
461	до того	1	1
462	им а	1	1
463	доказать что	1	1
464	и делает	1	1
465	не потому	2	1
466	одним из	2	1
467	говорит если	1	1
468	действует в	1	1
469	уже были	1	1
470	когда мы	2	1
471	сравнительно с	2	1
472	предметов в	1	1
473	должны быть	7	1
474	к тому	4	1
475	этот переход	1	1
476	а что	1	1
477	него а	1	1
478	что при	5	1
479	где он	1	1
480	ничего общего	2	1
481	и это	3	1
482	можно и	1	1
483	которых и	2	1
484	с ее	2	1
485	как не	1	1
486	на другой	1	1
487	только при	2	1
488	но во-первых	2	1
489	что делает	1	1
490	человеку но	2	1
491	щучьему веленью	1	1
492	то время	1	1
493	всей своей	1	1
494	приводит к	1	1
495	роль в	1	1
496	мы заключаем	1	1
497	чтобы дать	1	1
498	на нее	1	1
499	которых нельзя	1	1
500	здесь нет	1	1
501	к первому	3	1
502	является в	1	1
503	для этого	2	1
504	по мере	6	1
505	с ним	3	1
506	смысле и	1	1
507	все его	1	1
508	в виду	2	1
509	там в	1	1
510	можно бы	4	1
511	слова а	1	1
512	о нем	1	1
513	должны бы	2	1
514	стороны их	1	1
515	внимание на	1	1
516	и весь	1	1
517	одного из	2	1
518	мог бы	2	1
519	на что	2	1
520	можно заметить	2	1
521	и связь	1	1
522	на следующее	2	1
523	образом мы	1	1
524	нас в	1	1
525	эти существа	1	1
526	и эту	1	1
527	которые мы	5	1
528	кто эти	1	1
529	бы в	4	1
530	говорит он	4	1
531	тем более	2	1
532	и следовательно	2	1
533	и об	1	1
534	как вообще	1	1
535	кругу явлений	1	1
536	но так	1	1
537	один из	1	1
538	но с	2	1
539	части его	1	1
540	животное или	1	1
541	что даже	2	1
542	является посредником	1	1
543	по щучьему	1	1
544	к их	1	1
545	по мнению	3	1
546	но то	1	1
547	а только	4	1
548	б мы	2	1
549	из которого	3	1
550	есть чисто	1	1
551	с двумя	1	1
552	не можем	2	1
553	только на	3	1
554	народов не	1	1
555	друг за	1	1
556	до появления	1	1
557	в начале	2	1
558	когда оно	1	1
559	очевидно что	3	1
560	был бы	1	1
561	одно из	3	1
562	не для	1	1
563	друг друга	5	1
564	речь и	2	1
565	представляет ли	1	1
566	заметить что	2	1
567	не из	3	1
568	и вместе	2	1
569	менее он	1	1
570	перейти к	2	1
571	которые как	1	1
572	со стороны	8	1
573	дают знать	1	1
574	не один	1	1
575	нельзя сказать	1	1
576	говорить и	1	1
577	именно в	1	1
578	к которому	3	1
579	как же	1	1
580	если мы	3	1
581	и затем	1	1
582	что не	10	1
583	его из	1	1
584	прежде всего	4	1
585	только по	2	1
586	притом не	4	1
587	не было	4	1
588	которые не	2	1
589	бы назвать	1	1
590	ничем не	1	1
591	зависит от	5	1
592	человеческой жизни	1	1
593	именно так	1	1
594	человек в	1	1
595	понятие о	1	1
596	для человека	2	1
597	под влиянием	2	1
598	виде в	1	1
599	даже при	1	1
600	есть следствие	1	1
601	или по	1	1
602	то можно	1	1
603	за другом	1	1
604	например если	2	1
605	над ним	1	1
606	что за	1	1
607	на которое	1	1
608	тому как	4	1
609	что же	2	1
610	быть только	5	1
611	в мир	1	1
612	точность и	1	1
613	человек всегда	1	1
614	доходят до	2	1
615	близких к	1	1
616	как будто	2	1
617	или другого	1	1
618	происходит с	1	1
619	как предмет	2	1
620	болезнь и	1	1
621	видно что	2	1
622	получает от	1	1
623	от нас	2	1
624	мере того	3	1
625	на одной	1	1
626	жизненная сила	1	1
627	в более	4	1
628	то будет	1	1
629	для выражения	1	1
630	к пониманию	1	1
631	она может	3	1
632	сколько бы	1	1
633	не объясняет	1	1
634	он по	1	1
635	в результате	1	1
636	того с	1	1
637	жизни и	2	1
638	не представляет	1	1
639	еще более	2	1
640	не будучи	1	1
641	будто бы	1	1
642	но если	2	1
643	к ее	1	1
644	нем самом	5	1
645	иначе чем	1	1
646	это все	1	1
647	их с	1	1
648	пришел к	1	1
649	все к	1	1
650	никакой связи	1	1
651	по которой	1	1
652	в голову	1	1
653	но эти	2	1
654	это так	1	1
655	что вообще	1	1
656	в своих	4	1
657	по поводу	3	1
658	тем самым	4	1
659	от огня	1	1
660	как на	3	1
661	они не	1	1
