N	2gram	Vygotskiy__2	StatiiOP
107	связь с	2	4
108	он говорит	3	4
109	в течение	2	4
110	это есть	2	4
111	что здесь	2	4
112	в смысле	1	4
113	и для	2	4
114	в отдельных	2	4
115	но это	1	4
116	сказать что	6	4
117	в своей	4	4
118	из этого	1	4
119	во всяком	7	4
120	я и	1	3
121	по мнению	1	3
122	говорить о	2	3
123	он был	1	3
124	с его	4	3
125	и наконец	1	3
126	гораздо раньше	1	3
127	все эти	3	3
128	и если	1	3
129	на этом	1	3
130	в другом	2	3
131	нет в	1	3
132	о которых	3	3
133	показывает что	1	3
134	несмотря на	4	3
135	в их	2	3
136	и более	2	3
137	тому что	1	3
138	во время	3	3
139	на язык	2	3
140	связи с	9	3
141	и здесь	1	3
142	что все	4	3
143	нельзя не	1	3
144	в словах	1	3
145	со стороны	3	3
146	на вопрос	4	3
147	и что	8	3
148	по этому	6	3
149	раньше чем	2	3
150	у которого	1	3
151	и его	4	3
152	вот что	1	3
153	уже в	5	3
154	для него	3	3
155	так как	4	3
156	в некоторых	2	3
157	в системе	1	3
158	как раз	4	3
159	не является	9	3
160	к которому	6	3
161	что для	3	3
162	одной стороны	7	3
163	до конца	1	3
164	с которым	1	3
165	что мы	9	3
166	в связи	6	3
167	каждая из	2	3
168	с этой	2	3
169	тем более	3	3
170	к этому	4	3
171	в виде	1	3
172	ср с	1	3
173	речь идет	2	2
174	самом деле	6	2
175	такое же	1	2
176	той же	2	2
177	в сущности	9	2
178	того же	3	2
179	еще у	1	2
180	которое он	1	2
181	во всех	2	2
182	важно отметить	2	2
183	то он	2	2
184	но как	1	2
185	только тогда	2	2
186	с которыми	1	2
187	нет и	2	2
188	что они	3	2
189	что именно	3	2
190	более и	1	2
191	его к	2	2
192	в самом	11	2
193	формы в	1	2
194	он делает	1	2
195	и тот	1	2
196	имеем в	1	2
197	так сказать	1	2
198	о которой	1	2
199	том чтобы	4	2
200	и по	3	2
201	но все	2	2
202	и может	1	2
203	а по	1	2
204	заключается в	8	2
205	случаях и	1	2
206	известно что	1	2
207	ее в	2	2
208	а с	4	2
209	мы не	10	2
210	в развитии	26	2
211	такой же	1	2
212	и тогда	2	2
213	нас не	1	2
214	в такой	2	2
215	что нужно	1	2
216	в которых	3	2
217	точку зрения	6	2
218	которые в	1	2
219	для этого	3	2
220	в отношении	6	2
221	как можно	1	2
222	что эта	6	2
223	самого начала	1	2
224	как о	1	2
225	дело не	1	2
226	тогда когда	5	2
227	одна из	1	2
228	много общего	1	2
229	к этим	1	2
230	так чтобы	1	2
231	не имеет	4	2
232	никогда не	8	2
233	слова как	1	2
234	этих двух	2	2
235	он хочет	1	2
236	от того	2	2
237	начиная с	1	2
238	могут быть	2	2
239	к тому	7	2
240	не встречается	1	2
241	для его	1	2
242	любопытно что	1	2
243	для того	10	2
244	на это	1	2
245	должен быть	2	2
246	это такое	1	2
247	как мы	6	2
248	то она	1	2
249	с ее	2	2
250	в виду	6	2
251	говорит и	1	2
252	без всякого	2	2
253	на основе	7	2
254	с самого	1	2
255	что у	3	2
256	или в	3	2
257	и которые	1	2
258	нас к	2	2
259	одного из	1	2
260	с одной	7	2
261	что его	4	2
262	и во	1	2
263	этому поводу	3	2
264	а потому	1	2
265	и только	3	2
266	и других	2	2
267	движения в	1	2
268	все время	3	2
269	отказ от	1	2
270	и ее	3	2
271	него есть	1	2
272	то и	1	2
273	что если	2	2
274	имеют не	1	2
275	при помощи	4	2
276	одно из	1	2
277	цели и	1	2
278	мы находим	6	2
279	вовсе не	6	2
280	при всей	1	2
281	должен был	1	2
282	заметить что	2	2
283	или иной	2	2
284	до сих	1	2
285	не потому	2	2
286	в предисловии	4	2
287	стал бы	1	2
288	что не	1	2
289	вместе с	6	2
290	но не	3	2
291	предисловии к	4	2
292	том смысле	1	2
293	этого слова	3	2
294	сих пор	1	2
295	один из	1	2
296	с элементами	1	2
297	в результате	3	2
298	этого термина	1	2
299	только что	3	2
300	все более	1	2
301	одной из	3	2
302	к этой	3	2
303	гораздо более	1	2
304	как известно	6	1
305	ту же	2	1
306	за пределы	2	1
307	в обычном	1	1
308	также и	2	1
309	до него	1	1
310	не признать	1	1
311	сам по	1	1
312	и то	1	1
313	смысле слова	5	1
314	на самом	3	1
315	переход от	4	1
316	поведения здесь	1	1
317	идет о	3	1
318	роль этого	1	1
319	и так	1	1
320	не хочет	1	1
321	речи на	1	1
322	по преимуществу	1	1
323	и до	3	1
324	собственном смысле	3	1
325	видеть в	1	1
326	из всех	2	1
327	есть не	1	1
328	ни у	1	1
329	вопрос о	5	1
330	ответить на	1	1
331	из своих	1	1
332	речи чем	1	1
333	еще до	1	1
334	он действует	1	1
335	эпохи в	1	1
336	что можно	3	1
337	и он	1	1
338	мн др	1	1
339	развитии в	1	1
340	которую можно	2	1
341	и много	1	1
342	между собой	1	1
343	и мн	1	1
344	то мы	1	1
345	других источников	1	1
346	тот или	1	1
347	мышления как	5	1
348	два основных	1	1
349	мы будем	3	1
350	тех же	1	1
351	очевидно что	3	1
352	а и	1	1
353	которые не	2	1
354	мы снова	1	1
355	чем же	1	1
356	в истории	6	1
357	опирается на	1	1
358	показать что	5	1
359	что как	3	1
360	в своем	9	1
361	в одних	1	1
362	однако не	1	1
363	и где	1	1
364	применении к	1	1
365	когда он	3	1
366	целый ряд	2	1
367	вопросом о	2	1
368	и как	2	1
369	оказывается в	1	1
370	не являются	1	1
371	но эта	3	1
372	более или	2	1
373	от этого	2	1
374	для которого	3	1
375	наблюдал в	1	1
376	еще на	1	1
377	представляет собой	2	1
378	думать что	1	1
379	еще один	2	1
380	в известном	2	1
381	в дальнейшем	1	1
382	как он	6	1
383	но на	3	1
384	всей его	2	1
385	что она	3	1
386	по словам	1	1
387	в нем	1	1
388	связанные с	1	1
389	дети как	1	1
390	забывает о	1	1
391	стороны а	1	1
392	которая является	1	1
393	свою собственную	2	1
394	он должен	2	1
395	же это	2	1
396	этого вопроса	1	1
397	не к	1	1
398	что еще	1	1
399	свое время	1	1
400	существу это	1	1
401	говорит следующее	1	1
402	автора от	1	1
403	подход к	2	1
404	смысле в	1	1
405	мышления с	2	1
406	а затем	1	1
407	самого автора	2	1
408	к другу	1	1
409	этих форм	1	1
410	на этой	2	1
411	зрения на	1	1
412	говорит за	1	1
413	интересов и	1	1
414	которая как	1	1
415	которым он	1	1
416	в ином	2	1
417	он является	2	1
418	элементов речи	1	1
419	рядом с	1	1
420	к которым	4	1
421	мы располагаем	1	1
422	во внимание	1	1
423	мы видели	6	1
424	смысле с	1	1
425	никакого смысла	1	1
426	мы знаем	7	1
427	чем в	2	1
428	в первые	3	1
429	можно считать	2	1
430	произведение с	1	1
431	нисколько не	2	1
432	или менее	2	1
433	что значит	1	1
434	как по	2	1
435	и при	1	1
436	сказать так	1	1
437	не во	1	1
438	этому пути	1	1
439	из анализа	1	1
440	то его	1	1
441	могло бы	1	1
442	одном из	1	1
443	и той	2	1
444	поэтому в	1	1
445	друг другу	1	1
446	автора который	1	1
447	эту пору	3	1
448	том же	2	1
449	бы быть	1	1
450	с так	1	1
451	по себе	7	1
452	даже в	4	1
453	что есть	1	1
454	дело в	1	1
455	того как	4	1
456	на него	1	1
457	к изучению	1	1
458	которого он	1	1
459	в деятельности	1	1
460	иметь в	1	1
461	того чтобы	12	1
462	значение этого	1	1
463	смысле что	1	1
464	не могло	2	1
465	вытекает из	3	1
466	казалось бы	8	1
467	благодаря тому	1	1
468	к вопросу	2	1
469	в самой	3	1
470	или как	2	1
471	того в	1	1
472	как она	1	1
473	по своей	6	1
474	друг друга	5	1
475	о детской	3	1
476	две функции	1	1
477	он забывает	2	1
478	тесной связи	1	1
479	перед ним	1	1
480	и со	1	1
481	сравнить с	1	1
482	его мышления	1	1
483	когда мы	1	1
484	и другой	2	1
485	же самое	2	1
486	можно сравнить	1	1
487	его с	2	1
488	что является	1	1
489	развития который	1	1
490	в любых	1	1
491	бы он	1	1
492	той или	2	1
493	здесь же	1	1
494	слова с	1	1
495	протяжении всего	2	1
496	образом но	1	1
497	жизни уже	1	1
498	внимание значение	1	1
499	для себя	3	1
500	как они	1	1
501	приходит к	1	1
502	он решает	1	1
503	и о	1	1
504	которого мы	1	1
505	здесь не	1	1
506	в ее	1	1
507	в собственном	3	1
508	на основной	1	1
509	последнее время	5	1
510	своей задачей	1	1
511	в пределах	1	1
512	приводит к	5	1
513	его работа	1	1
514	с языком	1	1
515	на том	2	1
516	и сам	3	1
517	по аналогии	1	1
518	чтобы дать	1	1
519	можно было	5	1
520	не за	1	1
521	эти факты	1	1
522	те же	3	1
523	особенно в	1	1
524	важна что	1	1
525	том как	1	1
526	но у	1	1
527	является в	1	1
528	основана на	1	1
529	о котором	1	1
530	и вообще	2	1
531	по мере	1	1
532	с ним	3	1
533	стремление к	1	1
534	но здесь	1	1
535	находится в	2	1
536	уже сейчас	1	1
537	которого можно	1	1
538	в применении	2	1
539	и должно	1	1
540	вот почему	3	1
541	и т.д	12	1
542	развития как	1	1
543	язык и	1	1
544	и который	1	1
545	может не	1	1
546	как у	2	1
547	вопросу о	1	1
548	жизни он	2	1
549	связь между	5	1
550	которых в	1	1
551	эти два	1	1
552	ним и	1	1
553	что и	2	1
554	знаем об	4	1
555	пути и	1	1
556	есть с	1	1
557	этого периода	1	1
558	иной мере	1	1
559	возникает вопрос	1	1
560	вообще и	1	1
561	именно в	2	1
562	выше в	1	1
563	которая и	1	1
564	также в	1	1
565	в свете	1	1
566	для самого	1	1
567	которое если	1	1
568	это приводит	1	1
569	указывает что	2	1
570	известном смысле	1	1
571	показывают что	1	1
572	но так	1	1
573	мы сталкиваемся	1	1
574	в двух	1	1
575	его в	1	1
576	и значением	3	1
577	о двух	1	1
578	мне кажется	2	1
579	как нечто	2	1
580	который в	4	1
581	являются в	1	1
582	между этими	1	1
583	вопрос об	2	1
584	это же	3	1
585	характерной для	1	1
586	для всех	4	1
587	именно на	1	1
588	конечно не	1	1
589	которому он	1	1
590	не можем	3	1
591	раз в	2	1
592	ни одного	1	1
593	вернуться к	3	1
594	первое и	1	1
595	время является	1	1
596	является не	1	1
597	для сравнения	1	1
598	не дает	2	1
599	в данной	1	1
600	из них	3	1
601	что сама	1	1
602	он принадлежит	1	1
603	это обстоятельство	2	1
604	и их	5	1
605	тогда он	1	1
606	слова в	1	1
607	содержания и	1	1
608	в одном	2	1
609	свою точку	1	1
610	в современном	1	1
611	как его	1	1
612	но что	2	1
613	он о	1	1
614	того или	1	1
615	во всей	5	1
616	характерны для	1	1
617	в других	2	1
618	указание на	4	1
619	в очень	1	1
620	чтобы показать	1	1
621	из двух	3	1
622	не были	1	1
623	в данный	1	1
624	и из	2	1
625	на примере	1	1
626	то это	1	1
627	связаны с	1	1
628	и тех	1	1
629	а именно	1	1
630	более резкой	1	1
631	еще и	1	1
632	на которые	1	1
633	окружающей его	1	1
634	могут иметь	1	1
635	этой форме	1	1
636	по тем	1	1
637	часты и	1	1
638	отдает себе	2	1
639	целым рядом	1	1
640	языка не	1	1
641	долгое время	1	1
642	человека под	1	1
643	там где	6	1
644	речи и	15	1
645	более глубокое	1	1
646	как говорит	2	1
647	для этой	1	1
648	виде в	1	1
649	течение лет	1	1
650	с помощью	5	1
651	вступает в	1	1
652	в частности	6	1
653	нет надобности	1	1
654	эти слова	1	1
655	как эти	1	1
656	первые годы	2	1
657	этой основной	1	1
658	в данном	3	1
659	видит в	2	1
660	это были	1	1
661	наряду с	2	1
662	в той	1	1
663	и этот	1	1
664	этой последней	1	1
665	смысле этого	3	1
666	доказательств того	1	1
667	тому как	2	1
668	что же	2	1
669	когда она	2	1
670	по существу	5	1
671	должно быть	2	1
672	личность как	1	1
673	и различные	2	1
674	направления в	1	1
675	но для	2	1
676	не больше	1	1
677	одновременно с	1	1
678	в книге	2	1
679	однако и	2	1
680	об отношении	3	1
681	по принципу	1	1
682	это как	1	1
683	а к	1	1
684	всю фактическую	1	1
685	совершенно иной	1	1
686	для нас	4	1
687	и все	3	1
688	у них	2	1
689	или нет	1	1
690	бы в	1	1
691	вообще в	2	1
692	хотя бы	4	1
693	находим в	1	1
694	в связь	1	1
695	сверх того	1	1
696	очень хорошо	2	1
697	которым мы	5	1
698	этих вещей	1	1
699	в позднейшей	1	1
700	он наблюдал	1	1
701	какой степени	1	1
702	не знает	1	1
703	но можно	1	1
704	и возникает	1	1
705	но этот	1	1
706	которые всегда	1	1
707	от второго	1	1
708	и еще	1	1
709	уже эти	1	1
710	в свое	1	1
711	они возникли	1	1
712	сказать по	1	1
713	также не	1	1
714	этой точки	1	1
715	только не	1	1
716	и эта	2	1
717	так же	4	1
718	все что	5	1
719	они не	3	1
