N	2gram	Trubetskoy_1	Istorich
439	всем мире	1	1
440	конечно не	5	1
441	с нею	3	1
442	не можем	2	1
443	в большинстве	3	1
444	чтобы он	1	1
445	тем чтобы	3	1
446	в начале	2	1
447	или даже	1	1
448	и обратно	1	1
449	дает ему	1	1
450	к своим	1	1
451	он имеет	1	1
452	что данный	1	1
453	и их	1	1
454	могло бы	1	1
455	он весь	1	1
456	мы рассмотрели	1	1
457	себя от	3	1
458	окажется очень	1	1
459	случае не	1	1
460	создателей и	1	1
461	тогда как	2	1
462	от того	4	1
463	и вместе	2	1
464	своей будущей	1	1
465	бы это	1	1
466	были бы	2	1
467	и прежде	1	1
468	с другом	14	1
469	себя и	5	1
470	только к	3	1
471	а на	1	1
472	которые не	1	1
473	на этот	1	1
474	которых мы	1	1
475	и давать	1	1
476	она может	3	1
477	ничем не	1	1
478	на эту	2	1
479	бы таким	2	1
480	в руках	1	1
481	роль и	1	1
482	всей той	1	1
483	играют в	1	1
484	к себе	2	1
485	друга в	1	1
486	только часто	1	1
487	многих случаях	1	1
488	и будут	3	1
489	в область	1	1
490	для создания	1	1
491	смысле этого	1	1
492	не видят	1	1
493	как бы	4	1
494	какой-нибудь одной	1	1
495	то к	1	1
496	друг с	14	1
497	человек с	1	1
498	что же	4	1
499	этого слова	1	1
500	с этой	1	1
501	своей жизни	1	1
502	только для	2	1
503	все это	6	1
504	в один	1	1
505	но для	2	1
506	к вопросу	4	1
507	при таком	1	1
508	войти в	1	1
509	та форма	1	1
510	который нельзя	1	1
511	видно из	1	1
512	которая в	1	1
513	человек и	1	1
514	на которой	2	1
515	но когда	1	1
516	вступила в	1	1
517	переходил в	1	1
518	они имеют	1	1
519	все они	3	1
520	могут в	1	1
521	была бы	1	1
522	но можно	1	1
523	бы его	2	1
524	это и	1	1
525	из этого	3	1
526	у которых	1	1
527	только они	1	1
528	это в	2	1
529	как на	8	1
530	в таком	2	1
531	том числе	1	1
