N	2gram	Tiupa_Disk_1	Problemy
253	лежит в	1	2
254	отличается от	2	2
255	должны быть	3	2
256	указывает на	2	2
257	для себя	4	2
258	в конце	1	2
259	не могу	1	2
260	особенно в	1	2
261	времени и	3	2
262	в плоскости	1	2
263	с человеком	2	2
264	не был	1	2
265	от одного	1	2
266	в форме	2	2
267	для определенного	1	2
268	того что	3	2
269	этом смысле	1	2
270	быть и	1	2
271	к различным	2	2
272	одного сознания	1	2
273	уже в	2	2
274	то и	1	2
275	его и	1	2
276	может служить	1	2
277	мы можем	1	2
278	каждый из	1	2
279	автора как	1	2
280	с другим	1	2
281	а с	5	2
282	и др	2	2
283	что не	4	2
284	в творчестве	1	2
285	по своему	3	2
286	если оно	1	2
287	для понимания	2	2
288	например в	2	2
289	этого слова	1	2
290	установки и	1	2
291	высказывания и	2	2
292	между собой	2	2
293	хотя бы	3	2
294	отношении к	1	2
295	не есть	2	2
296	с ними	1	2
297	сказать что	3	2
298	их с	1	2
299	речи как	2	2
300	в своих	3	2
301	он пишет	1	2
302	который не	1	2
303	значение в	1	2
304	в таком	1	2
305	во всяком	2	2
306	таком случае	1	1
307	этом пункте	1	1
308	на самом	1	1
309	это и	1	1
310	в чужой	1	1
311	значение однако	1	1
312	и должны	1	1
313	и есть	2	1
314	мысли а	1	1
315	между двумя	1	1
316	видеть в	1	1
317	одним из	2	1
318	в повестях	1	1
319	и само	1	1
320	собой как	1	1
321	всех его	1	1
322	из своих	1	1
323	ибо стиль	1	1
324	но она	1	1
325	принадлежит к	1	1
326	и тем	2	1
327	их к	1	1
328	ему в	2	1
329	первого и	2	1
330	меньшей степени	1	1
331	более глубокий	1	1
332	на них	1	1
333	служит для	2	1
334	иного рода	1	1
335	и главное	1	1
336	различия между	3	1
337	с одной	9	1
338	но как	2	1
339	точка зрения	2	1
340	если в	1	1
341	этот тон	1	1
342	в новом	2	1
343	нет и	1	1
344	из важнейших	1	1
345	имеет громадное	1	1
346	учение о	1	1
347	идет о	1	1
348	вследствие чего	1	1
349	в рамках	5	1
350	в особом	2	1
351	не согласиться	1	1
352	данного типа	1	1
353	просто как	1	1
354	я к	1	1
355	литературного жанра	2	1
356	и художественного	1	1
357	всего как	1	1
358	себе не	3	1
359	к чему	1	1
360	точкой зрения	2	1
361	отношения с	1	1
362	без учета	1	1
363	в нашем	1	1
364	следы и	1	1
365	которые в	1	1
366	и пространства	1	1
367	рассказчика в	1	1
368	следующей главе	1	1
369	в этой	2	1
370	речи но	1	1
371	сознания с	1	1
372	другом случае	1	1
373	эпохи и	2	1
374	себе вопрос	1	1
375	человек не	1	1
376	что она	1	1
377	для разработки	1	1
378	или иному	1	1
379	не к	1	1
380	собой не	1	1
381	однако он	1	1
382	характер в	1	1
383	что ни	1	1
384	и по	2	1
385	на этом	2	1
386	однако в	3	1
387	значительной степени	2	1
388	не следует	2	1
389	этом последнем	1	1
390	слова не	1	1
391	всегда строится	1	1
392	этом он	1	1
393	в мире	1	1
394	двумя пределами	1	1
395	себя не	1	1
396	говорить не	1	1
397	с целью	1	1
398	речью и	1	1
399	с другими	1	1
400	как к	2	1
401	по природе	5	1
402	и мы	1	1
403	приходит в	1	1
404	контексте собственного	1	1
405	оно стремится	1	1
406	стоит на	1	1
407	произведении и	1	1
408	и романа	1	1
409	слово имеет	1	1
410	их как	1	1
411	их взаимоотношения	1	1
412	в ее	3	1
413	не всегда	2	1
414	несмотря на	1	1
415	о чем	2	1
416	как целое	1	1
417	в научной	1	1
418	не мог	1	1
419	несет в	1	1
420	к мысли	2	1
421	в г	2	1
422	во второй	1	1
423	или точнее	1	1
424	свою речь	1	1
425	не становится	1	1
426	в книге	1	1
427	что вся	1	1
428	совершаются в	1	1
429	что до	1	1
430	его разновидностях	1	1
431	оно живет	1	1
432	нельзя понять	1	1
433	от его	1	1
434	героя то	1	1
435	по крайней	2	1
436	и эти	1	1
437	лежит не	1	1
438	том и	1	1
439	людей между	1	1
440	все но	1	1
441	высказывания в	6	1
442	как точка	1	1
443	того о	1	1
444	стоит в	1	1
445	но они	2	1
446	что с	2	1
447	виду что	1	1
448	друг друга	1	1
449	теоретическом смысле	1	1
450	в основе	7	1
451	о них	1	1
452	действующие лица	1	1
453	появляется в	1	1
454	в структуре	1	1
455	не могло	2	1
456	для всего	1	1
457	не имеет	1	1
458	нельзя не	2	1
459	а порой	1	1
460	только его	1	1
461	не исчерпывается	1	1
462	таково слово	1	1
463	при наличии	1	1
464	речи не	1	1
465	этих двух	1	1
466	по своей	11	1
467	связи с	4	1
468	им и	1	1
469	здесь возможны	1	1
470	героя а	1	1
471	их по	1	1
472	формы для	1	1
473	особое внимание	1	1
474	и далеко	1	1
475	настоящего времени	1	1
476	не от	2	1
477	такие же	1	1
478	интонации и	1	1
479	диалогические отношения	2	1
480	типа но	1	1
481	возможности но	1	1
482	же самое	2	1
483	числе и	2	1
484	нашего рассмотрения	1	1
485	всего в	1	1
486	с авторской	1	1
487	здесь они	1	1
488	его с	1	1
489	но сама	1	1
490	где нет	1	1
491	не делает	1	1
492	предмет о	1	1
493	но только	1	1
494	но по	1	1
495	с ее	2	1
496	не всякая	1	1
497	как не	3	1
498	своей речи	1	1
499	быть еще	1	1
500	и про	1	1
501	те же	1	1
502	не с	3	1
503	здесь как	1	1
504	живет в	1	1
505	мог бы	1	1
506	письмо как	1	1
507	еще в	3	1
508	слову в	1	1
509	понятно что	1	1
510	поэтому в	1	1
511	жанра в	4	1
512	которая в	1	1
513	и вообще	2	1
514	одно это	1	1
515	в позднейшем	1	1
516	в построении	2	1
517	в смысле	1	1
518	зрения на	3	1
519	чего она	1	1
520	среди всех	1	1
521	один голос	1	1
522	на что	1	1
523	можно сказать	5	1
524	в значительной	2	1
525	нас в	1	1
526	котором они	1	1
527	определение и	1	1
528	и всю	1	1
529	и во	2	1
530	она здесь	2	1
531	как жанр	3	1
532	во втором	4	1
533	этого высказывания	1	1
534	сюда же	1	1
535	крайней мере	2	1
536	это лишь	1	1
537	романа в	1	1
538	человека как	1	1
539	и существенно	1	1
540	в каких	1	1
541	большей или	2	1
542	что здесь	1	1
543	лишь часть	1	1
544	один из	3	1
545	согласиться с	1	1
546	одной из	4	1
547	в какой	2	1
548	и действительно	1	1
549	и весьма	1	1
550	еще и	1	1
551	он уже	1	1
552	всяком случае	1	1
553	не остаются	1	1
554	в уста	1	1
555	в качестве	34	1
556	человека эта	1	1
557	вопроса о	1	1
558	на определенной	1	1
559	здесь же	1	1
560	или даже	2	1
561	в данной	3	1
562	за ним	1	1
563	в теоретическом	1	1
564	в известной	1	1
565	в прозе	1	1
566	как их	2	1
567	целом его	1	1
568	сами по	2	1
569	я в	1	1
570	содержания а	1	1
571	при всей	3	1
572	не о	1	1
573	не случайно	1	1
574	к чужой	1	1
575	но уже	1	1
576	повесть о	1	1
577	как будто	1	1
578	и делает	1	1
579	или ином	1	1
580	реплики в	1	1
581	и строго	1	1
582	о которых	1	1
583	не было	7	1
584	социальной ситуации	1	1
585	никого не	2	1
586	из двух	2	1
587	одной стороны	9	1
588	и т.п	12	1
589	оно лишь	1	1
590	его себе	1	1
591	не обязательно	4	1
592	а именно	1	1
593	том как	1	1
594	лица в	1	1
595	к которому	2	1
596	или меньшей	2	1
597	чем он	2	1
598	говорит о	1	1
599	равной степени	1	1
600	связано с	1	1
601	от этого	1	1
602	для подтверждения	1	1
603	однако и	2	1
604	его как	2	1
605	одну из	2	1
606	случиться и	1	1
607	его собственной	1	1
608	не то	1	1
609	здесь имеет	1	1
610	на слово	1	1
611	в связи	1	1
612	с помощью	1	1
613	следовало бы	1	1
614	повестях белкина	1	1
615	сама является	1	1
616	вместе с	1	1
617	конкретном случае	1	1
618	к устному	2	1
619	и потому	3	1
620	как это	1	1
621	влияния на	2	1
622	до настоящего	1	1
623	в речах	1	1
624	из уст	2	1
625	принадлежащий к	1	1
626	и ведет	1	1
627	же их	1	1
628	что служит	1	1
629	ли не	3	1
630	про себя	1	1
631	в различные	1	1
632	утверждение о	1	1
633	в основном	1	1
634	конкретное высказывание	1	1
635	о его	1	1
636	в начале	2	1
637	дистанцию между	1	1
638	свой диапазон	1	1
639	которой он	1	1
640	к другим	2	1
641	о мире	1	1
642	при всем	1	1
643	сюжетом но	1	1
644	в следующей	1	1
645	известной степени	2	1
646	высказывания два	1	1
647	не имея	2	1
648	этот процесс	1	1
649	и от	1	1
650	тем более	1	1
651	я всегда	1	1
652	о котором	2	1
653	это как	1	1
654	своей собственной	2	1
655	а к	1	1
656	себя самого	1	1
657	в большей	1	1
658	в равной	2	1
659	все еще	1	1
660	отношением к	1	1
661	на более	1	1
662	высказывания по	1	1
663	и речью	1	1
664	автора в	2	1
665	но оно	1	1
666	и другой	1	1
667	в объект	1	1
668	строится на	1	1
669	единство высказывания	1	1
670	и другие	1	1
671	это в	2	1
672	всем своим	1	1
673	к этому	2	1
674	том числе	2	1
675	они не	2	1
676	речевого потока	1	1
