N	2gram	Propp_Russ_1	Problema
179	в целом	2	3
180	из этих	4	3
181	труды по	1	3
182	в случае	1	3
183	при этом	6	3
184	и по	8	3
185	здесь мы	1	3
186	его в	1	3
187	для них	3	3
188	с тем	8	3
189	несмотря на	3	3
190	и того	1	3
191	не во	1	3
192	нас не	2	3
193	должны были	2	3
194	но эта	1	3
195	тому что	4	3
196	иной раз	1	3
197	при всех	1	3
198	тогда когда	1	3
199	одна из	4	3
200	в основе	1	3
201	можно судить	1	3
202	слова как	1	3
203	как только	1	3
204	не знает	1	3
205	оно не	1	3
206	если же	1	3
207	она не	2	3
208	ничего общего	2	3
209	на том	1	3
210	имеется в	1	3
211	для этого	2	3
212	иное как	2	3
213	внимание на	1	3
214	но мы	1	3
215	нас в	1	3
216	говорить об	1	3
217	в свете	2	3
218	и наконец	1	3
219	один из	8	3
220	по этому	3	3
221	все на	1	3
222	уже в	1	3
223	в нашей	1	3
224	и их	4	3
225	что для	1	3
226	относятся к	2	3
227	тому как	1	3
228	значений слова	1	3
229	к понятию	1	3
230	к тому	4	3
231	всем этим	1	3
232	о котором	1	3
233	мы должны	2	3
234	только как	1	3
235	не что	2	3
236	в своих	2	3
237	точно так	1	3
238	все что	1	3
239	то на	3	2
240	чтобы не	1	2
241	из самых	1	2
242	по преимуществу	1	2
243	в и	17	2
244	из которых	1	2
245	зависимости от	1	2
246	на некоторые	1	2
247	в ней	2	2
248	представляет собой	4	2
249	во всех	4	2
250	себе и	1	2
251	и свои	1	2
252	которые не	3	2
253	в той	1	2
254	независимо от	2	2
255	общего с	1	2
256	перед нами	1	2
257	с понятием	1	2
258	значения как	1	2
259	во многих	5	2
260	все другие	1	2
261	он не	1	2
262	не значит	2	2
263	его от	2	2
264	подобно тому	1	2
265	и ее	1	2
266	но все	3	2
267	русском языке	1	2
268	как они	2	2
269	об этом	9	2
270	к другу	2	2
271	на этой	2	2
272	входит в	4	2
273	и мы	1	2
274	в них	6	2
275	говорится о	2	2
276	многие другие	2	2
277	точки зрения	3	2
278	имеет ничего	1	2
279	и при	1	2
280	в советской	1	2
281	что до	1	2
282	если угодно	2	2
283	которые в	1	2
284	хотелось бы	1	2
285	что их	1	2
286	или как	1	2
287	как на	1	2
288	значение как	1	2
289	в в	2	2
290	только при	1	2
291	как знак	1	2
292	и сам	1	2
293	еще в	4	2
294	при такой	1	2
295	и поэтому	2	2
296	что каждый	1	2
297	а также	3	2
298	к нему	1	2
299	этому поводу	2	2
300	что и	7	2
301	или может	1	2
302	друг к	2	2
303	по содержанию	3	2
304	быть и	2	2
305	содержится в	1	2
306	оказалось что	1	2
307	и действительно	1	2
308	в разные	2	2
309	будет для	1	2
310	или его	1	2
311	или в	2	2
312	в качестве	3	2
313	не так	1	2
314	значение этого	1	2
315	с этими	1	2
316	содержанию своему	1	2
317	только с	1	2
318	и а	4	2
319	каждый из	1	2
320	с нашим	1	2
321	и др	4	2
322	от другого	1	2
323	только по	2	2
324	и многие	2	2
325	например из	1	2
326	в одно	1	2
327	советской науке	1	2
328	нами как	1	2
329	вместе с	10	2
330	эта связь	1	2
331	что всякое	1	2
332	но который	1	2
333	в тех	4	2
334	думается что	1	2
335	основана на	1	2
336	при таком	1	2
337	свидетельствует о	1	2
338	или не	1	2
339	по поводу	1	2
340	слово в	1	2
341	но можно	1	2
342	в заключение	1	2
343	научное значение	2	1
344	говоря о	1	1
345	о каких	1	1
346	к их	1	1
347	же как	1	1
348	многих отношениях	1	1
349	но тем	2	1
350	тем же	1	1
351	характерное для	1	1
352	к другому	2	1
353	ту же	1	1
354	и до	2	1
355	что эти	1	1
356	должна быть	1	1
357	собственном смысле	1	1
358	с таким	1	1
359	по его	1	1
360	их и	3	1
361	на тех	2	1
362	что изучение	1	1
363	содержания слова	1	1
364	мы имеем	4	1
365	и раньше	1	1
366	что между	1	1
367	которую мы	1	1
368	изложения и	1	1
369	имеет свою	1	1
370	от своих	1	1
371	работы на	2	1
372	на себя	2	1
373	фигурируют в	1	1
374	и говорят	1	1
375	ему в	1	1
376	и был	1	1
377	советских ученых	1	1
378	он был	2	1
379	на них	1	1
380	ни одно	2	1
381	не имеющий	1	1
382	с его	1	1
383	некоторые другие	5	1
384	а следовательно	1	1
385	и и	2	1
386	это видно	1	1
387	слова м	1	1
388	входили в	1	1
389	мы сейчас	1	1
390	что во	1	1
391	как в	5	1
392	что именно	2	1
393	с такими	1	1
394	как уже	4	1
395	е с	1	1
396	основное в	1	1
397	поэтому и	1	1
398	говорится в	1	1
399	науке можно	1	1
400	очень многие	1	1
401	не приходится	1	1
402	что это	3	1
403	еще далеко	1	1
404	думать что	3	1
405	может считаться	1	1
406	ни одна	1	1
407	значение так	1	1
408	вообще а	1	1
409	в употреблении	1	1
410	и те	3	1
411	этот вывод	1	1
412	выводу что	2	1
413	в значении	1	1
414	к выводу	2	1
415	не имеют	1	1
416	только потому	1	1
417	что было	1	1
418	в нем	2	1
419	в силу	2	1
420	настоящей работе	1	1
421	на этом	3	1
422	так например	6	1
423	же не	2	1
424	и менее	1	1
425	г в	4	1
426	это не	10	1
427	на почве	1	1
428	но их	1	1
429	должен был	1	1
430	не соответствует	1	1
431	прочим в	1	1
432	с водой	1	1
433	более общей	1	1
434	дела и	1	1
435	оно имеет	1	1
436	такой же	2	1
437	зато в	1	1
438	веков в	1	1
439	еще менее	1	1
440	и односторонне	1	1
441	сам и	1	1
442	место в	1	1
443	на каждом	3	1
444	очевидным и	1	1
445	в которых	5	1
446	видно что	6	1
447	так называемое	1	1
448	не могли	1	1
449	и наоборот	1	1
450	необходимо чтобы	1	1
451	известно и	1	1
452	отличается ни	1	1
453	как можно	2	1
454	нас к	2	1
455	что есть	1	1
456	как акт	1	1
457	но они	3	1
458	критические замечания	1	1
459	только из	1	1
460	если в	3	1
461	но вместе	1	1
462	иметь в	1	1
463	многое для	1	1
464	мы указали	1	1
465	следовательно и	1	1
466	и всегда	1	1
467	совсем другое	1	1
468	во всей	1	1
469	как не	2	1
470	это слово	1	1
471	и его	1	1
472	и теперь	1	1
473	этом отношении	1	1
474	именно только	1	1
475	котором в	1	1
476	смысле в	1	1
477	а мы	2	1
478	не потому	1	1
479	не знали	2	1
480	такие же	1	1
481	в общую	1	1
482	такая точка	1	1
483	содержанию и	1	1
484	которую можно	1	1
485	или совсем	1	1
486	должны быть	1	1
487	содержанием и	1	1
488	основаны на	2	1
489	уже на	1	1
490	слова с	1	1
491	в каждом	2	1
492	когда они	1	1
493	в работах	1	1
494	думает что	1	1
495	всего этого	1	1
496	к нам	2	1
497	в собственном	1	1
498	то время	1	1
499	говорится что	3	1
500	в дальнейшем	2	1
501	они должны	1	1
502	однако эта	1	1
503	от того	1	1
504	что у	2	1
505	с собой	4	1
506	которые фигурируют	1	1
507	каждого из	1	1
508	и каждый	1	1
509	самого понятия	1	1
510	представляют собою	1	1
511	б л	1	1
512	на что	2	1
513	с ним	2	1
514	одно это	1	1
515	находится в	2	1
516	и нужно	1	1
517	вот почему	1	1
518	не означает	2	1
519	и та	1	1
520	общей форме	1	1
521	прямо и	1	1
522	или на	3	1
523	как этот	1	1
524	которых к	1	1
525	и который	1	1
526	и во	1	1
527	между тем	7	1
528	и ф	1	1
529	разных значений	1	1
530	и н	2	1
531	которые можно	2	1
532	их содержания	1	1
533	что бы	1	1
534	о своих	1	1
535	в слово	1	1
536	уже нельзя	1	1
537	судить по	2	1
538	м и	1	1
539	же можно	1	1
540	что здесь	1	1
541	взывает к	1	1
542	этот вопрос	2	1
543	в какой	2	1
544	но ни	2	1
545	и так	1	1
546	самые разнообразные	1	1
547	что нам	1	1
548	собой очень	1	1
549	рассматриваться как	1	1
550	этого видно	1	1
551	оно в	1	1
552	сами не	1	1
553	но для	1	1
554	слова если	1	1
555	а и	5	1
556	и никаких	2	1
557	не будут	1	1
558	слова в	3	1
559	в одном	3	1
560	и один	1	1
561	к ним	3	1
562	но что	2	1
563	же деле	1	1
564	общей теории	1	1
565	возможно что	1	1
566	были совершенно	1	1
567	ниже о	1	1
568	которых мы	1	1
569	когда по	1	1
570	а с	4	1
571	себя и	2	1
572	и существует	1	1
573	говорит о	1	1
574	те кто	1	1
575	самом же	1	1
576	от этого	1	1
577	и своего	1	1
578	до конца	2	1
579	не на	2	1
580	однако и	1	1
581	нет никаких	1	1
582	но оно	1	1
583	и м	14	1
584	можно будет	1	1
585	смысла не	1	1
586	и потому	2	1
587	как это	8	1
588	некоторые из	1	1
589	в москве	3	1
590	его на	1	1
591	направление в	1	1
592	в пределах	1	1
593	чем в	2	1
594	же их	1	1
595	т е	17	1
596	н а	5	1
597	и другой	3	1
598	и самих	1	1
599	между прочим	2	1
600	ближе к	1	1
601	случае он	1	1
602	в более	2	1
603	не говорить	1	1
604	этих случаях	1	1
605	тем и	2	1
606	видно из	1	1
607	в отдельных	1	1
608	года в	2	1
609	во время	14	1
610	же в	1	1
611	получают от	1	1
612	а н	18	1
613	иначе чем	1	1
614	нашей стране	1	1
615	наблюдений так	1	1
616	свете того	1	1
617	этом мы	1	1
618	в отдельности	2	1
619	есть и	1	1
620	это та	1	1
621	ii от	1	1
622	к этому	4	1
623	можно назвать	1	1
624	они не	1	1
