N	2gram	Medvedev_V_1	Formalny
218	ни одна	2	2
219	к сожалению	2	2
220	самое понятие	1	2
221	в художественном	10	2
222	перед нами	4	2
223	кроме того	1	2
224	то в	1	2
225	в которой	2	2
226	уже в	1	2
227	он в	1	2
228	элементов в	1	2
229	ее как	2	2
230	в единстве	4	2
231	отношении очень	1	2
232	в понимании	1	2
233	как увидим	1	2
234	в плане	5	2
235	из него	1	2
236	и по	3	2
237	на этом	1	2
238	борьбы и	1	2
239	они должны	2	2
240	том случае	1	2
241	разница между	1	2
242	говорить не	3	2
243	как особый	2	2
244	ни в	1	2
245	само собою	2	2
246	от него	1	2
247	должно быть	2	2
248	том что	8	2
249	в этих	1	2
250	от его	2	2
251	включая сюда	1	2
252	их в	6	2
253	произведения в	7	2
254	для этого	1	2
255	даже в	5	2
256	тому что	6	2
257	она не	3	2
258	что эта	1	2
259	нужно уметь	1	2
260	для определения	1	2
261	с теми	1	2
262	самого начала	1	2
263	не имеет	1	2
264	этими двумя	1	2
265	не по	2	2
266	в систему	1	2
267	никогда не	4	2
268	на язык	2	2
269	что на	1	2
270	если же	1	2
271	эти явления	2	2
272	и это	1	2
273	значения и	1	2
274	в ее	4	2
275	в в	1	2
276	перед необходимостью	1	2
277	и от	3	2
278	приводит к	5	2
279	было в	2	2
280	мы в	1	2
281	с ним	1	2
282	в виду	4	2
283	произведения как	5	2
284	в применении	1	2
285	является в	1	2
286	между тем	5	2
287	отметить что	2	2
288	во всей	2	2
289	это не	7	2
290	быть даже	1	2
291	если это	1	2
292	что искусство	1	2
293	статье о	1	2
294	этих элементов	1	2
295	этом смысле	1	2
296	один из	5	2
297	с ними	4	2
298	этот вопрос	3	2
299	эти утверждения	1	2
300	по этому	9	2
301	потому что	1	2
302	в качестве	11	2
303	же и	2	2
304	с нею	2	2
305	и конкретность	1	2
306	еще одну	1	2
307	является не	4	2
308	или даже	1	2
309	при помощи	3	2
310	и других	1	2
311	характерно что	1	2
312	в известной	1	2
313	в котором	3	2
314	сами по	1	2
315	в конце	3	2
316	нее не	1	2
317	образом не	3	2
318	смысла и	1	2
319	это положение	1	2
320	остается подвести	1	2
321	даже не	2	2
322	говорим о	1	2
323	основная тенденция	1	2
324	а именно	1	2
325	между ними	3	2
326	что для	3	2
327	основные тенденции	2	2
328	конце концов	2	2
329	процессе этого	1	2
330	и многие	1	2
331	при определенных	1	2
332	к его	2	2
333	как это	12	2
334	становится в	1	2
335	предисловии к	1	2
336	в той	1	2
337	применении к	1	2
338	реальной действительностью	1	2
339	произведения или	1	2
340	этого факта	1	2
341	как например	2	2
342	художественное произведение	5	2
343	является для	1	2
344	но это	1	2
345	в чем	2	2
346	не отрицает	2	2
347	их мышления	1	2
348	лишь о	1	2
349	а к	1	2
350	ее и	1	2
351	в целях	2	2
352	сказать что	5	2
353	от всех	1	2
354	равно как	4	2
355	в характере	1	2
356	какой мере	1	2
357	ее в	4	2
358	в искусстве	6	2
359	и другие	1	2
360	в таком	1	2
361	смысле что	1	2
362	как известно	2	1
363	этого положения	2	1
364	приемов в	1	1
365	литературной жизни	1	1
366	говоря о	1	1
367	таком случае	1	1
368	и через	2	1
369	художественном произведении	4	1
370	связана с	2	1
371	оно входит	1	1
372	и без	1	1
373	художественных произведений	1	1
374	пишет он	1	1
375	критики но	1	1
376	заключался в	1	1
377	из его	3	1
378	п все	1	1
379	противном случае	2	1
380	все те	1	1
381	целого произведения	1	1
382	и этот	2	1
383	обойтись без	1	1
384	поэзии и	1	1
385	их и	4	1
386	всей ее	1	1
387	самые разнообразные	1	1
388	мы имеем	3	1
389	что если	1	1
390	превратилась в	1	1
391	содержания в	1	1
392	из своих	2	1
393	реальной жизнью	1	1
394	на эти	2	1
395	что многие	2	1
396	его наоборот	1	1
397	начинается с	1	1
398	но она	1	1
399	не вполне	2	1
400	почти исключительно	1	1
401	из того	1	1
402	которое не	1	1
403	но даже	3	1
404	план как	3	1
405	как не	1	1
406	меньшей степени	2	1
407	как один	1	1
408	работы в	1	1
409	именно этого	2	1
410	именно эти	1	1
411	видят эти	1	1
412	в различных	2	1
413	художественном творчестве	6	1
414	сознания а	1	1
415	силы и	1	1
416	только тогда	1	1
417	органической связи	2	1
418	творчество во	8	1
419	оно является	2	1
420	или иное	1	1
421	и достоевский	2	1
422	его развития	1	1
423	в м	1	1
424	что во	1	1
425	оказывается не	1	1
426	общего с	1	1
427	первая тенденция	1	1
428	в своем	8	1
429	в противном	2	1
430	целом но	1	1
431	и есть	5	1
432	более или	6	1
433	следующим образом	3	1
434	это определение	1	1
435	двумя полюсами	1	1
436	следует говорить	1	1
437	так или	1	1
438	чуть ли	2	1
439	бы не	2	1
440	которые в	2	1
441	смешивают с	1	1
442	которая служит	1	1
443	всего необходимо	1	1
444	но он	1	1
445	имеем в	1	1
446	как он	2	1
447	на то	1	1
448	если он	1	1
449	но на	1	1
450	дальше и	1	1
451	иным как	1	1
452	творца и	1	1
453	они в	1	1
454	и еще	1	1
455	вот к	1	1
456	мы полагаем	1	1
457	том чтобы	2	1
458	трудностей и	1	1
459	и трудность	1	1
460	идеологического творчества	2	1
461	именно это	1	1
462	от других	1	1
463	и заключается	2	1
464	под воздействием	1	1
465	приходится говорить	2	1
466	же не	1	1
467	в определенном	1	1
468	им как	2	1
469	в другом	2	1
470	не об	2	1
471	связанных с	1	1
472	и детализации	1	1
473	также была	1	1
474	знаем не	1	1
475	в виде	1	1
476	произведения от	1	1
477	и определение	1	1
478	например с	1	1
479	выводу приходит	1	1
480	вторая тенденция	1	1
481	в новое	1	1
482	кажется что	1	1
483	не чем	1	1
484	в них	4	1
485	эти вопросы	2	1
486	ни одной	1	1
487	как об	2	1
488	подавляющем большинстве	1	1
489	в данном	1	1
490	не заметить	1	1
491	как целого	3	1
492	задача эта	2	1
493	в конкретную	1	1
494	и некоторые	1	1
495	обратимся к	1	1
496	когда все	1	1
497	систему произведения	1	1
498	и практики	1	1
499	этой области	3	1
500	или менее	6	1
501	быть признана	1	1
502	отрыве от	1	1
503	том как	3	1
504	и при	5	1
505	на своем	1	1
506	лежат в	1	1
507	при попытках	1	1
508	в подавляющем	1	1
509	что говорит	3	1
510	знаем что	2	1
511	в частном	1	1
512	народных песен	2	1
513	все они	2	1
514	вопрос о	1	1
515	об отсутствии	1	1
516	строго говоря	1	1
517	однако от	1	1
518	является только	1	1
519	эта не	2	1
520	есть его	1	1
521	не ставя	1	1
522	творчества и	1	1
523	друг другу	1	1
524	по крайней	2	1
525	как от	2	1
526	бы быть	1	1
527	не для	1	1
528	евгения онегина	1	1
529	степень его	1	1
530	теми или	1	1
531	не менее	2	1
532	типичны для	1	1
533	творчества с	1	1
534	о значении	1	1
535	эти формы	1	1
536	мышления и	1	1
537	последнем счете	1	1
538	к этим	2	1
539	на него	1	1
540	к изучению	1	1
541	пишет для	1	1
542	и имеет	1	1
543	этих фактов	1	1
544	иметь в	2	1
545	не могло	1	1
546	о методах	1	1
547	например не	2	1
548	нельзя не	1	1
549	нет места	1	1
550	помощи которой	1	1
551	художник тем	1	1
552	учения о	1	1
553	и конструктивных	1	1
554	в русском	1	1
555	к ней	1	1
556	в другую	2	1
557	он пытался	1	1
558	п в	3	1
559	далеко не	2	1
560	к работе	3	1
561	мы бы	1	1
562	только с	2	1
563	так то	1	1
564	оказывается перед	1	1
565	как будто	1	1
566	фактов и	1	1
567	многие из	2	1
568	одним из	5	1
569	шкловский в	1	1
570	у нас	2	1
571	у различных	1	1
572	он склонен	1	1
573	которая свойственна	1	1
574	которых он	1	1
575	уже о	1	1
576	форм и	1	1
577	ли не	2	1
578	отличается от	2	1
579	краеугольным камнем	1	1
580	той или	1	1
581	а белый	3	1
582	они и	1	1
583	слова с	1	1
584	любопытно что	1	1
585	в каждом	2	1
586	к пониманию	1	1
587	особый специфический	1	1
588	творчества не	1	1
589	подчеркнуть что	2	1
590	ничего общего	1	1
591	должен быть	4	1
592	же так	1	1
593	свою очередь	1	1
594	говоря уже	1	1
595	данном случае	1	1
596	развертывания произведения	1	1
597	то или	1	1
598	только то	2	1
599	и сам	1	1
600	то как	1	1
601	можно было	2	1
602	каждого из	1	1
603	в плоскости	1	1
604	это только	4	1
605	представлений и	2	1
606	не создает	1	1
607	можно сказать	4	1
608	связанная с	1	1
609	образом в	3	1
610	из основных	1	1
611	в порядке	5	1
612	вот почему	4	1
613	это то	1	1
614	о том	10	1
615	и поэтому	1	1
616	художественные произведения	1	1
617	и та	1	1
618	что перед	1	1
619	более высокой	1	1
620	светлое поле	1	1
621	с общими	1	1
622	до сих	1	1
623	с одной	2	1
624	художественной структуры	2	1
625	еще дальше	1	1
626	аналогии с	1	1
627	что его	2	1
628	по их	1	1
629	связанной с	1	1
630	и во	1	1
631	является краеугольным	1	1
632	том или	1	1
633	этому поводу	7	1
634	или иными	1	1
635	в форме	3	1
636	крайней мере	2	1
637	богатство и	1	1
638	напряженной борьбы	1	1
639	и ни	1	1
640	и смысл	1	1
641	обычное правило	1	1
642	говорить только	1	1
643	может иметь	1	1
644	поле сознания	1	1
645	полагая что	1	1
646	и самые	1	1
647	следует однако	1	1
648	познания в	4	1
649	и следует	1	1
650	происходит в	1	1
651	большей или	3	1
652	дело так	1	1
653	быть при	1	1
654	в большей	2	1
655	моменты в	1	1
656	или меньшей	3	1
657	представляют собою	2	1
658	материала в	1	1
659	согласиться с	1	1
660	справедливо говорит	1	1
661	что даже	2	1
662	в себе	6	1
663	но ни	1	1
664	истолковывая его	1	1
665	не типичны	1	1
666	и элементы	1	1
667	не имеющих	1	1
668	и так	1	1
669	но ее	1	1
670	от них	2	1
671	обычного типа	1	1
672	единстве художественного	1	1
673	к какому	1	1
674	события и	1	1
675	конечно не	1	1
676	могут иметь	1	1
677	звуков и	1	1
678	можно определить	2	1
679	этому вопросу	1	1
680	останется очень	1	1
681	сущность и	1	1
682	отдельные элементы	1	1
683	из моментов	1	1
684	который как	1	1
685	себе в	1	1
686	ведь это	1	1
687	в прозе	1	1
688	моментов в	3	1
689	живет не	2	1
690	ему принадлежит	1	1
691	к ним	1	1
692	но что	1	1
693	естественно что	2	1
694	идет в	1	1
695	с творчеством	1	1
696	или ином	1	1
697	сама по	1	1
698	перейти к	1	1
699	момент в	3	1
700	те черты	1	1
701	без того	1	1
702	со всем	1	1
703	или иначе	1	1
704	за пределы	1	1
705	не обязательно	1	1
706	и создает	1	1
707	в конкретной	2	1
708	онегина не	1	1
709	в свою	1	1
710	отдельных его	1	1
711	об образе	2	1
712	как же	1	1
713	что будет	1	1
714	говорит о	7	1
715	полагаем что	1	1
716	из тех	1	1
717	материал в	1	1
718	зависит от	2	1
719	на этот	1	1
720	поскольку она	1	1
721	литературное произведение	1	1
722	от различных	2	1
723	и самый	1	1
724	и непосредственно	2	1
725	на эту	1	1
726	что из	1	1
727	совершенно очевидно	1	1
728	художественного целого	1	1
729	если не	1	1
730	отмечает и	2	1
731	так же	3	1
732	эта теория	2	1
733	всем что	1	1
734	о различных	1	1
735	статье как	2	1
736	в светлое	1	1
737	обратил внимание	1	1
738	где же	1	1
739	о чем	2	1
740	одной стороны	2	1
741	поэтому же	1	1
742	пишет в	3	1
743	искусстве и	2	1
744	типа как	1	1
745	столь резко	2	1
746	и пытается	1	1
747	да и	1	1
748	образом на	1	1
749	однако отметить	1	1
750	всего может	1	1
751	материал для	1	1
752	них новые	1	1
753	сих пор	1	1
754	о его	2	1
755	но для	2	1
756	должны быть	2	1
757	виду что	1	1
758	особенностей в	1	1
759	часто смешивают	1	1
760	историческая жизнь	1	1
761	в книге	2	1
762	в более	1	1
763	лишь его	1	1
764	мышления в	2	1
765	такое понимание	2	1
766	чтобы понять	1	1
767	о нем	1	1
768	уже как	1	1
769	сознания в	1	1
770	для нас	1	1
771	собственно говоря	1	1
772	целый ряд	1	1
773	из себя	2	1
774	то о	2	1
775	для его	4	1
776	ее основных	1	1
777	же оно	1	1
778	мысль в	1	1
779	конечно нельзя	1	1
780	стихотворения и	1	1
781	несмотря на	1	1
782	же в	6	1
783	хотя в	1	1
784	лежит в	1	1
785	форма произведения	2	1
786	не дает	1	1
787	утверждал что	1	1
788	в системе	2	1
789	е в	2	1
790	одной из	1	1
791	не говоря	1	1
792	он я	1	1
793	можно утверждать	3	1
794	в последнем	2	1
795	по которой	1	1
796	чем иным	1	1
797	только о	2	1
798	в каком	1	1
799	можно назвать	1	1
800	как на	3	1
801	случае если	1	1
802	в своих	2	1
803	вот этот	1	1
804	и особенно	1	1
805	которая не	2	1
