N	2gram	Voloshinov_2	Myslijsy
493	одно и	3	1
494	касается до	1	1
495	же не	1	1
496	времени а	1	1
497	сознание и	1	1
498	им как	2	1
499	не сможет	1	1
500	литературного языка	1	1
501	не нашел	1	1
502	лишь в	14	1
503	его в	7	1
504	входит в	1	1
505	того или	2	1
506	было в	1	1
507	от одного	3	1
508	может стать	2	1
509	не совпадает	1	1
510	языку не	1	1
511	всю свою	1	1
512	его состав	1	1
513	еще одно	1	1
514	только одно	1	1
515	из нее	1	1
516	этого слова	5	1
517	рядом с	2	1
518	и внутренним	1	1
519	далеко не	2	1
520	и совершается	1	1
521	место и	1	1
522	нам не	1	1
523	остается в	1	1
524	нет никакого	1	1
525	приближаются к	1	1
526	или менее	2	1
527	во время	1	1
528	и другие	1	1
529	несколько слов	1	1
530	от своего	2	1
531	другим и	1	1
532	что такое	1	1
533	например голода	1	1
534	заключать в	1	1
535	в отношении	4	1
536	в котором	3	1
537	слов об	1	1
538	на известный	1	1
539	слова при	2	1
540	себе а	1	1
541	или вернее	2	1
542	они уже	2	1
543	в синтаксисе	1	1
544	его действия	1	1
545	из данного	1	1
546	выше мы	1	1
547	не понимает	1	1
548	сами по	1	1
549	грамматикой и	1	1
550	о значении	1	1
551	одни формы	1	1
552	основная ошибка	1	1
553	степень его	1	1
554	какие бы	1	1
555	а на	1	1
556	можно понимать	1	1
557	что с	1	1
558	отличное от	1	1
559	для кого	1	1
560	и проч	1	1
561	но только	1	1
562	для всего	3	1
563	самой жизни	1	1
564	ничего не	4	1
565	и весь	1	1
566	так все	1	1
567	его должно	1	1
568	языка это	1	1
569	ровно ничего	1	1
570	это слово	1	1
571	убедиться в	1	1
572	следует что	4	1
573	этом отношении	1	1
574	и делает	1	1
575	был бы	1	1
576	развиться из	1	1
577	мертвого языка	2	1
578	уже о	1	1
579	его внутренней	1	1
580	в духе	1	1
581	поэтому не	1	1
582	лежит в	2	1
583	все особенности	1	1
584	чем-то внешним	1	1
585	и другим	1	1
586	и найти	1	1
587	всегда в	1	1
588	решения и	1	1
589	необходимым и	1	1
590	из всего	2	1
591	значения и	3	1
592	а язык	1	1
593	говоря уже	1	1
594	здесь не	1	1
595	всего этого	1	1
596	жизни языка	1	1
597	в ее	3	1
598	нельзя в	1	1
599	роль в	1	1
600	различие между	2	1
601	выражения и	4	1
602	на том	1	1
603	развития языка	3	1
604	на нее	1	1
605	не с	2	1
606	мы только	3	1
607	здесь нет	1	1
608	еще в	1	1
609	сознания и	3	1
610	только внешнее	1	1
611	понятно что	1	1
612	является в	2	1
613	значении и	1	1
614	образом в	1	1
615	именно эти	2	1
616	слова а	1	1
617	приближается к	1	1
618	в другом	3	1
619	развития как	1	1
620	внимание на	1	1
621	оно лишено	1	1
622	как ее	1	1
623	притом в	1	1
624	становится уже	1	1
625	все его	2	1
626	в вопросах	1	1
627	на данном	1	1
628	или как	2	1
629	один момент	1	1
630	к нему	5	1
631	чувства на	1	1
632	с другими	3	1
633	тем язык	1	1
634	переходит в	1	1
635	должно было	1	1
636	какие мы	1	1
637	предшествующим и	1	1
638	во всей	1	1
639	и степень	1	1
640	которые он	1	1
641	и первыми	1	1
642	сомнения в	1	1
643	о единстве	1	1
644	в лице	1	1
645	это приводит	1	1
646	эти последние	2	1
647	в формах	4	1
648	на которой	1	1
649	отражения в	1	1
650	видели что	1	1
651	что конечно	1	1
652	которым мы	1	1
653	с ними	4	1
654	понимания не	1	1
655	дело с	1	1
656	что он	4	1
657	проникнуть в	1	1
658	в какой	3	1
659	особенности его	1	1
660	грамматика есть	1	1
661	в обществе	1	1
662	всяком случае	2	1
663	и ее	4	1
664	не сказать	1	1
665	вошло в	1	1
666	язык а	1	1
667	принадлежит именно	1	1
668	с которыми	1	1
669	с какой	1	1
670	уже в	2	1
671	себя в	2	1
672	в виде	2	1
673	когда оно	1	1
674	ответ на	2	1
675	мышления и	1	1
676	из них	1	1
677	языка таким	1	1
678	процесс возникновения	1	1
679	к нашему	1	1
680	него нет	1	1
681	к области	1	1
682	не находит	1	1
683	ни в	6	1
684	а понимание	1	1
685	в современном	1	1
686	и должна	1	1
687	ее не	1	1
688	но что	2	1
689	у него	2	1
690	случае не	1	1
691	формы в	1	1
692	и понимающий	1	1
693	то вопрос	1	1
694	чувствует себя	1	1
695	именно как	2	1
696	в свой	1	1
697	до сих	3	1
698	понимания в	1	1
699	два члена	2	1
700	развития прежде	1	1
701	именно в	2	1
702	стороны он	1	1
703	будет ли	2	1
704	в каких	1	1
705	как же	1	1
706	еще и	1	1
707	и затем	1	1
708	себя и	1	1
709	слово но	1	1
710	его из	3	1
711	и последующим	1	1
712	их не	1	1
713	превращается в	1	1
714	чтобы убедиться	1	1
715	более того	6	1
716	не на	2	1
717	то эти	1	1
718	и непосредственно	2	1
719	его как	1	1
720	м ы	1	1
721	а следовательно	1	1
722	понимания с	1	1
723	самим языком	1	1
724	в связи	7	1
725	в речи	2	1
726	здесь именно	1	1
727	все вообще	1	1
728	к лицу	1	1
729	слова от	1	1
730	прибавить еще	1	1
731	языке с	1	1
732	в одной	2	1
733	к более	1	1
734	только его	1	1
735	как та	1	1
736	без помощи	1	1
737	противоположные понятия	1	1
738	он говорит	1	1
739	в данном	5	1
740	лицом к	1	1
741	притом так	1	1
742	на которое	1	1
743	смысле этого	4	1
744	в ответ	1	1
745	в тех	2	1
746	когда же	1	1
747	в обратном	1	1
748	да и	3	1
749	и слушающего	1	1
750	из сил	1	1
751	направленного на	1	1
752	течение веков	1	1
753	конечно если	1	1
754	это существительное	1	1
755	и формы	3	1
756	быть признано	1	1
757	приблизиться к	1	1
758	сих пор	3	1
759	все это	1	1
760	но для	2	1
761	раскрывается в	1	1
762	говорить что	1	1
763	нее только	1	1
764	вне его	1	1
765	от особенностей	1	1
766	может совершиться	1	1
767	говорящего и	2	1
768	к пониманию	4	1
769	не подлежит	1	1
770	имеет дело	2	1
771	находит свое	1	1
772	которой мы	2	1
773	менее в	1	1
774	к ее	1	1
775	слово в	3	1
776	между ними	2	1
777	не говоря	1	1
778	слова с	1	1
779	из внутреннего	1	1
780	но можно	1	1
781	совершенно не	5	1
782	никакой связи	1	1
783	в последнем	1	1
784	определение языка	1	1
785	себе не	1	1
786	речи как	1	1
787	это было	2	1
788	того времени	1	1
789	этим явлениям	1	1
790	бы из	1	1
791	нас не	2	1
792	к этому	5	1
793	языка эта	1	1
794	они не	2	1
795	смысле что	1	1
