N	2gram	Propp_Isto_6	slovoVRo
203	в другом	1	2
204	те же	1	2
205	здесь как	1	2
206	и здесь	1	2
207	на него	2	2
208	о том	7	2
209	но мы	2	2
210	или на	1	2
211	в форме	2	2
212	вне себя	1	2
213	что он	9	2
214	пор не	1	2
215	всяком случае	2	2
216	именно на	2	2
217	же и	1	2
218	уже в	1	2
219	этого предмета	1	2
220	его и	1	2
221	для того	1	2
222	то что	6	2
223	не было	3	2
224	именно как	1	2
225	до сих	4	2
226	именно в	1	2
227	а именно	9	2
228	его как	1	2
229	как о	1	2
230	не всегда	4	2
231	в одно	2	2
232	в связи	1	2
233	вместе с	8	2
234	здесь уже	2	2
235	в данном	3	2
236	если оно	1	2
237	и нет	1	2
238	сих пор	4	2
239	вокруг него	3	2
240	например у	3	2
241	в более	6	2
242	этих случаях	1	2
243	или в	3	2
244	обстоит дело	1	2
245	только с	1	2
246	может и	1	2
247	не знает	1	2
248	все что	4	2
249	они не	3	2
250	с новыми	1	1
251	речь идет	1	1
252	он также	1	1
253	в движение	1	1
254	того же	2	1
255	силы и	1	1
256	идет о	1	1
257	и есть	1	1
258	между двумя	1	1
259	за собой	5	1
260	и до	2	1
261	все те	1	1
262	и этот	1	1
263	этом направлении	1	1
264	а как	1	1
265	ней нет	2	1
266	есть не	1	1
267	со всех	1	1
268	говорящих на	1	1
269	и о	1	1
270	мир не	2	1
271	нам в	1	1
272	героя но	1	1
273	он как	1	1
274	фигурируют в	1	1
275	не знают	1	1
276	самого героя	1	1
277	первый план	2	1
278	что его	1	1
279	бы она	1	1
280	то мы	1	1
281	видели что	3	1
282	то он	2	1
283	к ним	1	1
284	он насквозь	1	1
285	вступают в	1	1
286	связанного с	1	1
287	не просто	1	1
288	трудно сказать	1	1
289	в одной	2	1
290	так появляются	1	1
291	до его	1	1
292	этого развития	1	1
293	что как	1	1
294	они дают	1	1
295	иначе обстоит	1	1
296	целый ряд	2	1
297	увидим что	2	1
298	этой цели	1	1
299	все новые	1	1
300	важность для	1	1
301	та же	3	1
302	в целом	1	1
303	его роль	1	1
304	он в	1	1
305	сил в	1	1
306	в этой	2	1
307	к единству	1	1
308	и те	2	1
309	ее как	1	1
310	на то	2	1
311	если он	3	1
312	дальше и	1	1
313	этот процесс	1	1
314	вообще не	3	1
315	в чужую	1	1
316	что она	3	1
317	и только	3	1
318	не значит	1	1
319	у ивана	1	1
320	и сам	2	1
321	характер в	1	1
322	слились в	1	1
323	и по	4	1
324	с собой	2	1
325	одно и	1	1
326	русском языке	1	1
327	формой такого	1	1
328	в мире	1	1
329	об этом	1	1
330	той культурной	1	1
331	них не	1	1
332	на все	1	1
333	на этой	2	1
334	знает что	1	1
335	этапы этого	1	1
336	новые и	1	1
337	и тем	4	1
338	это ее	1	1
339	здесь нет	2	1
340	но уже	1	1
341	он является	1	1
342	о которых	1	1
343	попадает в	3	1
344	строятся на	1	1
345	несмотря на	1	1
346	язык из	1	1
347	такой же	3	1
348	в один	1	1
349	здесь она	2	1
350	стороны оно	1	1
351	и становится	1	1
352	на первый	3	1
353	в эту	2	1
354	которая является	1	1
355	в своей	3	1
356	при изучении	1	1
357	мысль и	1	1
358	не здесь	1	1
359	их сознания	1	1
360	она в	2	1
361	прийти к	1	1
362	от его	1	1
363	должны были	2	1
364	силу и	2	1
365	тем не	1	1
366	по ту	1	1
367	делает их	1	1
368	как от	1	1
369	в таких	1	1
370	и герой	1	1
371	и вся	1	1
372	и сказал	1	1
373	этими двумя	1	1
374	часто еще	1	1
375	здесь может	1	1
376	следовательно и	1	1
377	ничего не	2	1
378	состоянии оно	1	1
379	это то	2	1
380	а во	1	1
381	где уже	1	1
382	ее с	1	1
383	по своей	1	1
384	она имеет	2	1
385	эти три	3	1
386	в тени	1	1
387	совершенно отсутствует	1	1
388	здесь оно	1	1
389	к себе	2	1
390	одинаково и	1	1
391	языке и	1	1
392	как только	3	1
393	указать на	1	1
394	и смертью	1	1
395	числе и	1	1
396	в высокой	1	1
397	что при	2	1
398	утверждать что	2	1
399	с образом	1	1
400	и это	8	1
401	относящихся сюда	1	1
402	как они	1	1
403	также имеет	1	1
404	интересами и	2	1
405	оно нам	1	1
406	как один	1	1
407	материалом с	1	1
408	как по	1	1
409	чтобы быть	1	1
410	него самого	1	1
411	и этим	5	1
412	приводит к	1	1
413	и может	1	1
414	на том	8	1
415	еще в	3	1
416	этим в	2	1
417	одно из	1	1
418	случаях мы	1	1
419	нас и	1	1
420	с человеком	1	1
421	образом в	1	1
422	правда эти	1	1
423	другими словами	3	1
424	обращается к	2	1
425	никак не	1	1
426	и что	5	1
427	не поддается	2	1
428	можно сказать	2	1
429	должно было	1	1
430	самый процесс	1	1
431	это может	1	1
432	стоит и	1	1
433	представления о	10	1
434	как объект	1	1
435	того что	2	1
436	нам может	1	1
437	одной из	1	1
438	леса когда	1	1
439	друг друга	1	1
440	из многих	1	1
441	уже говорили	1	1
442	и действительно	3	1
443	между этими	1	1
444	и ее	3	1
445	их не	1	1
446	здесь с	1	1
447	слов на	1	1
448	в качестве	3	1
449	чаще всего	5	1
450	своим собственным	1	1
451	оно в	1	1
452	него и	3	1
453	а это	1	1
454	но есть	3	1
455	характерно что	1	1
456	мир в	1	1
457	борьбу на	1	1
458	оно так	1	1
459	ту сторону	1	1
460	может служить	1	1
461	мы можем	7	1
462	случае не	1	1
463	и никогда	1	1
464	из которого	1	1
465	тем что	5	1
466	все этапы	1	1
467	в других	4	1
468	как у	2	1
469	или иначе	1	1
470	как самостоятельные	1	1
471	с той	1	1
472	случаев в	2	1
473	д если	1	1
474	других видов	1	1
475	не исключает	1	1
476	в живых	1	1
477	что не	2	1
478	зачатки его	1	1
479	неотделим от	1	1
480	превращается в	7	1
481	а на	1	1
482	зависит от	4	1
483	однако и	1	1
484	другой стороны	8	1
485	как ни	1	1
486	и географические	1	1
487	все время	2	1
488	когда она	1	1
489	могут служить	1	1
490	или с	1	1
491	для этой	1	1
492	мы находим	2	1
493	вступает в	1	1
494	в частности	3	1
495	даже не	1	1
496	оно только	2	1
497	нет ни	2	1
498	он говорит	1	1
499	если они	3	1
500	быть только	2	1
501	всегда остается	2	1
502	сопоставление и	1	1
503	этого слова	1	1
504	быть именно	1	1
505	влечет за	2	1
506	того или	1	1
507	в самую	1	1
508	однако не	1	1
509	которые были	1	1
510	не является	1	1
511	только одна	3	1
512	живет и	1	1
513	но на	1	1
514	это так	1	1
515	наблюдения над	1	1
516	и могли	1	1
517	но зато	1	1
518	на языке	1	1
519	содержание этой	1	1
520	же в	1	1
521	этим он	2	1
522	уже нет	1	1
523	менее в	1	1
524	здесь только	1	1
525	последнем случае	1	1
526	они были	1	1
527	также в	1	1
528	в последнем	2	1
529	в отдельности	1	1
530	что под	1	1
531	живого и	1	1
532	на свет	1	1
533	частности в	1	1
534	также не	2	1
535	в своих	3	1
536	происходит борьба	1	1
537	к этому	3	1
538	том числе	1	1
