N	2gram	Vygotskiy__5	Problema
134	в других	1	4
135	в форме	2	4
136	и только	3	4
137	что не	1	4
138	в романе	2	4
139	и потому	5	4
140	искусства но	1	4
141	хотя бы	3	4
142	может и	1	4
143	между ними	2	4
144	сказать что	9	4
145	другой стороны	5	4
146	ли мы	2	3
147	например в	1	3
148	едва ли	2	3
149	поэтического произведения	1	3
150	которую мы	2	3
151	contradictio in	1	3
152	in adjecto	1	3
153	на них	1	3
154	мы будем	1	3
155	точка зрения	1	3
156	произведение не	1	3
157	нет и	1	3
158	из важнейших	1	3
159	значение имеет	1	3
160	и к	4	3
161	в целом	5	3
162	он не	3	3
163	что эстетический	1	3
164	а как	2	3
165	может стать	1	3
166	и тем	6	3
167	несмотря на	5	3
168	том что	21	3
169	искусства не	2	3
170	на него	1	3
171	имеем дело	1	3
172	все то	2	3
173	как только	4	3
174	в применении	1	3
175	и это	8	3
176	хотя и	1	3
177	и от	1	3
178	приводит к	2	3
179	дано в	1	3
180	ясно что	6	3
181	мы в	1	3
182	совершенно невозможно	1	3
183	если бы	11	3
184	искусства и	5	3
185	к действительности	1	3
186	основе своей	1	3
187	на ее	1	3
188	и содержания	1	3
189	этом смысле	2	3
190	одной из	1	3
191	мы увидим	9	3
192	с одной	12	3
193	вопроса о	2	3
194	событие и	1	3
195	входят в	2	3
196	и даже	2	3
197	себя и	2	3
198	одной стороны	12	3
199	есть лишь	1	3
200	его как	1	3
201	применении к	1	3
202	и на	3	3
203	здесь совершенно	1	3
204	да и	1	3
205	но это	1	3
206	все это	2	3
207	не является	2	3
208	она может	1	3
209	и другими	2	3
210	от него	4	3
211	и все	4	3
212	не знает	2	3
213	в таком	3	3
214	все что	1	3
215	смысле слова	1	2
216	он может	1	2
217	и есть	5	2
218	в котором	2	2
219	др в	1	2
220	есть не	4	2
221	мы имеем	8	2
222	совпадает с	1	2
223	но она	2	2
224	и понять	2	2
225	и он	2	2
226	оно может	1	2
227	первый план	3	2
228	столь же	1	2
229	со словами	2	2
230	в чем	1	2
231	с его	2	2
232	но как	1	2
233	а только	1	2
234	не все	1	2
235	с совершенно	2	2
236	иметь дело	1	2
237	или иное	1	2
238	от содержания	1	2
239	дает нам	1	2
240	показать что	12	2
241	как к	1	2
242	эстетической деятельности	1	2
243	себе не	2	2
244	отнесены к	1	2
245	что это	8	2
246	ни одна	1	2
247	нами в	1	2
248	на то	17	2
249	в звуковом	1	2
250	быть поняты	1	2
251	он должен	8	2
252	в корне	1	2
253	на этом	6	2
254	человека в	3	2
255	в каждом	2	2
256	но чувство	1	2
257	момент и	1	2
258	материала и	5	2
259	искусства в	2	2
260	о которых	2	2
261	что совершенно	1	2
262	чувствую себя	1	2
263	как таковой	1	2
264	на первый	2	2
265	и при	2	2
266	все и	1	2
267	не могли	4	2
268	и вообще	1	2
269	и вся	3	2
270	что эта	4	2
271	она не	1	2
272	дело в	2	2
273	одна из	3	2
274	и именно	4	2
275	и отдельных	1	2
276	того чтобы	20	2
277	чем не	2	2
278	действительности но	1	2
279	связь и	1	2
280	во всем	2	2
281	суждения и	1	2
282	связи с	2	2
283	здесь же	1	2
284	этом отношении	3	2
285	у нас	4	2
286	к себе	1	2
287	не могут	3	2
288	от эстетического	1	2
289	есть только	2	2
290	отличается от	2	2
291	же самое	5	2
292	что оно	6	2
293	для того	20	2
294	в работах	1	2
295	должен быть	2	2
296	события так	1	2
297	что все	6	2
298	только при	1	2
299	можно сделать	1	2
300	в себя	2	2
301	и которые	1	2
302	здесь нет	1	2
303	здесь все	1	2
304	при восприятии	1	2
305	и здесь	6	2
306	в другом	3	2
307	другими словами	1	2
308	и что	23	2
309	в значительной	1	2
310	и во	1	2
311	выше в	1	2
312	в лучшем	3	2
313	в него	4	2
314	например при	1	2
315	в каких	1	2
316	того что	8	2
317	предмета и	1	2
318	в двух	5	2
319	нуждается в	1	2
320	что он	17	2
321	в какой	1	2
322	и ее	1	2
323	себя в	1	2
324	не можем	4	2
325	в нашей	2	2
326	в виде	1	2
327	в начале	1	2
328	не дает	2	2
329	но совершенно	1	2
330	что содержание	1	2
331	что и	3	2
332	вовсе не	3	2
333	содержание и	4	2
334	произведения и	1	2
335	в некоторых	1	2
336	то или	1	2
337	тем что	6	2
338	чем в	2	2
339	или иной	2	2
340	связаны с	1	2
341	здесь в	1	2
342	форме и	1	2
343	следовательно не	1	2
344	души и	1	2
345	не было	1	2
346	в россии	1	2
347	именно поэтому	2	2
348	в частности	4	2
349	как это	7	2
350	из которых	4	2
351	характера и	2	2
352	тенденцию к	1	2
353	и смысла	1	2
354	по существу	2	2
355	для понимания	1	2
356	можно сказать	2	2
357	лучшем случае	3	2
358	того или	1	2
359	искусства как	4	2
360	или в	6	2
361	преодолевает его	2	2
362	о котором	6	2
363	и события	1	2
364	той или	2	2
365	находит свое	2	2
366	мы должны	3	2
367	ни к	1	2
368	целом в	1	2
369	в этих	3	2
370	в свою	3	2
371	была бы	3	2
372	к его	1	2
373	или иного	1	2
374	и другие	3	2
375	в своих	5	2
376	по поводу	3	2
377	и эта	2	2
378	к этому	3	2
379	в сфере	1	1
380	оно ощущается	1	1
381	все остальное	1	1
382	других областей	1	1
383	это и	2	1
384	на рояле	2	1
385	который можно	1	1
386	случае о	1	1
387	и закон	1	1
388	и принципиально	1	1
389	чего не	1	1
390	от самого	1	1
391	лежащая в	1	1
392	к другому	2	1
393	нем нет	1	1
394	из его	1	1
395	уже указывали	1	1
396	исходит из	4	1
397	все те	1	1
398	то самое	1	1
399	и за	1	1
400	и могут	1	1
401	и композиционного	1	1
402	из всех	1	1
403	который в	1	1
404	приводились во	1	1
405	до крайности	1	1
406	как единство	1	1
407	ясности и	1	1
408	бы что	1	1
409	вопрос о	3	1
410	сгущается и	1	1
411	мы называем	2	1
412	почти все	1	1
413	свою любовь	1	1
414	время как	2	1
415	что иное	2	1
416	с ее	1	1
417	так называемые	1	1
418	в каждой	3	1
419	собою и	1	1
420	иное как	2	1
421	этим не	1	1
422	основанного на	1	1
423	как таковая	1	1
424	ними в	1	1
425	по своему	1	1
426	во внешнем	2	1
427	различия между	2	1
428	отказ от	1	1
429	с трудом	1	1
430	этому присоединяется	1	1
431	искусство в	1	1
432	вступают в	1	1
433	себе и	2	1
434	эстетическое значение	1	1
435	материала так	1	1
436	конечно совершенно	1	1
437	которые не	1	1
438	на искусство	2	1
439	идет о	1	1
440	трагический характер	1	1
441	то чем	1	1
442	стороны и	4	1
443	и где	1	1
444	могли бы	4	1
445	целый ряд	3	1
446	что по	2	1
447	но несмотря	1	1
448	мы различаем	1	1
449	имеет в	1	1
450	определенные но	1	1
451	материалом и	1	1
452	в противоположность	2	1
453	по клавишам	1	1
454	именно эта	2	1
455	психологии и	1	1
456	то в	1	1
457	в литературном	1	1
458	ни один	2	1
459	то время	1	1
460	которые в	1	1
461	представления не	1	1
462	что так	1	1
463	в этой	5	1
464	вносит в	2	1
465	но он	3	1
466	чувств и	4	1
467	как он	2	1
468	в наших	1	1
469	она все	2	1
470	и если	6	1
471	к искусству	3	1
472	т д	3	1
473	единство в	1	1
474	только материал	1	1
475	в понимании	1	1
476	есть та	1	1
477	этого вопроса	1	1
478	не как	3	1
479	словесного материала	1	1
480	и вот	2	1
481	характер в	1	1
482	можно даже	1	1
483	ко всякой	1	1
484	его от	1	1
485	даже прямо	2	1
486	образа и	1	1
487	так например	3	1
488	в нее	2	1
489	именно это	4	1
490	которое как	1	1
491	от нее	1	1
492	этом последнем	1	1
493	в одну	1	1
494	подход к	1	1
495	могла бы	1	1
496	они должны	1	1
497	в совершенно	6	1
498	значение в	1	1
499	и дальше	2	1
500	произведения с	1	1
501	мы уже	6	1
502	бы быть	1	1
503	в последовательном	1	1
504	поэтический язык	2	1
505	к художественной	1	1
506	мы указывали	1	1
507	от одного	2	1
508	и мы	16	1
509	как необходимом	1	1
510	в один	1	1
511	он является	2	1
512	нет в	2	1
513	это положение	1	1
514	случае к	1	1
515	ни одной	1	1
516	все равно	2	1
517	изнутри себя	1	1
518	с тем	8	1
519	и уже	3	1
520	и несмотря	1	1
521	формы при	1	1
522	и прямо	1	1
523	был бы	5	1
524	только тем	1	1
525	искусства может	1	1
526	что подобное	1	1
527	которую он	1	1
528	о той	1	1
529	где мы	3	1
530	по сравнению	4	1
531	что вся	1	1
532	ощущений и	1	1
533	установить что	1	1
534	том смысле	1	1
535	и оправдание	1	1
536	должны мы	1	1
537	в которых	2	1
538	бы мы	3	1
539	есть contradictio	1	1
540	на первой	1	1
541	искусство на	1	1
542	дело именно	1	1
543	порядка для	1	1
544	и эти	1	1
545	что никакой	1	1
546	лежит не	1	1
547	том и	2	1
548	однако в	1	1
549	формы как	1	1
550	с так	2	1
551	по себе	7	1
552	же мы	1	1
553	вбирает в	1	1
554	и форма	1	1
555	тому что	8	1
556	на один	1	1
557	что есть	2	1
558	к некоторым	1	1
559	вплоть до	1	1
560	не раз	1	1
561	до известной	1	1
562	это чувство	1	1
563	как основного	1	1
564	что с	6	1
565	иной раз	1	1
566	единство так	1	1
567	одинаковой степени	1	1
568	но для	1	1
569	что их	2	1
570	и два	1	1
571	в самых	1	1
572	иметь в	3	1
573	должны отказаться	1	1
574	не их	1	1
575	того и	1	1
576	что язык	1	1
577	под этим	1	1
578	находятся в	3	1
579	этих двух	7	1
580	явление в	1	1
581	очень мало	1	1
582	и является	1	1
583	с достаточной	1	1
584	ничто не	1	1
585	в сознании	1	1
586	в процессе	1	1
587	совершенно необходимо	1	1
588	ему не	1	1
589	есть к	1	1
590	именно то	4	1
591	а путем	1	1
592	мы все	6	1
593	этого и	1	1
594	его с	2	1
595	это содержание	1	1
596	для его	1	1
597	даже и	2	1
598	своем целом	1	1
599	быть отнесены	1	1
600	его значение	1	1
601	я чувствую	1	1
602	говоря словами	1	1
603	но каким	1	1
604	к такому	1	1
605	как не	1	1
606	свою очередь	1	1
607	без всякого	1	1
608	всякое чувство	2	1
609	если в	1	1
610	за пределами	1	1
611	каждый раз	1	1
612	действия и	4	1
613	с традиционным	1	1
614	идет речь	3	1
615	однако эта	2	1
616	на том	2	1
617	в произведение	1	1
618	называем все	1	1
619	что у	3	1
620	здесь что	1	1
621	мог бы	2	1
622	произведения не	1	1
623	осуществляется в	2	1
624	искусства или	1	1
625	в научном	1	1
626	в одном	2	1
627	уничтожается как	1	1
628	не были	1	1
629	это только	3	1
630	что дело	2	1
631	в которое	1	1
632	строго говоря	2	1
633	что под	1	1
634	два направления	1	1
635	остановимся на	3	1
636	в отдельном	1	1
637	это возможно	1	1
638	этой проблемы	1	1
639	средством для	1	1
640	поэтому она	1	1
641	может в	1	1
642	совершенно понятной	1	1
643	часто и	1	1
644	чем является	1	1
645	понять как	2	1
646	содержания мы	1	1
647	для нас	3	1
648	художник в	1	1
649	события в	3	1
650	в эстетической	1	1
651	мы показали	1	1
652	отталкивается от	1	1
653	преодоление материала	1	1
654	на протяжении	1	1
655	многие критики	1	1
656	вчувствование и	1	1
657	комедии и	1	1
658	это имеет	1	1
659	они всецело	1	1
660	человека из	1	1
661	в глазах	2	1
662	высокой степени	1	1
663	его осуществления	1	1
664	вообще и	1	1
665	и следовательно	2	1
666	и отдельные	1	1
667	и борьбы	1	1
668	несколько иначе	1	1
669	что здесь	3	1
670	быть и	2	1
671	на которой	1	1
672	обе эти	2	1
673	к которой	1	1
674	ему необходимо	1	1
675	которая все	1	1
676	этот вопрос	4	1
677	в поэтическом	1	1
678	к их	1	1
679	и действительно	1	1
680	эстетики но	1	1
681	драматический характер	1	1
682	в контексте	1	1
683	или же	1	1
684	между этими	1	1
685	здесь с	1	1
686	звук и	1	1
687	именно на	5	1
688	и теперь	1	1
689	делая их	1	1
690	со своим	2	1
691	можно выразить	1	1
692	уже не	1	1
693	только на	4	1
694	не принимает	1	1
695	каким образом	2	1
696	речь в	2	1
697	или даже	1	1
698	в душе	2	1
699	из них	2	1
700	его и	1	1
701	глаза и	1	1
702	о чувстве	3	1
703	для него	3	1
704	ценность в	1	1
705	сами по	2	1
706	и фантазии	1	1
707	не о	1	1
708	может служить	1	1
709	но что	1	1
710	только с	1	1
711	в объект	1	1
712	это суждение	1	1
713	не просто	1	1
714	деле и	1	1
715	нас как	1	1
716	ее художественного	1	1
717	которые как	1	1
718	именно как	1	1
719	сохранив всю	1	1
720	объяснение в	1	1
721	до сих	5	1
722	нас в	1	1
723	именно в	6	1
724	вплотную к	2	1
725	и между	3	1
726	литературное произведение	1	1
727	мы еще	1	1
728	нашего исследования	1	1
729	дальше как	1	1
730	могут иметь	1	1
731	виде и	1	1
732	обратиться к	5	1
733	только что	4	1
734	связано с	1	1
735	на этот	3	1
736	или другими	1	1
737	поскольку она	1	1
738	до конца	2	1
739	его особенности	1	1
740	мысль как	1	1
741	линии и	1	1
742	с которым	3	1
743	нам совершенно	2	1
744	как ни	4	1
745	все время	20	1
746	о чем	4	1
747	и эстетической	1	1
748	что мы	11	1
749	самого содержания	1	1
750	что угодно	1	1
751	и ему	1	1
752	нигде не	1	1
753	искусства то	1	1
754	дальше чем	1	1
755	и вне	1	1
756	вместе с	12	1
757	так же	13	1
758	смысл который	1	1
759	мы говорим	1	1
760	в первичном	1	1
761	этот смысл	1	1
762	но никогда	1	1
763	сравнению с	4	1
764	образом и	2	1
765	в той	3	1
766	на которое	1	1
767	смысле этого	1	1
768	совсем другой	1	1
769	тому как	1	1
770	совершенно разных	1	1
771	и всей	1	1
772	д мы	1	1
773	мы сказали	1	1
774	чувство и	2	1
775	этого слова	1	1
776	нашего чувства	1	1
777	эти два	3	1
778	как например	2	1
779	благодаря этому	1	1
780	есть то	2	1
781	сих пор	5	1
782	эмоции и	2	1
783	которое было	1	1
784	в смысле	1	1
785	самое существенное	1	1
786	в следующей	1	1
787	как возможность	1	1
788	и часто	1	1
789	своих основных	1	1
790	и может	1	1
791	не существует	3	1
792	к тому	8	1
793	в результате	4	1
794	которая в	1	1
795	и смысловое	1	1
796	искусства для	1	1
797	это может	2	1
798	для современной	1	1
799	бы в	5	1
800	еще более	1	1
801	и смысл	1	1
802	в одинаковой	1	1
803	я в	1	1
804	отношению ко	1	1
805	к вину	1	1
806	но всегда	1	1
807	как человек	1	1
808	тенденцией к	1	1
809	и формой	1	1
810	но эта	1	1
811	музыка например	1	1
812	равно как	1	1
813	жизни а	1	1
814	не что	2	1
815	из этого	2	1
816	природы или	1	1
817	но именно	1	1
818	искусства является	1	1
819	трагедии как	1	1
820	в которой	3	1
821	в действительности	1	1
822	к чисто	1	1
823	жизни и	6	1
824	это в	3	1
825	и трагедии	2	1
