N	2gram	Bakhtin_sl_2	Istorich
128	но есть	1	3
129	связано с	3	3
130	превращается в	1	3
131	в свете	3	3
132	вступает в	1	3
133	сих пор	2	3
134	но это	3	3
135	героя герой	1	3
136	обращается к	1	3
137	от него	5	3
138	в герое	1	3
139	женщины и	1	2
140	он также	1	2
141	из самых	1	2
142	его не	4	2
143	героя но	1	2
144	и ее	1	2
145	их не	1	2
146	того же	1	2
147	в прямой	2	2
148	и на	4	2
149	что его	1	2
150	но конечно	1	2
151	к которой	1	2
152	не просто	1	2
153	в одной	1	2
154	его на	1	2
155	с этим	2	2
156	стороны и	3	2
157	и нет	2	2
158	перед нами	3	2
159	увидим что	1	2
160	но эта	2	2
161	в самом	1	2
162	та же	1	2
163	он в	1	2
164	все эти	6	2
165	рассказ о	1	2
166	нами в	1	2
167	ее как	1	2
168	вообще не	1	2
169	на его	2	2
170	в чужую	1	2
171	связанные с	4	2
172	должен был	1	2
173	и тем	1	2
174	ни в	4	2
175	попадает в	1	2
176	этого не	1	2
177	даже там	1	2
178	может идти	1	2
179	в один	1	2
180	направлен на	1	2
181	к этому	1	2
182	но он	2	2
183	новые и	1	2
184	для нее	1	2
185	она не	6	2
186	в таких	1	2
187	в то	4	2
188	случаях мы	1	2
189	что такое	1	2
190	на него	2	2
191	в основе	4	2
192	к ней	2	2
193	друг друга	1	2
194	во всем	4	2
195	не могут	5	2
196	лежит в	1	2
197	как только	1	2
198	что при	1	2
199	и это	1	2
200	без всякого	2	2
201	и исторически	2	2
202	на том	1	2
203	но здесь	4	2
204	другими словами	1	2
205	не стоит	1	2
206	должно было	1	2
207	в форме	2	2
208	именно такое	1	2
209	способность к	1	2
210	здесь не	4	2
211	конечно не	5	2
212	уже не	5	2
213	не можем	1	2
214	только на	1	2
215	что не	1	2
216	или даже	3	2
217	характерно что	1	2
218	прежде всего	8	2
219	к ним	1	2
220	героя его	1	2
221	в особенности	3	2
222	до сих	2	2
223	и др	4	2
224	говорит о	1	2
225	на поиски	1	2
226	и оно	2	2
227	в связи	2	2
228	но оно	2	2
229	как это	3	2
230	он говорит	1	2
231	и там	3	2
232	в литературе	1	2
233	когда она	1	2
234	книгу и	1	2
235	только о	2	2
236	и от	3	2
237	и о	1	2
238	в основном	4	2
239	отличается от	2	2
240	этом и	1	2
241	это испытание	2	2
242	это как	1	2
243	этим он	1	2
244	сказать что	3	2
245	всех других	1	2
246	в отдельности	1	2
247	они не	2	2
248	и наиболее	1	1
249	и рассказы	1	1
250	ту же	3	1
251	отношения к	4	1
252	одним из	2	1
253	не остается	1	1
254	необходимо отметить	3	1
255	как известно	1	1
256	от этой	1	1
257	силы и	1	1
258	и должны	1	1
259	говорит ты	1	1
260	между двумя	1	1
261	в чисто	3	1
262	должна быть	3	1
263	во-первых в	1	1
264	не должны	1	1
265	есть не	1	1
266	на тех	1	1
267	характер его	1	1
268	что уже	1	1
269	часто еще	1	1
270	но она	2	1
271	мир с	1	1
272	что говорят	2	1
273	для наших	1	1
274	зависимости от	4	1
275	в ней	3	1
276	более или	2	1
277	и этого	1	1
278	почву для	1	1
279	между собой	1	1
280	влияния на	1	1
281	тем как	1	1
282	видели что	1	1
283	чем это	1	1
284	совсем не	1	1
285	то он	1	1
286	его во	1	1
287	по отношению	4	1
288	франции в	2	1
289	оно даже	1	1
290	наших целей	1	1
291	сама по	3	1
292	из которого	1	1
293	исчерпан в	1	1
294	независимо от	2	1
295	этом очень	1	1
296	этой власти	1	1
297	для испытания	1	1
298	в своем	6	1
299	своему предмету	5	1
300	и как	3	1
301	и к	6	1
302	или иную	1	1
303	за собой	1	1
304	не приходится	3	1
305	в целом	1	1
306	в этой	1	1
307	однако как	1	1
308	определенное лицо	1	1
309	эпохи и	2	1
310	дальше и	1	1
311	именно этим	1	1
312	но именно	1	1
313	образом на	1	1
314	как испытание	1	1
315	характер в	1	1
316	в зависимости	4	1
317	для понимания	1	1
318	поэтому оно	1	1
319	здесь для	1	1
320	из него	2	1
321	всех своих	1	1
322	в нее	2	1
323	и за	1	1
324	создает благоприятную	1	1
325	в каждом	1	1
326	испытание испытание	1	1
327	герой обычно	1	1
328	в другом	2	1
329	к другу	1	1
330	них не	1	1
331	на все	1	1
332	а как	1	1
333	знает что	1	1
334	входит в	4	1
335	на протяжении	2	1
336	как особый	2	1
337	героя см	1	1
338	за ней	2	1
339	в новое	4	1
340	это ее	1	1
341	здесь это	2	1
342	путем смешения	1	1
343	но уже	1	1
344	он является	1	1
345	о которых	1	1
346	далеко не	2	1
347	на основании	1	1
348	и уже	1	1
349	и вне	2	1
350	должно быть	1	1
351	должен стать	1	1
352	автора и	2	1
353	или менее	2	1
354	и при	2	1
355	в своей	1	1
356	при изучении	1	1
357	наших дней	1	1
358	и без	1	1
359	с точки	3	1
360	почва для	1	1
361	от его	1	1
362	и уступает	1	1
363	силу и	1	1
364	и более	2	1
365	она или	1	1
366	по себе	5	1
367	не для	1	1
368	и есть	1	1
369	без него	1	1
370	и одной	1	1
371	она стремится	1	1
372	мышления и	5	1
373	дело в	2	1
374	каких условиях	1	1
375	и остается	3	1
376	которого он	2	1
377	для всего	1	1
378	смысл его	2	1
379	его от	3	1
380	элемент в	1	1
381	от эпохи	1	1
382	действительности но	1	1
383	знает два	1	1
384	очень мало	1	1
385	ее с	1	1
386	жизни на	1	1
387	ним но	1	1
388	же он	1	1
389	способности и	1	1
390	в сознании	1	1
391	слова очень	1	1
392	одинаково и	1	1
393	в состав	3	1
394	было у	1	1
395	не до	1	1
396	и другим	2	1
397	всего что	1	1
398	оно не	8	1
399	утверждать что	1	1
400	если же	1	1
401	должен быть	2	1
402	оно может	2	1
403	как не	1	1
404	самых распространенных	1	1
405	в некоторых	3	1
406	него самого	1	1
407	но мы	2	1
408	оно же	1	1
409	этом на	1	1
410	и может	1	1
411	если они	1	1
412	и сам	1	1
413	те же	2	1
414	не с	3	1
415	и которые	1	1
416	мог бы	1	1
417	на которую	1	1
418	во второй	1	1
419	и с	9	1
420	что под	1	1
421	в силах	1	1
422	он остается	1	1
423	связанная с	1	1
424	к своему	9	1
425	мы всегда	1	1
426	себя не	1	1
427	голос в	1	1
428	другие и	1	1
429	никак не	1	1
430	или их	1	1
431	самому себе	1	1
432	можно сказать	1	1
433	а также	3	1
434	мы понимаем	1	1
435	как они	1	1
436	разными голосами	1	1
437	два типа	1	1
438	в его	7	1
439	во всей	1	1
440	обычно герой	1	1
441	и только	1	1
442	именно в	2	1
443	нем и	2	1
444	в ту	1	1
445	знания и	1	1
446	в самый	1	1
447	как например	2	1
448	всякого рода	1	1
449	героя до	1	1
450	с ними	5	1
451	дело с	4	1
452	случаев в	1	1
453	в какой	1	1
454	и действительно	1	1
455	и потому	7	1
456	жизни и	6	1
457	вопрос об	1	1
458	мира он	1	1
459	так можно	1	1
460	в большинстве	6	1
461	в виде	2	1
462	большинстве случаев	5	1
463	за ним	1	1
464	которые в	2	1
465	него нет	3	1
466	в мировой	2	1
467	и их	5	1
468	можем здесь	1	1
469	и разнообразную	1	1
470	часто не	1	1
471	не о	1	1
472	ту сторону	1	1
473	даже и	4	1
474	для того	2	1
475	рядом с	3	1
476	на книгу	1	1
477	связан с	3	1
478	с другим	1	1
479	все новые	1	1
480	здесь в	3	1
481	для этого	4	1
482	не родной	1	1
483	на которые	1	1
484	мы еще	1	1
485	меняться в	1	1
486	смысла и	3	1
487	а на	1	1
488	благоприятную почву	1	1
489	стать на	1	1
490	и самый	1	1
491	его как	2	1
492	человек в	6	1
493	здесь за	1	1
494	могут служить	1	1
495	именно так	1	1
496	этими задачами	1	1
497	для этой	1	1
498	во франции	2	1
499	он приобретает	1	1
500	все более	1	1
501	и начала	1	1
502	из форм	1	1
503	в иных	1	1
504	в него	7	1
505	здесь уже	2	1
506	требует от	2	1
507	xix века	4	1
508	мы опять	1	1
509	до xix	1	1
510	и всей	1	1
511	вокруг себя	1	1
512	выйти за	1	1
513	этого факта	1	1
514	выходят за	1	1
515	этом случае	6	1
516	в условиях	1	1
517	т п	33	1
518	от нас	2	1
519	здесь входить	1	1
520	и собственно	1	1
521	задолго до	1	1
522	только одна	1	1
523	и часто	3	1
524	для выражения	1	1
525	тем и	1	1
526	мира и	5	1
527	человека это	1	1
528	человек и	14	1
529	в эту	1	1
530	еще более	2	1
531	и смысл	1	1
532	но зато	1	1
533	хотя бы	3	1
534	погружения в	1	1
535	них и	2	1
536	все они	2	1
537	же в	1	1
538	соединяется с	1	1
539	к самому	1	1
540	здесь только	1	1
541	может и	2	1
542	возвращается все	1	1
543	неотделим от	1	1
544	не знает	2	1
545	только как	1	1
546	относящиеся к	1	1
547	обычно не	1	1
548	но этот	1	1
549	отношению к	4	1
550	героя в	3	1
551	эти слова	2	1
552	все что	2	1
553	также не	1	1
554	в частности	1	1
555	и свою	1	1
556	в таком	4	1
557	такой же	1	1
