N	2gram	Propp_Isto_6	Myshleni
239	этого мы	1	2
240	в них	3	2
241	несмотря на	1	2
242	и результаты	1	2
243	мы видели	11	2
244	с такой	1	2
245	в один	1	2
246	был бы	1	2
247	на первый	3	2
248	в этих	2	2
249	и при	1	2
250	из которой	1	2
251	представление о	9	2
252	и эти	5	2
253	что этот	2	2
254	того кто	1	2
255	даже в	2	2
256	это вопрос	1	2
257	с развитием	1	2
258	что с	1	2
259	этими двумя	1	2
260	не имеет	2	2
261	того как	3	2
262	к этим	1	2
263	к изучению	1	2
264	никогда не	13	2
265	на него	2	2
266	начиная с	1	2
267	бы он	1	2
268	в наши	1	2
269	его значение	1	2
270	к пониманию	1	2
271	на вопрос	1	2
272	данном случае	3	2
273	огромное количество	1	2
274	что у	2	2
275	с собой	2	2
276	не с	1	2
277	ясно что	1	2
278	по линии	1	2
279	вот почему	3	2
280	и поэтому	1	2
281	на примере	1	2
282	от них	1	2
283	и болезнь	1	2
284	наконец в	1	2
285	в современной	1	2
286	он что	1	2
287	один из	3	2
288	выше и	1	2
289	или они	1	2
290	человека с	1	2
291	с двумя	1	2
292	уже не	7	2
293	эти черты	1	2
294	в виде	6	2
295	или даже	1	2
296	одно из	1	2
297	к мысли	1	2
298	для него	1	2
299	эти три	3	2
300	заметить что	1	2
301	и даже	1	2
302	с той	1	2
303	по всей	1	2
304	если мы	1	2
305	месте и	1	2
306	те кто	2	2
307	связано с	4	2
308	и пр	1	2
309	на которых	1	2
310	воздействовать на	1	2
311	в море	1	2
312	под влиянием	1	2
313	в частности	3	2
314	как это	5	2
315	при переходе	1	2
316	о чем	2	2
317	в данном	3	2
318	там где	5	2
319	на которой	1	2
320	влечет за	2	2
321	мы только	1	2
322	о котором	2	2
323	также не	2	2
324	а в	3	2
325	между ними	1	2
326	приводит нас	2	2
327	жизни и	2	2
328	ее в	6	2
329	они представляют	1	1
330	ту же	2	1
331	и т	10	1
332	одним из	1	1
333	например в	7	1
334	но кто	1	1
335	нам кажется	2	1
336	и всем	1	1
337	не имеют	1	1
338	и больше	2	1
339	и огромная	1	1
340	форма его	1	1
341	мы уже	6	1
342	от своего	1	1
343	на первом	1	1
344	большую роль	1	1
345	и новые	1	1
346	совпадает с	1	1
347	не вполне	2	1
348	эта функция	1	1
349	но даже	1	1
350	то это	5	1
351	образом оказывается	1	1
352	другие черты	1	1
353	же что	1	1
354	себе что	1	1
355	в ней	5	1
356	который может	1	1
357	когда речь	1	1
358	еще не	9	1
359	дать ему	1	1
360	на них	1	1
361	этот пример	1	1
362	мы наблюдали	3	1
363	и мн	1	1
364	к царству	1	1
365	только после	1	1
366	бы поставить	1	1
367	все больше	2	1
368	могло быть	2	1
369	то он	2	1
370	которые связаны	1	1
371	оно в	1	1
372	отличие от	1	1
373	не просто	1	1
374	мы сейчас	1	1
375	в истории	1	1
376	это одно	1	1
377	оторванное от	1	1
378	стороны и	2	1
379	этого развития	1	1
380	этой стороны	1	1
381	кроме того	3	1
382	в полном	1	1
383	к иному	2	1
384	если просмотреть	1	1
385	его к	1	1
386	поздно и	1	1
387	это более	1	1
388	на какой	1	1
389	оттого что	3	1
390	та же	3	1
391	положение этого	1	1
392	общение с	1	1
393	бы с	1	1
394	применительно к	1	1
395	что же	2	1
396	раз в	1	1
397	им в	1	1
398	ее как	1	1
399	но на	1	1
400	обнаруживает в	1	1
401	вообще не	3	1
402	на его	4	1
403	в нем	8	1
404	основных функций	1	1
405	т д	8	1
406	она становится	1	1
407	мы с	1	1
408	от которого	1	1
409	к одному	1	1
410	как они	1	1
411	связанные с	1	1
412	на этой	2	1
413	уже знаем	2	1
414	лет и	1	1
415	свою противоположность	1	1
416	в жизни	1	1
417	что наиболее	1	1
418	к образованию	1	1
419	же образом	1	1
420	но мы	2	1
421	он является	1	1
422	о которых	1	1
423	в самую	1	1
424	огонь или	1	1
425	уже у	1	1
426	заставляют нас	1	1
427	в чистом	1	1
428	мир в	1	1
429	из исследователей	1	1
430	в эту	2	1
431	переносится в	1	1
432	но если	1	1
433	при изучении	1	1
434	сторона его	1	1
435	таким же	3	1
436	этой связи	1	1
437	еще с	1	1
438	оказывается что	1	1
439	знаем что	2	1
440	что я	1	1
441	от его	1	1
442	при развитии	1	1
443	выше мы	1	1
444	которые в	2	1
445	самое время	2	1
446	тем не	1	1
447	надо сказать	1	1
448	борьбу с	1	1
449	пока наконец	1	1
450	что сам	1	1
451	заставляет его	1	1
452	и вся	1	1
453	приводят к	3	1
454	уже выше	2	1
455	имели в	1	1
456	чистом виде	1	1
457	не менее	1	1
458	вне поля	1	1
459	как о	1	1
460	считает что	1	1
461	на котором	3	1
462	наблюдать как	2	1
463	представления и	2	1
464	из него	2	1
465	следовательно и	1	1
466	развития этот	1	1
467	в общих	1	1
468	под этим	1	1
469	пути и	1	1
470	такой случай	2	1
471	связь и	1	1
472	за исключением	1	1
473	в более	6	1
474	существо которое	1	1
475	с полным	1	1
476	как будто	3	1
477	в тени	1	1
478	вот в	1	1
479	и оно	1	1
480	эти же	1	1
481	что можно	1	1
482	одинаково и	1	1
483	выход из	1	1
484	когда мы	2	1
485	в других	4	1
486	как только	3	1
487	отличается от	2	1
488	числе и	1	1
489	еще яснее	2	1
490	должны быть	2	1
491	этой книги	1	1
492	частный случай	1	1
493	развития оно	1	1
494	оно не	1	1
495	что при	2	1
496	образом она	1	1
497	так например	3	1
498	состоят в	1	1
499	относящихся сюда	1	1
500	первом месте	1	1
501	с ее	1	1
502	происходит и	2	1
503	не существует	1	1
504	связи со	1	1
505	на вершине	1	1
506	большей частью	2	1
507	нами выше	1	1
508	чтобы быть	1	1
509	только то	2	1
510	никак не	1	1
511	мы наблюдаем	1	1
512	еще никем	1	1
513	живет в	2	1
514	в борьбе	1	1
515	здесь нет	2	1
516	которых это	1	1
517	о связи	1	1
518	еще в	3	1
519	для исследователя	1	1
520	что от	1	1
521	находится в	1	1
522	мн др	1	1
523	в описаниях	1	1
524	приближается к	1	1
525	и здесь	1	1
526	представление в	1	1
527	нас же	1	1
528	все его	1	1
529	а также	4	1
530	образом мы	1	1
531	которого не	1	1
532	по наблюдениям	1	1
533	образом если	1	1
534	он прямо	1	1
535	общих чертах	1	1
536	полагали что	2	1
537	позволит нам	1	1
538	на одном	1	1
539	что и	4	1
540	это нужно	1	1
541	же является	1	1
542	это не	4	1
543	в форме	2	1
544	также в	1	1
545	представления о	10	1
546	может иметь	2	1
547	значит что	2	1
548	предполагают что	1	1
549	что даже	1	1
550	из многих	1	1
551	также и	1	1
552	и действительно	3	1
553	к противоположному	1	1
554	по этому	1	1
555	именно на	2	1
556	что из	2	1
557	так что	3	1
558	из которого	1	1
559	видели что	3	1
560	со своим	1	1
561	одной из	1	1
562	своим собственным	1	1
563	чтобы он	1	1
564	а это	1	1
565	и вопрос	1	1
566	которых одна	1	1
567	но для	2	1
568	эти два	2	1
569	выражена в	1	1
570	мы знаем	2	1
571	же никогда	1	1
572	искать в	1	1
573	заключить что	1	1
574	себе в	4	1
575	стоит и	1	1
576	представлений о	7	1
577	к ним	1	1
578	может служить	1	1
579	как его	1	1
580	но что	1	1
581	у него	7	1
582	им самим	1	1
583	и силой	1	1
584	и никогда	1	1
585	в руки	2	1
586	и вместе	1	1
587	именно как	1	1
588	со стороны	3	1
589	между которыми	1	1
590	и из	1	1
591	другую сторону	1	1
592	главное и	1	1
593	связаны с	5	1
594	эта работа	1	1
595	а именно	9	1
596	что тот	1	1
597	соответствии с	1	1
598	и др	2	1
599	в середине	1	1
600	что не	2	1
601	социальной жизни	1	1
602	детей у	1	1
603	больше и	3	1
604	не было	3	1
605	зависит от	4	1
606	где его	1	1
607	однако и	1	1
608	как ни	1	1
609	проследить как	1	1
610	это значит	1	1
611	отражается в	1	1
612	конечному пункту	1	1
613	или с	1	1
614	могу найти	1	1
615	в одно	2	1
616	когда я	1	1
617	играют большую	1	1
618	нами как	2	1
619	с которыми	1	1
620	же с	1	1
621	их к	1	1
622	тому как	1	1
623	к своему	3	1
624	предположить что	3	1
625	видит в	1	1
626	наряду с	3	1
627	не подтверждается	1	1
628	не удалось	1	1
629	в тех	3	1
630	относящееся к	1	1
631	сравнительно с	1	1
632	в это	4	1
633	нам еще	2	1
634	для тех	1	1
635	сейчас же	1	1
636	всех его	2	1
637	не служит	1	1
638	разницей что	1	1
639	о его	1	1
640	между прочим	1	1
641	остается в	1	1
642	это явление	2	1
643	но с	1	1
644	в книге	4	1
645	и для	1	1
646	отношение между	1	1
647	случаях когда	3	1
648	указать на	1	1
649	живет и	1	1
650	или в	3	1
651	его весьма	1	1
652	представлениях о	1	1
653	второе что	1	1
654	своей собственной	1	1
655	или другой	2	1
656	не представляет	2	1
657	представление что	5	1
658	который является	1	1
659	это так	1	1
660	у них	4	1
661	и создания	1	1
662	находит свое	1	1
663	болезней и	1	1
664	всегда только	1	1
665	друга но	1	1
666	связь с	11	1
667	происхождении этого	1	1
668	только с	1	1
669	вся книга	2	1
670	и сейчас	2	1
671	можем заключить	1	1
672	именно к	1	1
673	есть и	4	1
674	время не	1	1
675	речь шла	1	1
676	но эти	2	1
677	к этой	1	1
678	и другие	3	1
679	весь процесс	1	1
680	это в	1	1
681	я могу	2	1
682	что касается	2	1
683	в таком	1	1
684	точно так	2	1
685	все что	4	1
686	этой точки	1	1
687	том числе	1	1
