N	2gram	Bakhtin_Fr_6	Komedia
114	в этой	8	3
115	и тот	2	3
116	как он	2	3
117	не могла	1	3
118	в нем	16	3
119	при виде	1	3
120	было бы	3	3
121	в них	7	3
122	далеко не	1	3
123	как и	7	3
124	чем в	1	3
125	но если	2	3
126	том как	1	3
127	себе в	2	3
128	с точки	2	3
129	в iii	1	3
130	их в	2	3
131	молодыми людьми	1	3
132	к ним	1	3
133	не имеет	1	3
134	никогда не	8	3
135	ничего не	1	3
136	на это	1	3
137	он так	1	3
138	возможно что	2	3
139	в глаза	1	3
140	одного из	1	3
141	одной из	3	3
142	нисколько не	1	3
143	с одной	4	3
144	в начале	3	3
145	что не	3	3
146	мы можем	1	3
147	отношению к	1	3
148	в других	1	3
149	и даже	4	3
150	ему не	1	3
151	на этот	1	3
152	один из	6	3
153	не он	1	3
154	в частности	2	3
155	на новую	1	3
156	не может	4	3
157	конечно не	3	3
158	одной стороны	4	3
159	как бы	7	3
160	с этой	3	3
161	в целом	1	3
162	из себя	1	3
163	не знает	1	3
164	все что	4	3
165	около г	1	3
166	человека и	2	2
167	достаточно вспомнить	1	2
168	такое же	1	2
169	здесь и	8	2
170	из города	1	2
171	из его	1	2
172	его не	1	2
173	мы не	2	2
174	не слишком	1	2
175	в сущности	8	2
176	представление о	2	2
177	из комедии	1	2
178	можно предполагать	1	2
179	и он	5	2
180	и на	9	2
181	во всех	17	2
182	в изображении	1	2
183	он говорит	1	2
184	за пределы	2	2
185	что они	2	2
186	и я	1	2
187	как в	4	2
188	стороны и	2	2
189	что касается	1	2
190	в ожидании	1	2
191	в результате	4	2
192	и хотя	1	2
193	бы не	1	2
194	раз в	2	2
195	если он	1	2
196	и если	1	2
197	на его	2	2
198	в плен	1	2
199	чтобы в	1	2
200	людей и	3	2
201	человека в	1	2
202	исходя из	1	2
203	а затем	4	2
204	является конечно	1	2
205	из всех	1	2
206	с другими	3	2
207	это не	1	2
208	отца и	1	2
209	на основании	1	2
210	в развитии	2	2
211	не мог	3	2
212	в котором	4	2
213	в их	1	2
214	в одном	5	2
215	того кто	1	2
216	что с	1	2
217	же между	1	2
218	что их	2	2
219	в основе	4	2
220	за то	1	2
221	к концу	1	2
222	ему и	1	2
223	в области	2	2
224	больше того	1	2
225	одним из	4	2
226	настаивает на	1	2
227	известной степени	1	2
228	сцена из	1	2
229	если же	1	2
230	и это	1	2
231	как мы	12	2
232	и о	1	2
233	здесь не	1	2
234	то время	1	2
235	роль в	4	2
236	в образе	6	2
237	можно было	1	2
238	наряду с	1	2
239	в эпоху	6	2
240	а также	5	2
241	в другом	4	2
242	и во	2	2
243	между тем	2	2
244	фигурой в	1	2
245	все время	4	2
246	не как	1	2
247	тот же	4	2
248	должен быть	2	2
249	уже в	4	2
250	если мы	2	2
251	нового времени	4	2
252	был бы	2	2
253	до того	3	2
254	этом отношении	3	2
255	они будут	1	2
256	чувствует себя	1	2
257	от руки	1	2
258	себя и	1	2
259	что для	1	2
260	не было	1	2
261	а на	2	2
262	что мы	2	2
263	под влиянием	1	2
264	он и	1	2
265	и особенно	3	2
266	отрывок из	2	2
267	к своему	1	2
268	в пределах	1	2
269	не могут	2	2
270	для обозначения	1	2
271	по существу	1	2
272	для понимания	1	2
273	в уже	1	2
274	только для	1	2
275	и все	9	2
276	конце концов	1	2
277	г и	1	2
278	даже при	1	2
279	между ними	3	2
280	другой стороны	2	2
281	которым он	1	2
282	из этого	4	2
283	к этой	1	2
284	это в	1	2
285	в таком	1	2
286	формы и	1	1
287	всем и	2	1
288	несколько десятков	1	1
289	например в	6	1
290	чтобы не	1	1
291	с жизнью	1	1
292	по адресу	1	1
293	как имя	1	1
294	сын и	1	1
295	попав в	2	1
296	в первом	3	1
297	которую они	1	1
298	и до	7	1
299	в зависимости	1	1
300	а уж	2	1
301	и само	2	1
302	это совершенно	1	1
303	и себя	1	1
304	с более	2	1
305	уверен что	1	1
306	принадлежит к	1	1
307	а для	2	1
308	они были	3	1
309	ему в	1	1
310	не оказать	1	1
311	зависимости от	1	1
312	в числе	1	1
313	из ее	1	1
314	и говорить	1	1
315	ты можешь	1	1
316	в большинстве	4	1
317	он сам	3	1
318	первый план	3	1
319	все эти	11	1
320	не был	2	1
321	в чем	3	1
322	тем как	1	1
323	одним словом	1	1
324	нем только	1	1
325	но не	2	1
326	и всякий	1	1
327	в iv	2	1
328	себе и	1	1
329	друга и	1	1
330	сущности к	2	1
331	к сожалению	1	1
332	в поисках	1	1
333	в истории	2	1
334	в одной	3	1
335	одном из	1	1
336	бы при	1	1
337	нет каких-либо	1	1
338	это был	1	1
339	воина и	1	1
340	перед нами	3	1
341	на земле	1	1
342	сходство между	1	1
343	и как	4	1
344	что по	1	1
345	и наконец	4	1
346	более или	1	1
347	в действительности	1	1
348	в этот	1	1
349	роль играет	1	1
350	да еще	2	1
351	рассказывает как	1	1
352	чем больше	1	1
353	монолог в	1	1
354	в нашем	1	1
355	из этих	2	1
356	связанного с	1	1
357	еще один	1	1
358	им в	1	1
359	и те	2	1
360	у женщин	2	1
361	пить и	1	1
362	дает и	1	1
363	прошлого века	1	1
364	на этом	2	1
365	счет и	1	1
366	интерес в	1	1
367	именно это	1	1
368	с такими	1	1
369	в каждом	1	1
370	что все	2	1
371	же не	1	1
372	есть все	1	1
373	если ты	1	1
374	значение в	2	1
375	конечно в	2	1
376	его ничем	1	1
377	той же	5	1
378	это было	2	1
379	обоих случаях	1	1
380	еще вернемся	1	1
381	на большой	1	1
382	нам по	1	1
383	и тем	1	1
384	в огонь	1	1
385	те самые	1	1
386	этом образе	1	1
387	он является	2	1
388	для своего	1	1
389	со своими	1	1
390	совершенно особый	1	1
391	отвращение к	1	1
392	очень важный	1	1
393	одно из	1	1
394	и видит	1	1
395	из общего	1	1
396	таким же	1	1
397	в следующем	1	1
398	место в	1	1
399	не столько	1	1
400	признать что	1	1
401	ли этот	1	1
402	точку зрения	1	1
403	времени не	1	1
404	но он	5	1
405	них является	1	1
406	теми же	1	1
407	и ребенка	1	1
408	можешь найти	1	1
409	вещей и	1	1
410	ним в	1	1
411	в устах	1	1
412	ее своей	1	1
413	жены или	1	1
414	этой работы	1	1
415	вернемся к	1	1
416	до одного	1	1
417	эта мысль	1	1
418	ее не	1	1
419	в обоих	1	1
420	того как	1	1
421	почти во	2	1
422	к этим	3	1
423	без конца	1	1
424	сводится в	1	1
425	и снова	1	1
426	особый характер	1	1
427	так с	1	1
428	себе самом	2	1
429	он с	1	1
430	так много	1	1
431	находятся в	2	1
432	и весь	1	1
433	на тему	1	1
434	и по	1	1
435	предполагать что	2	1
436	успехом у	1	1
437	во всем	5	1
438	свидетельствуют о	1	1
439	единичного и	1	1
440	они так	1	1
441	у меня	1	1
442	мы встречаем	3	1
443	представляется нам	1	1
444	один раз	2	1
445	все то	5	1
446	смотреть в	1	1
447	сопровождая его	1	1
448	могут быть	1	1
449	но едва	1	1
450	о них	1	1
451	пример как	1	1
452	ты хочешь	1	1
453	приходит к	1	1
454	на помощь	1	1
455	пределах того	1	1
456	откуда он	1	1
457	эпизод с	1	1
458	что там	1	1
459	лица не	1	1
460	здесь также	1	1
461	и от	4	1
462	вина и	1	1
463	вино и	2	1
464	нет никакой	1	1
465	в себя	1	1
466	действия и	1	1
467	и когда	2	1
468	его были	1	1
469	образе и	1	1
470	с собой	1	1
471	те же	3	1
472	времени и	2	1
473	особенно в	1	1
474	есть также	1	1
475	мог бы	1	1
476	к его	1	1
477	в весьма	1	1
478	и какой-то	1	1
479	ничего подобного	1	1
480	жизнь и	1	1
481	для этого	2	1
482	в настоящее	1	1
483	стремление к	1	1
484	могла не	1	1
485	из рук	1	1
486	то они	1	1
487	язык и	1	1
488	настоящее время	1	1
489	никак не	3	1
490	сам а	1	1
491	это первый	1	1
492	на что	1	1
493	мысль не	1	1
494	после того	1	1
495	основе своей	1	1
496	там же	1	1
497	нас в	1	1
498	восходит к	1	1
499	каждом из	1	1
500	большое количество	1	1
501	то в	1	1
502	от них	1	1
503	этот момент	1	1
504	во втором	3	1
505	ее на	1	1
506	того в	1	1
507	вслед за	1	1
508	сказать и	1	1
509	в ту	1	1
510	который стал	1	1
511	в лучшем	1	1
512	что здесь	1	1
513	казалось что	1	1
514	на которой	2	1
515	рассуждение о	1	1
516	там и	2	1
517	он стал	2	1
518	мы видим	6	1
519	только в	3	1
520	во ii	1	1
521	знаешь ли	1	1
522	по этому	1	1
523	которая была	2	1
524	изображен в	1	1
525	со всеми	2	1
526	в эти	2	1
527	человека с	2	1
528	образов в	3	1
529	по самой	1	1
530	положительное значение	1	1
531	события и	1	1
532	с двумя	1	1
533	и у	2	1
534	свою жизнь	1	1
535	это либо	1	1
536	является не	1	1
537	этому вопросу	1	1
538	не из	1	1
539	рассказывает о	1	1
540	и других	1	1
541	и их	3	1
542	в новом	2	1
543	никакого ответа	1	1
544	с лишним	1	1
545	как его	2	1
546	в некоторых	1	1
547	не были	3	1
548	выходит за	3	1
549	что человек	2	1
550	а именно	2	1
551	действующих лиц	1	1
552	и между	1	1
553	было и	2	1
554	а с	1	1
555	мы еще	2	1
556	говорит о	1	1
557	ты должен	1	1
558	v в	1	1
559	превращается в	2	1
560	был в	2	1
561	не на	2	1
562	от их	1	1
563	в руках	1	1
564	же точно	1	1
565	комедии с	1	1
566	а так	1	1
567	мы находим	2	1
568	на фоне	1	1
569	этой же	1	1
570	или на	1	1
571	он уже	1	1
572	и потому	2	1
573	в разной	1	1
574	площади и	1	1
575	видит в	1	1
576	ли ты	1	1
577	связывали с	1	1
578	не удалось	1	1
579	и там	1	1
580	этой целью	1	1
581	да и	1	1
582	в первой	3	1
583	хотя он	2	1
584	своего времени	2	1
585	в кругу	2	1
586	с молодыми	1	1
587	была очень	1	1
588	что из	1	1
589	можно сказать	1	1
590	больше его	1	1
591	в основном	1	1
592	а то	1	1
593	в смысле	1	1
594	он должен	1	1
595	нечто подобное	1	1
596	под названием	1	1
597	пор еще	3	1
598	или в	6	1
599	в другой	1	1
600	о котором	4	1
601	это как	1	1
602	а к	1	1
603	себя самого	1	1
604	на первый	3	1
605	для нас	2	1
606	или менее	1	1
607	у них	1	1
608	всякого рода	1	1
609	в этих	2	1
610	его тем	1	1
611	разной степени	1	1
612	все они	2	1
613	еврипида на	1	1
614	от ее	1	1
615	акта в	1	1
616	на поле	1	1
617	городов и	1	1
618	заимствована из	1	1
619	сказать что	6	1
620	но этот	1	1
621	для нашего	1	1
622	жизни а	1	1
623	положений и	1	1
624	первом случае	3	1
625	бы его	1	1
626	этой сцены	1	1
627	на своем	1	1
628	об этих	1	1
629	жизни и	3	1
630	пути к	1	1
631	по поводу	1	1
632	как на	1	1
633	они не	3	1
