N	2gram	Trubetskoy_1	Problema
152	цивилизации так	1	2
153	самом деле	7	2
154	то же	11	2
155	и за	1	2
156	из всех	2	2
157	мы не	1	2
158	и дать	1	2
159	проявляется в	2	2
160	в таком	2	2
161	все эти	2	2
162	значение и	1	2
163	по отношению	2	2
164	на то	5	2
165	в одной	1	2
166	создал человека	1	2
167	когда он	1	2
168	если он	1	2
169	борьбы с	1	2
170	на его	1	2
171	а скорее	1	2
172	не к	2	2
173	или иных	1	2
174	то ни	4	2
175	факт что	2	2
176	что такой	4	2
177	это не	1	2
178	и тогда	2	2
179	бы на	1	2
180	и сейчас	3	2
181	и без	1	2
182	в котором	2	2
183	представление о	1	2
184	и более	2	2
185	как акт	2	2
186	в таких	2	2
187	не освободится	1	2
188	дело в	1	2
189	и сама	1	2
190	на него	1	2
191	того чтобы	8	2
192	больше чем	2	2
193	по своей	1	2
194	и является	2	2
195	тем что	3	2
196	за ними	1	2
197	в области	2	2
198	если только	2	2
199	точке зрения	3	2
200	свое собственное	2	2
201	не могут	4	2
202	это конечно	1	2
203	к тому	7	2
204	как мы	1	2
205	значительной мере	2	2
206	без всякого	1	2
207	данном случае	3	2
208	людей или	2	2
209	верит в	1	2
210	можно было	4	2
211	не за	1	2
212	за то	2	2
213	он был	1	2
214	нас и	1	2
215	по себе	2	2
216	для целей	1	2
217	бы то	4	2
218	и просто	1	2
219	любви к	2	2
220	в значительной	3	2
221	между тем	5	2
222	от них	1	2
223	борьбе с	3	2
224	и только	5	2
225	образом как	1	2
226	что только	2	2
227	по этому	2	2
228	именно на	2	2
229	конечно не	5	2
230	дает ему	1	2
231	из них	3	2
232	участие в	2	2
233	разума и	1	2
234	всяком случае	6	2
235	доказать что	1	2
236	то у	1	2
237	на свое	1	2
238	до сих	5	2
239	ее в	2	2
240	человека а	1	2
241	что не	1	2
242	то и	1	2
243	человеческой жизни	1	2
244	власти и	1	2
245	о себе	1	2
246	и живет	1	2
247	эта идея	1	2
248	однако для	1	2
249	в европе	1	2
250	в данном	7	2
251	да и	3	2
252	по существу	5	2
253	с этой	1	2
254	сих пор	5	2
255	только для	2	2
256	но для	2	2
257	один из	1	2
258	важно то	1	2
259	тех или	1	2
260	человек и	1	2
261	в те	1	2
262	хотя бы	5	2
263	не будет	7	2
264	в свою	1	2
265	из тех	1	2
266	была бы	1	2
267	освободится от	1	2
268	отношению к	1	2
269	жизни и	4	2
270	к этому	1	2
271	во всяком	9	2
272	все что	4	2
273	том числе	1	2
274	они не	1	2
275	в союзе	1	1
276	отношения к	2	1
277	и т	3	1
278	и всякому	1	1
279	должен быть	1	1
280	но тогда	1	1
281	на самом	6	1
282	тех же	1	1
283	к своей	1	1
284	это и	1	1
285	и есть	2	1
286	ему что	1	1
287	свое место	1	1
288	все свое	1	1
289	то самое	1	1
290	в их	4	1
291	мы уже	2	1
292	надо было	1	1
293	вопрос о	5	1
294	на место	1	1
295	всех людей	2	1
296	так чтобы	3	1
297	на себя	2	1
298	они были	1	1
299	таковым если	1	1
300	с большим	1	1
301	а другие	1	1
302	собой он	1	1
303	не был	1	1
304	или от	2	1
305	время в	2	1
306	в создании	1	1
307	знать не	1	1
308	а только	1	1
309	бы в	1	1
310	силы и	1	1
311	если в	6	1
312	к творчеству	1	1
313	ни стало	3	1
314	оно является	1	1
315	в свои	1	1
316	сама по	2	1
317	которые не	1	1
318	во что	3	1
319	что хотя	1	1
320	первый взгляд	1	1
321	а самый	1	1
322	с этим	2	1
323	для всех	6	1
324	что ее	1	1
325	перед нами	1	1
326	что по	1	1
327	было только	1	1
328	и наконец	2	1
329	по пути	1	1
330	себе на	1	1
331	появляется у	1	1
332	тон и	1	1
333	то в	3	1
334	что это	3	1
335	а во-вторых	2	1
336	формы в	1	1
337	из этих	3	1
338	если мы	1	1
339	вопроса о	1	1
340	и те	2	1
341	двух других	1	1
342	но на	1	1
343	и если	7	1
344	вообще не	1	1
345	главным образом	3	1
346	на создание	1	1
347	от которого	1	1
348	мечтать о	1	1
349	на одну	1	1
350	всех этих	3	1
351	эта последняя	1	1
352	избавиться от	1	1
353	даже тогда	1	1
354	он должен	5	1
355	же это	1	1
356	состоит в	2	1
357	на точке	1	1
358	и вот	2	1
359	мало того	1	1
360	что ни	1	1
361	никому не	1	1
362	и по	3	1
363	же остается	1	1
364	лишь с	1	1
365	так например	1	1
366	эпохи не	1	1
367	себя и	5	1
368	ним в	1	1
369	единое целое	1	1
370	об этой	1	1
371	их и	1	1
372	а по	1	1
373	говорить не	1	1
374	входит в	1	1
375	те или	1	1
376	всех народов	2	1
377	сейчас в	1	1
378	привести только	1	1
379	с богом	1	1
380	если такой	1	1
381	же образом	2	1
382	и некоторые	1	1
383	такой же	1	1
384	нетрудно было	1	1
385	на первый	1	1
386	и при	6	1
387	что такое	2	1
388	в такой	1	1
389	древних греков	1	1
390	не удастся	1	1
391	не столько	1	1
392	он принимает	1	1
393	которая может	1	1
394	для всякого	1	1
395	результате этого	1	1
396	которой они	1	1
397	нельзя было	1	1
398	том чтобы	3	1
399	силу и	1	1
400	все это	6	1
401	их в	2	1
402	культурной жизни	2	1
403	даже в	1	1
404	же мы	1	1
405	тому что	2	1
406	и технического	1	1
407	если и	1	1
408	можно ли	3	1
409	чтобы освободиться	1	1
410	тем самым	2	1
411	что эта	1	1
412	самого начала	1	1
413	хотелось бы	1	1
414	весь смысл	2	1
415	или другие	1	1
416	чтобы в	2	1
417	у кого	1	1
418	земли но	1	1
419	богом а	1	1
420	самом себе	2	1
421	себе самом	1	1
422	он с	1	1
423	самое большее	1	1
424	возможно и	1	1
425	именно с	1	1
426	что наша	1	1
427	и весь	1	1
428	же время	10	1
429	этих последних	1	1
430	к ней	1	1
431	во всем	4	1
432	было не	1	1
433	в подобном	1	1
434	человеческого разума	2	1
435	и современный	1	1
436	к себе	2	1
437	людей от	1	1
438	и должно	2	1
439	в состав	1	1
440	как только	1	1
441	этого однако	1	1
442	той или	3	1
443	всем мире	1	1
444	в очень	1	1
445	на это	2	1
446	она не	2	1
447	от которой	1	1
448	бы ни	2	1
449	и это	1	1
450	для всей	1	1
451	но по	1	1
452	с ее	1	1
453	которые как	1	1
454	с самого	1	1
455	это для	1	1
456	богу а	1	1
457	стремиться к	2	1
458	и когда	1	1
459	из двух	1	1
460	те же	1	1
461	в борьбе	2	1
462	мог бы	1	1
463	глубоко и	1	1
464	остается только	1	1
465	это только	2	1
466	преимущественно в	1	1
467	со стороны	4	1
468	которому принадлежит	1	1
469	сводится к	3	1
470	представителей и	1	1
471	его жизни	1	1
472	своей борьбе	1	1
473	обеих сторон	2	1
474	должно было	1	1
475	под именем	1	1
476	наконец только	1	1
477	союзе с	1	1
478	цивилизации и	1	1
479	вся эта	2	1
480	себя однако	1	1
481	что бы	3	1
482	которых он	1	1
483	следовало бы	1	1
484	то все	1	1
485	наконец и	1	1
486	а если	1	1
487	время когда	2	1
488	одной из	3	1
489	этот вопрос	2	1
490	мы прежде	1	1
491	цивилизации в	1	1
492	в согласии	1	1
493	даже если	2	1
494	в обществе	1	1
495	самом и	1	1
496	а после	1	1
497	же и	1	1
498	гармонии и	1	1
499	и ради	1	1
500	в большинстве	3	1
501	только на	2	1
502	людей то	1	1
503	здесь же	1	1
504	большинстве случаев	2	1
505	и других	1	1
506	но совершенно	2	1
507	на эту	2	1
508	за ним	1	1
509	к своим	1	1
510	что для	3	1
511	здесь мы	1	1
512	не для	1	1
513	от тех	1	1
514	мыслящего человека	1	1
515	ее не	1	1
516	тому же	1	1
517	к ним	1	1
518	не о	2	1
519	бытия и	1	1
520	идет в	1	1
521	которое является	1	1
522	этом отношении	1	1
523	от того	4	1
524	и вместе	2	1
525	вообще к	2	1
526	были бы	2	1
527	до самого	1	1
528	нет и	1	1
529	видно из	1	1
530	или иной	5	1
531	даже не	2	1
532	о своей	1	1
533	не приспособлена	1	1
534	христианин в	1	1
535	души и	1	1
536	превращается в	1	1
537	не было	3	1
538	и стал	1	1
539	а на	1	1
540	поскольку она	1	1
541	до конца	1	1
542	ничем не	1	1
543	не таков	1	1
544	не на	1	1
545	зависит от	2	1
546	черты в	1	1
547	однако и	1	1
548	как видно	1	1
549	когда же	1	1
550	в одно	1	1
551	на этой	2	1
552	бог есть	1	1
553	с идеями	1	1
554	и потому	3	1
555	как это	1	1
556	тот факт	2	1
557	из которых	5	1
558	находит возможным	1	1
559	который мы	1	1
560	и довольно	1	1
561	той и	1	1
562	также как	1	1
563	могут быть	1	1
564	для человека	1	1
565	стремления к	2	1
566	с некоторым	1	1
567	является для	1	1
568	своей жизни	1	1
569	но это	2	1
570	и таким	1	1
571	между прочим	1	1
572	разочарование в	1	1
573	ничего кроме	1	1
574	числе и	1	1
575	в полном	1	1
576	независимое от	1	1
577	с большой	1	1
578	дать ему	1	1
579	любовь к	2	1
580	перед собой	1	1
581	слова но	1	1
582	и от	2	1
583	действовать не	1	1
584	и человек	2	1
585	что оно	3	1
586	обе эти	1	1
587	человек или	1	1
588	мировоззрение в	1	1
589	от него	2	1
590	тем более	1	1
591	не должен	2	1
592	мы должны	7	1
593	творчества таким	1	1
594	зрения в	1	1
595	ни было	1	1
596	личности и	1	1
597	уверен в	1	1
598	стоять на	2	1
599	от всякого	1	1
600	вступать в	1	1
601	с ними	1	1
602	не замечают	1	1
603	а о	1	1
604	сведения о	1	1
605	с ней	1	1
606	от своего	1	1
607	упорно и	1	1
608	дух человеческой	1	1
609	к его	1	1
610	но когда	1	1
611	всех других	1	1
612	будет ли	2	1
613	таким же	3	1
614	себе но	1	1
615	до степени	1	1
616	и состоит	2	1
617	того или	2	1
618	в своих	6	1
619	это в	2	1
