N	2gram	Potebnia_M_2	Myshleni
122	бы в	2	5
123	только что	3	5
124	отношения между	2	4
125	еще не	4	4
126	с другой	6	4
127	в нашем	2	4
128	если в	3	4
129	как в	10	4
130	стороны и	1	4
131	но в	4	4
132	не можем	6	4
133	нами в	1	4
134	на то	5	4
135	в наших	1	4
136	и во	3	4
137	чем в	1	4
138	в такой	1	4
139	в котором	4	4
140	не в	13	4
141	в той	1	4
142	не менее	5	4
143	никогда не	4	4
144	связи с	6	4
145	не могут	7	4
146	что оно	4	4
147	не есть	6	4
148	слова с	1	4
149	перейти к	1	4
150	имеет место	2	4
151	что у	2	4
152	о том	5	4
153	которые мы	3	4
154	в его	2	4
155	и только	6	4
156	так что	10	4
157	то и	9	4
158	к мысли	2	4
159	друг друга	2	4
160	это есть	1	4
161	перехода от	2	4
162	должны быть	4	4
163	и от	3	4
164	и наконец	1	4
165	этой точки	1	4
166	на самом	2	3
167	только потому	2	3
168	между двумя	6	3
169	к другому	4	3
170	собственном смысле	1	3
171	мы уже	1	3
172	есть не	5	3
173	связаны между	1	3
174	из того	1	3
175	в ней	3	3
176	в чем	7	3
177	но не	12	3
178	очевидно что	3	3
179	ее внутренних	1	3
180	в одной	1	3
181	как к	1	3
182	в мысли	5	3
183	имеет в	1	3
184	в этот	1	3
185	из этих	4	3
186	он не	1	3
187	в первой	1	3
188	отношений между	3	3
189	наших глазах	1	3
190	и по	2	3
191	одно и	2	3
192	так и	5	3
193	об этом	1	3
194	с другими	5	3
195	мы видели	1	3
196	такой же	4	3
197	для него	10	3
198	мы в	3	3
199	втором случае	1	3
200	друг другу	1	3
201	тем не	6	3
202	состоит в	2	3
203	на другую	1	3
204	для нее	2	3
205	по себе	15	3
206	и другое	4	3
207	что ему	2	3
208	на котором	1	3
209	но только	2	3
210	в самой	3	3
211	во всем	2	3
212	только по	3	3
213	представляется нам	5	3
214	отличается от	1	3
215	его с	2	3
216	в собственном	2	3
217	мог бы	3	3
218	с ним	5	3
219	но мы	3	3
220	во втором	1	3
221	что и	11	3
222	это не	3	3
223	движения в	2	3
224	к нему	1	3
225	мы видим	2	3
226	есть в	2	3
227	только на	1	3
228	развития мы	1	3
229	представить себе	1	3
230	мы находим	2	3
231	мы можем	12	3
232	были бы	1	3
233	до сих	4	3
234	было сказано	1	3
235	же точно	1	3
236	и потому	2	3
237	при переходе	1	3
238	смысле этого	3	3
239	этого слова	6	3
240	и о	1	3
241	сих пор	4	3
242	но это	3	3
243	все это	2	3
244	и слово	1	3
245	слова но	2	3
246	между ними	2	3
247	в то	6	3
248	и другой	1	3
249	не иначе	1	2
250	ту же	1	2
251	ко всем	2	2
252	отношения к	2	2
253	одним из	1	2
254	мере в	1	2
255	на деле	3	2
256	и есть	2	2
257	то в	1	2
258	и до	1	2
259	выражается в	2	2
260	от всякой	1	2
261	что если	6	2
262	время как	4	2
263	мы и	1	2
264	к общему	4	2
265	столь же	5	2
266	что его	3	2
267	значение и	2	2
268	ответ на	1	2
269	можем не	1	2
270	отношение к	1	2
271	отличие от	1	2
272	друг от	1	2
273	друга и	1	2
274	от основного	1	2
275	относится к	3	2
276	с этим	7	2
277	остановиться на	1	2
278	перед нами	1	2
279	которое и	1	2
280	что по	1	2
281	его к	1	2
282	в действительности	2	2
283	что слово	2	2
284	но эта	1	2
285	случае они	1	2
286	бы с	1	2
287	в известном	1	2
288	о человеке	1	2
289	в нем	9	2
290	переходит от	1	2
291	мере как	1	2
292	своего пути	1	2
293	одной и	2	2
294	его от	1	2
295	возможно только	1	2
296	к другу	1	2
297	лишь в	1	2
298	его в	3	2
299	от одного	3	2
300	ни в	1	2
301	о которых	3	2
302	на основании	1	2
303	должно быть	2	2
304	убедиться что	1	2
305	в этих	3	2
306	во время	4	2
307	что между	1	2
308	но если	2	2
309	и при	3	2
310	относится ко	1	2
311	могут не	1	2
312	в их	1	2
313	в отличие	1	2
314	в которых	1	2
315	должны были	1	2
316	мысли от	1	2
317	в памяти	5	2
318	и той	2	2
319	впечатления от	2	2
320	которые в	1	2
321	но он	2	2
322	том же	1	2
323	для психологии	1	2
324	чем перейти	1	2
325	не имеет	6	2
326	того как	7	2
327	нельзя не	1	2
328	ничего не	1	2
329	и весь	2	2
330	внутренней и	1	2
331	прежде чем	1	2
332	у нас	2	2
333	есть только	6	2
334	чтобы сделать	1	2
335	об одном	3	2
336	как для	2	2
337	что при	1	2
338	изменений в	1	2
339	от друга	1	2
340	что все	2	2
341	свою очередь	6	2
342	то время	4	2
343	здесь как	1	2
344	и которые	1	2
345	связанных между	1	2
346	образом в	4	2
347	находится в	3	2
348	и здесь	2	2
349	внимание на	2	2
350	одного из	1	2
351	нас в	2	2
352	этих двух	1	2
353	входит в	1	2
354	которой мы	2	2
355	ее от	1	2
356	мы ни	1	2
357	своему значению	1	2
358	слов и	1	2
359	к ней	2	2
360	для ребенка	1	2
361	один из	2	2
362	которое мы	3	2
363	со всеми	1	2
364	с которыми	2	2
365	эти отношения	1	2
366	уже в	5	2
367	в большинстве	1	2
368	и других	2	2
369	его и	1	2
370	мы знаем	2	2
371	никто не	1	2
372	другой но	1	2
373	вовсе не	9	2
374	его мысль	1	2
375	и вместе	4	2
376	видно из	2	2
377	что на	3	2
378	его мысли	1	2
379	с другим	1	2
380	на ее	1	2
381	по своим	1	2
382	в свою	6	2
383	себя и	2	2
384	что не	5	2
385	что для	3	2
386	сделать возможным	1	2
387	которых мы	3	2
388	большинстве случаев	1	2
389	изменяется в	1	2
390	мы говорим	3	2
391	оно имеет	1	2
392	другу и	1	2
393	который мы	1	2
394	могут быть	8	2
395	что же	1	2
396	с предметом	1	2
397	только о	1	2
398	той мере	1	2
399	этом и	1	2
400	но для	1	2
401	но с	1	2
402	или в	2	2
403	не представляет	1	2
404	для нас	31	2
405	на одно	1	2
406	но всегда	1	2
407	а в	8	2
408	иначе чем	1	2
409	может и	1	2
410	есть представление	1	2
411	что то	1	2
412	как слово	1	2
413	в своих	1	2
414	я могу	1	2
415	к этому	2	2
416	точно так	9	2
417	во всяком	7	2
418	формы и	1	1
419	с новыми	1	1
420	в прежнем	1	1
421	сознании как	1	1
422	также что	2	1
423	и т	6	1
424	например в	3	1
425	без них	2	1
426	что наконец	1	1
427	которого в	1	1
428	того же	14	1
429	сам по	4	1
430	он может	1	1
431	словами и	1	1
432	переход от	1	1
433	есть дает	2	1
434	бы для	1	1
435	слово снова	1	1
436	и впечатления	2	1
437	нас на	2	1
438	от всяких	1	1
439	не вижу	1	1
440	когда это	2	1
441	с таким	3	1
442	когда с	1	1
443	и связанное	1	1
444	и могут	1	1
445	которыми он	1	1
446	а как	1	1
447	полагает что	3	1
448	не имеем	3	1
449	сложный процесс	1	1
450	которую мы	1	1
451	уже более	1	1
452	что уже	1	1
453	мы сравниваем	1	1
454	новой и	1	1
455	но она	3	1
456	памяти и	1	1
457	само слово	1	1
458	они были	1	1
459	и образуют	1	1
460	во внешних	1	1
461	себе что	1	1
462	последней в	1	1
463	единство их	1	1
464	значением слова	2	1
465	двух или	1	1
466	ни одно	1	1
467	только после	2	1
468	мысль что	1	1
469	его так	1	1
470	одним словом	4	1
471	друг к	1	1
472	и вопрос	1	1
473	совсем не	2	1
474	мы будем	1	1
475	но как	1	1
476	а только	8	1
477	друг на	1	1
478	одном и	1	1
479	только тогда	3	1
480	за пределы	2	1
481	мы примем	1	1
482	сама по	2	1
483	которые не	3	1
484	показать в	2	1
485	нашего сознания	1	1
486	представим себе	1	1
487	там где	4	1
488	мысль имеет	1	1
489	от связи	1	1
490	что во	2	1
491	памяти но	1	1
492	этих примерах	1	1
493	если она	1	1
494	чем мы	1	1
495	сразу и	1	1
496	дает нам	1	1
497	некоторое время	2	1
498	что как	1	1
499	не это	1	1
500	ней в	1	1
501	мы тем	2	1
502	мысль о	7	1
503	и понимания	1	1
504	и как	6	1
505	в образовании	2	1
506	и свою	1	1
507	от этого	1	1
508	апперципирующих масс	4	1
509	к чему	1	1
510	тому же	1	1
511	бы не	5	1
512	одном случае	1	1
513	них самих	1	1
514	думать что	3	1
515	отношения если	1	1
516	что к	1	1
517	с их	1	1
518	по форме	1	1
519	и тот	2	1
520	ее как	1	1
521	в ряду	6	1
522	но на	2	1
523	по сходству	1	1
524	при этом	13	1
525	по степени	1	1
526	время и	2	1
527	всех остальных	1	1
528	звук а	3	1
529	в переводе	1	1
530	а скорее	2	1
531	раз навсегда	1	1
532	нас этот	1	1
533	перестает быть	2	1
534	при виде	3	1
535	всех этих	2	1
536	без чего	1	1
537	не как	3	1
538	в басне	1	1
539	как внутреннее	1	1
540	значения но	1	1
541	чтобы в	1	1
542	свою силу	1	1
543	но вместе	2	1
544	какой бы	1	1
545	приходим к	1	1
546	подобно тому	4	1
547	на этом	2	1
548	так например	3	1
549	заключает в	4	1
550	а разве	1	1
551	но все	2	1
552	мы его	1	1
553	мы слышим	1	1
554	факт что	2	1
555	не скажет	1	1
556	в сторону	1	1
557	и может	3	1
558	вывести из	1	1
559	имеют в	1	1
560	в другом	2	1
561	нам остается	1	1
562	разница между	2	1
563	все признаки	3	1
564	на все	3	1
565	времени и	1	1
566	или наконец	1	1
567	это было	2	1
568	что мысль	1	1
569	может стать	2	1
570	то все	4	1
571	следует рассматривать	1	1
572	наблюдению и	1	1
573	делает его	1	1
574	понимания значения	1	1
575	есть движение	1	1
576	этом мы	1	1
577	звук по	1	1
578	о которой	3	1
579	многое такое	1	1
580	этого не	2	1
581	на друга	1	1
582	во внимание	1	1
583	и уже	5	1
584	и ближе	1	1
585	заставляют нас	1	1
586	его слово	1	1
587	к их	1	1
588	из языка	1	1
589	данные не	1	1
590	и одно	1	1
591	слово значит	1	1
592	таким же	1	1
593	и без	1	1
594	с развитием	1	1
595	быть названы	1	1
596	нет возможности	2	1
597	если быть	1	1
598	прийти к	1	1
599	чем более	3	1
600	мы называем	3	1
601	на первых	1	1
602	то его	1	1
603	не к	1	1
604	что я	1	1
605	ее он	1	1
606	на место	1	1
607	в фонетическом	1	1
608	в одном	6	1
609	почти совершенно	1	1
610	совершенно иначе	1	1
611	самое время	1	1
612	это воспоминание	2	1
613	им предмет	1	1
614	слово или	1	1
615	на мысль	3	1
616	есть именно	1	1
617	их в	2	1
618	слова которые	1	1
619	может ни	1	1
620	сознании слушающего	2	1
621	по одним	1	1
622	ребенок должен	1	1
623	мы таким	1	1
624	кажется нам	2	1
625	самой речи	1	1
626	раз и	1	1
627	что есть	2	1
628	знал что	1	1
629	между людьми	1	1
630	оно так	1	1
631	случае по	1	1
632	другой не	1	1
633	и ослаблению	1	1
634	есть прежде	2	1
635	она могла	1	1
636	с теми	2	1
637	известно также	1	1
638	одна из	4	1
639	его внутренняя	1	1
640	на себе	1	1
641	в самых	1	1
642	и психологическим	1	1
643	в деятельности	2	1
644	не могло	1	1
645	рассматривать как	1	1
646	не имели	1	1
647	или как	1	1
648	всего на	1	1
649	те свойства	1	1
650	в слишком	1	1
651	есть такой	1	1
652	слове и	1	1
653	на природу	2	1
654	второе значение	2	1
655	другой стороны	2	1
656	это слово	1	1
657	на него	3	1
658	для другого	1	1
659	так сказать	4	1
660	восприятий в	1	1
661	приближается к	1	1
662	в каком	3	1
663	к отдельным	1	1
664	с мыслью	1	1
665	в исследовании	1	1
666	сравнительно с	4	1
667	про себя	1	1
668	выразить так	1	1
669	содержание в	1	1
670	наоборот в	1	1
671	скорее в	1	1
672	три основные	1	1
673	предмет в	1	1
674	из чего	1	1
675	и это	2	1
676	того самого	2	1
677	оно может	2	1
678	и самое	1	1
679	из всего	1	1
680	и тогда	3	1
681	легче чем	1	1
682	как не	3	1
683	служит только	1	1
684	но при	1	1
685	и сами	4	1
686	здесь не	1	1
687	без всякого	1	1
688	факт не	1	1
689	языка и	3	1
690	в себя	2	1
691	степени и	1	1
692	себе только	1	1
693	хотя это	1	1
694	своей мысли	1	1
695	затруднениях в	1	1
696	наконец то	1	1
697	что упомянутые	2	1
698	больше в	1	1
699	начала и	1	1
700	других и	1	1
701	мысли мы	1	1
702	представлений и	3	1
703	поэтому в	1	1
704	быть может	7	1
705	другого и	1	1
706	в словах	3	1
707	более отвлеченный	1	1
708	и вообще	3	1
709	остановимся на	2	1
710	в отдельном	1	1
711	к языку	4	1
712	на ряд	1	1
713	связанное с	1	1
714	движения и	2	1
715	и поэтому	2	1
716	делает возможным	1	1
717	после того	2	1
718	и просто	1	1
719	самому себе	1	1
720	любви к	1	1
721	то тем	1	1
722	связанной с	1	1
723	образом мы	2	1
724	вообще внутреннюю	1	1
725	слово может	1	1
726	образом если	1	1
727	между тем	6	1
728	первых порах	1	1
729	от них	3	1
730	различие в	2	1
731	содержание слова	2	1
732	при исследовании	1	1
733	за другим	4	1
734	место в	4	1
735	развития не	1	1
736	мысли поэтому	1	1
737	в глазах	1	1
738	без которого	1	1
739	в другой	1	1
740	бы прийти	1	1
741	вообще и	2	1
742	слова оказывается	1	1
743	слова для	2	1
744	обобщения как	1	1
745	если это	2	1
746	имеет места	1	1
747	в слово	2	1
748	а именно	1	1
749	и самые	1	1
750	значит что	1	1
751	еще несколько	1	1
752	тех пор	1	1
753	предмета и	4	1
754	что здесь	1	1
755	этом смысле	2	1
756	но так	1	1
757	известно что	1	1
758	которые следует	1	1
759	но главным	1	1
760	и предмета	2	1
761	понимания не	1	1
762	сам гумбольдт	1	1
763	дело с	1	1
764	скорее как	1	1
765	что различные	1	1
766	о другом	1	1
767	в стороне	1	1
768	в самое	1	1
769	который в	1	1
770	отличия от	1	1
771	к психологии	1	1
772	всяком случае	7	1
773	особенность которая	1	1
774	нам возможность	1	1
775	в выражении	1	1
776	сильнее чем	1	1
777	человека с	1	1
778	конечно не	1	1
779	в значении	1	1
780	ряду других	1	1
781	языка как	1	1
782	ее из	1	1
783	а это	2	1
784	при помощи	1	1
785	одного предмета	1	1
786	из них	5	1
787	человека на	1	1
788	для новой	1	1
789	здесь будет	1	1
790	не связанных	1	1
791	не так	3	1
792	наблюдение не	1	1
793	но повторяем	1	1
794	не для	1	1
795	слова во	2	1
796	для меня	4	1
797	к ним	1	1
798	в выборе	1	1
799	быть так	1	1
800	у него	2	1
801	само по	2	1
802	заметить что	6	1
803	не говорит	1	1
804	от того	5	1
805	чувственности и	1	1
806	в них	5	1
807	в других	4	1
808	к самому	1	1
809	на стороне	1	1
810	чтобы показать	1	1
811	выраженную в	1	1
812	не были	1	1
813	за этим	1	1
814	себе представить	2	1
815	мы привыкли	1	1
816	есть мысль	1	1
817	нельзя сказать	1	1
818	значение потому	1	1
819	этого значения	1	1
820	к которому	2	1
821	слове есть	1	1
822	а с	2	1
823	которое так	1	1
824	воспоминания о	2	1
825	з и	1	1
826	связано с	2	1
827	по направлению	2	1
828	не было	6	1
829	как часть	2	1
830	отношения в	1	1
831	ничем не	2	1
832	мы легко	2	1
833	не тогда	1	1
834	и непосредственно	1	1
835	его как	1	1
836	как ни	1	1
837	значения не	1	1
838	по внешнему	1	1
839	только от	3	1
840	к сложным	1	1
841	и том	1	1
842	обозначаемый им	1	1
843	первоначально не	1	1
844	под влиянием	8	1
845	в одно	8	1
846	если не	4	1
847	в связи	2	1
848	связь с	1	1
849	слова того	1	1
850	не удается	1	1
851	оно только	1	1
852	со словом	1	1
853	в разговоре	2	1
854	тех и	1	1
855	я слышу	1	1
856	то общее	1	1
857	между отдельными	1	1
858	если оно	1	1
859	он будет	1	1
860	она есть	2	1
861	сознании есть	1	1
862	этой последней	2	1
863	тому как	4	1
864	независимая от	1	1
865	находятся в	1	1
866	никакой возможности	1	1
867	то к	2	1
868	при ближайшем	1	1
869	общее что	1	1
870	в состоянии	6	1
871	быть не	3	1
872	так сильно	1	1
873	слова есть	5	1
874	легче всего	1	1
875	этим последним	1	1
876	сознании то	1	1
877	только для	5	1
878	заставляет нас	1	1
879	в различной	1	1
880	однако не	1	1
881	к другим	3	1
882	слова так	2	1
883	за его	1	1
884	оно и	1	1
885	становится возможным	1	1
886	при таком	1	1
887	имеет дело	1	1
888	в строении	1	1
889	о котором	2	1
890	чтобы понять	1	1
891	а к	2	1
892	хотя и	3	1
893	то не	3	1
894	и все	3	1
895	есть такая	1	1
896	форму речи	1	1
897	бы показать	1	1
898	все они	1	1
899	на более	2	1
900	должны заметить	1	1
901	же в	5	1
902	своих мыслей	1	1
903	отношении к	2	1
904	даже при	2	1
905	непосредственно как	1	1
906	до тех	1	1
907	к ее	1	1
908	по поводу	6	1
909	значения в	1	1
910	и внешней	1	1
911	лишь по	1	1
912	при затруднениях	1	1
913	из тех	1	1
914	степени этой	1	1
915	только как	6	1
916	состоит из	1	1
917	была бы	1	1
918	при других	2	1
919	нет но	3	1
920	другу не	1	1
921	тот и	1	1
922	находящихся в	1	1
923	одного к	2	1
924	в заключение	1	1
925	что такое	2	1
926	но эти	2	1
927	это так	1	1
928	ассоциация и	1	1
929	независимое от	1	1
930	сливались бы	1	1
931	в таком	4	1
932	они не	4	1
933	которая не	1	1
