N	2gram	Bakhtin_fo_1	Myshleni
447	о которых	1	1
448	пространственных и	2	1
449	которой он	1	1
450	когда я	1	1
451	уже у	1	1
452	чем в	2	1
453	первый тип	6	1
454	и при	1	1
455	выступает на	1	1
456	раз за	1	1
457	нас не	1	1
458	это делает	1	1
459	в положительном	1	1
460	сих пор	3	1
461	как другие	1	1
462	что имеет	2	1
463	теми же	1	1
464	что было	3	1
465	и более	1	1
466	важный момент	1	1
467	том же	2	1
468	и вообще	2	1
469	не для	2	1
470	так называемого	1	1
471	и очень	1	1
472	с третьим	1	1
473	раз и	2	1
474	на один	2	1
475	с точки	2	1
476	случае в	1	1
477	три типа	1	1
478	те формы	1	1
479	на три	1	1
480	и функции	1	1
481	но связь	1	1
482	дело не	1	1
483	не имеет	4	1
484	в сущности	3	1
485	не могло	5	1
486	элемент в	1	1
487	только и	5	1
488	жизни не	3	1
489	что их	1	1
490	или как	4	1
491	к ней	2	1
492	своей природе	1	1
493	и является	2	1
494	ним но	1	1
495	мире и	2	1
496	нам важно	1	1
497	вещи так	1	1
498	так называемый	2	1
499	решается на	1	1
500	эти три	1	1
501	входят в	1	1
502	непосредственное отношение	1	1
503	только наиболее	1	1
504	у нас	1	1
505	и оно	1	1
506	начиная с	1	1
507	места для	1	1
508	поэтому не	1	1
509	включается в	1	1
510	когда они	1	1
511	числе и	2	1
512	родство с	1	1
513	для его	1	1
514	него как	1	1
515	для себя	7	1
516	существенные черты	1	1
517	основным для	1	1
518	в виду	3	1
519	в ней	4	1
520	след в	1	1
521	всего этого	2	1
522	в ее	6	1
523	данном случае	1	1
524	характер и	7	1
525	типа в	1	1
526	и внутреннее	3	1
527	процесс выработки	1	1
528	уже с	1	1
529	степени и	1	1
530	в пределах	5	1
531	в дальнейшем	6	1
532	роль в	9	1
533	смысле но	2	1
534	и совершенно	1	1
535	в другом	1	1
536	здесь как	2	1
537	особенно в	1	1
538	здесь нет	3	1
539	до сих	3	1
540	вокруг этого	1	1
541	высшая форма	1	1
542	вошел в	1	1
543	что дело	1	1
544	мог возникнуть	1	1
545	понятно что	4	1
546	связанных между	1	1
547	в эпоху	1	1
548	к другу	2	1
549	это внутреннее	1	1
550	которая необходима	1	1
551	в последнем	1	1
552	в состав	1	1
553	и исторического	2	1
554	другом месте	1	1
555	за пределами	1	1
556	в глаза	2	1
557	или на	1	1
558	все его	3	1
559	в значительной	2	1
560	все высшие	1	1
561	от него	1	1
562	совершается та	1	1
563	новое что	1	1
564	на отдельные	1	1
565	которой мы	1	1
566	глубоко различны	1	1
567	переходит в	1	1
568	один или	2	1
569	необходима для	1	1
570	на одном	1	1
571	во всей	3	1
572	существенную роль	2	1
573	в форме	3	1
574	тот момент	1	1
575	совершается это	1	1
576	в это	2	1
577	друг к	2	1
578	происходит в	2	1
579	имеющего в	1	1
580	проникнуть в	1	1
581	между этими	4	1
582	а только	2	1
583	человека с	1	1
584	для всех	2	1
585	есть в	2	1
586	обо всем	1	1
587	возрасте в	1	1
588	следует за	1	1
589	представляется чрезвычайно	1	1
590	или даже	1	1
591	при помощи	1	1
592	был бы	3	1
593	одно из	3	1
594	путей развития	1	1
595	и приобретает	1	1
596	мы находим	2	1
597	в конце	9	1
598	психологии и	1	1
599	вовсе не	13	1
600	с этими	2	1
601	о которой	1	1
602	не о	2	1
603	как его	1	1
604	у него	6	1
605	различные формы	1	1
606	должны будем	1	1
607	которые могут	1	1
608	связи в	1	1
609	основе его	1	1
610	самый характер	1	1
611	не обладает	1	1
612	это развитие	1	1
613	этого пути	1	1
614	и даже	2	1
615	последнем счете	1	1
616	разные и	1	1
617	не обязательно	2	1
618	здесь в	2	1
619	в большинстве	1	1
620	что не	3	1
621	началом для	1	1
622	говорит о	1	1
623	противоречие между	1	1
624	сообщения и	1	1
625	и своего	1	1
626	он только	2	1
627	время совершенно	1	1
628	и самый	1	1
629	не на	1	1
630	самое слово	1	1
631	каждый предмет	1	1
632	а не	3	1
633	с которым	1	1
634	как ни	1	1
635	и раскрыть	1	1
636	он становится	2	1
637	сказать как	1	1
638	приобрели бы	1	1
639	не будь	1	1
640	эти предметы	1	1
641	здесь господствуют	1	1
642	сложный и	1	1
643	и путь	1	1
644	и вперед	1	1
645	уже давно	1	1
646	первоначальные формы	1	1
647	и временных	2	1
648	в данном	2	1
649	этого типа	5	1
650	в той	4	1
651	этим мы	2	1
652	форм или	1	1
653	да и	3	1
654	в человеческом	1	1
655	который он	1	1
656	мы сказали	1	1
657	эту черту	1	1
658	нам еще	1	1
659	и важная	1	1
660	здесь также	2	1
661	и формы	1	1
662	этом случае	1	1
663	в условиях	7	1
664	в ряду	1	1
665	строился в	1	1
666	силу и	1	1
667	но для	2	1
668	как раз	13	1
669	из ряда	1	1
670	например у	3	1
671	на одной	1	1
672	вопрос в	1	1
673	этот образ	2	1
674	известной степени	1	1
675	его лежит	1	1
676	строится на	1	1
677	указать на	1	1
678	не подлежит	1	1
679	остается тем	1	1
680	в другое	1	1
681	лишь как	2	1
682	эти особенности	2	1
683	хотя бы	2	1
684	относящихся к	1	1
685	или не	2	1
686	и объединены	1	1
687	не предполагает	1	1
688	всеми его	3	1
689	также чрезвычайно	1	1
690	к основному	2	1
691	связей и	1	1
692	бы его	1	1
693	самом начале	1	1
694	эти элементы	1	1
695	собой это	1	1
696	все основные	1	1
697	снова и	1	1
698	но в	10	1
699	им и	1	1
700	том числе	4	1
