N	2gram	Losev_Dial_2	Problemy
387	мы не	1	1
388	которую мы	1	1
389	что уже	2	1
390	есть нечто	8	1
391	она а	1	1
392	как я	2	1
393	но даже	1	1
394	ему в	1	1
395	один пример	1	1
396	то это	2	1
397	сказать о	1	1
398	или нет?	1	1
399	зависимости от	2	1
400	и цельный	1	1
401	того же	1	1
402	всех сторон	1	1
403	проявляется в	1	1
404	другом что	1	1
405	проявляет себя	1	1
406	он был	1	1
407	этот голос	3	1
408	он переживает	2	1
409	бы она	1	1
410	сказать и	1	1
411	в изображении	2	1
412	последнего слова	1	1
413	себе он	1	1
414	к которой	1	1
415	тех же	1	1
416	не все	1	1
417	тут же	4	1
418	можно прямо	1	1
419	сама по	7	1
420	так бы	1	1
421	меньше всего	1	1
422	отнюдь не	6	1
423	независимо от	4	1
424	как тело	1	1
425	тем более	1	1
426	и пр	5	1
427	в одних	1	1
428	что касается	1	1
429	перед нами	2	1
430	кроме того	3	1
431	бы я	1	1
432	что по	2	1
433	мертвых душ	1	1
434	столкновение с	1	1
435	ведь я	1	1
436	них как	1	1
437	к чему	1	1
438	мы это	2	1
439	но тотчас	1	1
440	вопрос почему	1	1
441	а говорит	1	1
442	чем бы	1	1
443	в этой	3	1
444	бы только	2	1
445	жизнь как	1	1
446	во многих	1	1
447	не могла	1	1
448	что же?	1	1
449	одному из	1	1
450	на тот	1	1
451	и если	4	1
452	в живых	1	1
453	свое время	1	1
454	вот отчего	1	1
455	из него	1	1
456	образ его	1	1
457	не бывает	1	1
458	именно это	1	1
459	больше всего	1	1
460	что этот	3	1
461	европейского искусства	1	1
462	и характер	1	1
463	есть все	1	1
464	об этом	3	1
465	говорил что	2	1
466	в глубине	1	1
467	на все	2	1
468	с целью	2	1
469	тут надо	1	1
470	его структуре	1	1
471	его личности	2	1
472	однако вернемся	1	1
473	может стать	1	1
474	и мы	3	1
475	делает его	1	1
476	только одно	2	1
477	тех которые	1	1
478	она и	2	1
479	ни одной	1	1
480	они то	1	1
481	далеко не	1	1
482	она действительно	1	1
483	нигде не	1	1
484	перейдем к	1	1
485	есть какое-то	1	1
486	действительно не	1	1
487	выразительное и	1	1
488	как таковой	4	1
489	в один	3	1
490	его игру	1	1
491	чего тут	1	1
492	нисколько не	4	1
493	но почему	1	1
494	одного и	1	1
495	не чувствуете	1	1
496	его образ	1	1
497	и вкрадчиво	1	1
498	бы на	1	1
499	том как	2	1
500	несколько слов	1	1
501	или точнее	3	1
502	что такое	3	1
503	почти что	1	1
504	и ее	1	1
505	же это	4	1
506	случае в	1	1
507	еще нет	1	1
508	еще с	1	1
509	от времени	1	1
510	об этих	1	1
511	ко всему	1	1
512	тем не	2	1
513	по крайней	9	1
514	и эти	1	1
515	без его	1	1
516	без всяких	1	1
517	и более	3	1
518	том и	1	1
519	в вашем	1	1
520	еще короче	1	1
521	и почти	3	1
522	нас к	1	1
523	и очень	1	1
524	начиная от	1	1
525	но этой	1	1
526	отчетливо и	1	1
527	она не	8	1
528	иной раз	5	1
529	с теми	1	1
530	считает что	1	1
531	одна из	1	1
532	и последнем	1	1
533	в основе	1	1
534	в вечность	1	1
535	нельзя ли	2	1
536	во всякой	1	1
537	к такому	1	1
538	чем не	1	1
539	это еще	2	1
540	только не	2	1
541	или еще	1	1
542	и всегда	1	1
543	нами раньше	1	1
544	ему и	1	1
545	и после	1	1
546	яркостью и	1	1
547	связи с	4	1
548	в моих	1	1
549	и при	2	1
550	почти не	1	1
551	этом отношении	1	1
552	который сразу	1	1
553	от их	2	1
554	свое собственное	1	1
555	вернемся к	1	1
556	не могут	4	1
557	когда мы	3	1
558	это конечно	4	1
559	таков же	1	1
560	отличается от	1	1
561	же самое	2	1
562	об одном	1	1
563	только еще	1	1
564	тому и	1	1
565	и другим	1	1
566	мысли о	1	1
567	они и	1	1
568	объективно а	1	1
569	оно не	1	1
570	особый тип	1	1
571	из нее	1	1
572	оно может	1	1
573	можно и	1	1
574	как не	2	1
575	в некоторых	2	1
576	здесь не	1	1
577	данном случае	2	1
578	что время	2	1
579	в особенности	1	1
580	ведь оно	1	1
581	но мы	2	1
582	то время	4	1
583	и может	6	1
584	мы наблюдаем	1	1
585	на свой	1	1
586	дано в	1	1
587	собственно не	1	1
588	и совершенно	2	1
589	его самого	1	1
590	котором мы	1	1
591	чтобы дать	1	1
592	за то	1	1
593	это вовсе	2	1
594	себя что	1	1
595	здесь как	1	1
596	во многом	1	1
597	она была	1	1
598	до бесконечности	1	1
599	жизнь это	1	1
600	по сравнению	1	1
601	эти голоса	1	1
602	даны в	3	1
603	передо мною	1	1
604	и действий	1	1
605	он остается	1	1
606	смысле и	1	1
607	или прямо	2	1
608	говорят что	4	1
609	все дело	1	1
610	же необходимо	1	1
611	и должно	2	1
612	и поэтому	1	1
613	пр в	1	1
614	или на	2	1
615	образом в	1	1
616	его тело	1	1
617	ли она	1	1
618	другой ее	1	1
619	любви к	1	1
620	нас в	1	1
621	нет у	1	1
622	все в	2	1
623	это может	2	1
624	все на	4	1
625	а у	1	1
626	от них	1	1
627	на одном	1	1
628	во всей	1	1
629	не видел	1	1
630	и только	4	1
631	крайней мере	9	1
632	глаза на	1	1
633	но она	1	1
634	еще придется	1	1
635	и она	2	1
636	у которого	1	1
637	есть субъект	1	1
638	бы меня	1	1
639	происходит в	1	1
640	эти последние	1	1
641	большей или	1	1
642	известно что	1	1
643	что здесь	2	1
644	что будет	1	1
645	этом моменте	1	1
646	но с	1	1
647	же все	1	1
648	значение в	1	1
649	сразу же	3	1
650	ее к	1	1
651	меня и	1	1
652	нем не	1	1
653	не любила	1	1
654	и часто	2	1
655	и действительно	1	1
656	дана в	1	1
657	еще и	1	1
658	очень много	1	1
659	и любовь	1	1
660	вот вы	1	1
661	и кончая	1	1
662	у тебя	1	1
663	всех его	1	1
664	одних и	1	1
665	бы ни	2	1
666	не происходит	1	1
667	на мир	2	1
668	но между	1	1
669	с одной	2	1
670	есть ни	6	1
671	не то	5	1
672	без этого	4	1
673	где они	1	1
674	есть в	2	1
675	душу как	1	1
676	я имею	1	1
677	цельной и	1	1
678	то и	1	1
679	или не	2	1
680	оно в	1	1
681	есть уже	2	1
682	только ему	1	1
683	или даже	1	1
684	или просто	1	1
685	превращаются в	1	1
686	не знаешь	1	1
687	я говорит	1	1
688	действительно только	1	1
689	ведь это	3	1
690	чтобы она	1	1
691	для меня	1	1
692	бы просто	1	1
693	меня то	1	1
694	случае не	1	1
695	он мог	2	1
696	почему не	1	1
697	быть по	1	1
698	и вместе	1	1
699	ее на	1	1
700	в других	1	1
701	голос не	1	1
702	в очень	2	1
703	только мне	1	1
704	момент в	2	1
705	уже сама	2	1
706	со всем	2	1
707	и из	3	1
708	до сих	2	1
709	и тех	1	1
710	а именно	5	1
711	форме и	1	1
712	к которому	1	1
713	при всей	1	1
714	мы еще	1	1
715	к его	1	1
716	но о	2	1
717	резко отличается	1	1
718	быть с	1	1
719	же есть	2	1
720	предмет на	1	1
721	и их	3	1
722	превращается в	1	1
723	это взаимоотношение	1	1
724	можно представить	1	1
725	может ли	1	1
726	был в	2	1
727	мы так	1	1
728	не на	2	1
729	изображения в	1	1
730	долго и	1	1
731	о чем	3	1
732	не он	1	1
733	жизнь в	2	1
734	заставить себя	1	1
735	скрытая но	1	1
736	которые будут	1	1
737	все более	1	1
738	нет ничего	1	1
739	человек в	1	1
740	на который	2	1
741	с первого	2	1
742	и потому	5	1
743	в москве	1	1
744	всех людей	1	1
745	из которых	1	1
746	над ним	1	1
747	что первая	1	1
748	в данном	3	1
749	вас в	1	1
750	слова он	1	1
751	но вы	1	1
752	что весь	1	1
753	мы сразу	1	1
754	утверждение в	2	1
755	общения с	3	1
756	образ и	1	1
757	как средство	1	1
758	ко мне	2	1
759	или другого	1	1
760	нам еще	1	1
761	эти вопросы	3	1
762	всего то	1	1
763	еще раз	1	1
764	более и	2	1
765	сейчас же	3	1
766	можно сказать	5	1
767	сих пор	2	1
768	только для	1	1
769	внимания на	1	1
770	у вас	1	1
771	это последнее	1	1
772	остается в	1	1
773	не смогу	1	1
774	при всем	1	1
775	и человек	2	1
776	я всегда	1	1
777	в результате	2	1
778	своей собственной	1	1
779	мысль о	1	1
780	лишь как	1	1
781	что-нибудь вроде	1	1
782	главным образом	1	1
783	где ее	1	1
784	не должен	1	1
785	уже давно	1	1
786	же в	2	1
787	или меньшей	1	1
788	нем и	2	1
789	ним он	1	1
790	но вот	2	1
791	себе как	3	1
792	самосознание и	1	1
793	здесь только	1	1
794	вероятно только	1	1
795	ты не	1	1
796	может и	2	1
797	это все	2	1
798	из тех	1	1
799	а ведь	1	1
800	своей душе	1	1
801	но этот	1	1
802	и жизнь	2	1
803	в свое	1	1
804	себе не	3	1
805	того или	2	1
806	в своих	2	1
807	и эта	1	1
808	уже после	1	1
809	который не	1	1
810	как на	1	1
