N	2gram	Losev_Dial_3	Literetu
241	основные моменты	1	1
242	точнее и	1	1
243	мы не	5	1
244	как особого	2	1
245	превратилась в	1	1
246	говоря и	1	1
247	вопрос о	5	1
248	есть нечто	23	1
249	но даже	3	1
250	и самой	2	1
251	личности с	1	1
252	знания это	2	1
253	зависимости от	3	1
254	и он	2	1
255	столько же	1	1
256	человеческого опыта	1	1
257	он был	1	1
258	нечто в	1	1
259	такового с	1	1
260	бы то	2	1
261	в чем	4	1
262	но как	2	1
263	и никто	1	1
264	всем его	1	1
265	было указано	2	1
266	в сторону	1	1
267	и будет	1	1
268	тут же	1	1
269	не просто	18	1
270	есть подлинный	1	1
271	из таких	1	1
272	это мир	1	1
273	нигде даже	1	1
274	в одной	3	1
275	его на	2	1
276	мифа с	1	1
277	внутри себя	1	1
278	как к	1	1
279	о жизни	1	1
280	однако не	2	1
281	перед нами	3	1
282	мы можем	1	1
283	и слова	1	1
284	и как	8	1
285	мира к	1	1
286	духа и	1	1
287	я совершенно	1	1
288	как таковое	3	1
289	них он	1	1
290	есть ли	5	1
291	суда и	1	1
292	то в	2	1
293	со своей	1	1
294	в которой	1	1
295	объект как	1	1
296	как то	1	1
297	если мы	1	1
298	в знании	1	1
299	право на	1	1
300	в последнее	1	1
301	что к	1	1
302	само оно	1	1
303	не отличает	2	1
304	говорят о	1	1
305	в жертву	2	1
306	на то	3	1
307	платона и	1	1
308	он не	5	1
309	свою собственную	1	1
310	едва ли	1	1
311	и вот	2	1
312	у читателя	1	1
313	и более	1	1
314	в зависимости	2	1
315	то самое	1	1
316	постольку поскольку	1	1
317	и по	2	1
318	или иных	1	1
319	но все	1	1
320	оно и	1	1
321	то ни	1	1
322	а то	1	1
323	пусть и	1	1
324	и с	6	1
325	говорил что	2	1
326	бы быть	2	1
327	знает что	1	1
328	это было	3	1
329	чаще всего	2	1
330	в них	5	1
331	бытие и	3	1
332	но лишь	1	1
333	в ее	1	1
334	мы имеем	1	1
335	не всегда	1	1
336	и уже	2	1
337	основывается на	1	1
338	с такой	1	1
339	должно быть	3	1
340	всем своем	1	1
341	такой же	1	1
342	на первый	4	1
343	в этих	1	1
344	но до	1	1
345	и одно	2	1
346	наиболее существенной	1	1
347	представить себе	1	1
348	в отношении	1	1
349	на свою	1	1
350	в условиях	2	1
351	не от	1	1
352	сам субъект	1	1
353	этой научной	1	1
354	этого в	1	1
355	тот кто	1	1
356	одном из	1	1
357	творчества и	1	1
358	по крайней	5	1
359	если бы	6	1
360	абсолютная истина	1	1
361	ни было	1	1
362	как от	1	1
363	быть не	2	1
364	тому чтобы	1	1
365	того кто	3	1
366	бы но	1	1
367	вовсе не	13	1
368	есть всегда	5	1
369	субъект мыслится	1	1
370	в историческом	1	1
371	что есть	4	1
372	если и	1	1
373	чистом виде	1	1
374	мира не	1	1
375	она не	3	1
376	иной раз	2	1
377	как о	4	1
378	не имеет	11	1
379	что видят	1	1
380	тогда когда	5	1
381	во время	1	1
382	и сама	5	1
383	на него	1	1
384	говорить о	4	1
385	когда они	1	1
386	оно вообще	2	1
387	для кого	1	1
388	что вы	1	1
389	иметь в	2	1
390	но только	4	1
391	на котором	2	1
392	что сами	1	1
393	имеем дело	1	1
394	эпохи в	1	1
395	это именно	1	1
396	меня и	2	1
397	другой стороны	2	1
398	тех или	2	1
399	для нас	2	1
400	о нем	4	1
401	об объективности	1	1
402	уже и	3	1
403	в каком	3	1
404	перед ним	1	1
405	в стиле	1	1
406	уже о	2	1
407	все то	1	1
408	и времени	1	1
409	указание на	1	1
410	отличается от	8	1
411	и говорит	1	1
412	имеет место	1	1
413	существует только	1	1
414	на вопрос	1	1
415	можно и	3	1
416	значении в	1	1
417	как мы	2	1
418	подобных случаях	1	1
419	средних веков	1	1
420	и от	3	1
421	последнее время	1	1
422	россии в	1	1
423	так в	2	1
424	мы никогда	1	1
425	вопрос что	1	1
426	не те	1	1
427	как с	2	1
428	или в	2	1
429	с самим	1	1
430	мог бы	1	1
431	таковы что	1	1
432	оно мыслится	1	1
433	предмет его	1	1
434	а все	1	1
435	строго говоря	1	1
436	и первые	1	1
437	быть может	3	1
438	с этого	1	1
439	в словах	1	1
440	трактуется как	1	1
441	но может	1	1
442	не абсолютная	1	1
443	и здесь	2	1
444	возможна только	1	1
445	ценности и	1	1
446	никак не	2	1
447	и что	15	1
448	можно сказать	1	1
449	такого субъекта	1	1
450	и который	1	1
451	теми или	1	1
452	все в	1	1
453	является здесь	1	1
454	к нему	3	1
455	во всех	1	1
456	ее от	2	1
457	и во	2	1
458	на одном	1	1
459	что же	11	1
460	крайней мере	5	1
461	наконец в	1	1
462	не мешает	2	1
463	тот же	1	1
464	одной из	1	1
465	как я	2	1
466	только при	1	1
467	тот или	2	1
468	объекта не	1	1
469	со всеми	2	1
470	своего собственного	2	1
471	с какой	1	1
472	не можем	2	1
473	и у	2	1
474	мы получим	1	1
475	в виде	8	1
476	не так	1	1
477	жизнь для	1	1
478	идеи или	1	1
479	в котором	1	1
480	только лишь	1	1
481	представлений о	1	1
482	в одном	1	1
483	никто не	2	1
484	так как	6	1
485	самосознания в	1	1
486	не о	2	1
487	и бесконечно	1	1
488	как такового	1	1
489	тогда в	1	1
490	этого он	2	1
491	из двух	3	1
492	ничему не	1	1
493	что и	6	1
494	другого и	1	1
495	до сих	1	1
496	может и	2	1
497	истина и	1	1
498	сюда же	1	1
499	именно в	2	1
500	с той	1	1
501	буржуазной культуры	1	1
502	бытия в	2	1
503	человека у	1	1
504	себя и	2	1
505	в некоторых	1	1
506	на основании	2	1
507	стремится к	1	1
508	и жизни	6	1
509	и картины	1	1
510	личности в	2	1
511	только от	2	1
512	или с	1	1
513	мы знаем	3	1
514	если не	3	1
515	среди прочих	1	1
516	между собою	1	1
517	значит отличаться	1	1
518	и если	2	1
519	необходимо было	1	1
520	вы а	1	1
521	ни на	3	1
522	из форм	1	1
523	мире нет	1	1
524	в особенности	7	1
525	жизни но	1	1
526	восприятия а	1	1
527	и на	3	1
528	в чистом	1	1
529	все той	1	1
530	по существу	2	1
531	ней не	1	1
532	на свете	3	1
533	тех пор	2	1
534	в это	1	1
535	с ее	1	1
536	не выходит	1	1
537	как например	2	1
538	призыв к	2	1
539	и о	3	1
540	сих пор	1	1
541	при условии	3	1
542	лучшем случае	1	1
543	от материи	1	1
544	уже тем	1	1
545	но для	2	1
546	уже было	1	1
547	слез и	1	1
548	просто как	1	1
549	процесса в	1	1
550	из которых	3	1
551	не имея	1	1
552	потому не	1	1
553	сознания и	4	1
554	и самому	1	1
555	в силах	1	1
556	говоря о	1	1
557	себя самого	2	1
558	от него	1	1
559	и все	6	1
560	собственно говоря	4	1
561	это может	1	1
562	я нахожу	2	1
563	не будучи	1	1
564	угодно но	1	1
565	ну и	1	1
566	но зато	1	1
567	от всего	6	1
568	только что	4	1
569	или не	5	1
570	в общем	1	1
571	целый ряд	2	1
572	нами не	1	1
573	в лучшем	1	1
574	собственного сознания	1	1
575	мыслит себя	1	1
576	между ними	1	1
577	не знает	3	1
578	сказать что	4	1
579	только как	5	1
580	состоит из	1	1
581	была бы	3	1
582	лишь тогда	1	1
583	совершенно не	2	1
584	сознания на	1	1
585	из этого	2	1
586	ума в	1	1
587	говорит это	1	1
588	и мифа	1	1
589	к этой	2	1
590	а я	2	1
591	вместе с	1	1
592	есть свобода	1	1
593	все что	3	1
594	от ее	1	1
595	они не	2	1
