N	2gram	Bakhtin_Fr_6	VerxiiNi
136	явлений природы	1	2
137	связана с	2	2
138	и это	1	2
139	и больше	1	2
140	его не	1	2
141	смотреть на	1	2
142	так чтобы	1	2
143	и заставляет	1	2
144	еще не	1	2
145	и на	9	2
146	с его	5	2
147	во всех	17	2
148	живых существ	1	2
149	основано на	1	2
150	различия между	1	2
151	в новом	2	2
152	на небе	1	2
153	что именно	2	2
154	некоторые из	1	2
155	стихии и	1	2
156	и наконец	4	2
157	он в	2	2
158	не могла	1	2
159	перестает быть	1	2
160	они в	1	2
161	с именем	1	2
162	не как	1	2
163	из него	1	2
164	людей и	3	2
165	связан с	1	2
166	те же	3	2
167	к другу	1	2
168	то после	1	2
169	на все	3	2
170	в глазах	1	2
171	в них	7	2
172	мы видели	2	2
173	но если	2	2
174	и сейчас	2	2
175	признать что	1	2
176	не в	4	2
177	как от	1	2
178	характер носят	1	2
179	в тело	1	2
180	тогда когда	2	2
181	связан и	2	2
182	же время	5	2
183	с одним	1	2
184	этом отношении	3	2
185	ему в	1	2
186	и здесь	1	2
187	начиная с	2	2
188	не могут	2	2
189	и другой	1	2
190	с телом	1	2
191	той или	1	2
192	пор еще	3	2
193	значительной мере	1	2
194	в образе	6	2
195	особенно в	1	2
196	связанных с	3	2
197	для этого	2	2
198	от тела	2	2
199	а также	5	2
200	между тем	2	2
201	вслед за	1	2
202	исторического развития	1	2
203	у всех	1	2
204	один из	6	2
205	тот же	4	2
206	лесах и	1	2
207	между этими	1	2
208	от них	1	2
209	со всеми	2	2
210	для всех	1	2
211	конечно не	3	2
212	уже в	4	2
213	в начале	3	2
214	свидетельствует о	1	2
215	одно из	1	2
216	мы можем	1	2
217	из своих	1	2
218	или иной	1	2
219	и из	1	2
220	именно в	4	2
221	по своим	1	2
222	к которому	1	2
223	прежде всего	10	2
224	выступает в	1	2
225	связано с	3	2
226	превращается в	2	2
227	не было	1	2
228	и все	9	2
229	всех других	1	2
230	связь с	1	2
231	и особенно	3	2
232	есть как	1	2
233	по существу	1	2
234	благодаря этому	1	2
235	что мы	2	2
236	только для	1	2
237	поэтому что	1	2
238	тем и	1	2
239	о котором	4	2
240	и перед	1	2
241	пути к	1	2
242	из себя	1	2
243	в эту	2	2
244	сказать что	6	2
245	к его	1	2
246	из этого	4	2
247	жизни и	3	2
248	все что	4	2
249	как известно	2	1
250	от этой	1	1
251	к людям	1	1
252	в сфере	1	1
253	чтобы не	1	1
254	в этот	1	1
255	и через	1	1
256	самом деле	4	1
257	он может	1	1
258	это и	2	1
259	сила и	2	1
260	что когда	1	1
261	тем же	1	1
262	в первом	3	1
263	и до	7	1
264	мы уже	18	1
265	той же	5	1
266	их и	1	1
267	далее в	1	1
268	это совершенно	1	1
269	мы не	2	1
270	что уже	1	1
271	нам в	1	1
272	перед людьми	1	1
273	он как	1	1
274	в сущности	8	1
275	совпадает с	1	1
276	образом уже	1	1
277	сложнее и	1	1
278	было очень	1	1
279	в ней	4	1
280	того вместо	1	1
281	а другие	1	1
282	и силе	1	1
283	на них	1	1
284	в широком	1	1
285	что его	1	1
286	в чем	3	1
287	события в	1	1
288	до настоящего	1	1
289	природы и	2	1
290	сказать и	1	1
291	друг к	1	1
292	землю и	2	1
293	видели что	1	1
294	уничтожения и	1	1
295	руками и	1	1
296	и всякий	1	1
297	по отношению	1	1
298	друга и	1	1
299	что они	2	1
300	себя в	2	1
301	один и	1	1
302	материалом для	1	1
303	в одной	3	1
304	эта связь	1	1
305	как в	4	1
306	вспомним что	1	1
307	были объединены	1	1
308	это был	1	1
309	что касается	1	1
310	и превращается	1	1
311	есть ли	1	1
312	над природой	1	1
313	и отчасти	2	1
314	то в	1	1
315	вниз в	1	1
316	та же	4	1
317	не был	2	1
318	то время	1	1
319	в нашем	1	1
320	связанного с	1	1
321	думать что	1	1
322	отчасти и	2	1
323	что к	1	1
324	точкой для	1	1
325	и тот	2	1
326	как основной	1	1
327	в местном	1	1
328	с народной	1	1
329	имеет для	1	1
330	если он	1	1
331	так сказать	2	1
332	роли в	1	1
333	широком смысле	1	1
334	на его	2	1
335	отправной точкой	1	1
336	это связано	1	1
337	времени эти	1	1
338	в xvii	2	1
339	именно то	1	1
340	всех этих	2	1
341	его тела	1	1
342	он должен	1	1
343	что еще	1	1
344	в корне	2	1
345	новое и	1	1
346	такую силу	1	1
347	на земле	1	1
348	чтобы в	1	1
349	на этом	2	1
350	человека в	1	1
351	жить в	1	1
352	касается до	1	1
353	то станет	1	1
354	ли этот	1	1
355	его в	1	1
356	это было	2	1
357	заключается в	2	1
358	о народных	1	1
359	это не	1	1
360	было бы	3	1
361	не совпадает	1	1
362	мира с	1	1
363	весь мир	3	1
364	между отдельными	1	1
365	в жизни	1	1
366	смерть и	1	1
367	части тела	6	1
368	и смерти	3	1
369	ни в	1	1
370	страха перед	3	1
371	этой борьбы	1	1
372	видел в	1	1
373	как и	7	1
374	чем в	1	1
375	зато в	1	1
376	и того	1	1
377	одного и	2	1
378	в ад	3	1
379	в своей	2	1
380	таким же	1	1
381	образ из	1	1
382	никто не	2	1
383	в преисподнюю	4	1
384	тела еще	1	1
385	телом и	12	1
386	мире при	1	1
387	в их	1	1
388	страхи и	1	1
389	место в	1	1
390	физическая сила	1	1
391	одном из	1	1
392	но эта	2	1
393	по всем	1	1
394	борьбу с	2	1
395	их в	2	1
396	не могли	1	1
397	по себе	1	1
398	даже в	4	1
399	связей с	1	1
400	вернемся к	1	1
401	этой области	1	1
402	этих трех	1	1
403	эта мысль	1	1
404	но они	4	1
405	что с	1	1
406	верха и	1	1
407	того как	1	1
408	всех тех	2	1
409	в идее	1	1
410	проникают в	1	1
411	занять место	1	1
412	казалось бы	1	1
413	ничего не	1	1
414	и весь	1	1
415	светил и	1	1
416	видим что	1	1
417	уже говорили	11	1
418	другой стороны	2	1
419	к этим	3	1
420	ничто не	1	1
421	изображается как	1	1
422	находит себе	2	1
423	жизни из	1	1
424	только с	3	1
425	тела и	15	1
426	у нас	4	1
427	настоящего времени	1	1
428	могут быть	1	1
429	и другим	1	1
430	своих образов	1	1
431	смерти и	1	1
432	о происхождении	2	1
433	участвуют в	1	1
434	в строгом	1	1
435	на это	1	1
436	природы от	1	1
437	с образом	2	1
438	которого мы	1	1
439	и образ	4	1
440	людей в	3	1
441	здесь не	1	1
442	всего этого	1	1
443	в ее	5	1
444	данном случае	2	1
445	совершенно ясно	1	1
446	люди которые	1	1
447	нет никакой	1	1
448	смерти в	1	1
449	болезни и	1	1
450	только то	1	1
451	в себя	1	1
452	роль в	4	1
453	если они	1	1
454	с собой	1	1
455	когда его	1	1
456	это мы	1	1
457	том как	1	1
458	ничего подобного	1	1
459	что от	1	1
460	или что	1	1
461	между собой	1	1
462	он сам	3	1
463	собой и	1	1
464	что связано	1	1
465	с ним	4	1
466	стремление к	1	1
467	и смерть	2	1
468	была еще	1	1
469	по-видимому и	1	1
470	первом случае	3	1
471	а самому	1	1
472	и других	1	1
473	то они	1	1
474	характер этого	1	1
475	настоящее время	1	1
476	в глаза	1	1
477	одного из	1	1
478	после того	1	1
479	времени в	1	1
480	до известной	1	1
481	и во	2	1
482	в лесах	1	1
483	каждом из	1	1
484	в которую	1	1
485	во втором	3	1
486	а потому	1	1
487	что человек	2	1
488	не решаются	1	1
489	в ту	1	1
490	не удалось	1	1
491	и об	1	1
492	как она	2	1
493	в сферу	1	1
494	происходит в	1	1
495	эти последние	1	1
496	что здесь	1	1
497	другое тело	2	1
498	и прежде	2	1
499	у многих	1	1
500	мы видим	6	1
501	с ними	1	1
502	этот вопрос	1	1
503	которым он	1	1
504	что даже	2	1
505	огонь в	1	1
506	как нечто	1	1
507	целого и	1	1
508	еще и	1	1
509	и так	1	1
510	до нас	5	1
511	всех его	4	1
512	их не	1	1
513	в уста	1	1
514	и его	13	1
515	по всей	1	1
516	особенно у	1	1
517	этот действительно	1	1
518	перед этой	1	1
519	борьбы с	1	1
520	xvii веке	2	1
521	культуры от	1	1
522	себе в	2	1
523	и их	3	1
524	могло бы	1	1
525	у него	7	1
526	вообще можно	1	1
527	как раз	2	1
528	тем что	5	1
529	явления природы	1	1
530	и духовные	1	1
531	не были	3	1
532	возможно что	2	1
533	со всем	1	1
534	а именно	2	1
535	такое же	1	1
536	на людей	1	1
537	этой роли	2	1
538	притом не	1	1
539	и самый	3	1
540	черты в	1	1
541	в космосе	1	1
542	одну из	2	1
543	о чем	1	1
544	на эту	1	1
545	когда она	1	1
546	различие между	1	1
547	эту эпоху	1	1
548	с помощью	6	1
549	в момент	1	1
550	их с	1	1
551	него в	1	1
552	границы между	9	1
553	по окончании	1	1
554	при которых	1	1
555	с этим	3	1
556	в данном	3	1
557	на которого	1	1
558	в той	5	1
559	смысле этого	1	1
560	это есть	1	1
561	если человек	1	1
562	да и	1	1
563	т.е с	1	1
564	духом и	1	1
565	думать о	1	1
566	там где	5	1
567	два раза	1	1
568	человека и	2	1
569	стороны с	2	1
570	этого слова	1	1
571	основана на	1	1
572	на которой	2	1
573	но это	3	1
574	не замечая	1	1
575	кроме того	9	1
576	нечто подобное	1	1
577	мира в	2	1
578	не является	1	1
579	тела более	1	1
580	известной степени	1	1
581	которых он	1	1
582	не существует	1	1
583	его с	1	1
584	мира и	2	1
585	это как	1	1
586	в настоящее	1	1
587	сходство между	1	1
588	это уже	2	1
589	бы в	2	1
590	тем более	2	1
591	важное значение	1	1
592	всех прочих	1	1
593	находим в	1	1
594	все они	2	1
595	в большем	1	1
596	оно на	1	1
597	из общего	1	1
598	состоит из	2	1
599	а образ	1	1
600	по одному	1	1
601	жизни а	1	1
602	образа этого	1	1
603	к этой	1	1
604	люди и	1	1
605	значение в	2	1
606	они не	3	1
