N	2gram	Losev_Prob_5	FransuaR
264	то на	1	1
265	характерно именно	1	1
266	новое время	3	1
267	и то	5	1
268	самом деле	2	1
269	только потому	1	1
270	силы и	1	1
271	к своей	1	1
272	и насилия	1	1
273	победы над	1	1
274	тем же	3	1
275	от античности	1	1
276	в котором	2	1
277	те времена	2	1
278	из всех	2	1
279	г в	1	1
280	и была	1	1
281	мы имеем	2	1
282	которую мы	1	1
283	бы что	1	1
284	науки и	1	1
285	и стиль	1	1
286	еще до	2	1
287	их с	1	1
288	не вполне	1	1
289	поздней античности	1	1
290	мы и	2	1
291	начала в	1	1
292	того же	4	1
293	и он	4	1
294	литературе xvii	1	1
295	и самого	3	1
296	дать ему	1	1
297	характерную для	1	1
298	время в	1	1
299	в чем	2	1
300	за свое	1	1
301	в создании	1	1
302	начале и	1	1
303	мы будем	2	1
304	смысле мы	1	1
305	же она	1	1
306	значение и	2	1
307	только тогда	3	1
308	по отношению	2	1
309	самого образа	1	1
310	и речи	2	1
311	так что	11	1
312	правильно и	1	1
313	созданные им	1	1
314	в одной	2	1
315	как в	2	1
316	однако не	1	1
317	перед нами	1	1
318	начало этого	1	1
319	еще больше	1	1
320	что по	1	1
321	и наконец	1	1
322	это просто	1	1
323	конечно не	2	1
324	от этого	3	1
325	даже еще	1	1
326	в которой	5	1
327	и животных	1	1
328	с самого	1	1
329	формы в	1	1
330	бы с	2	1
331	он в	3	1
332	бы не	3	1
333	и те	1	1
334	быть только	3	1
335	весь свой	1	1
336	главным образом	1	1
337	в античном	5	1
338	он не	3	1
339	которому принадлежит	1	1
340	избавиться от	1	1
341	на точке	1	1
342	в силу	5	1
343	том чтобы	1	1
344	i в	1	1
345	из него	1	1
346	и по	1	1
347	людей и	13	1
348	в борьбе	1	1
349	народного творчества	1	1
350	в нее	1	1
351	и свободу	1	1
352	в италии	1	1
353	античном мире	2	1
354	и дальше	2	1
355	об этом	4	1
356	говорить не	1	1
357	его в	6	1
358	все он	1	1
359	входит в	1	1
360	дать ей	1	1
361	это не	2	1
362	с начала	1	1
363	по мысли	2	1
364	любовь к	1	1
365	но лишь	1	1
366	с этой	2	1
367	эту тему	1	1
368	не всегда	3	1
369	уже у	6	1
370	для своих	1	1
371	когда все	1	1
372	их на	1	1
373	не мог	4	1
374	со всей	2	1
375	античной традиции	1	1
376	гермес и	1	1
377	богами и	2	1
378	таким же	1	1
379	в такой	1	1
380	почти не	1	1
381	во времена	2	1
382	вторая часть	2	1
383	представление о	2	1
384	оказывается что	4	1
385	как символ	9	1
386	не менее	5	1
387	силу и	1	1
388	не в	7	1
389	творчества и	1	1
390	что этот	5	1
391	где нет	1	1
392	что эта	1	1
393	же мы	1	1
394	найти еще	1	1
395	и есть	1	1
396	она не	1	1
397	из которых	1	1
398	один человек	1	1
399	иной раз	2	1
400	как о	4	1
401	после того	3	1
402	тогда когда	4	1
403	дело в	2	1
404	области художественного	1	1
405	работе и	1	1
406	было не	1	1
407	самого и	1	1
408	свободы и	4	1
409	и имеет	1	1
410	можно судить	1	1
411	и смерть	1	1
412	для всего	1	1
413	он с	1	1
414	преимущественно в	1	1
415	больше чем	2	1
416	именно с	1	1
417	людей так	1	1
418	я не	2	1
419	как она	1	1
420	потому что	13	1
421	то этот	1	1
422	не столь	3	1
423	с тем	5	1
424	точке зрения	2	1
425	одного автора	1	1
426	к себе	1	1
427	не могут	2	1
428	есть только	3	1
429	и сам	4	1
430	на кресте	1	1
431	к тому	2	1
432	с богами	1	1
433	указывает на	3	1
434	в древности	2	1
435	для того	3	1
436	должен быть	1	1
437	правда не	1	1
438	некоторой степени	4	1
439	и стали	1	1
440	всем миром	1	1
441	во вселенной	1	1
442	значительной мере	2	1
443	и пытается	1	1
444	он мог	1	1
445	в средневековой	1	1
446	здесь мы	1	1
447	для нового	1	1
448	и когда	1	1
449	художественное творчество	5	1
450	в образе	1	1
451	и которые	2	1
452	не место	1	1
453	собственные имена	1	1
454	поэтому в	1	1
455	силу того	1	1
456	правда в	1	1
457	у вольтера	2	1
458	говорит здесь	1	1
459	мечты и	1	1
460	это понимание	1	1
461	и здесь	1	1
462	настоящее время	3	1
463	то уже	1	1
464	или на	1	1
465	и который	3	1
466	которое он	1	1
467	знает что	3	1
468	должно было	1	1
469	того или	1	1
470	нет у	2	1
471	с теми	1	1
472	которых они	1	1
473	ее от	1	1
474	вся эта	1	1
475	человек был	1	1
476	борьбе с	2	1
477	что и	6	1
478	и она	1	1
479	и справедливости	3	1
480	конце концов	6	1
481	и всего	1	1
482	того что	3	1
483	наконец и	1	1
484	что здесь	2	1
485	хотя бы	2	1
486	в какой	2	1
487	для себя	5	1
488	ясно что	4	1
489	всем известно	1	1
490	в народе	1	1
491	еще и	4	1
492	успехом в	1	1
493	поэтому и	2	1
494	наше время	1	1
495	проявляется в	2	1
496	к свободе	1	1
497	и ее	1	1
498	какой степени	1	1
499	что из	1	1
500	не входит	2	1
501	мудрости если	1	1
502	и у	5	1
503	своего рода	1	1
504	в большинстве	1	1
505	борьбы с	2	1
506	себя и	1	1
507	в виде	10	1
508	большинстве случаев	1	1
509	за ним	1	1
510	виду в	1	1
511	лучшее будущее	1	1
512	который как	1	1
513	одно из	1	1
514	мы встречаем	1	1
515	и их	5	1
516	эпоху когда	1	1
517	к ним	1	1
518	не о	1	1
519	до некоторой	4	1
520	бытия и	1	1
521	как раз	5	1
522	характерны для	1	1
523	в очень	1	1
524	только на	1	1
525	их можно	1	1
526	человека то	2	1
527	о своей	1	1
528	пришли к	1	1
529	что человек	1	1
530	а о	1	1
531	стороны он	2	1
532	на которые	1	1
533	властей и	1	1
534	что не	2	1
535	всего мира	1	1
536	его из	1	1
537	говорит о	7	1
538	и люди	2	1
539	перед тем	1	1
540	говорит я	1	1
541	не на	1	1
542	а не	5	1
543	да не	1	1
544	только как	1	1
545	в англии	1	1
546	а по	1	1
547	и историк	1	1
548	которыми так	1	1
549	когда она	1	1
550	существу и	1	1
551	он и	5	1
552	если не	4	1
553	в те	2	1
554	с помощью	2	1
555	и глубоко	1	1
556	и философия	1	1
557	в частности	4	1
558	в непрерывном	1	1
559	и страдания	3	1
560	если она	1	1
561	в человеке	1	1
562	к своему	1	1
563	предисловии к	1	1
564	на тот	2	1
565	чем в	1	1
566	есть на	1	1
567	есть как	1	1
568	говорил об	1	1
569	печали и	1	1
570	своей жизни	1	1
571	его за	2	1
572	его прообраза	1	1
573	видно что	1	1
574	с чужими	2	1
575	время это	2	1
576	понимании и	1	1
577	в наше	1	1
578	в более	1	1
579	это уже	2	1
580	этот образ	2	1
581	и для	6	1
582	судьбы и	1	1
583	здесь конечно	2	1
584	и от	1	1
585	а все	1	1
586	в настоящее	3	1
587	для нас	10	1
588	бы в	1	1
589	еще более	3	1
590	и создавать	1	1
591	и как	6	1
592	будто бы	5	1
593	именно он	1	1
594	для людей	4	1
595	не носят	1	1
596	утверждал что	1	1
597	но вот	1	1
598	от всякого	1	1
599	но оно	1	1
600	гораздо больше	2	1
601	с ними	1	1
602	с ней	1	1
603	состоит из	1	1
604	и судьба	1	1
605	равно как	2	1
606	в свою	2	1
607	остается на	2	1
608	отношению к	2	1
609	можно привести	1	1
610	он воспроизвел	1	1
611	на это	1	1
612	художественного творчества	8	1
613	которого нет	1	1
614	человек во	1	1
615	к этому	2	1
