N	2gram	Bakhtin_Fr_7	Dialekti
129	в одну	4	3
130	то вдруг	1	3
131	этом смысле	1	3
132	в них	7	3
133	должно быть	4	3
134	или менее	2	3
135	имеет ничего	1	3
136	в их	3	3
137	что я	1	3
138	даже в	1	3
139	в основе	1	3
140	но только	1	3
141	в разных	2	3
142	в сознании	1	3
143	уже и	1	3
144	и всех	1	3
145	указывает на	1	3
146	и о	1	3
147	жизнь и	2	3
148	и та	1	3
149	что и	5	3
150	может иметь	2	3
151	один из	1	3
152	только в	6	3
153	очень много	1	3
154	только на	2	3
155	даже и	1	3
156	же это	1	3
157	и из	1	3
158	еще и	1	3
159	ничем не	3	3
160	а он	1	3
161	и потому	3	3
162	в данном	2	3
163	в его	12	3
164	и все	14	3
165	у них	2	3
166	бы в	2	3
167	еще более	2	3
168	и смысл	2	3
169	конце концов	4	3
170	жизни и	3	3
171	думать что	1	3
172	бороться с	1	2
173	почти все	1	2
174	время как	1	2
175	есть для	1	2
176	быть в	1	2
177	то мы	1	2
178	точка зрения	2	2
179	и всякий	1	2
180	себе и	1	2
181	что именно	1	2
182	с этим	2	2
183	и где	1	2
184	он на	1	2
185	образом и	2	2
186	не был	1	2
187	все эти	13	2
188	к самому	2	2
189	содержат в	1	2
190	говорят о	1	2
191	тому же	1	2
192	связанные с	3	2
193	в виде	1	2
194	не как	1	2
195	на земле	4	2
196	на этом	5	2
197	в каждом	1	2
198	что мир	1	2
199	и может	2	2
200	в мире	3	2
201	это было	2	2
202	форму и	1	2
203	но уже	1	2
204	мы имеем	2	2
205	с этой	1	2
206	как и	14	2
207	есть он	1	2
208	и при	1	2
209	в своей	3	2
210	нас не	2	2
211	всяком случае	1	2
212	почти не	1	2
213	во всем	1	2
214	в которых	2	2
215	в корне	1	2
216	и от	8	2
217	ко всему	1	2
218	ни было	2	2
219	не должна	1	2
220	же может	1	2
221	не знает	3	2
222	но они	1	2
223	иной раз	1	2
224	как о	3	2
225	мысли в	1	2
226	дело не	2	2
227	к ним	1	2
228	заметить что	1	2
229	и эта	3	2
230	этом отношении	2	2
231	нет ни	2	2
232	как только	1	2
233	от которой	1	2
234	и это	5	2
235	на нем	1	2
236	другими словами	2	2
237	как с	1	2
238	в другом	1	2
239	что под	1	2
240	в эпоху	7	2
241	меня это	1	2
242	тех кто	1	2
243	но к	1	2
244	том или	1	2
245	для той	1	2
246	о своих	1	2
247	в него	1	2
248	того что	2	2
249	с ними	3	2
250	мы увидим	1	2
251	и так	2	2
252	поэтому и	3	2
253	сказали что	1	2
254	в качестве	9	2
255	нужно понимать	1	2
256	есть своя	1	2
257	уже не	2	2
258	и у	5	2
259	если мы	1	2
260	из них	3	2
261	но есть	3	2
262	для него	6	2
263	и их	3	2
264	никто не	10	2
265	ее на	1	2
266	живой и	1	2
267	как у	1	2
268	что человек	1	2
269	именно в	2	2
270	здесь в	1	2
271	с ней	1	2
272	о чем	1	2
273	он и	1	2
274	в частности	1	2
275	или по	1	2
276	пространства и	2	2
277	как в	5	2
278	еще не	2	2
279	такой же	3	2
280	даже больше	1	2
281	и для	5	2
282	лишь как	1	2
283	тем более	1	2
284	находим в	1	2
285	пространстве и	3	2
286	не понимают	1	2
287	они были	1	2
288	в отдельности	2	2
289	я могу	1	2
290	к этому	5	2
291	которая не	1	2
292	и наиболее	1	1
293	как все	1	1
294	явлений это	1	1
295	например в	3	1
296	своего монастыря	1	1
297	не остается	1	1
298	и без	1	1
299	из самых	3	1
300	явления и	2	1
301	к другому	1	1
302	и до	6	1
303	той же	3	1
304	и игра	1	1
305	а как	1	1
306	мы не	2	1
307	мир не	2	1
308	из этого	1	1
309	с абсолютной	1	1
310	он как	1	1
311	этот был	1	1
312	что иное	1	1
313	как я	4	1
314	но даже	1	1
315	же что	2	1
316	и реальным	1	1
317	проявляется в	3	1
318	и самого	2	1
319	иное как	1	1
320	что по	1	1
321	себя а	1	1
322	в различных	1	1
323	во всех	3	1
324	его так	1	1
325	в ее	1	1
326	совсем не	3	1
327	явлений и	2	1
328	при нем	1	1
329	самого образа	1	1
330	мы сейчас	2	1
331	друг от	1	1
332	отвлеченная мысль	1	1
333	что хотя	1	1
334	чем же	1	1
335	в той	3	1
336	его на	1	1
337	как образ	1	1
338	в связи	2	1
339	кто не	1	1
340	мысль о	1	1
341	я должен	1	1
342	и наконец	4	1
343	его к	3	1
344	и к	5	1
345	в каком-то	1	1
346	не приходится	1	1
347	в которой	2	1
348	эту идею	1	1
349	с отвлеченным	1	1
350	так в	1	1
351	выражение в	3	1
352	это тот	1	1
353	с их	1	1
354	различные моменты	1	1
355	но его	1	1
356	чем его	1	1
357	реальном пространстве	2	1
358	проникает в	3	1
359	не могла	1	1
360	теории и	1	1
361	при этом	3	1
362	берется в	1	1
363	после этого	1	1
364	они только	1	1
365	котором мы	1	1
366	в силу	1	1
367	всеми ее	1	1
368	и по	3	1
369	так например	1	1
370	него и	1	1
371	таким образом	19	1
372	по его	1	1
373	я вам	1	1
374	не будет	1	1
375	что все	2	1
376	в состоянии	2	1
377	о движении	1	1
378	здесь он	1	1
379	мы уже	12	1
380	кверху и	1	1
381	что выбор	1	1
382	то есть	20	1
383	с целью	1	1
384	или наконец	1	1
385	его в	3	1
386	ли он	1	1
387	от одного	1	1
388	с неба	1	1
389	и отдельные	1	1
390	уже знаем	1	1
391	с жизнью	1	1
392	и тем	1	1
393	не соответствует	1	1
394	еще одно	1	1
395	в жизни	1	1
396	вот ее	2	1
397	логических и	1	1
398	в реальном	2	1
399	далеко не	2	1
400	в этой	13	1
401	и конкретное	1	1
402	в храме	1	1
403	этого не	1	1
404	со своими	1	1
405	этим и	1	1
406	говорится о	1	1
407	землею и	1	1
408	оно имеет	1	1
409	с такой	1	1
410	наука в	1	1
411	наконец с	1	1
412	себе все	2	1
413	и становится	1	1
414	что значит	2	1
415	что между	2	1
416	никаких оснований	1	1
417	также есть	1	1
418	не интересует	1	1
419	в такой	1	1
420	место в	4	1
421	и назначение	1	1
422	представление о	1	1
423	большей степени	1	1
424	оказывается что	3	1
425	знаем что	1	1
426	мы сказали	1	1
427	и они	1	1
428	и находит	1	1
429	эта не	1	1
430	мир и	1	1
431	которые в	1	1
432	но он	4	1
433	том чтобы	1	1
434	над ними	1	1
435	еще раз	1	1
436	этого только	1	1
437	живому опыту	1	1
438	вода в	1	1
439	где нет	1	1
440	такое выражение	1	1
441	и вся	3	1
442	их очень	1	1
443	тем самым	3	1
444	есть прежде	1	1
445	самого начала	1	1
446	то чего	1	1
447	правда в	1	1
448	дело в	2	1
449	того как	5	1
450	что вы	1	1
451	как два	1	1
452	и вещи	1	1
453	что тот	1	1
454	явление в	2	1
455	показывает как	1	1
456	с самым	1	1
457	по своей	1	1
458	по земле	1	1
459	и его	9	1
460	связи с	1	1
461	одно от	1	1
462	вот почему	1	1
463	здесь же	1	1
464	может показаться	1	1
465	у меня	1	1
466	есть совершенно	1	1
467	на соответствующие	1	1
468	но там	1	1
469	места для	1	1
470	не могут	1	1
471	мы найдем	3	1
472	те и	2	1
473	далее по	1	1
474	же самое	1	1
475	с полной	1	1
476	из монастыря	1	1
477	и свое	1	1
478	оно не	2	1
479	с образом	3	1
480	должен быть	2	1
481	правда не	2	1
482	тогда я	1	1
483	вещами и	1	1
484	значения и	1	1
485	но по	2	1
486	от друга	1	1
487	нужно сказать	2	1
488	здесь не	1	1
489	есть закон	1	1
490	на другой	2	1
491	характер и	1	1
492	и этим	1	1
493	с самого	2	1
494	культуры и	1	1
495	зрения не	1	1
496	на том	2	1
497	и которую	1	1
498	и когда	1	1
499	что у	3	1
500	в образе	4	1
501	же нужно	1	1
502	ведь ни	1	1
503	времени и	1	1
504	здесь как	2	1
505	в результате	2	1
506	есть эти	1	1
507	отдельных образов	1	1
508	и смерть	1	1
509	связанное с	2	1
510	до последних	1	1
511	каждый раз	1	1
512	мире мы	1	1
513	и там	1	1
514	язык и	1	1
515	все вещи	2	1
516	миф в	1	1
517	все его	3	1
518	этим не	1	1
519	все в	1	1
520	доходит до	1	1
521	свете в	1	1
522	между тем	1	1
523	особенно резко	1	1
524	этой идее	1	1
525	переходит в	1	1
526	природы и	1	1
527	нельзя сказать	1	1
528	представления о	1	1
529	в ту	1	1
530	все время	2	1
531	не так	1	1
532	есть такой	1	1
533	борьбы за	1	1
534	в новой	7	1
535	как нечто	2	1
536	спускается в	1	1
537	и движение	2	1
538	видел как	2	1
539	бы ни	1	1
540	этому закону	1	1
541	были чрезвычайно	2	1
542	играет роль	1	1
543	за ней	1	1
544	все они	6	1
545	со всеми	2	1
546	себя в	1	1
547	в глубины	1	1
548	есть в	6	1
549	да еще	1	1
550	уже в	5	1
551	в одежде	1	1
552	знаем но	1	1
553	к источникам	1	1
554	все признаки	1	1
555	все образы	4	1
556	при помощи	1	1
557	и других	2	1
558	но от	1	1
559	он может	3	1
560	менее всего	1	1
561	который как	1	1
562	земли и	3	1
563	себе в	1	1
564	бы совершенно	1	1
565	от другого	1	1
566	или как	1	1
567	прибавить что	1	1
568	на поверхности	1	1
569	для них	1	1
570	у него	6	1
571	никакого отношения	1	1
572	небе и	1	1
573	не видел	2	1
574	или ином	1	1
575	во главе	1	1
576	смерти и	1	1
577	эти явления	1	1
578	уже совершенно	1	1
579	вне ее	1	1
580	же деле	1	1
581	не были	1	1
582	осмысления и	1	1
583	и самая	2	1
584	мысли об	1	1
585	такое же	1	1
586	мы еще	1	1
587	человек может	2	1
588	и др	2	1
589	нового времени	3	1
590	слиты в	2	1
591	связано с	2	1
592	превращается в	1	1
593	самом же	1	1
594	а на	2	1
595	он только	2	1
596	положение и	1	1
597	и самый	1	1
598	которое по	1	1
599	так когда	1	1
600	его как	2	1
601	на весь	1	1
602	но живое	1	1
603	сейчас же	1	1
604	и уже	1	1
605	знает только	1	1
606	эти бесконечные	1	1
607	есть во	1	1
608	и глубокое	2	1
609	роль и	1	1
610	видели в	3	1
611	такова первая	1	1
612	вместе с	5	1
613	эта идея	1	1
614	я уже	1	1
615	встречается в	1	1
616	в видении	3	1
617	на лошади	1	1
618	перехода от	1	1
619	перед нами	2	1
620	его жизни	1	1
621	из этой	1	1
622	по существу	8	1
623	своего развития	1	1
624	есть тот	1	1
625	совершенно явственно	1	1
626	вверх и	1	1
627	и наглядностью	1	1
628	не касается	1	1
629	того и	1	1
630	не меняет	1	1
631	природу и	1	1
632	между прочим	1	1
633	кроме того	3	1
634	всего в	5	1
635	это уже	1	1
636	не знаем	2	1
637	где и	1	1
638	на небе	2	1
639	она может	1	1
640	мира и	4	1
641	о котором	2	1
642	на первый	1	1
643	представлениями о	2	1
644	вот теперь	1	1
645	но именно	3	1
646	страшного суда	2	1
647	не должен	1	1
648	материала с	1	1
649	также не	1	1
650	них и	2	1
651	а также	2	1
652	к ее	1	1
653	бытие но	2	1
654	между ними	1	1
655	недаром на	1	1
656	от своего	1	1
657	к его	1	1
658	все к	1	1
659	по-моему все	1	1
660	в последнем	1	1
661	что идея	1	1
662	не что	1	1
663	есть то	2	1
664	не отвлеченная	1	1
665	это та	1	1
666	я вижу	1	1
667	и другие	3	1
668	образ в	1	1
669	они не	1	1
670	в таком	1	1
671	из живых	1	1
672	все что	4	1
673	подлинную природу	1	1
