N	2gram	Potebnia_M_4	Vladivir
152	только к	1	3
153	под влиянием	1	3
154	если не	1	3
155	в связи	1	3
156	вместе с	6	3
157	к своему	1	3
158	по своему	2	3
159	это можно	2	3
160	другой стороны	1	3
161	и т	7	2
162	одним из	1	2
163	этого последнего	2	2
164	к своей	1	2
165	и до	3	2
166	и за	1	2
167	той же	3	2
168	для своего	1	2
169	хотя бы	4	2
170	но даже	2	2
171	ему в	1	2
172	еще не	3	2
173	он сам	1	2
174	в чем	1	2
175	нет и	1	2
176	один и	5	2
177	и я	2	2
178	его на	1	2
179	его к	2	2
180	конечно не	2	2
181	из этих	2	2
182	и тот	3	2
183	что она	2	2
184	при этом	15	2
185	вера в	1	2
186	время и	1	2
187	т д	3	2
188	и еще	1	2
189	на этом	1	2
190	от нее	1	2
191	что все	4	2
192	а по	1	2
193	лишь в	3	2
194	было бы	8	2
195	известно что	6	2
196	в них	3	2
197	на основании	4	2
198	с тем	7	2
199	можно считать	2	2
200	бога и	1	2
201	на первый	1	2
202	точки зрения	4	2
203	что такое	7	2
204	что я	11	2
205	значение для	1	2
206	выше мы	2	2
207	тем не	4	2
208	на всю	1	2
209	для нее	1	2
210	даже в	2	2
211	судить по	2	2
212	не менее	5	2
213	тем самым	4	2
214	что с	1	2
215	дело не	2	2
216	не по	1	2
217	к изучению	1	2
218	с и	2	2
219	того чтобы	4	2
220	того и	1	2
221	не имели	2	2
222	уже и	2	2
223	что на	2	2
224	в каком	4	2
225	у меня	1	2
226	со стороны	3	2
227	указывает на	2	2
228	и такие	1	2
229	для того	6	2
230	и о	4	2
231	во мне	1	2
232	то время	1	2
233	ясно что	1	2
234	мы приведем	1	2
235	о котором	1	2
236	образом в	5	2
237	на все	1	2
238	но мы	2	2
239	на что	1	2
240	как было	1	2
241	времени в	1	2
242	и можно	1	2
243	того в	1	2
244	а именно	4	2
245	знания и	1	2
246	и мы	5	2
247	того что	14	2
248	с ними	3	2
249	всяком случае	3	2
250	философии но	1	2
251	по этому	1	2
252	том чтобы	1	2
253	одной из	1	2
254	то и	4	2
255	чтобы он	1	2
256	и философии	1	2
257	а это	1	2
258	не из	5	2
259	и других	3	2
260	из них	1	2
261	прибавить что	1	2
262	и никогда	1	2
263	дальше в	2	2
264	тем что	10	2
265	не были	2	2
266	даже не	2	2
267	и затем	1	2
268	обратить внимание	2	2
269	только что	3	2
270	именно так	1	2
271	было сказано	1	2
272	весьма важно	1	2
273	с которым	2	2
274	что мы	10	2
275	виде в	2	2
276	начиная с	1	2
277	с первого	1	2
278	он говорит	1	2
279	в это	2	2
280	несколько слов	2	2
281	и для	2	2
282	от него	2	2
283	тем более	5	2
284	мы должны	2	2
285	из этого	2	2
286	в самом	3	2
287	и это	2	2
288	в частности	1	2
289	как на	1	2
290	во всяком	5	2
291	все что	2	2
292	своим историческим	1	1
293	всегда в	1	1
294	что отношение	1	1
295	не прямо	1	1
296	от научного	1	1
297	отношении к	1	1
298	и объясняется	1	1
299	а из	1	1
300	на самом	3	1
301	только потому	4	1
302	и есть	3	1
303	нам кажется	2	1
304	то в	3	1
305	мысли а	2	1
306	когда человек	4	1
307	можно говорить	1	1
308	без влияния	1	1
309	в их	1	1
310	то для	1	1
311	чего в	1	1
312	есть не	4	1
313	с с	1	1
314	слово было	1	1
315	человеческой природы	2	1
316	что если	6	1
317	не во	1	1
318	с самых	1	1
319	большую роль	1	1
320	ответить на	3	1
321	что никто	1	1
322	есть нечто	5	1
323	не вполне	2	1
324	к математике	1	1
325	в некотором	1	1
326	что можно	1	1
327	поэзия и	5	1
328	явление его	1	1
329	в ней	2	1
330	столько же	1	1
331	не нужно	2	1
332	дать ему	1	1
333	на них	1	1
334	иное как	2	1
335	столь же	2	1
336	в различных	2	1
337	во всех	1	1
338	природы и	2	1
339	а следовательно	1	1
340	видели что	1	1
341	понятий но	1	1
342	заметим что	3	1
343	науку но	1	1
344	явлений и	1	1
345	значение и	2	1
346	по отношению	10	1
347	тогда как	4	1
348	на вопрос	4	1
349	относится к	1	1
350	к какой	1	1
351	тем больше	1	1
352	дает нам	1	1
353	что как	4	1
354	как уже	1	1
355	что по	2	1
356	из причин	1	1
357	и хотя	3	1
358	стороны мы	1	1
359	многих из	1	1
360	сказать о	1	1
361	таковы например	1	1
362	так или	2	1
363	то я	1	1
364	может считаться	1	1
365	почти одновременно	1	1
366	им в	1	1
367	вообще а	1	1
368	говорят о	1	1
369	жизнь как	1	1
370	и те	1	1
371	если он	1	1
372	по мнению	1	1
373	так сказать	5	1
374	выходя за	1	1
375	не следует	2	1
376	и легко	1	1
377	в силу	7	1
378	него есть	1	1
379	на жизнь	1	1
380	то самое	1	1
381	одной и	1	1
382	из него	2	1
383	но все	1	1
384	наука не	2	1
385	том же	2	1
386	смысле в	1	1
387	касается до	1	1
388	не будет	3	1
389	поэзии и	7	1
390	те же	3	1
391	них не	1	1
392	с целью	1	1
393	заключается в	1	1
394	которого не	1	1
395	с другими	4	1
396	который и	1	1
397	это не	7	1
398	именно что	1	1
399	этому предмету	1	1
400	например с	2	1
401	и тем	4	1
402	из первых	1	1
403	только одно	1	1
404	этом мы	2	1
405	но уже	3	1
406	если я	1	1
407	мы имеем	4	1
408	тому что	2	1
409	когда я	7	1
410	сказанному выше	1	1
411	чем в	2	1
412	это совершенно	1	1
413	мы не	8	1
414	была готова	1	1
415	и тогда	1	1
416	в этих	3	1
417	бы на	1	1
418	эта наука	1	1
419	к тем	1	1
420	дошли до	1	1
421	и одно	1	1
422	а главное	1	1
423	таким же	5	1
424	пока не	2	1
425	и без	2	1
426	уже здесь	2	1
427	время своего	1	1
428	в первый	2	1
429	и понятия	2	1
430	бы мы	1	1
431	от его	2	1
432	вопрос о	2	1
433	действительность в	1	1
434	однако от	1	1
435	и этой	1	1
436	и той	1	1
437	чем дальше	1	1
438	есть его	1	1
439	но эта	2	1
440	нам в	1	1
441	теми же	2	1
442	их в	3	1
443	и относительно	2	1
444	том и	2	1
445	языков и	1	1
446	примеры мы	1	1
447	она не	2	1
448	мною в	1	1
449	в таких	2	1
450	с которой	1	1
451	к лицу	1	1
452	как о	1	1
453	что их	1	1
454	на себе	3	1
455	идеального и	1	1
456	и сама	2	1
457	не отвлеченным	1	1
458	что иное	2	1
459	не могло	1	1
460	чтобы на	1	1
461	только не	3	1
462	следовательно и	1	1
463	судя по	2	1
464	философия но	1	1
465	на два	1	1
466	имеем дело	2	1
467	роду не	1	1
468	этих двух	1	1
469	или как	1	1
470	с нами	1	1
471	он объясняет	1	1
472	не выходя	1	1
473	и мысли	2	1
474	связи с	3	1
475	утверждать только	1	1
476	до того	3	1
477	весь этот	1	1
478	только с	1	1
479	этом отношении	1	1
480	в области	2	1
481	а мы	3	1
482	не потому	1	1
483	первый же	1	1
484	настоящего времени	2	1
485	если у	1	1
486	все то	1	1
487	как мысль	2	1
488	не могут	2	1
489	относиться к	1	1
490	есть только	5	1
491	сравнении с	1	1
492	мнения о	1	1
493	же самое	4	1
494	а что	2	1
495	нечто данное	1	1
496	а можно	1	1
497	слова с	3	1
498	в каждом	3	1
499	и материи	1	1
500	этим самым	1	1
501	однако по	1	1
502	правда не	1	1
503	разные стороны	1	1
504	составляет себе	1	1
505	свою очередь	1	1
506	к нам	1	1
507	говорит например	1	1
508	будет сказать	1	1
509	как отрицание	1	1
510	в произведении	1	1
511	с самого	1	1
512	всей своей	1	1
513	так в	3	1
514	роль в	1	1
515	то нужно	1	1
516	как с	1	1
517	и совершенно	1	1
518	и когда	2	1
519	способности к	1	1
520	что может	2	1
521	не с	2	1
522	было в	3	1
523	том виде	1	1
524	границы но	1	1
525	что также	1	1
526	когда его	1	1
527	сказано выше	1	1
528	можно только	2	1
529	во второй	1	1
530	а все	1	1
531	особенных усилий	1	1
532	в некоторой	1	1
533	если бы	13	1
534	в настоящее	1	1
535	этого так	1	1
536	в разных	3	1
537	связанная с	3	1
538	пор пока	2	1
539	о ней	1	1
540	и поэтому	1	1
541	внимание на	5	1
542	настоящее время	1	1
543	второй половине	1	1
544	религиозные и	1	1
545	всех подобных	1	1
546	не стоит	1	1
547	эти чувства	1	1
548	кроме человека	1	1
549	любви к	1	1
550	нас в	2	1
551	затем в	1	1
552	науке и	1	1
553	а живым	1	1
554	все в	2	1
555	связь между	3	1
556	от них	1	1
557	которые мы	2	1
558	и во	1	1
559	здесь новое	1	1
560	в другой	2	1
561	которой все	1	1
562	наук к	1	1
563	сомнения в	1	1
564	что бы	1	1
565	сойти с	1	1
566	было для	1	1
567	если это	1	1
568	для самого	2	1
569	с умом	1	1
570	и мир	1	1
571	тех пор	6	1
572	на которой	1	1
573	но раз	1	1
574	но с	1	1
575	можно ограничиться	1	1
576	не как	2	1
577	человека в	2	1
578	время когда	2	1
579	что даже	2	1
580	его жизнь	1	1
581	истории и	1	1
582	всем известно	1	1
583	как нечто	1	1
584	в разные	1	1
585	самые разнообразные	1	1
586	в обществе	2	1
587	прогресса но	1	1
588	между этими	1	1
589	вопрос об	1	1
590	с одной	1	1
591	человека с	1	1
592	с конкретным	1	1
593	самом деле	3	1
594	или не	1	1
595	же в	1	1
596	что не	6	1
597	слова не	3	1
598	на столе	1	1
599	этом в	2	1
600	это обстоятельство	2	1
601	который как	1	1
602	одно из	1	1
603	в известной	1	1
604	ту же	3	1
605	в одном	4	1
606	друг друга	2	1
607	мы можем	10	1
608	бытия и	1	1
609	заметить что	6	1
610	от того	4	1
611	и вместе	3	1
612	ее на	1	1
613	в других	2	1
614	ближайшим образом	1	1
615	и только	3	1
616	которые как	1	1
617	своих чувств	1	1
618	мне и	1	1
619	и человека	1	1
620	он сразу	1	1
621	влияние на	2	1
622	как у	1	1
623	или иначе	2	1
624	с известным	2	1
625	что человек	3	1
626	и против	1	1
627	именно в	3	1
628	и насколько	1	1
629	вообще и	3	1
630	будет ли	1	1
631	человека а	2	1
632	в выражениях	1	1
633	с той	1	1
634	далеко не	1	1
635	в свою	2	1
636	слово но	1	1
637	этом слове	4	1
638	прежде всего	1	1
639	нужно сказать	1	1
640	одной стороны	1	1
641	которые не	2	1
642	а не	12	1
643	человеческой жизни	1	1
644	как ни	2	1
645	в руках	1	1
646	увидим в	1	1
647	конечно на	1	1
648	мы сами	3	1
649	на эту	1	1
650	систему и	1	1
651	общий тон	1	1
652	о значении	1	1
653	в изучении	1	1
654	на слово	1	1
655	его как	1	1
656	на который	2	1
657	можно утверждать	1	1
658	так же	4	1
659	то можно	1	1
660	например когда	1	1
661	из которых	2	1
662	до настоящего	1	1
663	в данном	4	1
664	она есть	1	1
665	лицом к	1	1
666	смысле этого	1	1
667	а потом	1	1
668	о человеке	3	1
669	например такие	1	1
670	и вполне	2	1
671	из этой	1	1
672	такие люди	1	1
673	ему при	1	1
674	выходит что	1	1
675	я с	1	1
676	в состоянии	2	1
677	никем не	2	1
678	и более	4	1
679	быть не	2	1
680	этого слова	7	1
681	что здесь	1	1
682	на пути	1	1
683	значение не	1	1
684	людей но	1	1
685	как предмет	1	1
686	заставляет нас	1	1
687	ничего кроме	1	1
688	и того	1	1
689	эти направления	1	1
690	из тех	2	1
691	в более	2	1
692	известной степени	3	1
693	в с	1	1
694	жизни когда	1	1
695	ограничиться только	1	1
696	не существует	2	1
697	ему только	1	1
698	об отношении	2	1
699	или в	1	1
700	и среди	1	1
701	которая в	1	1
702	и слова	2	1
703	человек и	1	1
704	постоянно и	1	1
705	она уже	1	1
706	и самым	1	1
707	мысль о	6	1
708	со второй	1	1
709	у них	1	1
710	бы в	2	1
711	но философия	1	1
712	меня все	1	1
713	ни к	2	1
714	на языке	1	1
715	другое и	1	1
716	время ее	1	1
717	ее в	1	1
718	я в	2	1
719	своим голосом	1	1
720	хотя в	2	1
721	то необходимо	2	1
722	не есть	9	1
723	связь с	1	1
724	до тех	6	1
725	но если	1	1
726	между ними	4	1
727	от своего	1	1
728	дело с	1	1
729	почему он	1	1
730	по которой	1	1
731	в сравнении	4	1
732	не что	2	1
733	мысли но	4	1
734	к другим	2	1
735	уже есть	2	1
736	которые в	1	1
737	и эта	1	1
738	уже после	1	1
739	в таком	4	1
