N	2gram	Losev_Prob_2	VerxiiNi
150	в таком	11	3
151	точно так	3	3
152	говорили о	1	2
153	не должны	1	2
154	одним из	1	2
155	и это	5	2
156	и больше	1	2
157	мы имеем	1	2
158	бы например	1	2
159	такое положение	3	2
160	и заставляет	1	2
161	еще не	10	2
162	и на	5	2
163	бы то	2	2
164	с его	1	2
165	во всех	2	2
166	основано на	1	2
167	различия между	1	2
168	этого последнего	1	2
169	оно является	2	2
170	или иное	2	2
171	на небе	1	2
172	относится к	6	2
173	общего с	2	2
174	что именно	1	2
175	некоторые из	1	2
176	и наконец	3	2
177	на то	6	2
178	не могла	1	2
179	значительная часть	1	2
180	перестает быть	3	2
181	его от	2	2
182	людей и	1	2
183	то ни	3	2
184	к другу	2	2
185	в глазах	1	2
186	в них	2	2
187	но если	4	2
188	что о	1	2
189	которые в	2	2
190	не в	2	2
191	как от	1	2
192	иной раз	3	2
193	самого начала	2	2
194	для каждого	4	2
195	тогда когда	3	2
196	тех пор	4	2
197	только не	3	2
198	и является	3	2
199	так например	1	2
200	самой этой	1	2
201	этом отношении	1	2
202	ему в	1	2
203	ли это	2	2
204	не потому	1	2
205	и здесь	4	2
206	не могут	4	2
207	и другой	1	2
208	отличается от	2	2
209	той или	5	2
210	утверждать что	2	2
211	этот путь	1	2
212	ничего общего	3	2
213	всегда останется	1	2
214	значительной мере	3	2
215	но при	2	2
216	то или	3	2
217	особенно в	1	2
218	можно только	2	2
219	по тому	2	2
220	для этого	3	2
221	мысль о	2	2
222	в виду	8	2
223	к одной	1	2
224	а также	2	2
225	между тем	1	2
226	быть даже	1	2
227	еще только	1	2
228	быть и	2	2
229	по своей	1	2
230	один из	3	2
231	тот же	4	2
232	и действительно	2	2
233	между этими	2	2
234	для всех	2	2
235	конечно не	2	2
236	уже в	3	2
237	нами и	1	2
238	свидетельствует о	2	2
239	и люди	1	2
240	мы можем	6	2
241	но вместе	1	2
242	или иной	5	2
243	именно в	1	2
244	прежде всего	11	2
245	превращается в	1	2
246	не было	3	2
247	может ли	3	2
248	и все	5	2
249	в одно	2	2
250	если не	4	2
251	уже давно	5	2
252	и особенно	2	2
253	чем все	1	2
254	требует от	1	2
255	по своему	5	2
256	на пути	1	2
257	что мы	14	2
258	же самое	6	2
259	или по	4	2
260	от человека	1	2
261	положение дела	2	2
262	тем и	1	2
263	при таком	2	2
264	о котором	3	2
265	в другое	1	2
266	но когда	1	2
267	ни было	1	2
268	сказать что	24	2
269	к его	1	2
270	одновременно и	3	2
271	из этого	2	2
272	можно назвать	1	2
273	все что	3	2
274	это однако	1	1
275	можно говорить	3	1
276	речь идет	2	1
277	в сфере	1	1
278	языка с	1	1
279	к их	1	1
280	таком случае	10	1
281	чтобы не	2	1
282	и связанного	1	1
283	смысле слова	7	1
284	самом деле	4	1
285	он может	1	1
286	это и	3	1
287	но тем	1	1
288	мере в	2	1
289	и есть	4	1
290	которое мы	1	1
291	тем же	1	1
292	и до	1	1
293	к учению	1	1
294	все те	1	1
295	бесконечно и	1	1
296	вообще же	1	1
297	субстанция не	2	1
298	и этот	3	1
299	равнодушен к	1	1
300	мы уже	3	1
301	той же	2	1
302	их и	1	1
303	это совершенно	2	1
304	мы не	7	1
305	мир не	1	1
306	нам в	2	1
307	что самый	1	1
308	именно к	1	1
309	бы и	7	1
310	известный комплекс	1	1
311	учению о	2	1
312	это всегда	1	1
313	время как	1	1
314	совпадает с	2	1
315	оно есть	1	1
316	рассматривался как	1	1
317	мы и	6	1
318	самый термин	1	1
319	первого взгляда	1	1
320	к общему	1	1
321	в ней	2	1
322	на них	1	1
323	что его	1	1
324	а следовательно	1	1
325	целого так	1	1
326	друг к	2	1
327	ее существование	1	1
328	к нам	1	1
329	и всякий	3	1
330	а и	1	1
331	что они	3	1
332	один и	2	1
333	эта связь	2	1
334	как в	1	1
335	поскольку они	1	1
336	с их	1	1
337	более и	1	1
338	всей этой	3	1
339	могли бы	3	1
340	ориентировались на	1	1
341	это тоже	3	1
342	о тождестве	1	1
343	есть ли	1	1
344	от этого	1	1
345	то в	1	1
346	не приходится	1	1
347	формы в	1	1
348	не был	4	1
349	то время	1	1
350	в нашем	3	1
351	есть о	1	1
352	связанного с	1	1
353	тоже не	7	1
354	думать что	1	1
355	далекой от	1	1
356	и тот	3	1
357	имеем в	2	1
358	одно нераздельное	1	1
359	имеет для	1	1
360	если он	1	1
361	так сказать	1	1
362	время и	2	1
363	но именно	4	1
364	в нашей	3	1
365	именно то	1	1
366	всех этих	4	1
367	в корне	2	1
368	и более	5	1
369	существует и	4	1
370	на земле	1	1
371	которые раньше	2	1
372	на этом	1	1
373	только некоторые	1	1
374	частей и	1	1
375	что она	4	1
376	от нее	1	1
377	не следует	1	1
378	бы быть	1	1
379	на этой	2	1
380	говорить не	1	1
381	его в	3	1
382	входит в	2	1
383	это было	2	1
384	заключается в	4	1
385	есть не	6	1
386	это не	1	1
387	было бы	8	1
388	на почве	1	1
389	не совпадает	2	1
390	ни в	6	1
391	о которых	3	1
392	есть сам	3	1
393	она и	2	1
394	нераздельное целое	1	1
395	в слове	3	1
396	как и	5	1
397	оно имеет	1	1
398	ни с	2	1
399	чем в	1	1
400	и говорили	1	1
401	на одну	1	1
402	должно быть	2	1
403	зато в	1	1
404	и того	3	1
405	перед собой	1	1
406	не указывает	1	1
407	или вообще	4	1
408	нас остается	1	1
409	действительно если	1	1
410	эта была	1	1
411	что такое	18	1
412	еще недостаточно	1	1
413	никто не	3	1
414	в такой	2	1
415	в их	3	1
416	то для	1	1
417	слова здесь	1	1
418	прийти к	2	1
419	место в	1	1
420	все и	1	1
421	на каждом	1	1
422	должны были	3	1
423	он тоже	2	1
424	но эта	3	1
425	с какими-нибудь	1	1
426	их в	4	1
427	не могли	1	1
428	не должно	1	1
429	необходимо чтобы	1	1
430	этот мир	1	1
431	по себе	8	1
432	даже в	2	1
433	от тех	1	1
434	этой области	3	1
435	с развитием	1	1
436	случае в	1	1
437	чистом виде	3	1
438	но они	1	1
439	трудно было	1	1
440	что с	2	1
441	из нас	1	1
442	в познании	1	1
443	на себе	1	1
444	в учении	1	1
445	из предыдущего	1	1
446	иметь в	1	1
447	следовательно и	1	1
448	мы испытываем	1	1
449	казалось бы	7	1
450	ничего не	10	1
451	под этим	5	1
452	и остается	1	1
453	другой стороны	5	1
454	это слово	1	1
455	бы по	1	1
456	для одной	1	1
457	только с	2	1
458	никуда не	2	1
459	но даже	3	1
460	а мы	1	1
461	в каком	4	1
462	однако это	2	1
463	может показаться	1	1
464	у нас	18	1
465	настоящего времени	2	1
466	и далее	1	1
467	когда мы	6	1
468	лежит в	1	1
469	не знаем	3	1
470	как только	3	1
471	должны быть	1	1
472	вовсе уже	1	1
473	по возможности	1	1
474	и конечно	2	1
475	не есть	33	1
476	слова с	1	1
477	на это	2	1
478	всегда в	1	1
479	для себя	9	1
480	значения и	11	1
481	которого мы	1	1
482	с ее	1	1
483	само понятие	2	1
484	как не	1	1
485	здесь не	2	1
486	всего этого	1	1
487	но далеко	1	1
488	без всякого	4	1
489	некоторые другие	1	1
490	данном случае	5	1
491	совершенно ясно	1	1
492	каждая такая	1	1
493	нет никакой	2	1
494	речь есть	1	1
495	какое содержание	1	1
496	только то	3	1
497	идет речь	2	1
498	роль в	2	1
499	материи и	1	1
500	до самого	1	1
501	с собой	1	1
502	являются все	1	1
503	нужно было	1	1
504	же эти	1	1
505	этим словам	1	1
506	том как	1	1
507	или что	3	1
508	между собой	5	1
509	он сам	3	1
510	собой и	4	1
511	с ним	1	1
512	уже больше	1	1
513	в состав	1	1
514	другими словами	6	1
515	настоящее время	16	1
516	одного из	1	1
517	иное значение	1	1
518	может не	1	1
519	учения о	1	1
520	времени в	1	1
521	и своей	1	1
522	и во	1	1
523	каждом из	1	1
524	с каким-нибудь	1	1
525	том или	3	1
526	тем или	1	1
527	может явиться	1	1
528	теперь уже	1	1
529	какой-нибудь другой	1	1
530	к установлению	1	1
531	эти два	1	1
532	во всей	1	1
533	именно тем	1	1
534	совершенно неправильно	1	1
535	язык в	1	1
536	еще нельзя	1	1
537	в ту	1	1
538	и следовательно	4	1
539	и об	1	1
540	что здесь	1	1
541	голове и	1	1
542	и прежде	2	1
543	отдельных единиц	1	1
544	совсем не	7	1
545	его существовании	1	1
546	этот вопрос	1	1
547	дело с	1	1
548	что даже	1	1
549	друг друга	1	1
550	как нечто	2	1
551	еще и	5	1
552	в разные	2	1
553	и так	1	1
554	надеяться на	1	1
555	и раньше	1	1
556	и ее	2	1
557	или его	2	1
558	и его	1	1
559	рассматриваться как	1	1
560	не можем	4	1
561	только на	9	1
562	и всякая	1	1
563	чтобы он	1	1
564	языка как	2	1
565	только тогда	3	1
566	при помощи	8	1
567	конечно нет	1	1
568	бытия или	2	1
569	который как	1	1
570	не так	2	1
571	себе в	2	1
572	и их	3	1
573	представить себе	4	1
574	не означает	1	1
575	краски и	1	1
576	знать о	1	1
577	сами по	2	1
578	не для	1	1
579	с этими	2	1
580	ввиду того	1	1
581	менее совершенно	1	1
582	как раз	8	1
583	как этот	1	1
584	тем что	4	1
585	или ином	2	1
586	смысла и	2	1
587	видно из	1	1
588	до начала	1	1
589	возможно что	1	1
590	со всем	1	1
591	предполагает существование	1	1
592	нельзя сказать	1	1
593	а именно	6	1
594	из таких	1	1
595	или о	2	1
596	деле если	1	1
597	их можно	1	1
598	и своего	1	1
599	она является	1	1
600	и самый	4	1
601	входящей в	1	1
602	о чем	6	1
603	на эту	2	1
604	только от	1	1
605	нашей точки	1	1
606	думаем о	1	1
607	с нашей	1	1
608	в момент	1	1
609	нет никаких	1	1
610	все более	1	1
611	нет ничего	2	1
612	ни на	1	1
613	знаем о	1	1
614	или из	1	1
615	с этим	5	1
616	в данном	10	1
617	в той	2	1
618	это есть	1	1
619	здесь имеется	1	1
620	эти движения	1	1
621	таких условиях	1	1
622	да и	10	1
623	отношения к	1	1
624	думать о	1	1
625	терминологии и	1	1
626	и менее	1	1
627	есть тот	1	1
628	здесь идет	2	1
629	бытие или	1	1
630	основана на	2	1
631	и ничто	1	1
632	является для	2	1
633	лишенный всякой	1	1
634	такой же	1	1
635	но это	6	1
636	о его	1	1
637	только еще	1	1
638	но для	1	1
639	понятия и	1	1
640	под знаком	1	1
641	кроме того	5	1
642	мира в	1	1
643	важно то	1	1
644	случае между	1	1
645	не является	7	1
646	не существует	6	1
647	мира и	1	1
648	в настоящее	16	1
649	язык к	1	1
650	то не	3	1
651	эти проблемы	1	1
652	бы в	3	1
653	тем более	10	1
654	но зато	2	1
655	пришлось бы	1	1
656	мы ничего	1	1
657	все они	1	1
658	указывает на	5	1
659	же в	1	1
660	обстоит дело	1	1
661	давно уже	1	1
662	имеет никакого	2	1
663	только как	3	1
664	состоит из	2	1
665	а ведь	2	1
666	совершенно не	2	1
667	в свое	1	1
668	есть то	5	1
669	эти элементы	2	1
670	среди прочих	1	1
671	к этой	1	1
672	в какой-то	2	1
673	в своих	3	1
674	с первого	1	1
675	они относятся	2	1
676	значение в	4	1
677	эти категории	1	1
678	как результат	1	1
679	они не	1	1
