N	2gram	Tiupa_Vved_1	KulturaY
392	своим внутренним	1	1
393	в последние	1	1
394	далеко не	4	1
395	русской культуры	1	1
396	в слове	3	1
397	перестает быть	1	1
398	как сказано	1	1
399	становится и	1	1
400	и было	1	1
401	этом в	1	1
402	здесь была	1	1
403	и становится	1	1
404	видели в	1	1
405	в следующем	1	1
406	которого является	1	1
407	с потолка	1	1
408	вторая часть	1	1
409	место в	2	1
410	далее в	1	1
411	от себя	1	1
412	и уж	1	1
413	в одном	1	1
414	нам в	1	1
415	и действия	2	1
416	имеет смысл	2	1
417	их в	2	1
418	однако в	4	1
419	том же	1	1
420	более широкую	1	1
421	бы быть	1	1
422	даже в	1	1
423	а вот	1	1
424	случае мы	1	1
425	тому что	1	1
426	что есть	1	1
427	и иным	1	1
428	в воспитании	2	1
429	на котором	1	1
430	одна из	4	1
431	и вместо	1	1
432	в структуре	1	1
433	кино и	1	1
434	невозможно но	1	1
435	вследствие того	1	1
436	же остается	1	1
437	при котором	1	1
438	во всем	1	1
439	только с	1	1
440	именно то	1	1
441	далеко за	1	1
442	слова но	2	1
443	значительной степени	1	1
444	а что	1	1
445	не встречается	1	1
446	указывает на	1	1
447	имеет место	4	1
448	если же	1	1
449	для образования	1	1
450	выбирать между	1	1
451	году в	1	1
452	известно по	1	1
453	вопросы о	1	1
454	это время	2	1
455	то она	1	1
456	с ее	1	1
457	самом тексте	1	1
458	в ее	1	1
459	на основе	1	1
460	с языком	1	1
461	и иные	1	1
462	природе своей	1	1
463	не с	3	1
464	это вовсе	1	1
465	здесь как	1	1
466	по природе	1	1
467	это мы	1	1
468	имеет дело	1	1
469	раз не	1	1
470	всегда имеет	1	1
471	внимание к	2	1
472	различного рода	3	1
473	толстого как	1	1
474	словно в	1	1
475	то они	1	1
476	о том	5	1
477	внимание на	3	1
478	настоящее время	1	1
479	в случаях	2	1
480	с того	1	1
481	в значительной	1	1
482	на протяжении	1	1
483	и смысловой	1	1
484	тем или	1	1
485	от них	1	1
486	результате ли	1	1
487	необходимо должна	1	1
488	убедимся что	1	1
489	лишь к	1	1
490	вслед за	2	1
491	от этих	2	1
492	в него	1	1
493	но с	1	1
494	слов или	2	1
495	оно и	1	1
496	дело с	2	1
497	в какой	4	1
498	том или	1	1
499	могло быть	1	1
500	реагирует на	1	1
501	очень много	1	1
502	например с	1	1
503	то он	2	1
504	впрочем и	1	1
505	которых в	1	1
506	с какой	1	1
507	ни одного	1	1
508	не обходится	1	1
509	в виде	1	1
510	свидетельствует о	4	1
511	как более	1	1
512	так называемый	1	1
513	в школе	1	1
514	или даже	1	1
515	его и	1	1
516	не сам	1	1
517	в особую	1	1
518	не так	1	1
519	для него	3	1
520	и их	1	1
521	могло бы	3	1
522	иначе как	1	1
523	сами по	1	1
524	художественная литература	1	1
525	у нее	2	1
526	отношение к	2	1
527	для меня	1	1
528	ее не	2	1
529	к ним	2	1
530	должен был	1	1
531	заметить что	1	1
532	на их	1	1
533	или ином	1	1
534	не хотел	1	1
535	и только	1	1
536	или иной	3	1
537	этом пути	1	1
538	и прежде	1	1
539	и др	1	1
540	одной стороны	5	1
541	и опять	2	1
542	и составляет	3	1
543	пушкина как	1	1
544	легко и	1	1
545	жизнь в	1	1
546	их есть	1	1
547	человек в	1	1
548	только от	1	1
549	это на	1	1
550	связь с	1	1
551	суждений о	1	1
552	смысл который	2	1
553	раз его	1	1
554	по своему	2	1
555	иначе но	1	1
556	наряду с	2	1
557	такого рода	16	1
558	свое внимание	1	1
559	произведение в	2	1
560	к чему	1	1
561	войны и	3	1
562	быть и	2	1
563	установки и	1	1
564	той мере	2	1
565	не мог	1	1
566	случае он	1	1
567	к карточной	1	1
568	искусства это	1	1
569	на сцену	1	1
570	выше не	1	1
571	она может	1	1
572	в настоящее	1	1
573	в ряду	2	1
574	у них	1	1
575	бы в	3	1
576	за три	1	1
577	не должен	1	1
578	только что	1	1
579	в этих	3	1
580	или не	2	1
581	не предполагает	1	1
582	может и	1	1
583	в период	1	1
584	это все	1	1
585	между ними	1	1
586	говорящий и	1	1
587	не замечать	1	1
588	не что	1	1
589	который не	1	1
590	но эти	1	1
591	в искусстве	1	1
592	они не	1	1
593	которая не	2	1
