N	2gram	Losev_Prob_1	Dialekti
192	как в	4	3
193	с этим	3	3
194	и нет	1	3
195	но в	14	3
196	от этого	1	3
197	идея и	2	3
198	бы и	1	3
199	все эти	8	3
200	и если	6	3
201	на этом	1	3
202	в одну	1	3
203	об этом	10	3
204	мы уже	5	3
205	известно что	1	3
206	в данном	9	3
207	смысл и	3	3
208	в своей	8	3
209	в их	4	3
210	и той	1	3
211	если угодно	1	3
212	миф и	1	3
213	чтобы это	1	3
214	есть всегда	1	3
215	только для	3	3
216	иной раз	1	3
217	есть прежде	1	3
218	и притом	4	3
219	мы можем	4	3
220	та или	1	3
221	или об	1	3
222	есть только	8	3
223	могут быть	2	3
224	говоря уже	2	3
225	то или	2	3
226	сознания и	2	3
227	имеется в	1	3
228	и та	1	3
229	и следовательно	3	3
230	и об	1	3
231	быть и	3	3
232	д и	4	3
233	от всего	3	3
234	тотчас же	1	3
235	для всех	1	3
236	об его	3	3
237	в виде	15	3
238	при помощи	13	3
239	ни просто	1	3
240	уже нет	1	3
241	даже и	8	3
242	это будет	1	3
243	или иное	1	3
244	в области	2	3
245	за пределы	6	3
246	что не	3	3
247	говорит о	3	3
248	у нас	14	3
249	ни о	5	3
250	и потому	2	3
251	из которых	1	3
252	поэтический образ	3	3
253	что здесь	3	3
254	же есть	1	3
255	оно и	3	3
256	или другой	1	3
257	от него	1	3
258	или вообще	2	3
259	с ним	3	3
260	не говоря	4	3
261	или других	1	3
262	совершенно не	6	3
263	в сравнении	1	3
264	есть и	3	3
265	только не	3	3
266	это понятие	1	3
267	тем самым	4	3
268	к этому	1	3
269	не думает	1	2
270	есть обязательно	6	2
271	и без	1	2
272	очень много	3	2
273	мы говорим	3	2
274	он всегда	3	2
275	и само	1	2
276	и ничего	2	2
277	вопрос о	1	2
278	науки и	2	2
279	есть нечто	11	2
280	себе что	2	2
281	сам по	7	2
282	может дать	1	2
283	не нужно	3	2
284	как смысл	1	2
285	во всех	7	2
286	только после	2	2
287	как таковая	1	2
288	бы не	1	2
289	мы будем	2	2
290	но как	6	2
291	есть по	4	2
292	анализ понятия	2	2
293	и будет	1	2
294	нет и	2	2
295	и чем	1	2
296	чем же	2	2
297	данный момент	1	2
298	то чем	1	2
299	все же	1	2
300	кроме того	2	2
301	просто как	1	2
302	что по	1	2
303	себе не	3	2
304	всего иного	2	2
305	в самом	6	2
306	в которой	2	2
307	ни один	1	2
308	мы получаем	3	2
309	чем больше	4	2
310	из этих	2	2
311	тоже не	7	2
312	думать что	1	2
313	ни одна	1	2
314	что даже	1	2
315	все прочее	1	2
316	всей его	1	2
317	при этом	6	2
318	тем не	18	2
319	в понятии	2	2
320	тут не	1	2
321	этот предмет	3	2
322	собственно говоря	2	2
323	с этой	1	2
324	а это	2	2
325	но все	3	2
326	не будет	2	2
327	об этой	1	2
328	в глубине	1	2
329	лишь в	1	2
330	это было	2	2
331	заключается в	1	2
332	есть также	3	2
333	но именно	3	2
334	в них	7	2
335	все равно	5	2
336	показывает что	1	2
337	нашего исследования	2	2
338	не мешает	2	2
339	во внимание	2	2
340	между собою	7	2
341	должно быть	2	2
342	нисколько не	3	2
343	том как	2	2
344	имеет ничего	2	2
345	вне всякого	1	2
346	в котором	5	2
347	представление о	1	2
348	что было	1	2
349	есть еще	3	2
350	однако в	2	2
351	необходимо чтобы	3	2
352	для нее	1	2
353	можем сказать	1	2
354	в отношении	3	2
355	не менее	19	2
356	не раз	1	2
357	что эта	1	2
358	и другое	2	2
359	как о	1	2
360	того как	3	2
361	случае не	3	2
362	иметь в	4	2
363	никогда не	7	2
364	она должна	1	2
365	как будто	3	2
366	может и	3	2
367	что на	1	2
368	и искусство	1	2
369	это-то и	1	2
370	не могут	2	2
371	а что	1	2
372	всегда есть	6	2
373	можно и	1	2
374	и тогда	1	2
375	без всякого	2	2
376	в ее	3	2
377	и может	2	2
378	не их	1	2
379	не значит	2	2
380	слово о	2	2
381	вещи и	12	2
382	мог бы	1	2
383	д все	1	2
384	именно этот	1	2
385	на что	2	2
386	для этого	3	2
387	вещи мы	1	2
388	даже не	1	2
389	находится в	1	2
390	о нем	3	2
391	познания и	1	2
392	часто и	2	2
393	и возможно	1	2
394	ее в	2	2
395	никак не	4	2
396	и во	3	2
397	тем или	3	2
398	и требует	1	2
399	которые мы	1	2
400	эти два	1	2
401	во всей	3	2
402	и только	4	2
403	от этих	1	2
404	выше в	1	2
405	есть тоже	1	2
406	мы хотим	3	2
407	как нечто	8	2
408	и так	2	2
409	или другим	3	2
410	в качестве	2	2
411	история и	1	2
412	себя в	1	2
413	же и	3	2
414	конечно не	1	2
415	но о	2	2
416	то и	6	2
417	даже вообще	2	2
418	в нашей	1	2
419	есть своя	1	2
420	есть этот	1	2
421	не дает	1	2
422	из них	3	2
423	ту или	1	2
424	и их	1	2
425	мы находим	2	2
426	вещи с	1	2
427	никакого отношения	1	2
428	тем что	7	2
429	от того	1	2
430	есть слово	1	2
431	самом же	1	2
432	в целях	2	2
433	не было	4	2
434	двух планов	1	2
435	в данный	1	2
436	или иначе	2	2
437	что человек	1	2
438	и нельзя	2	2
439	же о	1	2
440	она является	2	2
441	другой стороны	3	2
442	его как	2	2
443	об ее	1	2
444	вместе с	2	2
445	как это	6	2
446	говорили мы	2	2
447	только его	1	2
448	и жизни	1	2
449	к своему	1	2
450	есть результат	4	2
451	что же	9	2
452	да и	3	2
453	поскольку он	2	2
454	сравнении с	1	2
455	мы еще	1	2
456	художественное произведение	1	2
457	и слово	1	2
458	но для	3	2
459	и часто	2	2
460	прежде чем	3	2
461	тот кто	2	2
462	у достоевского	1	2
463	и ни	4	2
464	только что	2	2
465	еще ничего	1	2
466	что этот	2	2
467	это все	1	2
468	мы начинаем	1	2
469	и при	2	2
470	оно не	3	2
471	того или	2	2
472	в противоположность	1	2
473	которая не	1	2
474	точно так	4	2
475	во всяком	7	2
476	равным образом	1	1
477	говорили о	1	1
478	а между	1	1
479	смысле слова	7	1
480	скажет что	1	1
481	здесь получается	1	1
482	о каких	1	1
483	и волевой	1	1
484	же как	2	1
485	потом и	1	1
486	чтобы не	1	1
487	именно и	1	1
488	все остальное	1	1
489	как символический	1	1
490	эту диалектику	2	1
491	но тогда	1	1
492	на самом	6	1
493	он может	1	1
494	часто так	1	1
495	переход от	1	1
496	жизни мы	1	1
497	решительно все	1	1
498	не признает	1	1
499	предмета с	1	1
500	дело не	1	1
501	имеем и	1	1
502	фиксирует самый	1	1
503	и больше	1	1
504	действительности и	5	1
505	которое может	1	1
506	чем именно	1	1
507	и этот	1	1
508	состояния в	1	1
509	г в	1	1
510	мира или	2	1
511	от всякой	1	1
512	приходится но	1	1
513	для своего	2	1
514	мы заговорили	1	1
515	память о	1	1
516	вещам но	1	1
517	но ясно	1	1
518	каком случае	3	1
519	только это	1	1
520	но она	3	1
521	и совпадение	1	1
522	то это	1	1
523	конечно и	1	1
524	планов действительности	1	1
525	ведь раз	1	1
526	кто же	1	1
527	мы ее	1	1
528	это время	1	1
529	очень часто	1	1
530	собою и	2	1
531	поэтического образа	1	1
532	действительности когда	1	1
533	же нужно	1	1
534	и этого	2	1
535	когда есть	1	1
536	он сам	2	1
537	первый план	1	1
538	оформленное и	1	1
539	знаем что	2	1
540	где же	1	1
541	без которого	3	1
542	только вполне	1	1
543	не требует	1	1
544	и всего	1	1
545	необходим в	1	1
546	понятие символа	17	1
547	видели что	1	1
548	полной самостоятельности	1	1
549	не то	2	1
550	и все-таки	2	1
551	и всякий	1	1
552	явлений и	1	1
553	в общем	1	1
554	тут же	1	1
555	рождение и	1	1
556	мы сейчас	1	1
557	судить об	1	1
558	ни слова	1	1
559	нами только	2	1
560	и я	1	1
561	идеальное но	1	1
562	исторически и	1	1
563	и вовсе	4	1
564	в одной	1	1
565	под этой	1	1
566	наша общая	1	1
567	чем мы	1	1
568	что законы	1	1
569	еще большую	1	1
570	что нет	2	1
571	помнить что	3	1
572	виду и	2	1
573	это тоже	2	1
574	эти общие	1	1
575	тот же	1	1
576	категорий поэтому	1	1
577	этой цели	1	1
578	этой идеи	2	1
579	вещи но	3	1
580	не можем	2	1
581	не приходится	1	1
582	говорят о	2	1
583	как то	1	1
584	сказать о	2	1
585	за это	1	1
586	жизни так	1	1
587	символ что	1	1
588	есть как	2	1
589	что другое	1	1
590	о других	1	1
591	ничего и	1	1
592	но ведь	3	1
593	если он	1	1
594	в наших	1	1
595	как принцип	1	1
596	вообще не	2	1
597	как он	4	1
598	он почему-то	1	1
599	из указанных	3	1
600	он не	3	1
601	о которой	1	1
602	не такую	1	1
603	чтобы они	1	1
604	всех этих	7	1
605	момента в	1	1
606	и еще	3	1
607	в первую	1	1
608	в смеси	1	1
609	этого вопроса	1	1
610	мы впервые	1	1
611	содержит в	7	1
612	что каждая	1	1
613	чтобы в	1	1
614	что называется	1	1
615	говорите что	1	1
616	чем она	1	1
617	его от	3	1
618	будет говорить	1	1
619	чем собственно	1	1
620	будем говорить	1	1
621	или иных	2	1
622	для науки	1	1
623	в нее	1	1
624	одно и	1	1
625	и заключается	2	1
626	как оно	3	1
627	закон но	1	1
628	этом последнем	1	1
629	а вместе	1	1
630	думал что	1	1
631	во-первых есть	1	1
632	если нет	1	1
633	связанные с	1	1
634	они должны	1	1
635	да неужто	1	1
636	конечно в	2	1
637	есть конечно	1	1
638	и чтобы	2	1
639	а его	1	1
640	художественный образ	9	1
641	его в	6	1
642	входит в	4	1
643	с другими	2	1
644	знаем как	1	1
645	здесь идет	1	1
646	везде и	1	1
647	она стала	1	1
648	физический или	1	1
649	не встречает	1	1
650	науки а	2	1
651	новое и	1	1
652	данном случае	8	1
653	еще одно	1	1
654	художественном образе	1	1
655	он является	1	1
656	о которых	3	1
657	предмет поскольку	1	1
658	какой-то новой	1	1
659	и очень	2	1
660	для чего	2	1
661	мы видели	1	1
662	или попросту	1	1
663	отражение и	1	1
664	есть сама	1	1
665	сейчас мы	2	1
666	потому и	1	1
667	под символом	2	1
668	одного и	2	1
669	становления а	1	1
670	и становится	1	1
671	этому понятию	1	1
672	символа которое	1	1
673	что значит	3	1
674	именно он	1	1
675	однако ясно	1	1
676	ее внутренней	1	1
677	смысла как	1	1
678	а главное	1	1
679	соприкосновение с	1	1
680	функций нужно	1	1
681	но поскольку	1	1
682	он должен	2	1
683	чуда не	1	1
684	в которые	1	1
685	оказался бы	1	1
686	место в	1	1
687	логика и	1	1
688	в которых	3	1
689	как символ	6	1
690	бы что	1	1
691	миф о	1	1
692	и значит	1	1
693	до последнего	1	1
694	и другого	1	1
695	его действия	1	1
696	которой они	1	1
697	бы мы	3	1
698	откуда и	2	1
699	которые в	2	1
700	но он	3	1
701	друг другу	2	1
702	философского и	1	1
703	действительно есть	2	1
704	кто его	1	1
705	их в	4	1
706	что сам	1	1
707	тому чтобы	1	1
708	общего и	1	1
709	том же	1	1
710	не должна	1	1
711	образ не	2	1
712	вообще на	1	1
713	даже в	1	1
714	с последней	1	1
715	сам он	1	1
716	же такое	1	1
717	всего его	1	1
718	и вся	1	1
719	без него	1	1
720	и одной	1	1
721	и науки	1	1
722	вещи не	5	1
723	для познания	1	1
724	хорошо знаем	1	1
725	вплоть до	1	1
726	о значении	1	1
727	мы часто	1	1
728	просто об	1	1
729	и логическая	1	1
730	и сама	2	1
731	в процессе	1	1
732	можно ли	5	1
733	во всякой	2	1
734	можно получить	1	1
735	это мы	2	1
736	следовательно и	2	1
737	тоже нет	2	1
738	того и	1	1
739	и всегда	2	1
740	слово и	1	1
741	этого сознания	1	1
742	смысл то	1	1
743	одна из	1	1
744	это то	1	1
745	имеем дело	1	1
746	именно с	1	1
747	и весь	4	1
748	или как	3	1
749	символ как	3	1
750	пр предметы	1	1
751	что жизнь	1	1
752	его можно	1	1
753	связи с	5	1
754	всего то	1	1
755	сама вещь	1	1
756	смерть человека	1	1
757	однако это	3	1
758	ему не	1	1
759	а в	4	1
760	принимая во	1	1
761	является то	2	1
762	в специальном	1	1
763	значение только	1	1
764	когда мы	8	1
765	и вполне	3	1
766	просто на	1	1
767	совершенно особая	1	1
768	сомневаться не	1	1
769	человека в	1	1
770	ведь всякий	1	1
771	символом то	1	1
772	и надо	2	1
773	этого и	1	1
774	и закончить	1	1
775	не говорили	1	1
776	взятого в	1	1
777	всегда так	1	1
778	и свое	1	1
779	и явление	3	1
780	в нас	2	1
781	предмет в	1	1
782	всегда будет	1	1
783	этот акт	3	1
784	как они	2	1
785	как мы	7	1
786	вообще во	3	1
787	нами выше	1	1
788	которая хотя	1	1
789	чтобы быть	1	1
790	и логически	1	1
791	нет никакой	2	1
792	только то	4	1
793	в пределах	1	1
794	в дальнейшем	4	1
795	мы наблюдаем	2	1
796	на том	4	1
797	что может	2	1
798	ясным что	2	1
799	можно было	3	1
800	действительности это	1	1
801	очень долго	1	1
802	здесь как	1	1
803	и которые	5	1
804	почему же	1	1
805	вещи в	4	1
806	самого понятия	1	1
807	через него	1	1
808	мыслится и	1	1
809	это только	2	1
810	чувственного образа	1	1
811	мы в	3	1
812	просто с	1	1
813	о котором	1	1
814	собою но	1	1
815	говорил что	1	1
816	но такая	1	1
817	образом в	1	1
818	о самом	1	1
819	основе своей	1	1
820	и смерть	1	1
821	уже сейчас	1	1
822	и здесь	6	1
823	и должно	2	1
824	на их	1	1
825	так оно	1	1
826	для целей	1	1
827	наоборот это	1	1
828	не содержит	2	1
829	его жизни	1	1
830	мира а	1	1
831	с целью	4	1
832	но когда	2	1
833	есть отражение	2	1
834	учения о	2	1
835	переходом от	1	1
836	вот теперь	1	1
837	приближением к	1	1
838	пр но	1	1
839	к нему	3	1
840	доходит до	1	1
841	и всю	2	1
842	категорий но	1	1
843	и теория	1	1
844	познание или	1	1
845	во втором	1	1
846	и хорошо	1	1
847	в языке	1	1
848	нашего дальнейшего	1	1
849	них в	1	1
850	не будучи	1	1
851	что бы	1	1
852	все время	2	1
853	который бы	2	1
854	в него	2	1
855	не зная	1	1
856	эти последние	2	1
857	раз то	1	1
858	одного из	1	1
859	вполне можно	2	1
860	содержится в	1	1
861	но с	1	1
862	нем только	2	1
863	почти все	1	1
864	например человек	1	1
865	он стал	1	1
866	философии и	4	1
867	этот вопрос	1	1
868	не сказано	1	1
869	уже одно	2	1
870	о вещи	1	1
871	знать в	1	1
872	веры в	1	1
873	будто бы	1	1
874	течение всей	1	1
875	даже если	4	1
876	которое мы	1	1
877	ее смысл	2	1
878	было и	1	1
879	терминов и	1	1
880	кроме этого	1	1
881	именно на	3	1
882	понимании символа	1	1
883	есть чисто	1	1
884	перечислить и	1	1
885	потом можно	1	1
886	уже в	3	1
887	существует целая	1	1
888	и насколько	1	1
889	простую диалектику	1	1
890	образ но	1	1
891	всего прочего	1	1
892	в понятие	1	1
893	а то	1	1
894	в душе	1	1
895	и других	1	1
896	его и	1	1
897	за ним	1	1
898	сущность и	3	1
899	предмет и	1	1
900	он имеет	1	1
901	процесс и	1	1
902	выражена в	1	1
903	что данный	1	1
904	одно из	2	1
905	совсем другое	1	1
906	не так	1	1
907	что картина	1	1
908	есть та	2	1
909	отдельный момент	1	1
910	символ тут	1	1
911	в конце	6	1
912	вещи или	4	1
913	чтобы она	1	1
914	свой смысл	1	1
915	не для	2	1
916	с этими	2	1
917	ее не	1	1
918	как его	2	1
919	поэтому и	2	1
920	должны сказать	2	1
921	и максимально	1	1
922	не из	1	1
923	речь заходит	1	1
924	давало бы	1	1
925	и обозначает	1	1
926	о каком	1	1
927	этого трудного	1	1
928	чем и	1	1
929	имеет значение	1	1
930	же деле	1	1
931	именно как	4	1
932	или иной	5	1
933	мы это	1	1
934	говорим о	2	1
935	с другой	3	1
936	дело в	3	1
937	сознания для	1	1
938	мы тотчас	1	1
939	и существует	1	1
940	на ней	1	1
941	но есть	2	1
942	что для	2	1
943	что будет	2	1
944	смысл а	2	1
945	к человеку	1	1
946	естественно что	2	1
947	нужно сказать	3	1
948	на этот	3	1
949	и самый	1	1
950	этих терминов	1	1
951	однако и	3	1
952	нужно считать	1	1
953	самый факт	2	1
954	и случайно	1	1
955	только от	1	1
956	самое настоящее	1	1
957	совершенно очевидно	1	1
958	сторона не	1	1
959	никакой действительности	2	1
960	мира в	1	1
961	в связи	4	1
962	нет никаких	1	1
963	входить в	1	1
964	тогда значит	1	1
965	но оно	1	1
966	человек в	1	1
967	нами как	1	1
968	можно будет	2	1
969	точны но	1	1
970	но кто	1	1
971	зачем же	1	1
972	если взять	2	1
973	бы это	1	1
974	человека к	1	1
975	согласно общему	1	1
976	чтобы мы	1	1
977	в москве	1	1
978	тут перед	1	1
979	нет а	1	1
980	на каком-нибудь	1	1
981	находит в	1	1
982	и никакого	1	1
983	который мы	2	1
984	он будет	2	1
985	научные и	1	1
986	фактически и	1	1
987	наряду с	1	1
988	этой последней	1	1
989	его изображение	1	1
990	с вещью	1	1
991	а потом	2	1
992	вокруг себя	1	1
993	по существу	2	1
994	то уже	3	1
995	сам не	1	1
996	вещь с	1	1
997	том кто	1	1
998	мы сказали	1	1
999	в это	2	1
1000	конца то	1	1
1001	с отдельными	1	1
1002	его именно	3	1
1003	этом случае	2	1
1004	несколько слов	1	1
1005	будет и	1	1
1006	нечто совершенно	1	1
1007	смысле есть	1	1
1008	этой вещи	1	1
1009	у вас	2	1
1010	ближе к	1	1
1011	но символ	3	1
1012	в некий	1	1
1013	имел в	2	1
1014	через то	2	1
1015	при всем	1	1
1016	становится ясным	2	1
1017	и выражение	1	1
1018	не является	5	1
1019	предполагая что	1	1
1020	в идеале	1	1
1021	минуту все	1	1
1022	не знаем	1	1
1023	указать на	1	1
1024	и искусства	4	1
1025	уже на	2	1
1026	не имея	1	1
1027	основанная на	1	1
1028	но такой	1	1
1029	и от	1	1
1030	так или	2	1
1031	в известном	1	1
1032	разве можно	1	1
1033	которой можно	1	1
1034	которая в	1	1
1035	чтобы понять	3	1
1036	в другое	1	1
1037	говорят не	1	1
1038	на первый	2	1
1039	ее и	1	1
1040	есть такая	2	1
1041	из себя	1	1
1042	более отдельных	1	1
1043	как арена	1	1
1044	не более	1	1
1045	поэтому все	1	1
1046	конце концов	4	1
1047	тоже есть	3	1
1048	вполне достаточно	1	1
1049	все они	1	1
1050	заговорили о	1	1
1051	есть уже	1	1
1052	хотя в	3	1
1053	целая наука	1	1
1054	но вот	1	1
1055	находятся в	1	1
1056	эту вещь	2	1
1057	в нечто	2	1
1058	гораздо больше	2	1
1059	нами не	1	1
1060	о своем	2	1
1061	в романе	1	1
1062	из тех	1	1
1063	не знает	1	1
1064	но разве	1	1
1065	не быть	1	1
1066	что понятие	3	1
1067	в символе	17	1
1068	вещь или	2	1
1069	самой же	2	1
1070	что под	1	1
1071	я и	2	1
1072	пределы этой	1	1
1073	что то	1	1
1074	формальной логики	2	1
1075	всем этом	2	1
1076	углубляясь в	1	1
1077	определенным образом	3	1
1078	как на	1	1
1079	значило бы	1	1
1080	а я	1	1
1081	гораздо более	2	1
