N	2gram	Trubetskoy_1	Problemy
154	как будто	5	3
155	отличается от	6	3
156	если же	3	3
157	только то	2	3
158	в себя	2	3
159	приводит к	1	3
160	все его	2	3
161	с другой	6	3
162	все в	2	3
163	в них	2	3
164	ним и	1	3
165	в другой	1	3
166	мы должны	4	3
167	но с	2	3
168	но как	2	3
169	и у	4	3
170	за ним	1	3
171	всяком случае	2	3
172	друг друга	2	3
173	в человеке	1	3
174	целом ряде	3	3
175	по существу	6	3
176	как к	5	3
177	мире а	1	3
178	бы в	3	3
179	не знает	2	3
180	сказать что	1	3
181	другой стороны	5	3
182	была бы	1	3
183	таким же	3	3
184	в своих	2	3
185	как на	4	3
186	все что	9	3
187	все остальное	1	2
188	из его	1	2
189	оно может	1	2
190	все те	1	2
191	мы уже	4	2
192	в которой	5	2
193	вопрос о	3	2
194	на себя	1	2
195	и со	1	2
196	из которых	4	2
197	разобраться в	2	2
198	в ней	3	2
199	бы то	2	2
200	отношение к	4	2
201	так что	5	2
202	в истории	3	2
203	с этим	11	2
204	однако не	1	2
205	его к	1	2
206	и к	5	2
207	свои мысли	1	2
208	нами в	1	2
209	действительно становится	1	2
210	вследствие этого	2	2
211	на его	1	2
212	он все	2	2
213	всех этих	4	2
214	здесь мы	1	2
215	то ни	3	2
216	же не	3	2
217	при этом	9	2
218	а его	1	2
219	из черт	1	2
220	между отдельными	2	2
221	в жизни	3	2
222	кажется что	1	2
223	со своими	2	2
224	и уже	2	2
225	чем в	3	2
226	ряде других	1	2
227	в один	2	2
228	искать в	1	2
229	в отношении	1	2
230	в котором	2	2
231	бы к	1	2
232	и благодаря	1	2
233	в которых	2	2
234	ее он	1	2
235	друг другу	1	2
236	произведения в	1	2
237	однако в	1	2
238	человека но	1	2
239	с которой	1	2
240	самого начала	1	2
241	на себе	2	2
242	к этим	1	2
243	следовательно и	1	2
244	а лишь	2	2
245	со своим	1	2
246	связи с	4	2
247	в сознании	6	2
248	уже и	3	2
249	не потому	2	2
250	что оно	3	2
251	воля к	1	2
252	для себя	2	2
253	точками зрения	1	2
254	данном случае	3	2
255	и что	8	2
256	и сам	2	2
257	те же	2	2
258	находится в	1	2
259	именно потому	2	2
260	то они	3	2
261	на вопрос	4	2
262	никак не	1	2
263	образом все	1	2
264	от них	1	2
265	а потому	5	2
266	во всей	1	2
267	к сознанию	1	2
268	в лучшем	1	2
269	для самого	2	2
270	один из	1	2
271	себе еще	1	2
272	мы видим	1	2
273	тот же	3	2
274	этих черт	2	2
275	хотя бы	4	2
276	они могут	2	2
277	и ее	2	2
278	же и	1	2
279	конечно не	3	2
280	то и	2	2
281	ни было	2	2
282	одно из	3	2
283	и даже	1	2
284	до сих	8	2
285	рядом и	1	2
286	себя и	2	2
287	социальной жизни	4	2
288	данного произведения	1	2
289	в данном	3	2
290	друг с	9	2
291	не способны	1	2
292	с этой	3	2
293	него в	2	2
294	на пути	1	2
295	благодаря этому	1	2
296	сих пор	8	2
297	лучшем случае	1	2
298	можно было	1	2
299	и от	5	2
300	и перед	1	2
301	бы он	1	2
302	ибо в	4	2
303	не есть	2	2
304	этот вопрос	2	2
305	между ними	2	2
306	жизни и	2	2
307	заметить что	1	2
308	и наиболее	1	1
309	смысле слова	1	1
310	от этой	1	1
311	же как	3	1
312	надо понимать	2	1
313	показаться что	1	1
314	тем же	2	1
315	в первом	1	1
316	из самых	1	1
317	они вовсе	1	1
318	можно лишь	2	1
319	исходит из	1	1
320	собою в	1	1
321	и должен	1	1
322	из всех	5	1
323	на тех	1	1
324	мы не	1	1
325	теперь мы	2	1
326	единство и	1	1
327	этом не	1	1
328	на эти	1	1
329	время как	1	1
330	на практике	1	1
331	бы ни	1	1
332	но даже	3	1
333	социальной группы	1	1
334	хотя конечно	1	1
335	на их	1	1
336	во всех	10	1
337	в создании	1	1
338	а следовательно	1	1
339	в теснейшей	1	1
340	друг к	2	1
341	а только	1	1
342	к которой	3	1
343	в качестве	1	1
344	а и	8	1
345	вступают в	2	1
346	тогда как	6	1
347	то каждый	1	1
348	нет и	1	1
349	что они	2	1
350	из таких	2	1
351	к сожалению	1	1
352	которые не	3	1
353	элемент его	1	1
354	столкновение с	1	1
355	первый взгляд	1	1
356	независимо от	2	1
357	что именно	1	1
358	быть изображена	2	1
359	что как	4	1
360	доказательной силы	1	1
361	что касается	6	1
362	усматривает в	2	1
363	хотя и	4	1
364	более или	7	1
365	от этого	1	1
366	и отчасти	1	1
367	впечатление что	1	1
368	этой прямой	1	1
369	со своей	1	1
370	себе как	1	1
371	не приходится	1	1
372	та же	3	1
373	отказывается от	1	1
374	что это	5	1
375	бы с	1	1
376	в нашем	3	1
377	у каждого	1	1
378	из этих	8	1
379	вопрос в	1	1
380	не сделал	1	1
381	в мышлении	1	1
382	ни одна	1	1
383	другом случае	1	1
384	может лежать	2	1
385	сливаются в	1	1
386	темы с	1	1
387	но на	2	1
388	их а	1	1
389	потому они	1	1
390	и если	6	1
391	сам автор	1	1
392	не следует	1	1
393	больше всего	1	1
394	высшей степени	1	1
395	и еще	1	1
396	он должен	2	1
397	к одному	1	1
398	в начале	2	1
399	современности и	1	1
400	и вот	1	1
401	кажется нам	1	1
402	он эту	1	1
403	или вовсе	2	1
404	и по	3	1
405	же остается	1	1
406	его можно	1	1
407	лишь с	1	1
408	одному и	1	1
409	входящих в	2	1
410	от нее	2	1
411	не будет	5	1
412	что все	5	1
413	представьте себе	1	1
414	после которого	1	1
415	в совершенно	3	1
416	что такой	1	1
417	же касается	2	1
418	мире не	1	1
419	из них	5	1
420	к другу	2	1
421	лишь в	5	1
422	знает что	1	1
423	единственный способ	1	1
424	заключается в	2	1
425	роль в	1	1
426	быть не	1	1
427	истории и	1	1
428	характер не	1	1
429	ведь в	1	1
430	эти отрицательные	2	1
431	ведь если	1	1
432	которому и	1	1
433	по всему	1	1
434	на свои	1	1
435	она и	1	1
436	в высшей	1	1
437	при том	2	1
438	их взаимоотношения	1	1
439	его сознании	1	1
440	между собою	5	1
441	потому и	2	1
442	материал но	1	1
443	остается в	1	1
444	смысл и	1	1
445	одного и	3	1
446	будут сидеть	1	1
447	на первый	2	1
448	или менее	7	1
449	которую он	2	1
450	можно найти	1	1
451	какого-нибудь другого	1	1
452	наконец третий	1	1
453	разные этапы	1	1
454	то для	1	1
455	он принимает	1	1
456	жизни с	1	1
457	признать что	3	1
458	строго говоря	1	1
459	и другого	1	1
460	культурные и	1	1
461	является только	1	1
462	только такой	1	1
463	образом и	2	1
464	по крайней	1	1
465	не тем	1	1
466	том и	2	1
467	отрицательные стороны	1	1
468	того кто	1	1
469	приходится искать	1	1
470	ее дальнейшего	1	1
471	так называемого	5	1
472	между людьми	2	1
473	нею и	1	1
474	деле это	1	1
475	с современными	3	1
476	и другое	1	1
477	не имеет	1	1
478	дело в	1	1
479	и притом	1	1
480	ее с	1	1
481	или лучше	1	1
482	иметь в	1	1
483	того чтобы	8	1
484	та или	1	1
485	взаимоотношения в	1	1
486	может только	1	1
487	только не	2	1
488	не то	3	1
489	из него	2	1
490	рассматривать как	2	1
491	как парадокс	1	1
492	и весь	1	1
493	или иная	1	1
494	на этом	2	1
495	и относится	1	1
496	уже говорили	1	1
497	это слово	1	1
498	его он	1	1
499	и сама	1	1
500	особом положении	1	1
501	то это	1	1
502	в области	4	1
503	с другом	9	1
504	свои составные	1	1
505	у нас	3	1
506	одно и	1	1
507	из элементов	7	1
508	же самое	1	1
509	должны быть	3	1
510	всего в	1	1
511	к тому	8	1
512	теснейшей связи	1	1
513	как человек	1	1
514	они и	1	1
515	и возникает	1	1
516	может показаться	1	1
517	должен быть	1	1
518	особый характер	1	1
519	иной чем	2	1
520	свою очередь	2	1
521	но при	1	1
522	здесь не	1	1
523	только при	2	1
524	чтобы быть	2	1
525	сохраняет свою	1	1
526	с самого	1	1
527	лучше сказать	1	1
528	то время	2	1
529	как с	1	1
530	котором мы	1	1
531	о тех	1	1
532	что у	2	1
533	в другом	2	1
534	не трудно	1	1
535	в борьбе	1	1
536	этой мысли	1	1
537	самого понятия	1	1
538	ибо только	1	1
539	именно этот	1	1
540	так поступили	1	1
541	по сравнению	5	1
542	всех возможных	1	1
543	не исчерпывается	1	1
544	для этого	7	1
545	в настоящее	2	1
546	со стороны	1	1
547	образом в	3	1
548	в виду	2	1
549	другом месте	1	1
550	тех кто	5	1
551	люди с	1	1
552	о том	7	1
553	и та	1	1
554	другими словами	2	1
555	настоящее время	2	1
556	за пределами	1	1
557	что каждый	1	1
558	воспринимает и	1	1
559	быть самым	1	1
560	этих идей	1	1
561	поставить и	1	1
562	и всех	1	1
563	на которых	1	1
564	того как	1	1
565	ее от	1	1
566	они являются	1	1
567	не отличается	1	1
568	во втором	2	1
569	только такие	1	1
570	и только	2	1
571	крайней мере	1	1
572	не надо	1	1
573	принципов до	1	1
574	и всякое	1	1
575	если это	2	1
576	или может	1	1
577	того что	6	1
578	к которому	1	1
579	быть и	5	1
580	на которой	1	1
581	образом как	2	1
582	проникнуть в	1	1
583	образом даже	1	1
584	то в	2	1
585	даже если	2	1
586	и так	2	1
587	а с	4	1
588	по этому	2	1
589	вся эта	1	1
590	с нею	1	1
591	уже существующих	4	1
592	эти черты	2	1
593	а то	1	1
594	этим он	1	1
595	и других	2	1
596	следует что	2	1
597	не так	4	1
598	и их	5	1
599	бы тот	1	1
600	иначе как	1	1
601	части и	1	1
602	к ним	2	1
603	может служить	3	1
604	случае не	1	1
605	как разные	2	1
606	это было	1	1
607	она имеет	1	1
608	к той	2	1
609	ее на	1	1
610	в других	1	1
611	нет в	2	1
612	для того	8	1
613	важно чтобы	2	1
614	и стремление	1	1
615	а эта	1	1
616	ней и	1	1
617	развития в	1	1
618	как у	3	1
619	а именно	1	1
620	случаев в	1	1
621	к его	1	1
622	если мы	4	1
623	только к	1	1
624	что для	4	1
625	элементов и	1	1
626	и люди	1	1
627	не создает	1	1
628	а на	1	1
629	отсюда вытекает	1	1
630	ничем не	4	1
631	зависит от	1	1
632	но из	1	1
633	на этих	1	1
634	и оно	1	1
635	а так	1	1
636	для их	1	1
637	него только	1	1
638	что мы	4	1
639	одного в	1	1
640	в одно	2	1
641	как элемент	1	1
642	в руках	1	1
643	знает все	1	1
644	вступает в	1	1
645	развитии и	1	1
646	в частности	2	1
647	два человека	2	1
648	и особенно	2	1
649	бы это	1	1
650	совершенно в	1	1
651	и дали	1	1
652	к своему	1	1
653	что за	2	1
654	сравнению с	5	1
655	каждого своя	1	1
656	в точке	2	1
657	в чистом	1	1
658	уже указали	1	1
659	в тех	3	1
660	и там	1	1
661	наконец и	1	1
662	лишь из	1	1
663	из отдельных	1	1
664	в состоянии	4	1
665	мы сказали	3	1
666	не делал	1	1
667	этого слова	2	1
668	этом случае	4	1
669	и другом	1	1
670	как из	1	1
671	все одинаково	1	1
672	при условии	2	1
673	в более	1	1
674	потому не	1	1
675	что я	1	1
676	живет своей	1	1
677	и другими	1	1
678	мы только	1	1
679	в индивидуальном	2	1
680	совершенно иной	2	1
681	ее и	3	1
682	всего можно	1	1
683	и все	7	1
684	и однако	1	1
685	у них	6	1
686	вполне понятно	1	1
687	среды в	1	1
688	более всего	2	1
689	в большей	1	1
690	будто бы	1	1
691	только что	3	1
692	наоборот все	1	1
693	все они	5	1
694	ее в	1	1
695	мы видели	2	1
696	я в	2	1
697	а рядом	1	1
698	своих мыслей	1	1
699	психики и	1	1
700	лишь те	1	1
701	в свою	2	1
702	но если	2	1
703	с ней	1	1
704	возможно лишь	2	1
705	от всех	1	1
706	совершенно не	3	1
707	как за	1	1
708	мы считаем	1	1
709	слагается из	3	1
710	облик и	1	1
711	соответствующие им	1	1
712	и другие	1	1
713	случае если	5	1
714	и эта	1	1
715	гораздо ближе	1	1
716	к этому	5	1
717	в таком	4	1
718	точно так	1	1
719	такой же	2	1
720	этой точки	1	1
