N	2gram	Voloshinov_1	Problema
166	не было	2	4
167	в одно	1	4
168	если не	3	4
169	и вообще	2	4
170	ни на	3	4
171	серп и	2	4
172	сознании и	1	4
173	и для	3	4
174	в связи	2	4
175	или в	2	4
176	составляющих его	1	4
177	и ни	2	4
178	конце концов	3	4
179	же в	1	4
180	только потому	2	3
181	этот предмет	1	3
182	того же	1	3
183	не нужно	2	3
184	в чем	1	3
185	в ее	3	3
186	а уже	1	3
187	с этим	2	3
188	помнить что	2	3
189	однако не	1	3
190	более или	1	3
191	в действительности	1	3
192	что это	4	3
193	но ведь	6	3
194	да и	4	3
195	он не	2	3
196	у древних	1	3
197	но все	4	3
198	или на	1	3
199	в жизни	2	3
200	как и	10	3
201	и уже	3	3
202	несмотря на	2	3
203	на этот	1	3
204	или менее	1	3
205	в этих	2	3
206	точки зрения	10	3
207	с точки	5	3
208	в которых	2	3
209	бы мы	3	3
210	в отношении	2	3
211	или события	1	3
212	того как	1	3
213	только не	1	3
214	в самой	1	3
215	или как	6	3
216	прежде чем	2	3
217	тех или	4	3
218	и его	7	3
219	как будто	1	3
220	и делает	1	3
221	в каком	2	3
222	к тому	4	3
223	что оно	3	3
224	определенным образом	1	3
225	можно было	4	3
226	ясно что	2	3
227	мы в	3	3
228	для этого	1	3
229	другими словами	7	3
230	что его	1	3
231	различие в	1	3
232	к нему	2	3
233	и во	1	3
234	и следовательно	5	3
235	вещи как	1	3
236	знак но	1	3
237	мы увидим	5	3
238	же и	1	3
239	уже не	4	3
240	уже в	5	3
241	свидетельствует о	1	3
242	из них	3	3
243	до сих	1	3
244	с другой	1	3
245	здесь в	1	3
246	мы никогда	5	3
247	как же	1	3
248	и менее	1	3
249	сейчас же	1	3
250	сих пор	2	3
251	но для	3	3
252	необходимо чтобы	3	3
253	от всего	1	3
254	хотя бы	18	3
255	с ним	2	3
256	или не	1	3
257	может и	1	3
258	другой стороны	1	3
259	себе не	1	3
260	я и	2	2
261	например в	1	2
262	для построения	1	2
263	же как	1	2
264	к нашему	1	2
265	увидим ниже	1	2
266	и потому	2	2
267	в определенный	1	2
268	и до	1	2
269	в конкретном	1	2
270	для своего	1	2
271	мы имеем	2	2
272	мы не	9	2
273	не сможем	1	2
274	мы называем	4	2
275	в сущности	1	2
276	что иное	2	2
277	на себя	1	2
278	себе что	1	2
279	иное как	2	2
280	говоря уже	1	2
281	с его	7	2
282	указывать на	1	2
283	то он	3	2
284	мы будем	6	2
285	не то	1	2
286	и все-таки	2	2
287	нет и	3	2
288	нами только	1	2
289	только ее	1	2
290	внутренняя жизнь	1	2
291	то или	4	2
292	кроме того	2	2
293	ясно и	1	2
294	в которой	7	2
295	он в	1	2
296	из этих	1	2
297	вопроса о	4	2
298	вообще не	1	2
299	на его	5	2
300	не значит	1	2
301	он должен	3	2
302	действительности к	1	2
303	или иных	3	2
304	не будет	3	2
305	конечно в	1	2
306	и с	5	2
307	с другими	2	2
308	понять его	1	2
309	бы нам	2	2
310	ведь если	2	2
311	для них	2	2
312	нашего исследования	2	2
313	во внимание	1	2
314	должно быть	2	2
315	и того	1	2
316	одного и	1	2
317	на первый	1	2
318	но если	1	2
319	и при	2	2
320	нас не	2	2
321	оказывается что	1	2
322	не как	1	2
323	и уж	1	2
324	акт сознания	1	2
325	которые в	2	2
326	друг другу	2	2
327	по крайней	1	2
328	однако в	2	2
329	что этот	1	2
330	мы встречаемся	1	2
331	же мы	5	2
332	на один	1	2
333	в таких	1	2
334	она не	1	2
335	в нас	2	2
336	это мы	1	2
337	следовательно и	1	2
338	учения о	1	2
339	не о	1	2
340	в области	5	2
341	которого он	1	2
342	не могут	1	2
343	себе все	2	2
344	например на	1	2
345	без всякого	1	2
346	смысл но	1	2
347	уже с	1	2
348	лучше сказать	1	2
349	говорили что	1	2
350	мы наблюдаем	1	2
351	что может	1	2
352	с собой	2	2
353	здесь нет	1	2
354	и всегда	1	2
355	это только	1	2
356	является в	1	2
357	же действительности	1	2
358	и внутреннее	1	2
359	ясным что	1	2
360	того или	5	2
361	между тем	3	2
362	и эту	2	2
363	на одном	1	2
364	крайней мере	1	2
365	все время	5	2
366	может иметь	1	2
367	в него	1	2
368	сознание которое	1	2
369	мы видим	3	2
370	говорили выше	1	2
371	исследования мы	1	2
372	и так	6	2
373	или его	1	2
374	не мешает	1	2
375	в качестве	4	2
376	не можем	1	2
377	является не	1	2
378	для него	3	2
379	но что	3	2
380	мы возьмем	1	2
381	само собой	4	2
382	и нельзя	1	2
383	действующих лиц	1	2
384	что для	1	2
385	которых мы	1	2
386	его как	1	2
387	на возможность	2	2
388	вместе с	5	2
389	здесь является	1	2
390	который мы	2	2
391	он будет	1	2
392	которые являются	2	2
393	тому как	1	2
394	не хватает	1	2
395	этом случае	3	2
396	не будем	1	2
397	говорить что	1	2
398	и часто	1	2
399	тем и	2	2
400	сколько бы	1	2
401	сознания и	1	2
402	в результате	1	2
403	который является	1	2
404	собственно говоря	1	2
405	но еще	1	2
406	чтобы его	1	2
407	то далеко	1	2
408	здесь только	1	2
409	о своем	3	2
410	понимать как	1	2
411	от всех	1	2
412	или иного	5	2
413	не что	4	2
414	значение не	1	2
415	тогда не	1	2
416	указывают на	1	2
417	гораздо более	2	2
418	не слово	1	1
419	равным образом	1	1
420	нужно помнить	1	1
421	дальнейшем мы	1	1
422	одним из	1	1
423	чтобы не	1	1
424	от самой	1	1
425	художественного произведения	1	1
426	определенный момент	1	1
427	состояния человека	1	1
428	роль играет	2	1
429	которые существуют	1	1
430	жизни мы	2	1
431	мысли а	1	1
432	что эти	2	1
433	от которых	2	1
434	и больше	2	1
435	том какое	1	1
436	был и	2	1
437	которое может	3	1
438	отношения к	3	1
439	и этот	1	1
440	входящих в	1	1
441	той же	5	1
442	из всех	1	1
443	знаком но	1	1
444	и само	3	1
445	которую мы	1	1
446	является наиболее	3	1
447	бы что	1	1
448	конструкцию и	1	1
449	нам в	3	1
450	именно к	1	1
451	предмет был	1	1
452	этом не	1	1
453	как обычно	2	1
454	еще до	1	1
455	я не	1	1
456	которое не	2	1
457	но даже	2	1
458	но то	1	1
459	имеют место	1	1
460	быть в	1	1
461	за свое	1	1
462	есть такие	1	1
463	то мы	3	1
464	он может	1	1
465	знак и	2	1
466	пройти через	1	1
467	только тогда	2	1
468	в общем	1	1
469	ее выражения	1	1
470	и никак	1	1
471	переход от	1	1
472	мы сейчас	1	1
473	или иное	4	1
474	смысловой и	1	1
475	относится к	2	1
476	нашего сознания	2	1
477	в течение	1	1
478	и поэтому	3	1
479	первый взгляд	1	1
480	посмотреть на	1	1
481	решительно все	1	1
482	построения и	3	1
483	дает нам	1	1
484	говоря ни	1	1
485	также при	1	1
486	и нет	2	1
487	все же	7	1
488	вопросом о	1	1
489	тем же	3	1
490	с предыдущим	1	1
491	от этого	1	1
492	чего же	2	1
493	сливается с	1	1
494	именно эта	1	1
495	что хочет	1	1
496	не знает	3	1
497	бы и	2	1
498	мы сразу	1	1
499	ни один	2	1
500	самым существенным	1	1
501	или выражений	1	1
502	бы не	2	1
503	выражение в	3	1
504	от действительности	1	1
505	думать что	1	1
506	еще один	1	1
507	тому же	2	1
508	и те	1	1
509	если он	3	1
510	в наших	1	1
511	связанные с	2	1
512	в какой-то	2	1
513	а скорее	1	1
514	о которой	1	1
515	уже видели	2	1
516	на новые	1	1
517	этого вопроса	1	1
518	не к	3	1
519	в силу	1	1
520	действительности которая	1	1
521	еще мало	2	1
522	в обозначение	1	1
523	можно даже	1	1
524	не имея	1	1
525	будет говорить	1	1
526	и будет	1	1
527	на этом	1	1
528	будем говорить	3	1
529	обозначения в	1	1
530	одно и	4	1
531	человека в	2	1
532	связан с	1	1
533	факт что	1	1
534	другом случае	1	1
535	лишь в	4	1
536	в художественном	1	1
537	на протяжении	1	1
538	знаем как	1	1
539	может стать	2	1
540	то все	1	1
541	мог бы	1	1
542	солнце и	1	1
543	он является	1	1
544	нет в	1	1
545	и вся	1	1
546	или наоборот	1	1
547	со своими	1	1
548	мы видели	5	1
549	собой разумеющееся	2	1
550	человека мы	1	1
551	и тому	3	1
552	и различие	1	1
553	и тогда	2	1
554	форме или	1	1
555	совсем другое	1	1
556	не так	3	1
557	как такое	1	1
558	или иному	1	1
559	с областью	1	1
560	в казенной	2	1
561	наших дней	1	1
562	мы конечно	2	1
563	я взял	2	1
564	и без	4	1
565	место в	2	1
566	вопрос о	2	1
567	не путем	1	1
568	свое существование	1	1
569	природы но	1	1
570	является только	1	1
571	и той	5	1
572	поэтому в	1	1
573	его мы	1	1
574	вот уже	1	1
575	что было	3	1
576	в смысловом	1	1
577	войти в	2	1
578	том и	1	1
579	мешает нам	1	1
580	том же	1	1
581	из одного	1	1
582	вместе со	1	1
583	и знак	1	1
584	что эта	1	1
585	является чем-то	1	1
586	же такое	2	1
587	без него	1	1
588	если и	1	1
589	что смысл	1	1
590	слова мы	2	1
591	для определения	1	1
592	дело не	1	1
593	возник бы	1	1
594	тогда когда	1	1
595	если в	1	1
596	в процессе	6	1
597	это всегда	1	1
598	в основе	2	1
599	так чтобы	1	1
600	и искусство	1	1
601	сознания как	1	1
602	чтобы стать	1	1
603	молот являются	1	1
604	о них	1	1
605	та или	1	1
606	или событие	1	1
607	слово и	3	1
608	смысл то	2	1
609	как таковой	3	1
610	одна из	1	1
611	тому или	1	1
612	именно с	1	1
613	находятся в	1	1
614	в какой-нибудь	3	1
615	выражение то	1	1
616	с одним	1	1
617	они являются	1	1
618	х годов	1	1
619	внутренней и	3	1
620	же он	1	1
621	так например	1	1
622	другой тип	1	1
623	этом отношении	2	1
624	которому мы	1	1
625	окружающей нас	1	1
626	указать на	1	1
627	должны быть	1	1
628	содержанием и	1	1
629	его с	1	1
630	все еще	1	1
631	утверждать что	1	1
632	если же	1	1
633	должен быть	2	1
634	у себя	2	1
635	быть достаточно	1	1
636	ни слова	2	1
637	мысль о	1	1
638	всей своей	1	1
639	огромное количество	1	1
640	человека с	2	1
641	чтобы предмет	1	1
642	и сам	2	1
643	его форме	1	1
644	нас действительности	1	1
645	сознании не	1	1
646	уже первый	1	1
647	к данной	4	1
648	которыми мы	1	1
649	не с	3	1
650	здесь как	1	1
651	с самим	2	1
652	усвоить себе	1	1
653	человека при	1	1
654	именно этот	1	1
655	связанных с	3	1
656	помощи слова	1	1
657	в которые	1	1
658	в скрытой	1	1
659	к окружающей	1	1
660	по мере	1	1
661	и внешней	3	1
662	в определенной	1	1
663	элементарное выражение	1	1
664	весьма существенно	1	1
665	каждый раз	1	1
666	слова из	1	1
667	мы это	1	1
668	мало для	1	1
669	в другом	1	1
670	и та	1	1
671	как ее	1	1
672	одного из	1	1
673	почему же	2	1
674	имеет и	1	1
675	и просто	1	1
676	предложение которое	1	1
677	моментов из	1	1
678	как нет	2	1
679	которой мы	4	1
680	решающую роль	1	1
681	которое уже	1	1
682	при исследовании	1	1
683	и хорошо	1	1
684	мы ни	3	1
685	внешним образом	1	1
686	говорить и	2	1
687	тот момент	1	1
688	которая и	1	1
689	что бы	1	1
690	происходит только	1	1
691	представления о	1	1
692	слова для	1	1
693	в самый	1	1
694	переживаний и	2	1
695	ни к	2	1
696	и всего	2	1
697	по своей	2	1
698	окончательное определение	1	1
699	всякого рода	1	1
700	видели что	3	1
701	к сожалению	1	1
702	этот вопрос	2	1
703	словом если	1	1
704	уже содержит	1	1
705	нам удалось	1	1
706	в голове	1	1
707	нам возможность	1	1
708	это же	2	1
709	внимание именно	1	1
710	эту действительность	1	1
711	тот или	1	1
712	до наших	1	1
713	история и	1	1
714	себя в	4	1
715	для всех	2	1
716	события и	2	1
717	и переживаниями	1	1
718	конечно не	3	1
719	указания на	1	1
720	и типов	1	1
721	смысл однако	1	1
722	чтобы он	1	1
723	в нашей	1	1
724	ориентации в	1	1
725	в начале	3	1
726	не обладают	1	1
727	не из	1	1
728	в данной	3	1
729	в душе	2	1
730	не стал	1	1
731	его и	3	1
732	за ним	1	1
733	ту или	3	1
734	круги и	1	1
735	является ее	1	1
736	и их	5	1
737	понимает что	1	1
738	могло бы	1	1
739	остановимся только	1	1
740	ее не	1	1
741	друг друга	2	1
742	внешнее выражение	3	1
743	каждый из	2	1
744	что то	2	1
745	образом не	1	1
746	к той	1	1
747	от того	3	1
748	и строго	1	1
749	без такого	1	1
750	и выраженным	1	1
751	этом конечно	2	1
752	это будет	1	1
753	дело со	1	1
754	со стороны	1	1
755	даже не	1	1
756	этим путем	1	1
757	выражения необходимо	1	1
758	что человек	1	1
759	них в	1	1
760	форме и	2	1
761	собой разумеется	2	1
762	такого понимания	1	1
763	больше и	2	1
764	вполне достаточно	1	1
765	в стиле	1	1
766	что выражение	1	1
767	хоть сколько-нибудь	1	1
768	и осуществляется	1	1
769	бы ее	1	1
770	обозначения не	1	1
771	была бы	1	1
772	может прийти	1	1
773	элементов но	1	1
774	и слово	3	1
775	ближе к	1	1
776	чисто физического	1	1
777	через нее	3	1
778	форме мы	1	1
779	к лицу	1	1
780	от этих	1	1
781	этого я	1	1
782	конечно мы	2	1
783	слова то	1	1
784	он уже	1	1
785	в одной	1	1
786	смысл который	1	1
787	нам ни	1	1
788	скрытой форме	1	1
789	человека к	1	1
790	из трех	2	1
791	только его	1	1
792	в историю	1	1
793	речь не	1	1
794	у человека	2	1
795	этих предметов	1	1
796	в разговоре	2	1
797	из которых	3	1
798	к своему	4	1
799	на каком-нибудь	1	1
800	и к	4	1
801	он говорит	1	1
802	наряду с	1	1
803	для возникновения	1	1
804	языке и	1	1
805	уже об	1	1
806	слов в	4	1
807	в человеческом	1	1
808	с некоторым	1	1
809	с этой	1	1
810	это нечто	1	1
811	слова и	5	1
812	художественное произведение	1	1
813	структуру в	1	1
814	в основном	1	1
815	это выражение	2	1
816	является как	1	1
817	даже больше	1	1
818	действительность не	1	1
819	при всем	2	1
820	и выражение	1	1
821	она должна	1	1
822	чтобы этот	1	1
823	без дальнейших	1	1
824	не знаем	4	1
825	для выражения	1	1
826	бы говорить	1	1
827	в мысли	1	1
828	всегда будет	1	1
829	мы попробуем	1	1
830	такое сознание	1	1
831	что я	1	1
832	и от	7	1
833	понять что	1	1
834	о котором	1	1
835	бы даже	1	1
836	на свою	1	1
837	у достоевского	1	1
838	и самое	1	1
839	и критиков	1	1
840	между внутренней	2	1
841	но зато	1	1
842	будто бы	1	1
843	что другое	2	1
844	в ресторане	1	1
845	все они	1	1
846	постоянного и	1	1
847	тот же	2	1
848	но вот	3	1
849	но оно	1	1
850	нами не	1	1
851	в романе	1	1
852	утверждению что	1	1
853	или других	1	1
854	из тех	1	1
855	только как	1	1
856	мы начинаем	1	1
857	нет но	1	1
858	никакого отношения	1	1
859	получало бы	1	1
860	самое и	1	1
861	просто не	1	1
862	важно для	1	1
863	жизни и	3	1
864	разговоре с	1	1
865	однако мы	1	1
866	и эта	3	1
867	в противоположность	1	1
868	к этому	2	1
